date,close
2007-10-30,5897.193
2007-10-31,5954.765
2007-11-01,5914.285
2007-11-02,5777.809
2007-11-05,5634.452
2007-11-06,5536.569
2007-11-07,5601.783
2007-11-08,5330.023
2007-11-09,5315.54
2007-11-12,5187.735
2007-11-13,5158.118
2007-11-14,5412.694
2007-11-15,5365.267
2007-11-16,5316.274
2007-11-19,5269.817
2007-11-20,5293.703
2007-11-21,5214.225
2007-11-22,4984.161
2007-11-23,5032.13
2007-11-26,4958.849
2007-11-27,4861.111
2007-11-28,4803.394
2007-11-29,5003.333
2007-11-30,4871.778
2007-12-03,4868.611
2007-12-04,4915.889
2007-12-05,5042.654
2007-12-06,5035.073
2007-12-07,5091.756
2007-12-10,5161.919
2007-12-11,5175.076
2007-12-12,5095.543
2007-12-13,4958.043
2007-12-14,5007.911
2007-12-17,4876.761
2007-12-18,4836.174
2007-12-19,4941.784
2007-12-20,5043.535
2007-12-21,5101.779
2007-12-24,5234.262
2007-12-25,5201.181
2007-12-26,5233.351
2007-12-27,5308.889
2007-12-28,5261.563
2008-01-02,5272.814
2008-01-03,5319.861
2008-01-04,5361.574
2008-01-07,5393.343
2008-01-08,5386.531
2008-01-09,5435.807
2008-01-10,5456.541
2008-01-11,5484.677
2008-01-14,5497.901
2008-01-15,5443.791
2008-01-16,5290.606
2008-01-17,5151.626
2008-01-18,5180.514
2008-01-21,4914.435
2008-01-22,4559.751
2008-01-23,4703.047
2008-01-24,4717.734
2008-01-25,4761.688
2008-01-28,4419.294
2008-01-29,4457.944
2008-01-30,4417.849
2008-01-31,4383.393
2008-02-01,4320.767
2008-02-04,4672.17
2008-02-05,4599.696
2008-02-13,4490.721
2008-02-14,4552.316
2008-02-15,4497.127
2008-02-18,4568.151
2008-02-19,4664.295
2008-02-20,4567.026
2008-02-21,4527.177
2008-02-22,4370.285
2008-02-25,4192.533
2008-02-26,4238.179
2008-02-27,4334.047
2008-02-28,4299.513
2008-02-29,4348.543
2008-03-03,4438.265
2008-03-04,4335.446
2008-03-05,4292.654
2008-03-06,4360.986
2008-03-07,4300.515
2008-03-10,4146.299
2008-03-11,4165.878
2008-03-12,4070.116
2008-03-13,3971.257
2008-03-14,3962.673
2008-03-17,3820.048
2008-03-18,3668.897
2008-03-19,3761.605
2008-03-20,3804.054
2008-03-21,3796.576
2008-03-24,3626.188
2008-03-25,3629.619
2008-03-26,3606.857
2008-03-27,3411.493
2008-03-28,3580.146
2008-03-31,3472.713
2008-04-01,3329.162
2008-04-02,3347.882
2008-04-03,3446.244
2008-04-07,3599.618
2008-04-08,3612.539
2008-04-09,3413.907
2008-04-10,3471.743
2008-04-11,3492.893
2008-04-14,3296.672
2008-04-15,3348.353
2008-04-16,3291.599
2008-04-17,3222.741
2008-04-18,3094.668
2008-04-21,3116.977
2008-04-22,3147.793
2008-04-23,3278.33
2008-04-24,3583.028
2008-04-25,3557.749
2008-04-28,3474.722
2008-04-29,3523.405
2008-04-30,3693.106
2008-05-05,3761.009
2008-05-06,3733.503
2008-05-07,3579.147
2008-05-08,3656.839
2008-05-09,3613.494
2008-05-12,3626.982
2008-05-13,3560.243
2008-05-14,3657.432
2008-05-15,3637.324
2008-05-16,3624.233
2008-05-19,3604.761
2008-05-20,3443.162
2008-05-21,3544.186
2008-05-22,3485.63
2008-05-23,3473.091
2008-05-26,3364.544
2008-05-27,3375.407
2008-05-28,3459.026
2008-05-29,3401.437
2008-05-30,3433.354
2008-06-02,3459.044
2008-06-03,3436.398
2008-06-04,3369.913
2008-06-05,3351.645
2008-06-06,3329.67
2008-06-10,3072.333
2008-06-11,3024.24
2008-06-12,2957.532
2008-06-13,2868.8
2008-06-16,2874.103
2008-06-17,2794.751
2008-06-18,2941.115
2008-06-19,2748.874
2008-06-20,2831.736
2008-06-23,2760.417
2008-06-24,2803.019
2008-06-25,2905.014
2008-06-26,2901.85
2008-06-27,2748.432
2008-06-30,2736.103
2008-07-01,2651.605
2008-07-02,2651.725
2008-07-03,2703.529
2008-07-04,2669.892
2008-07-07,2792.397
2008-07-08,2814.947
2008-07-09,2920.546
2008-07-10,2875.45
2008-07-11,2856.634
2008-07-14,2878.256
2008-07-15,2779.448
2008-07-16,2705.867
2008-07-17,2684.778
2008-07-18,2778.367
2008-07-21,2861.418
2008-07-22,2846.117
2008-07-23,2837.849
2008-07-24,2910.292
2008-07-25,2865.101
2008-07-28,2903.012
2008-07-29,2850.311
2008-07-30,2836.668
2008-07-31,2775.717
2008-08-01,2801.817
2008-08-04,2741.74
2008-08-05,2690.746
2008-08-06,2719.368
2008-08-07,2727.577
2008-08-08,2605.719
2008-08-11,2470.074
2008-08-12,2457.198
2008-08-13,2446.297
2008-08-14,2437.082
2008-08-15,2450.61
2008-08-18,2319.868
2008-08-19,2344.469
2008-08-20,2523.282
2008-08-21,2431.716
2008-08-22,2405.226
2008-08-25,2413.374
2008-08-26,2350.084
2008-08-27,2342.147
2008-08-28,2350.143
2008-08-29,2397.369
2008-09-01,2325.135
2008-09-02,2304.891
2008-09-03,2276.672
2008-09-04,2277.411
2008-09-05,2202.446
2008-09-08,2143.421
2008-09-09,2145.779
2008-09-10,2150.759
2008-09-11,2078.981
2008-09-12,2079.673
2008-09-16,1986.636
2008-09-17,1929.047
2008-09-18,1895.837
2008-09-19,2075.091
2008-09-22,2236.41
2008-09-23,2201.51
2008-09-24,2216.811
2008-09-25,2297.501
2008-09-26,2293.784
2008-10-06,2173.738
2008-10-07,2157.839
2008-10-08,2092.224
2008-10-09,2074.583
2008-10-10,2000.572
2008-10-13,2073.568
2008-10-14,2017.321
2008-10-15,1994.667
2008-10-16,1909.941
2008-10-17,1930.651
2008-10-20,1974.006
2008-10-21,1958.529
2008-10-22,1895.822
2008-10-23,1875.561
2008-10-24,1839.621
2008-10-27,1723.351
2008-10-28,1771.821
2008-10-29,1719.812
2008-10-30,1763.607
2008-10-31,1728.786
2008-11-03,1719.774
2008-11-04,1706.703
2008-11-05,1760.609
2008-11-06,1717.722
2008-11-07,1747.713
2008-11-10,1874.801
2008-11-11,1843.607
2008-11-12,1859.11
2008-11-13,1927.613
2008-11-14,1986.438
2008-11-17,2030.485
2008-11-18,1902.43
2008-11-19,2017.474
2008-11-20,1983.76
2008-11-21,1969.389
2008-11-24,1897.06
2008-11-25,1888.715
2008-11-26,1897.884
2008-11-27,1917.861
2008-11-28,1871.156
2008-12-01,1894.615
2008-12-02,1889.638
2008-12-03,1965.414
2008-12-04,2001.504
2008-12-05,2018.656
2008-12-08,2090.773
2008-12-09,2037.74
2008-12-10,2079.117
2008-12-11,2031.681
2008-12-12,1954.215
2008-12-15,1964.374
2008-12-16,1975.006
2008-12-17,1976.819
2008-12-18,2015.694
2008-12-19,2018.463
2008-12-22,1987.755
2008-12-23,1897.225
2008-12-24,1863.8
2008-12-25,1852.419
2008-12-26,1851.518
2008-12-29,1850.48
2008-12-30,1832.91
2008-12-31,1820.805
2009-01-05,1880.716
2009-01-06,1937.145
2009-01-07,1924.012
2009-01-08,1878.181
2009-01-09,1904.861
2009-01-12,1900.347
2009-01-13,1863.367
2009-01-14,1928.869
2009-01-15,1920.206
2009-01-16,1954.438
2009-01-19,1986.672
2009-01-20,1994.107
2009-01-21,1985.016
2009-01-22,2004.951
2009-01-23,1990.657
2009-02-02,2011.683
2009-02-03,2060.808
2009-02-04,2107.749
2009-02-05,2098.018
2009-02-06,2181.239
2009-02-09,2224.714
2009-02-10,2265.161
2009-02-11,2260.82
2009-02-12,2248.091
2009-02-13,2320.792
2009-02-16,2389.387
2009-02-17,2319.441
2009-02-18,2209.862
2009-02-19,2227.125
2009-02-20,2261.478
2009-02-23,2305.777
2009-02-24,2200.654
2009-02-25,2206.574
2009-02-26,2121.251
2009-02-27,2082.852
2009-03-02,2093.447
2009-03-03,2071.431
2009-03-04,2198.107
2009-03-05,2221.076
2009-03-06,2193.007
2009-03-09,2118.748
2009-03-10,2158.568
2009-03-11,2139.025
2009-03-12,2133.881
2009-03-13,2128.848
2009-03-16,2153.291
2009-03-17,2218.326
2009-03-18,2223.725
2009-03-19,2265.759
2009-03-20,2281.087
2009-03-23,2325.48
2009-03-24,2338.42
2009-03-25,2291.555
2009-03-26,2361.704
2009-03-27,2374.438
2009-03-30,2358.04
2009-03-31,2373.213
2009-04-01,2408.017
2009-04-02,2425.291
2009-04-03,2419.778
2009-04-07,2439.182
2009-04-08,2347.385
2009-04-09,2379.876
2009-04-10,2444.226
2009-04-13,2513.701
2009-04-14,2527.181
2009-04-15,2536.056
2009-04-16,2534.134
2009-04-17,2503.935
2009-04-20,2557.456
2009-04-21,2535.828
2009-04-22,2461.346
2009-04-23,2463.954
2009-04-24,2448.595
2009-04-27,2405.348
2009-04-28,2401.438
2009-04-29,2468.192
2009-04-30,2477.569
2009-05-04,2559.911
2009-05-05,2567.337
2009-05-06,2592.52
2009-05-07,2597.447
2009-05-08,2625.645
2009-05-11,2579.747
2009-05-12,2618.172
2009-05-13,2663.766
2009-05-14,2639.887
2009-05-15,2645.263
2009-05-18,2652.779
2009-05-19,2676.682
2009-05-20,2651.414
2009-05-21,2610.622
2009-05-22,2597.601
2009-05-25,2610.01
2009-05-26,2588.575
2009-05-27,2632.93
2009-06-01,2721.28
2009-06-02,2724.302
2009-06-03,2778.589
2009-06-04,2767.244
2009-06-05,2753.891
2009-06-08,2768.336
2009-06-09,2787.887
2009-06-10,2816.247
2009-06-11,2797.32
2009-06-12,2743.762
2009-06-15,2789.549
2009-06-16,2776.022
2009-06-17,2810.123
2009-06-18,2853.903
2009-06-19,2880.492
2009-06-22,2896.302
2009-06-23,2892.697
2009-06-24,2922.299
2009-06-25,2925.046
2009-06-26,2928.211
2009-06-29,2975.314
2009-06-30,2959.362
2009-07-01,3008.15
2009-07-02,3060.254
2009-07-03,3088.367
2009-07-06,3124.667
2009-07-07,3089.45
2009-07-08,3080.774
2009-07-09,3123.035
2009-07-10,3113.932
2009-07-13,3080.556
2009-07-14,3145.157
2009-07-15,3188.551
2009-07-16,3183.742
2009-07-17,3189.741
2009-07-20,3266.92
2009-07-21,3213.206
2009-07-22,3296.615
2009-07-23,3328.49
2009-07-24,3372.603
2009-07-27,3435.212
2009-07-28,3438.371
2009-07-29,3266.432
2009-07-30,3321.56
2009-07-31,3412.062
2009-08-03,3462.59
2009-08-04,3471.442
2009-08-05,3428.501
2009-08-06,3356.33
2009-08-07,3260.69
2009-08-10,3249.76
2009-08-11,3264.726
2009-08-12,3112.719
2009-08-13,3140.56
2009-08-14,3046.972
2009-08-17,2870.63
2009-08-18,2910.884
2009-08-19,2785.584
2009-08-20,2911.582
2009-08-21,2960.771
2009-08-24,2993.429
2009-08-25,2915.803
2009-08-26,2967.595
2009-08-27,2946.395
2009-08-28,2860.688
2009-08-31,2667.745
2009-09-01,2683.724
2009-09-02,2714.974
2009-09-03,2845.024
2009-09-04,2861.609
2009-09-07,2881.116
2009-09-08,2930.475
2009-09-09,2946.259
2009-09-10,2924.883
2009-09-11,2989.792
2009-09-14,3026.741
2009-09-15,3033.728
2009-09-16,2999.71
2009-09-17,3060.26
2009-09-18,2962.667
2009-09-21,2967.011
2009-09-22,2897.553
2009-09-23,2842.721
2009-09-24,2853.554
2009-09-25,2838.842
2009-09-28,2763.525
2009-09-29,2754.54
2009-09-30,2779.426
2009-10-09,2911.715
2009-10-12,2894.483
2009-10-13,2936.191
2009-10-14,2970.532
2009-10-15,2979.788
2009-10-16,2976.633
2009-10-19,3038.273
2009-10-20,3084.454
2009-10-21,3070.589
2009-10-22,3051.412
2009-10-23,3107.847
2009-10-26,3109.566
2009-10-27,3021.459
2009-10-28,3031.329
2009-10-29,2960.466
2009-10-30,2995.848
2009-11-02,3076.649
2009-11-03,3114.227
2009-11-04,3128.537
2009-11-05,3155.053
2009-11-06,3164.037
2009-11-09,3175.585
2009-11-10,3178.61
2009-11-11,3175.192
2009-11-12,3172.945
2009-11-13,3187.647
2009-11-16,3275.048
2009-11-17,3282.889
2009-11-18,3303.234
2009-11-19,3320.612
2009-11-20,3308.346
2009-11-23,3338.663
2009-11-24,3223.526
2009-11-25,3290.165
2009-11-26,3170.98
2009-11-27,3096.265
2009-11-30,3195.301
2009-12-01,3235.363
2009-12-02,3269.752
2009-12-03,3264.628
2009-12-04,3317.044
2009-12-07,3331.897
2009-12-08,3296.664
2009-12-09,3239.568
2009-12-10,3254.264
2009-12-11,3247.318
2009-12-14,3302.904
2009-12-15,3274.46
2009-12-16,3255.213
2009-12-17,3179.078
2009-12-18,3113.886
2009-12-21,3122.973
2009-12-22,3050.52
2009-12-23,3073.777
2009-12-24,3153.41
2009-12-25,3141.353
2009-12-28,3188.785
2009-12-29,3211.761
2009-12-30,3262.6
2009-12-31,3277.139
2010-01-04,3243.76
2010-01-05,3282.179
2010-01-06,3254.215
2010-01-07,3192.776
2010-01-08,3195.997
2010-01-11,3212.75
2010-01-12,3273.966
2010-01-13,3172.658
2010-01-14,3215.55
2010-01-15,3224.152
2010-01-18,3237.098
2010-01-19,3246.874
2010-01-20,3151.85
2010-01-21,3158.863
2010-01-22,3128.588
2010-01-25,3094.411
2010-01-26,3019.394
2010-01-27,2986.607
2010-01-28,2994.143
2010-01-29,2989.292
2010-02-01,2941.36
2010-02-02,2934.713
2010-02-03,3003.835
2010-02-04,2995.308
2010-02-05,2939.402
2010-02-08,2935.174
2010-02-09,2948.842
2010-02-10,2982.5
2010-02-11,2985.499
2010-02-12,3018.133
2010-02-22,3003.398
2010-02-23,2982.575
2010-02-24,3022.177
2010-02-25,3060.618
2010-02-26,3051.943
2010-03-01,3087.842
2010-03-02,3073.108
2010-03-03,3097.005
2010-03-04,3023.373
2010-03-05,3031.065
2010-03-08,3053.232
2010-03-09,3069.141
2010-03-10,3048.927
2010-03-11,3051.282
2010-03-12,3013.412
2010-03-15,2976.939
2010-03-16,2992.841
2010-03-17,3050.479
2010-03-18,3046.089
2010-03-19,3067.75
2010-03-22,3074.576
2010-03-23,3053.125
2010-03-24,3056.808
2010-03-25,3019.176
2010-03-26,3059.715
2010-03-29,3123.798
2010-03-30,3128.468
2010-03-31,3109.105
2010-04-01,3147.416
2010-04-02,3157.957
2010-04-06,3158.681
2010-04-07,3148.222
2010-04-08,3118.709
2010-04-09,3145.347
2010-04-12,3129.263
2010-04-13,3161.251
2010-04-14,3166.183
2010-04-15,3164.966
2010-04-16,3130.302
2010-04-19,2980.297
2010-04-20,2979.533
2010-04-21,3033.278
2010-04-22,2999.484
2010-04-23,2983.537
2010-04-26,2969.503
2010-04-27,2907.928
2010-04-28,2900.331
2010-04-29,2868.432
2010-04-30,2870.611
2010-05-04,2835.277
2010-05-05,2857.151
2010-05-06,2739.702
2010-05-07,2688.383
2010-05-10,2698.757
2010-05-11,2647.574
2010-05-12,2655.714
2010-05-13,2710.507
2010-05-14,2696.629
2010-05-17,2559.931
2010-05-18,2594.783
2010-05-19,2587.807
2010-05-20,2555.94
2010-05-21,2583.522
2010-05-24,2673.423
2010-05-25,2622.63
2010-05-26,2625.793
2010-05-27,2655.918
2010-05-28,2655.767
2010-05-31,2592.147
2010-06-01,2568.283
2010-06-02,2571.423
2010-06-03,2552.656
2010-06-04,2553.593
2010-06-07,2511.729
2010-06-08,2513.947
2010-06-09,2583.87
2010-06-10,2562.58
2010-06-11,2569.942
2010-06-17,2560.245
2010-06-18,2513.222
2010-06-21,2586.21
2010-06-22,2588.698
2010-06-23,2569.872
2010-06-24,2566.745
2010-06-25,2552.817
2010-06-28,2535.278
2010-06-29,2427.053
2010-06-30,2398.37
2010-07-01,2373.792
2010-07-02,2382.901
2010-07-05,2363.947
2010-07-06,2409.424
2010-07-07,2421.117
2010-07-08,2415.15
2010-07-09,2470.923
2010-07-12,2490.718
2010-07-13,2450.286
2010-07-14,2470.44
2010-07-15,2424.304
2010-07-16,2424.271
2010-07-19,2475.421
2010-07-20,2528.73
2010-07-21,2535.394
2010-07-22,2562.406
2010-07-23,2572.028
2010-07-26,2588.683
2010-07-27,2575.368
2010-07-28,2633.663
2010-07-29,2648.116
2010-07-30,2637.503
2010-08-02,2672.516
2010-08-03,2627.002
2010-08-04,2638.522
2010-08-05,2620.757
2010-08-06,2658.392
2010-08-09,2672.533
2010-08-10,2595.274
2010-08-11,2607.497
2010-08-12,2575.475
2010-08-13,2606.7
2010-08-16,2661.708
2010-08-17,2671.893
2010-08-18,2666.301
2010-08-19,2687.979
2010-08-20,2642.307
2010-08-23,2639.366
2010-08-24,2650.307
2010-08-25,2596.58
2010-08-26,2603.481
2010-08-27,2610.742
2010-08-30,2652.664
2010-08-31,2638.798
2010-09-01,2622.882
2010-09-02,2655.776
2010-09-03,2655.394
2010-09-06,2696.25
2010-09-07,2698.363
2010-09-08,2695.291
2010-09-09,2656.352
2010-09-10,2663.209
2010-09-13,2688.32
2010-09-14,2688.522
2010-09-15,2652.503
2010-09-16,2602.465
2010-09-17,2598.689
2010-09-20,2588.713
2010-09-21,2591.55
2010-09-27,2627.967
2010-09-28,2611.354
2010-09-29,2610.678
2010-09-30,2655.658
2010-10-08,2738.744
2010-10-11,2806.942
2010-10-12,2841.407
2010-10-13,2861.361
2010-10-14,2879.636
2010-10-15,2971.16
2010-10-18,2955.227
2010-10-19,3001.853
2010-10-20,3003.951
2010-10-21,2983.533
2010-10-22,2975.043
2010-10-25,3051.419
