date,close
2016-05-23,4418.136
2016-05-24,4377.669
2016-05-25,4366.372
2016-05-26,4381.209
2016-05-27,4378.091
2016-05-30,4368.687
2016-05-31,4532.851
2016-06-01,4545.761
2016-06-02,4574.867
2016-06-03,4597.341
2016-06-06,4599.422
2016-06-07,4601.105
2016-06-08,4587.391
2016-06-13,4401.321
