date,nav_raw,nav_q3z,nav_stack_base,nav_stack_comb_best,nav_ddc15_actual,pos_MA15_base,pos_comb_best,pos_ddc_base,pos_ddc_comb,dd_raw,rv_hi
2015-01-13,12.396470293230893,3.9982376872413026,4.108431307197025,10.094517359371595,8.107201031863037,0.5010300676001348,0.0,1.0,1.0,-0.06116606762367727,1.0
2015-01-14,12.367673055156612,3.9935841286035654,4.103649493935105,10.094517359371595,8.088367848488405,0.5010300676001348,0.0,1.0,1.0,-0.06334699684169975,1.0
2015-01-15,12.367241949650165,3.993514382138529,4.103577825219301,10.09434106237136,8.088085908635847,0.5010300676001348,1.0,1.0,1.0,-0.06337964617399461,1.0
2015-01-16,12.527991091580384,4.019521657038101,4.130301874855782,10.160079226258615,8.193214673397168,0.5010300676001348,1.0,1.0,1.0,-0.0512054751822022,1.0
2015-01-19,12.433371881125233,4.004311417758737,4.114672433053283,10.160079226258615,8.131334400828376,0.5010300676001348,0.0,1.0,1.0,-0.058371363804422316,1.0
2015-01-20,12.89534253347682,4.078856173874964,4.191271683466178,10.349220516489959,8.433459833378345,0.5010300676001348,1.0,1.0,1.0,-0.023384491418133035,1.0
2015-01-21,13.15853214009896,4.1205659667739845,4.234131021096322,10.45505014764339,8.60558391385533,0.5010300676001348,1.0,1.0,1.0,-0.003452097155827172,0.0
2015-01-22,13.352412242516424,4.150985073418708,4.265388494976615,10.53223209011963,8.73238008479722,0.5010300676001348,1.0,1.0,1.0,0.0,0.0
2015-01-23,13.24514923588652,4.134277814810601,4.248220775172957,10.489841013751507,8.66223086187644,0.5010300676001348,1.0,1.0,1.0,-0.008033230601460883,0.0
2015-01-26,13.47483889069544,4.170198782303936,4.285131744199476,10.58098274513573,8.812446218540664,0.5010300676001348,1.0,1.0,1.0,0.0,0.0
2015-01-27,13.493767258260643,4.173133795957871,4.288147648436824,10.588429711203823,8.82482523268148,0.5010300676001348,1.0,1.0,1.0,0.0,0.0
2015-01-28,13.504449954106535,4.174789084643972,4.289848557785493,10.592629650329071,8.831811637741652,0.5010300676001348,1.0,1.0,1.0,0.0,0.0
2015-01-29,13.369337228924838,4.15386156864901,4.268344267990532,10.53953057827023,8.74344890229356,0.5010300676001348,1.0,1.0,1.0,-0.01000505208585789,0.0
2015-01-30,13.107893967774706,4.1131626020045235,4.22652361553999,10.436265701392527,8.57246691900051,0.5010300676001348,1.0,1.0,1.0,-0.02936483808518553,0.0
2015-02-02,13.088104477273331,4.1100513057857535,4.221461350766959,10.42376579720936,8.560071511616306,0.7933409339323507,1.0,1.0,1.0,-0.030830243234497567,0.0
2015-02-03,13.248756691768474,4.150074990578646,4.262569946718213,10.525272441672689,8.665143598026212,0.7933409339323507,1.0,1.0,1.0,-0.018934000511461657,0.0
2015-02-04,13.291690642780924,4.160744428462958,4.2735285981588,10.552331890185505,8.693223882041439,0.7933409339323507,1.0,1.0,1.0,-0.015754755806319465,0.0
2015-02-05,13.272890148318098,4.156075470645295,4.268733080169065,10.540490645590854,8.68092771055725,0.7933409339323507,1.0,1.0,1.0,-0.017146926129932738,0.0
2015-02-06,13.061714352750066,4.103616238743464,4.214851850109295,10.540490645590854,8.542811460436866,0.7933409339323507,0.0,1.0,1.0,-0.03278442312430796,0.0
2015-02-09,13.00506060788719,4.08949557720901,4.200348423635995,10.540490645590854,8.505757958283885,0.7933409339323507,0.0,1.0,1.0,-0.036979613972910275,0.0
2015-02-10,13.12396003924727,4.119157343113482,4.230814222976494,10.540490645590854,8.583522285188529,0.7933409339323507,0.0,1.0,1.0,-0.028175150868959498,0.0
2015-02-11,13.259569806991433,4.152924486137711,4.2654966827798395,10.626897215072901,8.67221574814028,0.7933409339323507,1.0,1.0,1.0,-0.0181332929476804,0.0
2015-02-12,13.37520059169622,4.181655962070829,4.29500697503128,10.700418041805426,8.747842267452992,0.7933409339323507,1.0,1.0,1.0,-0.00957087203474083,0.0
2015-02-13,13.653570173275622,4.250700548880658,4.365923134712076,10.877095881658857,8.9299055699821,0.7933409339323507,1.0,1.0,1.0,0.0,0.0
2015-02-16,13.918064713743986,4.316027269830273,4.433020649352082,11.044260093588687,9.102894117313207,0.7933409339323507,1.0,1.0,1.0,0.0,0.0
2015-02-17,13.946069041992905,4.322916811816965,4.440096944283088,11.061889707321344,9.121209913375337,0.7933409339323507,1.0,1.0,1.0,0.0,0.0
2015-02-25,13.789824488232409,4.284493940307242,4.400632554426093,10.963569618043362,9.01902058903025,0.7933409339323507,1.0,1.0,1.0,-0.011203483454013452,0.0
2015-02-26,13.844415082113215,4.297950017700055,4.414453382055842,10.998002305622634,9.054724719318388,0.7933409339323507,1.0,1.0,1.0,-0.007289076195851285,0.0
2015-02-27,14.01454781553313,4.339851992521268,4.457491182333312,11.10522505456015,9.165997391925034,0.7933409339323507,1.0,1.0,1.0,0.0,0.0
2015-03-02,14.186345008884985,4.382057755572192,4.499100404549446,11.208888698110755,9.278892922092384,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-03,14.106297497213353,4.363229176522717,4.479768923235475,11.160726976225465,9.226536075489834,0.7614863629666502,1.0,1.0,1.0,-0.005642574716849036,0.0
2015-03-04,14.317703772108022,4.4130229443413445,4.530892658574644,11.288094718156492,9.36481102838133,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-05,14.3741601765789,4.426273624118757,4.544497257617481,11.321988702006992,9.401737589206087,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-06,14.3873364167262,4.429363275006227,4.5476694315898705,11.329891736345058,9.410355800688048,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-09,14.64014041694097,4.488629460178152,4.608518587980848,11.481489024698686,9.575707852030398,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-10,14.728033747438507,4.509149895272161,4.62958711399824,11.533978354104049,9.633196430077946,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-11,14.85996521699182,4.539908060963717,4.661166815459297,11.612654828725201,9.71948912761722,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-12,14.8202392105733,4.530666053738768,4.651677958679228,11.58901464958793,9.693505453912053,0.7614863629666502,1.0,1.0,1.0,-0.002673357968099088,0.0
2015-03-13,14.977000150243835,4.567158823503449,4.689145432722131,11.682359698282907,9.796038415901805,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-16,15.26924021043216,4.635020277286925,4.75881943320337,11.855942869655703,9.98718449505996,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-17,15.306440621492658,4.643619200684983,4.767648029697721,11.877938101272594,10.0115162472253,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-18,15.55161715873033,4.700259224121272,4.825800880839826,12.022817916639804,10.171879387598167,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-19,15.68379441162811,4.7306796370977064,4.857033808373655,12.100630451805467,10.258332845173513,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-20,15.919609976270737,4.78484317129898,4.912644024447805,12.239175642266817,10.412573234245626,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-23,16.478463370301867,4.912750464199182,5.043967659445624,12.566350382940177,10.778103665030654,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-24,16.452500870806457,4.9068563760628425,5.03791614305816,12.551273863737965,10.76112231763942,0.7614863629666502,1.0,1.0,1.0,-0.001575541293625804,0.0
2015-03-25,16.66437609995137,4.954975059845757,5.087320053674995,12.674356899358942,10.89970400043708,0.7614863629666502,1.0,1.0,1.0,0.0,0.0
2015-03-26,16.405857865649885,4.896441393807383,5.027222981650297,12.524633325569384,10.730614427824154,0.7614863629666502,1.0,1.0,1.0,-0.015513226102850552,0.0
2015-03-27,16.606274358566704,4.9419902215614036,5.073988396623269,12.64114291286887,10.861701270589627,0.7614863629666502,1.0,1.0,1.0,-0.003486583658228515,0.0
2015-03-30,16.554127270927346,4.9301728235814215,5.0618553616433335,12.610915128104862,10.827593313811365,0.7614863629666502,1.0,1.0,1.0,-0.0066158389826754815,0.0
2015-03-31,16.76199798697273,4.9773151809617024,5.107177555464049,12.723829128774176,10.963555756189283,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-01,17.234503953625566,5.077359129831275,5.20983173581032,12.97957787373075,11.273347916257098,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-02,17.693424124452516,5.173762099293853,5.308749940508828,13.226018950164908,11.57353449345371,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-03,18.1251977511952,5.263787455556674,5.401124134670126,13.456156526086678,11.855964108395453,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-07,18.586866892350653,5.359388053304723,5.499219033095555,13.700546448390096,12.157948828376336,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-08,18.607915818443317,5.363715713254574,5.503659605363933,13.711609522301902,12.171717247110328,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-09,18.48531325628419,5.338516804438276,5.477803235644562,13.64719194006067,12.091521069583932,0.7130404540766552,1.0,1.0,1.0,-0.00658873155679307,0.0
2015-04-10,18.843924701387984,5.412363678365403,5.5535768371445045,13.835971426868523,12.326094202543546,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-13,19.26920404747137,5.499460854048989,5.642946452011765,14.0586235074994,12.604275810955182,0.7130404540766552,1.0,1.0,1.0,0.0,0.0
2015-04-14,18.92759891012541,5.429943232832269,5.5716150570972305,13.880911166279029,12.380826759352418,0.7130404540766552,1.0,1.0,1.0,-0.017728035704245193,0.0
2015-04-15,18.102330814951102,5.26112902675174,5.398396345202965,13.449360614508809,11.841006501913,0.7130404540766552,1.0,1.0,1.0,-0.0605563794770958,1.0
2015-04-16,18.232687331476612,5.28814318079875,5.4261153214406885,13.518418624230051,11.92627465746292,0.7130404540766552,1.0,1.0,1.0,-0.05379136125400963,1.0
2015-04-17,18.235138007613138,5.288649999478266,5.426635363449403,13.519714237234849,11.927877681535524,0.7130404540766552,1.0,1.0,1.0,-0.05366418028013609,1.0
2015-04-20,18.08465544424057,5.25753024781373,5.394703671070214,13.44016082574425,11.829444776428774,0.7130404540766552,1.0,1.0,1.0,-0.06147366545668198,1.0
2015-04-21,18.60887800541225,5.366198184019863,5.506206845896955,13.717955621089363,12.17234662805976,0.7130404540766552,1.0,1.0,1.0,-0.034268464874436244,1.0
2015-04-22,19.00169461887921,5.446968268377274,5.589084290259119,13.924433353504492,12.429293875442951,0.7130404540766552,1.0,1.0,1.0,-0.013882744089124155,1.0
2015-04-23,18.987517058724897,5.444070403175178,5.58611081729612,13.917025355351042,12.420020120384308,0.7130404540766552,1.0,1.0,1.0,-0.014618506714263457,1.0
2015-04-24,18.945826521714046,5.435547114158831,5.577365148440445,13.895236726518782,12.392749713890243,0.7130404540766552,1.0,1.0,1.0,-0.016782090477668654,1.0
2015-04-27,19.03575105049091,5.45394305689038,5.596241056920087,13.942263451463637,12.451570698923224,0.7130404540766552,1.0,1.0,1.0,-0.012115341993645834,1.0
2015-04-28,18.641503892611286,5.373400887312437,5.51359747382729,13.736368352175893,12.19368771095144,0.7130404540766552,1.0,1.0,1.0,-0.03257530271170972,1.0
2015-04-29,18.94167815524671,5.435096732678367,5.576903016125171,13.894085387535442,12.390036205071176,0.7130404540766552,1.0,1.0,1.0,-0.01699737526354339,1.0
2015-04-30,18.878920619985248,5.422256618851676,5.564354500449847,13.862822489870615,12.348985558573144,0.6791283178536586,1.0,1.0,1.0,-0.020254257857492353,1.0
2015-05-04,19.073891516235243,5.4602864620717,5.603380969344188,13.960051559414074,12.477320675008905,0.6791283178536586,1.0,1.0,1.0,-0.010135993721118841,1.0
2015-05-05,18.830542933280544,5.41297604454745,5.5548307156077685,13.839095292279811,12.318132482984728,0.6791283178536586,1.0,1.0,1.0,-0.02276487981081865,1.0
2015-05-06,18.745192992127425,5.396313998557555,5.537732017204555,13.839095292279811,12.262300216954792,0.6791283178536586,0.0,1.0,1.0,-0.027194224216682605,1.0
2015-05-07,18.48091879602956,5.344646921103682,5.484710931120947,13.839095292279811,12.089423387492038,0.6791283178536586,0.0,1.0,1.0,-0.04090907177586578,1.0
2015-05-08,19.14353085637917,5.474785673024617,5.618260152568076,14.176068457324785,12.522875740572331,0.6791283178536586,1.0,1.0,1.0,-0.006521971057164233,1.0
2015-05-11,19.92702623733093,5.626957186362012,5.77441953501695,14.57009188018763,13.035404770487514,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-12,20.13558646263873,5.666952991632595,5.81546348676994,14.673654523071578,13.171835912973698,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-13,20.051372594924043,5.650856887226049,5.798945561247404,14.631976274535251,13.11674681739692,0.6791283178536586,1.0,1.0,1.0,-0.004182339951753877,1.0
2015-05-14,20.55209587519415,5.746690933427743,5.897291073782672,14.880122974814586,13.444298483088978,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-15,20.599748077387037,5.7557398490601885,5.906577129010772,14.903553672403746,13.47547050727318,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-18,21.29653993341932,5.887958935728853,6.04226120331155,15.245913526455245,13.931281814790015,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-19,21.554338397199142,5.936363675349706,6.091934457398413,15.371249739323849,14.099922498279676,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-20,21.78173696115372,5.978896611056883,6.135582028669154,15.481381869472212,14.24867687286982,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-21,22.354251128930983,6.085621721429504,6.245104021071399,15.757729211837118,14.62319105400912,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-22,22.48604862423137,6.10998882025008,6.270109694081005,15.820823857293082,14.709407315207113,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-25,22.683918549856056,6.146502777305323,6.307580550875792,15.91537081963599,14.838845322750457,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-26,23.712367291475,6.335756527401304,6.5017939623938545,16.40541267285138,15.511612321349894,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-27,24.53150612546795,6.484395577667125,6.654328308594601,16.79028935622224,16.047457767486744,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-05-28,24.15305954694255,6.4164593056933255,6.584611670804549,16.614379412024558,15.799894268732327,0.6791283178536586,1.0,1.0,1.0,-0.015426960602818673,1.0
2015-05-29,24.5483305649393,6.487772535155156,6.657793764016062,16.79903343925798,16.058463593239846,0.6791283178536586,1.0,1.0,1.0,0.0,1.0
2015-06-01,25.424598921861804,6.645048595165194,6.8067445236158015,17.174867969435667,16.63252115478893,0.6267541495610257,1.0,1.0,1.0,0.0,1.0
2015-06-02,26.39845945544328,6.8045770044757745,6.970154784787705,17.58718690556456,17.269611083970858,0.6267541495610257,1.0,1.0,1.0,0.0,1.0
2015-06-03,26.71184375565711,6.85520573097519,7.022015475029802,17.718042486322965,17.474623993669244,0.6267541495610257,1.0,1.0,1.0,0.0,1.0
2015-06-04,26.212738996908747,6.774926065186044,6.939782340442109,17.51055075156542,17.148114596850405,0.6267541495610257,1.0,1.0,1.0,-0.018684773814711342,1.0
2015-06-05,26.50666217079378,6.82253880833542,6.988553658521278,17.63361118754901,17.34039623018315,0.6267541495610257,1.0,1.0,1.0,-0.007681296234741342,1.0
2015-06-08,25.99964025630135,6.740746037541126,6.904770600097823,17.42220866443302,17.008707508380517,0.6267541495610257,1.0,1.0,1.0,-0.026662461261399373,1.0
2015-06-09,26.018699796392266,6.743843102118668,6.907943026461688,17.430213372668078,17.021176071001186,0.6267541495610257,1.0,1.0,1.0,-0.02594893731804071,1.0
2015-06-10,26.26390350099347,6.78367638612649,6.948745585524257,17.533166930317172,17.181585909384335,0.6267541495610257,1.0,1.0,1.0,-0.016769349909392606,1.0
2015-06-11,26.565926498752614,6.832568980153733,6.998827897470395,17.6595352833962,17.379166367384883,0.6267541495610257,1.0,1.0,1.0,-0.0054626426479300605,1.0
2015-06-12,27.013709056804394,6.904750072344163,7.072765393478068,17.846095352973762,17.672101288106,0.6267541495610257,1.0,1.0,1.0,0.0,1.0
2015-06-15,26.527051769737312,6.826787852955303,6.992906096397809,17.644593316467652,17.353734904150365,0.6267541495610257,1.0,1.0,1.0,-0.018015196878138462,1.0
2015-06-16,25.66964417164896,6.688491104977775,6.851244132839736,17.287149973036794,16.792827333599906,0.6267541495610257,1.0,1.0,1.0,-0.0497549182279684,1.0
2015-06-17,26.242139384192186,6.781983736180899,6.947011747828031,17.528792088069192,17.16734803942913,0.6267541495610257,1.0,1.0,1.0,-0.028562152312729516,1.0
2015-06-18,25.61081561242013,6.679723482317142,6.842263165029536,17.528792088069192,16.754342271991405,0.6267541495610257,0.0,1.0,1.0,-0.051932648028238604,1.0
2015-06-19,24.253883184158624,6.4579086850500635,6.61505088284199,17.528792088069192,15.866650498050692,0.6267541495610257,0.0,1.0,1.0,-0.10216390007171583,1.0
2015-06-23,24.18042466812872,6.4456498278254735,6.602493727226909,17.528792088069192,15.818594663399306,0.6267541495610257,0.0,1.0,1.0,-0.10488320514290905,1.0
2015-06-24,24.698985789535907,6.53228613948191,6.691238185821656,17.528792088069192,16.157832220238,0.6267541495610257,0.0,1.0,1.0,-0.08568698442709555,1.0
2015-06-25,24.07457774781503,6.428783414076385,6.585216898054708,17.528792088069192,15.7493506550003,0.6267541495610257,0.0,1.0,1.0,-0.10880147197887424,1.0
2015-06-26,22.6214287152108,6.185575618636882,6.336091055557035,17.528792088069192,14.798714930120944,0.6267541495610257,0.0,1.0,1.0,-0.16259449349800548,1.0
2015-06-29,21.54144411178561,6.000489063581311,6.146500734737401,17.528792088069192,14.44545730708977,0.6267541495610257,0.0,1.0,1.0,-0.20257362413697855,1.0
2015-06-30,22.25419841286641,6.1249258820383785,6.213976467824334,17.528792088069192,14.68443993456074,0.3317833909910209,0.0,1.0,1.0,-0.17618871343915388,1.0
2015-07-01,21.60583702897684,6.065720571419916,6.153910368407157,17.528792088069192,14.46267899526918,0.3317833909910209,0.0,1.0,1.0,-0.20018991159103283,1.0
2015-07-02,20.66582538646797,5.978161896990205,6.065078674287285,17.528792088069192,14.148062935285289,0.3317833909910209,0.0,1.0,1.0,-0.23498748938874348,1.0
2015-07-03,19.78505279176955,5.89362752098727,6.022196961649349,17.528792088069192,13.846569385706877,0.3317833909910209,0.0,0.5,1.0,-0.2675921418208227,1.0
2015-07-06,19.12375225961089,5.828269486203241,5.988805051735281,17.528792088069192,13.615163793826198,0.3317833909910209,0.0,0.5,1.0,-0.29207232448541276,1.0
2015-07-07,18.15997383234769,5.7308157804844635,5.9387360521376715,17.528792088069192,13.272082557204602,0.3317833909910209,0.0,0.5,1.0,-0.32774970685584426,1.0
2015-07-08,17.949485558915526,5.708777191929486,5.927316965797872,17.528792088069192,13.19516565831186,0.3317833909910209,0.0,0.5,1.0,-0.335541612550451,1.0
2015-07-09,18.942395934533536,5.8135517355380095,5.981709693788069,17.528792088069192,13.560123663574265,0.3317833909910209,0.0,0.5,1.0,-0.2987858166865761,1.0
2015-07-10,19.98999514456344,5.920225208704852,6.036589204415929,17.528792088069192,13.935091404903392,0.3317833909910209,0.0,0.5,1.0,-0.26000553635457824,1.0
2015-07-13,21.087208880683047,6.028038279660142,6.091555290779221,17.528792088069192,14.31752705816318,0.3317833909910209,0.0,0.5,1.0,-0.2193886135243076,1.0
2015-07-14,21.728091188120715,6.08882235653281,6.122267567965499,17.528792088069192,14.535096150160044,0.3317833909910209,0.0,0.5,1.0,-0.19566427762915073,1.0
2015-07-15,20.828922442608157,6.005222107227824,6.080237839963614,17.528792088069192,14.234344831093663,0.3317833909910209,0.0,0.5,1.0,-0.22894992321087326,1.0
2015-07-16,21.16466499341124,6.037338244020513,6.0964965017344515,17.528792088069192,14.349066926194125,0.3317833909910209,0.0,0.5,1.0,-0.21652132445395755,1.0
2015-07-17,22.064387557879776,6.122490736264921,6.139489941069755,17.528792088069192,14.654060633786122,0.3317833909910209,0.0,0.5,1.0,-0.1832151774684917,1.0
2015-07-20,22.39092668373773,6.152553307777376,6.154562961459167,17.61486172677901,14.762496096521572,0.3317833909910209,1.0,0.5,1.0,-0.17112727331688815,1.0
2015-07-21,22.661318125716203,6.177204101114306,6.166892384062484,17.68543735519925,14.85163159017756,0.3317833909910209,1.0,0.5,1.0,-0.16111785767500453,1.0
2015-07-22,22.93597173665394,6.202043823527356,6.179291512573037,17.756553890684504,14.941631964867378,0.3317833909910209,1.0,0.5,1.0,-0.15095066403416846,1.0
2015-07-23,23.491074892788035,6.251845736380018,6.204101119386275,17.899137589637558,15.122442857833317,0.3317833909910209,1.0,0.5,1.0,-0.13040172145961038,1.0
2015-07-24,23.131706301949787,6.220113540822996,6.188356189146689,17.808287789715063,15.006770607741434,0.3317833909910209,1.0,0.5,1.0,-0.14370491466727275,1.0
2015-07-27,21.91025453925702,6.1111398638875025,6.134147538155681,17.496294352998163,14.610560181846337,0.3317833909910209,1.0,0.5,1.0,-0.18892091074260986,1.0
2015-07-28,21.253948784034563,6.050405336733922,6.103665945644461,17.496294352998163,14.391735824575884,0.3317833909910209,0.0,0.5,1.0,-0.2132161955493862,1.0
2015-07-29,22.07164521875482,6.127636323974717,6.142621364375515,17.719627503544903,14.668580169896584,0.3317833909910209,1.0,0.5,1.0,-0.18294651162701903,1.0
2015-07-30,21.716177031596352,6.094893686758936,6.126210009959723,17.624943794481208,14.55045998561709,0.3317833909910209,1.0,0.5,1.0,-0.19610531875013526,1.0
2015-07-31,21.48319473265664,6.073198653058094,6.117765281011755,17.576353271849566,14.472407582260203,0.2569710958956979,1.0,0.5,1.0,-0.20472991370856175,1.0
2015-08-03,20.721437269040877,6.017861142649605,6.0898934856651445,17.576353271849566,14.204202314817744,0.2569710958956979,0.0,0.5,1.0,-0.2329288353010739,1.0
2015-08-04,21.561143184892103,6.080527402703308,6.121601665683404,17.759382474222374,14.492004569044587,0.2569710958956979,1.0,0.5,1.0,-0.20184439909553487,1.0
2015-08-05,21.6393904466508,6.08619792276739,6.124456078037022,17.77594434920069,14.51830094083708,0.2569710958956979,1.0,0.5,1.0,-0.19894782307947734,1.0
2015-08-06,21.69996690642191,6.090576058419192,6.126658906456621,17.77594434920069,14.538621921574869,0.2569710958956979,0.0,0.5,1.0,-0.1967053890751823,1.0
2015-08-07,22.165711248928847,6.1241676950850055,6.143554229492326,17.873984839663763,14.694642456929165,0.2569710958956979,1.0,0.5,1.0,-0.17946435262485372,1.0
2015-08-10,22.80036526047667,6.169227230433925,6.166155316917968,18.005495518634106,14.90501273737757,0.2569710958956979,1.0,0.5,1.0,-0.15597057728977204,1.0
2015-08-11,23.06728512439369,6.187786211719603,6.175430186918438,18.059661728094053,14.99225791801594,0.2569710958956979,1.0,0.5,1.0,-0.146089673362224,1.0
2015-08-12,23.002808711526907,6.183341700970984,6.173212369034626,18.046689987002722,14.97130514862599,0.2569710958956979,1.0,0.5,1.0,-0.14847647677123388,1.0
2015-08-13,23.376855177876436,6.209179303437471,6.18611000714407,18.122099567173084,15.093028627217492,0.2569710958956979,1.0,0.5,1.0,-0.1346299344262717,1.0
2015-08-14,23.334026229067835,6.20625602753376,6.18465379969395,18.113567699368904,15.07920258976457,0.2569710958956979,1.0,0.5,1.0,-0.13621538678746137,1.0
2015-08-17,23.47425986887568,6.215840682620757,6.18942944649611,18.14154145649771,15.12451434701991,0.2569710958956979,1.0,0.5,1.0,-0.13102418407209337,1.0
2015-08-18,22.446174910100098,6.145885281930834,6.154600367126183,17.937369749640663,14.79331571081555,0.2569710958956979,1.0,0.5,1.0,-0.16908208114256695,1.0
2015-08-19,22.824730417553965,6.172520481325108,6.167936851656121,18.015107194772472,14.91806059849156,0.2569710958956979,1.0,0.5,1.0,-0.15506862202601834,1.0
2015-08-20,22.619458061556927,6.158255486237627,6.160809650607946,18.015107194772472,14.850978416359764,0.2569710958956979,0.0,0.5,1.0,-0.16266744363046337,1.0
2015-08-21,21.86225188799776,6.105280124646499,6.134310983926738,18.015107194772472,14.602403660287834,0.2569710958956979,0.0,0.5,1.0,-0.1906978844694801,1.0
2015-08-24,20.81945622468584,6.0304469457287855,6.096716477038844,18.015107194772472,14.254147604852896,0.2569710958956979,0.0,0.5,1.0,-0.22930034595002435,1.0
2015-08-25,19.833732881355264,5.957076790673275,6.059628261416067,18.015107194772472,13.916707330675056,0.2569710958956979,0.0,0.5,1.0,-0.26579009051852476,1.0
2015-08-26,19.51934796246487,5.932812102201553,6.047287058072179,18.015107194772472,13.80641031973042,0.2569710958956979,0.0,0.5,1.0,-0.27742806730391556,1.0
2015-08-27,19.998324835685853,5.970222653581446,6.066353256301433,18.015107194772472,13.975805098133543,0.2569710958956979,0.0,0.5,1.0,-0.25969718583873835,1.0
2015-08-28,20.714632206370723,6.02517428700553,6.0942714797667925,18.015107194772472,14.226100367494912,0.2569710958956979,0.0,0.5,1.0,-0.2331807467529905,1.0
2015-08-31,20.41279827337637,6.002613994471692,6.0850860251495416,18.015107194772472,14.122455760573708,0.2068797671269885,0.0,0.5,1.0,-0.24435410811405556,1.0
2015-09-01,19.939029090518545,5.973792088353513,6.070477074923904,18.015107194772472,13.954591897130554,0.2068797671269885,0.0,0.5,1.0,-0.2618922100408063,1.0
2015-09-02,19.76776220277448,5.9631766600644145,6.065083456170825,18.015107194772472,13.889494744125072,0.2068797671269885,0.0,0.5,1.0,-0.26823220901628675,1.0
2015-09-07,19.93230774052065,5.9734455688330845,6.0703056550286,18.015107194772472,13.955311187590212,0.2068797671269885,0.0,0.5,1.0,-0.26214102259682237,1.0
2015-09-08,20.28283004600073,5.9951776343224665,6.081347881706277,18.015107194772472,14.077885141510194,0.2068797671269885,0.0,0.5,1.0,-0.24916530331506792,1.0
2015-09-09,20.525155417741555,6.009995662294229,6.088863387377138,18.015107194772472,14.160863029626364,0.2068797671269885,0.0,0.5,1.0,-0.24019484423330084,1.0
2015-09-10,20.420709541068284,6.003668674124024,6.08565837952134,18.015107194772472,14.125583490031875,0.2068797671269885,0.0,0.5,1.0,-0.24406124689772735,1.0
2015-09-11,20.50892235961821,6.0090339938358746,6.088377675391543,18.015107194772472,14.155444943351268,0.2068797671269885,0.0,0.5,1.0,-0.2407957634957838,1.0
2015-09-14,20.03003989784364,5.980006551523893,6.073672314103249,18.015107194772472,13.991548985398603,0.2068797671269885,0.0,0.5,1.0,-0.25852315001525716,1.0
2015-09-15,19.708353032213093,5.9601377718780855,6.063582320404246,18.015107194772472,13.883244174606393,0.2068797671269885,0.0,0.5,1.0,-0.27043143202696107,1.0
2015-09-16,20.17220215386069,5.989157993378708,6.078344269604117,18.015107194772472,14.0462750258359,0.2068797671269885,0.0,0.5,1.0,-0.2532605533197011,1.0
2015-09-17,20.146184406026173,5.987559907268031,6.0775333277685615,18.015107194772472,14.038388910228958,0.2068797671269885,0.0,0.5,1.0,-0.2542236845868592,1.0
2015-09-18,20.30876123623973,5.997556079659438,6.082606518834688,18.015107194772472,14.08817867917564,0.2068797671269885,0.0,0.5,1.0,-0.24820537625786632,1.0
2015-09-21,20.54084774638155,6.011735510560221,6.089796772471746,18.015107194772472,14.1692997561824,0.2068797671269885,0.0,0.5,1.0,-0.23961394182530504,1.0
2015-09-22,20.5683497992463,6.013400703776728,6.090640180191332,18.015107194772472,14.18016728725273,0.2068797671269885,0.0,0.5,1.0,-0.23859586419639012,1.0
2015-09-23,20.528574491679272,6.010994943998201,6.089421849841103,18.015107194772472,14.170290336491131,0.2068797671269885,0.0,0.5,1.0,-0.24006827612928638,1.0
