date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2008-09-01,30,30,600222|000812|600475|000564|600103|002119|000913|600502|002134|002043|600853|600866|600330|000100|600055|600684|600446|000519|600589|002090|000828|002105|600894|000021|000682|000066|000573|600399|000700|600763,000021|000066|000100|000519|000564|000573|000682|000700|000812|000828|000913|002043|002090|002105|002119|002134|600055|600103|600222|600330|600399|600446|600475|600502|600589|600684|600763|600853|600866|600894,,600064|000069|600748|600030|002133|600675|600053|000402|000006|600048|600246|600383|000002|600266|000581|002009|600082|000599|000898|600581|600075|600307|600036|600730|600052|000883|000532|000608,
2008-10-06,30,30,000002|000913|600383|600015|601166|000001|600036|000782|002137|000899|601328|600748|600000|600016|600218|600483|600162|600533|000066|600078|600246|002043|600712|000564|600108|600460|601169|600103|601872|600502,000001|000002|000066|000564|000782|000899|000913|002043|002137|600000|600015|600016|600036|600078|600103|600108|600162|600218|600246|600383|600460|600483|600502|600533|600712|600748|601166|601169|601328|601872,,600684|600222|000812|600475|002119|002134|600853|600866|600330|000100|600055|600446|000519|600589|002090|000828|002105|600894|000021|000682|000573|600399|000700|600763,
2008-11-03,30,30,601166|000933|601001|601666|000623|002128|600000|601328|600188|600123|000983|600508|601998|600030|000552|600339|000878|601168|600997|000686|600219|000850|000563|600278|600531|600016|000612|600708|000883|600408,000552|000563|000612|000623|000686|000850|000878|000883|000933|000983|002128|600000|600016|600030|600123|600188|600219|600278|600339|600408|600508|600531|600708|600997|601001|601166|601168|601328|601666|601998,,000913|000066|002043|000564|600103|600502|000002|600383|600015|000001|600036|000782|002137|000899|600748|600218|600483|600162|600533|600078|600246|600712|600108|600460|601169|601872,
2008-12-01,30,30,600111|600188|000612|600000|000635|600362|000718|000001|002098|600048|000968|600348|601168|000686|600533|600308|600015|600508|601166|600545|600056|000726|000665|601001|000825|000537|000821|000962|000933|601699,000001|000537|000612|000635|000665|000686|000718|000726|000821|000825|000933|000962|000968|002098|600000|600015|600048|600056|600111|600188|600308|600348|600362|600508|600533|600545|601001|601166|601168|601699,,601328|600016|601666|000623|002128|600123|000983|601998|600030|000552|600339|000878|600997|600219|000850|000563|600278|600531|600708|000883|600408,
2009-01-05,30,29,000609|600589|600360|600308|002172|002185|002156|002168|000993|002164|002195|002177|600872|000837|600590|600791|000822|600383|002125|600586|600973|600409|002078|000636|000990|002050|000582|002182|600821|600280,000582|000609|000636|000822|000837|000990|000993|002050|002078|002125|002156|002164|002168|002172|002177|002182|002185|002195|600280|600308|600360|600383|600409|600586|600589|600791|600821|600872|600973,600590,600188|000612|600000|601168|000686|600508|601166|601001|000933|600111|000635|600362|000718|000001|002098|600048|000968|600348|600533|600015|600545|600056|000726|000665|000825|000537|000821|000962|601699,
2009-02-02,30,28,600668|601666|600997|600362|000060|000983|600678|000878|002128|601919|000937|600961|000933|600408|000157|000630|600188|600508|600331|000789|600459|000528|600106|600123|600456|000960|000968|002182|601898|002149,000060|000157|000528|000630|000878|000933|000937|000960|000968|000983|002128|002182|600106|600123|600188|600331|600362|600408|600456|600459|600508|600668|600678|600961|600997|601666|601898|601919,000789|002149,600308|000609|600589|600360|002172|002185|002156|002168|000993|002164|002195|002177|600872|000837|600791|000822|600383|002125|600586|600973|600409|002078|000636|000990|002050|000582|600821|600280,
2009-03-02,30,29,000707|002112|600126|600162|600230|600231|000558|600730|000700|600581|600121|600879|000612|600732|600961|600129|600358|600497|600210|000599|002019|600282|000652|000520|600971|600759|000573|002110|600111|000813,000520|000558|000573|000599|000612|000652|000700|000707|000813|002019|002110|002112|600111|600121|600129|600162|600210|600230|600231|600282|600358|600497|600581|600730|600732|600759|600879|600961|600971,600126,002182|600668|601666|600997|600362|000060|000983|600678|000878|002128|601919|000937|000933|600408|000157|000630|600188|600508|600331|600459|000528|600106|600123|600456|000960|000968|601898,
2009-04-01,30,30,000960|000751|600303|002171|600961|000612|000831|600531|600066|000060|600665|600362|600053|000807|600755|601009|600540|601988|000029|000758|600533|000937|601600|000609|601007|000703|000617|600383|600962|600666,000029|000060|000609|000612|000617|000703|000751|000758|000807|000831|000937|000960|002171|600053|600066|600303|600362|600383|600531|600533|600540|600665|600666|600755|600961|600962|601007|601009|601600|601988,,000707|002112|600162|600230|600231|000558|600730|000700|600581|600121|600879|600732|600129|600358|600497|600210|000599|002019|600282|000652|000520|600971|600759|000573|002110|600111|000813,
2009-05-04,30,30,601168|600188|600331|002205|600348|601111|000877|601919|000983|600258|600076|002173|000888|600362|600123|002190|600720|000514|000026|600572|000060|000938|600363|601666|002160|002208|000728|002171|600456|000068,000026|000060|000068|000514|000728|000877|000888|000938|000983|002160|002171|002173|002190|002205|002208|600076|600123|600188|600258|600331|600348|600362|600363|600456|600572|600720|601111|601168|601666|601919,,600961|000612|000960|600303|000831|600531|600066|600665|600053|000807|600755|601009|600540|601988|000029|000758|600533|000937|601600|000609|601007|000703|000617|600383|600962|600666,
2009-06-01,30,27,600348|601168|601001|601588|002128|000983|601918|600971|601666|600533|002171|600123|601699|600395|600266|000937|600188|600331|601898|000933|000807|002146|600366|600362|000402|600459|002029|000552|000878|000006,000006|000402|000552|000807|000878|000933|000937|000983|002029|002128|002146|002171|600123|600188|600266|600331|600348|600362|600366|600395|600459|600533|601168|601588|601666|601699|601898,601001|601918|600971,000060|002205|601111|000877|601919|600258|600076|002173|000888|002190|600720|000514|000026|600572|000938|600363|002160|002208|000728|600456|000068,
