date,trend_ma,trend_ma_hs300,mom,vol,f_val,f_credit,f_m2,f_evt_fx,f_evt_shibor,f_breadth,f_trend_comp,f_mom_comp,f_vol_comp,f_val_q3,f_val_q5,f_val_abs,f_val_deind,pe_hs300,f_val_abs_v2,f_val_abs_s1,f_val_abs_s2,f_val_abs_s3,f_val_abs_s4,f_q_q3r60,f_q_q3r70,f_q_q5r60,f_q_q5r70,f_q_q3m60,f_q_q5m60,f_q_q3z,f_q_q5z,f_q_q8r60
2020-01-31,1.0,1.0,0.9926514690109287,1.0,1.0,1.0,0.95,1.0,1.0,0.982267585751325,1.0,0.9926514690109287,1.0,1.0,1.0,1.0,1.0,11.96,1.0,0.9706,0.951,0.9216,0.9608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-02-29,0.5,0.0,0.9213239286789032,0.8513530739737365,1.0,1.0,0.7900000000000001,1.0,1.0,1.0,0.6499999999999999,0.9213239286789032,0.8513530739737365,1.0,1.0,1.0,1.0,11.57,1.0,0.97645,0.96075,0.9372,0.9686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-03-31,0.0,0.0,0.4,0.7047771304908461,1.0,1.0,0.85,1.0,1.0,0.857100872134346,0.3,0.4,0.7047771304908461,1.0,1.0,1.0,1.0,10.85,1.0,0.98725,0.97875,0.966,0.983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-04-30,0.5,0.0,0.4,0.8157591975741635,1.0,1.0,0.85,1.0,1.0,0.9881895634536388,0.6499999999999999,0.4,0.8157591975741635,1.0,1.0,1.0,1.0,11.77,1.0,0.97345,0.95575,0.9292,0.9646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-05-31,0.5,0.0,0.6876595194533057,0.9744733505301796,1.0,1.0,0.85,1.0,1.0,0.9614234843400349,0.6499999999999999,0.6876595194533057,0.9744733505301796,1.0,1.0,1.0,1.0,11.6,1.0,0.976,0.96,0.936,0.968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-06-30,1.0,1.0,0.9420724578627677,1.0,1.0,1.0,0.85,1.0,1.0,0.9841294220376009,1.0,0.9420724578627677,1.0,1.0,1.0,0.9904999999999999,1.0,12.38,0.9904999999999999,0.9642999999999999,0.9405,0.9047999999999999,0.9524,0.9333333333335,1.0,0.9833333333333749,1.0,1.0,1.0,1.0,1.0,0.9125000000002187
2020-07-31,1.0,1.0,1.0,0.9919486044120596,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,0.9919486044120596,1.0,1.0,0.95825,1.0,13.67,0.95825,0.94495,0.90825,0.8532,0.9266,0.7944444444449583,0.8592592592597283,0.733333333334,0.7777777777785184,0.898039215686667,0.898039215686667,0.961239819544569,0.9271437752498635,0.7354166666673281
2020-08-31,1.0,1.0,1.0,0.9662121795401992,1.0,1.0,0.85,1.0,1.0,0.9443525997498922,1.0,1.0,0.9662121795401992,1.0,1.0,0.93875,1.0,14.45,0.93875,0.93325,0.88875,0.8220000000000001,0.911,0.6277777777787084,0.6370370370382469,0.616666666667625,0.6222222222234814,0.7450980392164912,0.7450980392164912,0.8406031014379063,0.803409740428007,0.6520833333342031
2020-09-30,1.0,1.0,0.9090485228858456,0.9683090423834468,1.0,1.0,0.85,1.0,1.0,0.8116699194884929,1.0,0.9090485228858456,0.9683090423834468,1.0,1.0,0.95325,1.0,13.87,0.95325,0.9419500000000001,0.90325,0.8452000000000001,0.9226000000000001,0.7111111111118333,0.7481481481489877,0.6833333333341249,0.711111111112074,0.858823529412263,0.858823529412263,0.9365210931180562,0.91892321806185,0.6937500000007656
2020-10-31,0.5,1.0,0.9300824636261806,1.0,1.0,1.0,0.85,1.0,1.0,0.8548509821317088,0.6499999999999999,0.9300824636261806,1.0,1.0,1.0,0.952,1.0,13.92,0.952,0.9412,0.902,0.8432000000000001,0.9216,0.7111111111118333,0.7481481481489877,0.6666666666674999,0.6888888888899258,0.8490196078436619,0.8490196078436619,0.9293434481321556,0.9192445802256325,0.6833333333341249
2020-11-30,0.5,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9527176020328154,0.6499999999999999,1.0,1.0,1.0,1.0,0.93225,1.0,14.71,0.93225,0.92935,0.88225,0.8116,0.9057999999999999,0.6277777777787084,0.6370370370382469,0.616666666667625,0.6222222222234814,0.6941176470597656,0.6941176470597656,0.8168398492382254,0.8014113055864374,0.6416666666675623
2020-12-31,0.5,1.0,0.9324595878799453,1.0,1.0,1.0,0.85,1.0,1.0,0.8382444912819758,0.6499999999999999,0.9324595878799453,1.0,1.0,1.0,0.9085,1.0,15.66,0.9085,0.9151,0.8584999999999999,0.767,0.867,0.600000000001,0.6000000000013332,0.600000000001,0.6000000000013332,0.6000000000011795,0.6000000000011795,0.7081648638812439,0.6795207906985381,0.6312500000009218
2021-01-31,0.5,1.0,0.7961353684772674,1.0,1.0,1.0,0.85,1.0,1.0,0.8486373320026601,0.6499999999999999,0.7961353684772674,1.0,1.0,1.0,0.90125,1.0,15.95,0.90125,0.9107500000000001,0.85125,0.7525000000000001,0.8525,0.600000000001,0.6000000000013332,0.600000000001,0.6000000000013332,0.6000000000011706,0.6000000000011706,0.6876307759013451,0.6710550497231731,0.6312500000009218
2021-02-28,0.5,1.0,0.8481218557472019,1.0,1.0,1.0,0.7100000000000002,1.0,1.0,0.9097118399577141,0.6499999999999999,0.8481218557472019,1.0,1.0,1.0,0.90325,1.0,15.87,0.90325,0.91195,0.85325,0.7565000000000001,0.8565,0.6277777777787084,0.6370370370382469,0.616666666667625,0.6222222222234814,0.6136518771342401,0.6136518771342401,0.7358701955558952,0.7116261034554671,0.6416666666675623
2021-03-31,0.0,0.0,0.9432480537055383,1.0,1.0,1.0,0.85,1.0,1.0,0.9319791623009085,0.3,0.9432480537055383,1.0,1.0,1.0,0.93475,1.0,14.61,0.93475,0.93085,0.88475,0.8156000000000001,0.9078,0.7111111111118333,0.7481481481489877,0.6833333333341249,0.711111111112074,0.8286689419800821,0.8286689419800821,0.9163902572463614,0.9106523038671384,0.6833333333341249
2021-04-30,0.5,0.0,0.9389443926854697,1.0,1.0,1.0,0.85,1.0,1.0,0.9253951258543356,0.6499999999999999,0.9389443926854697,1.0,1.0,1.0,0.962,1.0,13.52,0.962,0.9472,0.912,0.8592000000000001,0.9296,0.8500000000003749,0.9333333333335555,0.883333333333625,0.9777777777778518,1.0,1.0,1.0,1.0,0.8291666666670937
2021-05-31,1.0,1.0,0.9563641600329413,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.9563641600329413,1.0,1.0,1.0,0.94775,1.0,14.09,0.94775,0.93865,0.8977499999999999,0.8364,0.9182,0.7666666666672499,0.8222222222228147,0.733333333334,0.7777777777785184,0.9174061433450328,0.9174061433450328,0.9973076148952752,0.9983914444993247,0.7250000000006875
2021-06-30,0.5,0.0,0.8908070881591681,1.0,1.0,1.0,0.85,1.0,1.0,0.9111500737203816,0.6499999999999999,0.8908070881591681,1.0,1.0,1.0,0.942,1.0,14.32,0.942,0.9352,0.892,0.8272,0.9136,0.7666666666672499,0.8222222222228147,0.716666666667375,0.7555555555563703,0.8781569965874583,0.8781569965874583,0.9801411753098659,0.9722495109761092,0.7145833333340469
2021-07-31,0.5,0.0,0.5736905632486691,1.0,1.0,1.0,0.85,1.0,1.0,0.9291750162682526,0.6499999999999999,0.5736905632486691,1.0,1.0,1.0,0.972,1.0,13.12,0.972,0.9532,0.922,0.8752000000000001,0.9376,0.9333333333335,1.0,0.96666666666675,1.0,1.0,1.0,1.0,1.0,0.8812500000002969
2021-08-31,0.5,0.0,0.6767308094446762,1.0,1.0,1.0,0.85,1.0,1.0,0.9693239951256147,0.6499999999999999,0.6767308094446762,1.0,1.0,1.0,0.98975,1.0,12.41,0.98975,0.96385,0.93975,0.9036,0.9518,0.9888888888889166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-09-30,0.5,0.0,0.736006091438306,1.0,1.0,1.0,0.85,1.0,1.0,0.942930685859381,0.6499999999999999,0.736006091438306,1.0,1.0,1.0,0.98475,1.0,12.61,0.98475,0.96085,0.93475,0.8956000000000001,0.9478,0.9611111111112084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9958333333333438
2021-10-31,0.5,0.0,0.6847398891405736,1.0,1.0,1.0,0.85,1.0,1.0,0.864520792119958,0.6499999999999999,0.6847398891405736,1.0,1.0,1.0,0.98325,1.0,12.67,0.98325,0.95995,0.93325,0.8932,0.9466,0.9611111111112084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9958333333333438
2021-11-30,0.5,0.0,0.7890397748692943,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.6499999999999999,0.7890397748692943,1.0,1.0,1.0,0.99375,1.0,12.25,0.99375,0.96625,0.94375,0.91,0.955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-12-31,1.0,1.0,0.8393191074645285,1.0,1.0,1.0,0.85,1.0,1.0,0.9789936677395736,1.0,0.8393191074645285,1.0,1.0,1.0,0.96575,1.0,13.37,0.96575,0.94945,0.9157500000000001,0.8652000000000001,0.9326,0.9333333333335,1.0,0.9583333333334374,1.0,1.0,1.0,1.0,1.0,0.8760416666669765
2022-01-31,0.0,0.0,0.550807627454986,1.0,1.0,1.0,0.85,1.0,1.0,0.8605351073285108,0.3,0.550807627454986,1.0,1.0,1.0,0.989,1.0,12.44,0.989,0.9634,0.9390000000000001,0.9024000000000001,0.9512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-02-28,0.0,0.0,0.6676838265412144,1.0,1.0,1.0,0.85,1.0,1.0,0.9955680885135048,0.3,0.6676838265412144,1.0,1.0,1.0,0.98575,1.0,12.57,0.98575,0.96145,0.93575,0.8972,0.9486,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-03-31,0.0,0.0,0.5162914163155801,1.0,1.0,1.0,0.85,1.0,1.0,0.8705503902382979,0.3,0.5162914163155801,1.0,1.0,1.0,1.0,1.0,11.72,1.0,0.9742,0.957,0.9312,0.9656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-04-30,0.0,0.0,0.4,0.814958686363675,1.0,1.0,0.85,0.5,1.0,0.8099489026860223,0.3,0.4,0.814958686363675,1.0,1.0,1.0,1.0,11.21,1.0,0.98185,0.96975,0.9516,0.9758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-05-31,0.0,0.0,0.4,0.7934761017841582,1.0,1.0,0.85,0.5,1.0,1.0,0.3,0.4,0.7934761017841582,1.0,1.0,1.0,1.0,11.32,1.0,0.9802,0.967,0.9472,0.9736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-06-30,1.0,1.0,0.46582299339383026,0.9077581318338549,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.46582299339383026,0.9077581318338549,1.0,1.0,0.99225,1.0,12.31,0.99225,0.96535,0.94225,0.9076,0.9538,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-07-31,0.5,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9497488415575546,0.6499999999999999,0.4,1.0,1.0,1.0,1.0,1.0,11.44,1.0,0.9784,0.964,0.9424,0.9712000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9655686514260904,0.3,0.4,1.0,1.0,1.0,1.0,1.0,11.02,1.0,0.9847,0.9745,0.9592,0.9796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-09-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.8013255366913341,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.47,1.0,0.99295,0.98825,0.9812,0.9906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-10-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.9680188854529954,0.3,0.4,1.0,1.0,1.0,1.0,1.0,9.61,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-11-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9562013302213168,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.57,1.0,0.9914499999999999,0.98575,0.9772,0.9886,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8004675321649961,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.59,1.0,0.99115,0.98525,0.9764,0.9882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-01-31,1.0,1.0,0.4,1.0,1.0,1.0,0.7300000000000001,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,11.26,1.0,0.9811,0.9685,0.9496,0.9748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-02-28,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9777928013007351,1.0,0.4,1.0,1.0,1.0,1.0,1.0,11.17,1.0,0.98245,0.97075,0.9532,0.9766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-03-31,1.0,1.0,0.5024007389513026,1.0,1.0,1.0,0.85,1.0,1.0,0.8661893981004306,1.0,0.5024007389513026,1.0,1.0,1.0,1.0,1.0,11.27,1.0,0.98095,0.96825,0.9492,0.9746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-04-30,1.0,1.0,0.555066449544757,1.0,1.0,1.0,0.85,1.0,1.0,0.9010312480278738,1.0,0.555066449544757,1.0,1.0,1.0,1.0,1.0,11.47,1.0,0.97795,0.9632499999999999,0.9412,0.9706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-05-31,0.0,0.0,0.5717301825652097,1.0,1.0,1.0,0.85,1.0,1.0,0.9129247395857085,0.3,0.5717301825652097,1.0,1.0,1.0,1.0,1.0,10.93,1.0,0.98605,0.97675,0.9628,0.9814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.6899999999999998,1.0,1.0,0.9524164584125975,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.97,1.0,0.9854499999999999,0.97575,0.9611999999999999,0.9806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-07-31,0.5,1.0,0.42899228117045385,1.0,1.0,1.0,0.85,1.0,1.0,0.9361619269273683,0.6499999999999999,0.42899228117045385,1.0,1.0,1.0,1.0,1.0,11.36,1.0,0.9796,0.966,0.9456,0.9728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8028083928491467,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.99,1.0,0.98515,0.97525,0.9604,0.9802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-09-30,0.0,0.0,0.4114169710860889,1.0,1.0,1.0,0.85,1.0,1.0,0.8746542792177102,0.3,0.4114169710860889,1.0,1.0,1.0,1.0,1.0,10.87,1.0,0.98695,0.9782500000000001,0.9652000000000001,0.9826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-10-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8964846319209447,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.64,1.0,0.9904,0.984,0.9743999999999999,0.9872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-11-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.48,1.0,0.9928,0.988,0.9808,0.9904,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2023-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.874654196024561,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.38,1.0,0.9943,0.9904999999999999,0.9848,0.9924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-01-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.6612493046792356,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.16,1.0,0.9976,0.996,0.9936,0.9968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-02-29,0.5,1.0,0.4,0.8211356896068234,1.0,1.0,0.6499999999999999,1.0,1.0,1.0,0.6499999999999999,0.4,0.8211356896068234,1.0,1.0,1.0,1.0,10.91,1.0,0.98635,0.97725,0.9636,0.9818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-03-31,0.5,1.0,0.4,0.7960837941546511,1.0,1.0,0.85,1.0,1.0,1.0,0.6499999999999999,0.4,0.7960837941546511,1.0,1.0,1.0,1.0,11.21,1.0,0.98185,0.96975,0.9516,0.9758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-04-30,1.0,1.0,0.4,0.8285429261929679,1.0,1.0,0.85,1.0,1.0,0.9718480841797039,1.0,0.4,0.8285429261929679,1.0,1.0,1.0,1.0,11.63,1.0,0.97555,0.9592499999999999,0.9348,0.9674,0.9333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-05-31,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9067231537544653,1.0,0.4,1.0,1.0,1.0,1.0,1.0,11.57,1.0,0.97645,0.96075,0.9372,0.9686,0.9333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.8099999999999999,1.0,1.0,0.840527231755533,0.3,0.4,1.0,1.0,1.0,1.0,1.0,11.48,1.0,0.9778,0.963,0.9408,0.9704,0.9333333333335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-07-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9499046581587347,0.3,0.4,1.0,1.0,1.0,1.0,1.0,11.32,1.0,0.9802,0.967,0.9472,0.9736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8872036810666126,0.3,0.4,1.0,1.0,1.0,1.0,1.0,10.86,1.0,0.9871,0.9785,0.9656,0.9828,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-09-30,1.0,1.0,0.5097351067651119,0.7741145311753956,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.5097351067651119,0.7741145311753956,1.0,1.0,0.98375,1.0,12.65,0.98375,0.96025,0.93375,0.894,0.947,0.6555555555564166,0.6740740740751605,0.8500000000003749,0.9333333333335555,0.7914893617028637,1.0,0.8624580349221395,1.0,0.9333333333335
2024-10-31,1.0,1.0,0.6093581053669284,0.6319119384695157,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.6093581053669284,0.6319119384695157,1.0,1.0,1.0,1.0,11.65,1.0,0.97525,0.95875,0.9339999999999999,0.967,0.7944444444449583,0.8592592592597283,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-11-30,1.0,1.0,0.5661375694067226,0.6072994895011607,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.5661375694067226,0.6072994895011607,1.0,1.0,1.0,1.0,11.75,1.0,0.97375,0.95625,0.93,0.965,0.7388888888895415,0.7851851851859011,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2024-12-31,1.0,1.0,0.6012685635729551,0.8649198672793095,1.0,1.0,0.85,1.0,1.0,0.8848920306551561,1.0,0.6012685635729551,0.8649198672793095,1.0,1.0,0.99525,1.0,12.19,0.99525,0.96715,0.94525,0.9124,0.9562,0.7111111111118333,0.7481481481489877,0.9833333333333749,1.0,0.7513157894745853,1.0,0.9171968985987904,1.0,1.0
2025-01-31,1.0,1.0,0.6399270999258593,1.0,1.0,1.0,0.89,1.0,1.0,0.8592620493336398,1.0,0.6399270999258593,1.0,1.0,1.0,1.0,1.0,11.74,1.0,0.9739,0.9565,0.9304,0.9652000000000001,0.7388888888895415,0.7851851851859011,1.0,1.0,0.8993421052636399,1.0,1.0,1.0,1.0
2025-02-28,1.0,1.0,0.9386149444193714,1.0,1.0,1.0,0.79,1.0,1.0,1.0,1.0,0.9386149444193714,1.0,1.0,1.0,1.0,1.0,11.82,1.0,0.9727,0.9545,0.9272,0.9636,0.6833333333341249,0.711111111112074,1.0,1.0,0.8730263157900302,1.0,0.9968495346673575,1.0,1.0
2025-03-31,0.5,0.0,0.6723906145957477,1.0,1.0,1.0,0.85,1.0,1.0,0.9166551281898411,0.6499999999999999,0.6723906145957477,1.0,1.0,1.0,1.0,1.0,11.78,1.0,0.9733,0.9555,0.9288000000000001,0.9644,0.7111111111118333,0.7481481481489877,1.0,1.0,0.8861842105268354,1.0,1.0,1.0,1.0
2025-04-30,0.0,0.0,0.6696104865710728,0.9833411543120479,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.6696104865710728,0.9833411543120479,1.0,1.0,1.0,1.0,11.49,1.0,0.97765,0.96275,0.9404,0.9702,0.8777777777780833,0.9703703703704691,1.0,1.0,0.9815789473686705,1.0,1.0,1.0,1.0
2025-05-31,0.0,0.0,0.5908469002233319,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.5908469002233319,1.0,1.0,1.0,1.0,1.0,11.73,1.0,0.97405,0.95675,0.9308,0.9654,0.7944444444449583,0.8592592592597283,1.0,1.0,0.9026315789478412,1.0,1.0,1.0,1.0
2025-06-30,1.0,1.0,0.7694350551582332,1.0,1.0,1.0,0.8300000000000001,1.0,1.0,1.0,1.0,0.7694350551582332,1.0,1.0,1.0,0.9915,1.0,12.34,0.9915,0.9649,0.9415,0.9064,0.9532,0.6277777777787084,0.6370370370382469,0.9333333333335,1.0,0.7019736842115669,1.0,0.8414553106046985,1.0,0.9437500000001406
2025-07-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9805275633201156,1.0,1.0,1.0,1.0,1.0,0.989,1.0,12.44,0.989,0.9634,0.9390000000000001,0.9024000000000001,0.9512,0.6277777777787084,0.6370370370382469,0.8916666666669374,0.9888888888889258,0.6690789473695549,1.0,0.836709287382157,1.0,0.9072916666668984
2025-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96925,1.0,13.23,0.96925,0.95155,0.91925,0.8708,0.9354,0.600000000001,0.6000000000013332,0.783333333333875,0.8444444444449629,0.6000000000012762,1.0,0.6766804815139345,1.0,0.8083333333338125
2025-09-30,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9249890737556659,1.0,1.0,1.0,1.0,1.0,0.967,1.0,13.32,0.967,0.9502,0.917,0.8672,0.9336,0.600000000001,0.6000000000013332,0.7666666666672499,0.8222222222228147,0.6000000000012695,1.0,0.7125547879961951,1.0,0.7979166666671718
2025-10-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9918371900784575,1.0,1.0,1.0,1.0,1.0,0.9702500000000001,1.0,13.19,0.9702500000000001,0.95215,0.92025,0.8724000000000001,0.9362,0.6555555555564166,0.6740740740751605,0.783333333333875,0.8444444444449629,0.64113924050753,1.0,0.7679487183941988,1.0,0.8083333333338125
2025-11-30,1.0,1.0,0.8737264500547979,1.0,1.0,1.0,0.85,1.0,1.0,0.9471145578816704,1.0,0.8737264500547979,1.0,1.0,1.0,0.974,1.0,13.04,0.974,0.9544,0.924,0.8784000000000001,0.9392,0.6833333333341249,0.711111111112074,0.8000000000004999,0.866666666667111,0.6886075949377761,1.0,0.8349666861230184,1.0,0.8187500000004531
2025-12-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9480396422354864,1.0,1.0,1.0,1.0,1.0,0.9665,1.0,13.34,0.9665,0.9499,0.9165,0.8664000000000001,0.9332,0.600000000001,0.6000000000013332,0.716666666667375,0.7555555555563703,0.6000000000013145,1.0,0.797550409970487,0.9897670705316046,0.7666666666672499
2026-01-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96575,1.0,13.37,0.96575,0.94945,0.9157500000000001,0.8652000000000001,0.9326,0.600000000001,0.6000000000013332,0.6916666666674375,0.722222222223148,0.6000000000013115,0.9993610223643148,0.8243182000306761,0.9610282686364593,0.7458333333339687
2026-02-28,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9659574628365425,1.0,1.0,1.0,1.0,1.0,0.96675,1.0,13.33,0.96675,0.95005,0.91675,0.8668,0.9334,0.6555555555564166,0.6740740740751605,0.716666666667375,0.7555555555563703,0.6124610591913073,0.8560000000005086,0.8602871127656151,0.9387774908315019,0.7666666666672499
2026-03-31,0.0,0.0,0.994205485314549,0.9720634519435929,1.0,1.0,0.85,1.0,1.0,0.8959307559740001,0.3,0.994205485314549,0.9720634519435929,1.0,1.0,0.9675,1.0,13.3,0.9675,0.9505,0.9175,0.868,0.9339999999999999,0.7111111111118333,0.7481481481489877,0.733333333334,0.7777777777785184,0.6218068535838043,0.816560509554765,0.8892326614839473,0.9297859630549596,0.7770833333338907
2026-04-30,1.0,1.0,1.0,0.9328799663172496,1.0,1.0,0.85,1.0,1.0,0.98694855678492,1.0,1.0,0.9328799663172496,1.0,1.0,0.95375,1.0,13.85,0.95375,0.94225,0.9037499999999999,0.8460000000000001,0.923,0.600000000001,0.6000000000013332,0.6333333333342499,0.6444444444456296,0.600000000001271,0.6997876857758887,0.8115229502640519,0.8301589856109011,0.7041666666674062
2026-05-31,1.0,1.0,1.0,0.9294772121842431,1.0,1.0,0.85,1.0,1.0,0.9055521918988105,1.0,1.0,0.9294772121842431,1.0,1.0,0.955,1.0,13.8,0.955,0.943,0.9049999999999999,0.848,0.924,0.6277777777787084,0.6370370370382469,0.6333333333342499,0.6444444444456296,0.6135501355025882,0.7104033970285136,0.8493507757513061,0.8353497117409622,0.7145833333340469
2026-06-30,1.0,1.0,1.0,0.9560213804192552,1.0,1.0,0.85,1.0,1.0,0.7982269362456164,1.0,1.0,0.9560213804192552,1.0,1.0,0.95575,1.0,13.77,0.95575,0.94345,0.9057499999999999,0.8492000000000001,0.9246,0.6555555555564166,0.6740740740751605,0.6333333333342499,0.6444444444456296,0.6216802168033789,0.6188679245294861,0.8784674272829257,0.8325585474243642,0.7250000000006875
2026-07-31,0.0,0.0,0.9641280244322039,0.7364715699644627,1.0,1.0,0.85,1.0,1.0,0.9314052436046281,0.3,0.9641280244322039,0.7364715699644627,1.0,1.0,0.958,1.0,13.68,0.958,0.9448,0.908,0.8528,0.9264,0.6833333333341249,0.711111111112074,0.650000000000875,0.6666666666677779,0.6460704607057504,0.6400943396237676,0.9142897832443003,0.8563009283562053,0.7354166666673281
2026-08-31,0.0,0.0,1.0,0.7260825973451599,1.0,1.0,0.85,1.0,1.0,1.0,0.3,1.0,0.7260825973451599,1.0,1.0,0.9595,1.0,13.62,0.9595,0.9457,0.9095,0.8552000000000001,0.9276,0.7111111111118333,0.7481481481489877,0.6666666666674999,0.6888888888899258,0.6623306233073314,0.6542452830199554,0.9409926672543212,0.8782238175814019,0.7562500000006094
