date,MA15_on_f0,MA15_off_f0,MA15_on_f10,MA15_off_f10,MA15_on_f18,MA15_off_f18,MA15_on_f30,MA15_off_f30,MA20_on_f0,MA20_off_f0,MA20_on_f10,MA20_off_f10,MA20_on_f18,MA20_off_f18,MA20_on_f30,MA20_off_f30,MA50_on_f0,MA50_off_f0,MA50_on_f10,MA50_off_f10,MA50_on_f18,MA50_off_f18,MA50_on_f30,MA50_off_f30,MA100_on_f0,MA100_off_f0,MA100_on_f10,MA100_off_f10,MA100_on_f18,MA100_off_f18,MA100_on_f30,MA100_off_f30,MA200_on_f0,MA200_off_f0,MA200_on_f10,MA200_off_f10,MA200_on_f18,MA200_off_f18,MA200_on_f30,MA200_off_f30
2016-12-30,7.660904964606428,15.882698894138942,7.660904964606428,17.19225274580363,7.683272384393056,18.21998003846733,7.991895475846052,19.702229795531444,7.491409365593628,14.95851747709388,7.491409365593628,16.214573666693163,7.514366436017169,17.21565690579273,7.83178040589056,18.690633640087324,7.368773937117093,16.481712133732955,7.368773937117093,17.72949576337921,7.414103733420881,18.70328872057326,7.803954828432948,20.09977539439687,8.563891641941316,22.808090350306006,8.563891641941316,23.650297427079504,8.589021839025712,24.24362319490267,8.914532570649245,24.98457769677661,9.120181496254594,32.088098550848905,9.120181496254594,31.999065197724914,9.148445495796599,31.81823357964127,9.563553609012363,31.367902396422174
2017-01-03,7.6876159674333575,15.960172061538351,7.6876159674333575,17.27602707994908,7.7100933653604935,18.30869266015012,8.020062196184494,19.798054524493452,7.506229807230754,14.953715802827363,7.506229807230754,16.217723743922125,7.529250650885536,17.226100697873534,7.847445216135605,18.713539017836798,7.38335695196182,16.476322439513684,7.38335695196182,17.732838142677213,7.428793607305912,18.71453225384301,7.819565197936831,20.124307057039097,8.593708569168056,22.91878038207336,8.593708569168056,23.765010127803667,8.618961955865654,24.361167763877745,8.94590677492978,25.105656393760896,9.151908566932367,32.24293312165417,9.151908566932367,32.15347802903916,9.180308798857858,31.971789733685043,9.597180059184435,31.519324545664308
2017-01-04,7.751829637538135,16.143982604039753,7.751829637538135,17.474992097217715,7.77456800688972,18.51955070838279,8.087755756772946,20.026065295842788,7.543848952095485,14.953715802827363,7.543848952095485,16.236401415992415,7.567028071756769,17.261810902149858,7.887187165402962,18.778195195960574,7.42036029210687,16.476322439513684,7.42036029210687,17.753260745807854,7.4660669928898695,18.753328019724204,7.8591659539574295,20.193837506648723,8.6654907145529,23.182732013625717,8.6654907145529,24.038707641044752,8.691036891424169,24.641731121552123,9.021414952731126,25.394793898281392,9.228353285299624,32.61426940838568,9.228353285299624,32.523784076933666,9.257077923547477,32.34000330889151,9.678185327463249,31.882327157520727
2017-01-05,7.721851421505711,16.057901211960147,7.721851421505711,17.381813624271874,7.744467672603235,18.420802540426543,8.056150203151228,19.91928423562832,7.526344609700748,14.953715802827363,7.526344609700748,16.22774399811399,7.549449983226583,17.245243383789052,7.868694105693148,18.748157009791946,7.40314248617383,16.476322439513684,7.40314248617383,17.743794522779535,7.44872343537577,18.73532897500901,7.840738595482483,20.161534814928157,8.631979148275713,23.059119278597002,8.631979148275713,23.910530755062602,8.657388318860882,24.510338851737377,8.986160820112996,25.259386219522387,9.192664992168082,32.44036673633804,9.192664992168082,32.35036388207181,9.221237843459697,32.167563052173705,9.640364649573476,31.712327277579696
2017-01-06,7.695367905273609,15.981966557263977,7.695367905273609,17.299618448318917,7.717876391380508,18.333694190358244,8.028230193163354,19.825089860519032,7.51085681600265,14.953715802827363,7.51085681600265,16.220070217333244,7.533896980277829,17.23056449859985,7.852331897009163,18.72156010631241,7.387908219143896,16.476322439513684,7.387908219143896,17.735403831540985,7.433377944272147,18.719381751946646,7.8244345176504275,20.13293283580072,8.602374180838519,22.950077241477363,8.602374180838519,23.79746256062537,8.627662447803846,24.39443428285097,8.955017694237307,25.139939553043458,9.161137049030206,32.28696262618533,9.161137049030206,32.1973853777047,9.189575947628622,32.015448976956655,9.606954264896494,31.562365922751994
2017-01-09,7.72802608136204,16.075483390448635,7.72802608136204,17.400845385992266,7.750667329677414,18.440971915856863,8.062658539604882,19.9410943343561,7.529981896504954,14.953715802827363,7.529981896504954,16.22956122455894,7.5531025393063285,17.248712616206127,7.872536310416813,18.754424291213788,7.40672023259271,16.476322439513684,7.40672023259271,17.745781520642222,7.452327258188117,18.73909796853251,7.844567149809787,20.168274571402108,8.638881577786215,23.084367257494872,8.638881577786215,23.93671096466415,8.664318793750049,24.537175805509623,8.99342048590486,25.287043323097702,9.200015765499685,32.47588646651085,9.200015765499685,32.38578506597588,9.228619695233853,32.202784083095345,9.648152828181516,31.74704986000937
2017-01-10,7.710017394171077,16.023832887856116,7.710017394171077,17.344936497413823,7.732585346588866,18.381721102390532,8.043672886031334,19.877023629942553,7.51945358665454,14.953715802827363,7.51945358665454,16.224346669116066,7.542529895694686,17.23873700068458,7.861413533997554,18.73634691057869,7.396364265386433,16.476322439513684,7.396364265386433,17.740079803859118,7.441895677288993,18.728260403972527,7.833483889844667,20.14883438115584,8.61875031601559,23.01019722217336,8.61875031601559,23.859802350365722,8.644105299964489,24.458337898631587,8.972243108127056,25.20579609307706,9.178576887792946,32.37154149489217,9.178576887792946,32.28172959001397,9.207089711019345,32.09931658900067,9.625433710619893,31.645046639249394
2017-01-11,7.638188438975198,15.818003380780723,7.638188438975198,17.122137136330725,7.660464236914809,18.14560402477362,7.9679490857193995,19.621699076540747,7.477421425078746,14.953715802827363,7.477421425078746,16.203506154234915,7.500320807677269,17.198878663570643,7.8170087365584315,18.664145214343066,7.3550201471877505,16.476322439513684,7.3550201471877505,17.7172922978544,7.400249752910434,18.68495808334953,7.789236851590427,20.071189575237526,8.538455318138984,22.714626394326242,8.538455318138984,23.553318165772534,8.563482527834614,24.144165398906257,8.887777671118819,24.88202233547548,9.093066368901816,31.955722228940267,9.093066368901816,31.867063976889074,9.121216035260922,31.68699410927872,9.534819083378585,31.23855935267323
2017-01-12,7.581497006006979,15.656129877602963,7.581497006006979,16.946917783203297,7.603542827868905,17.95991102547034,7.908189520956896,19.420900461737144,7.444122503046507,14.953715802827363,7.444122503046507,16.18692429973781,7.4668819338336725,17.16719781984234,7.7818322286654285,18.606845367511543,7.32226631020254,16.476322439513684,7.32226631020254,17.699161310636615,7.367257028433184,18.650539837329674,7.754185317068147,20.009570032784342,8.4750820102941,22.48217631454619,8.4750820102941,23.312285335574355,8.4998512025325,23.897086134833465,8.82111939812811,24.62739221404786,9.025576679867994,31.628703415045017,9.025576679867994,31.540952447023272,9.053440447139614,31.362725324011283,9.46330800413071,30.918879623511735
2017-01-13,7.506457042478621,15.442471907826016,7.506457042478621,16.71564453267183,7.528199095639679,17.714813536047615,7.829094613089435,19.155864964693208,7.399914346212574,14.953715802827363,7.399914346212574,16.16483413179814,7.422488200616467,17.125027528774755,7.735133552448686,18.530667522100398,7.278781816591805,16.476322439513684,7.278781816591805,17.67500740477387,7.323455606907972,18.604725796985903,7.707652549616222,19.92764932550731,8.391197542035599,22.175363827355152,8.391197542035599,22.994144416036818,8.415625923936764,23.57096448490659,8.732893689293757,24.29130413465083,8.936243538360047,31.197068993820455,8.936243538360047,31.11051555633915,8.963729636239412,30.934720684819684,9.36865935253674,30.496932111592606
2017-01-16,7.321948716024933,14.919118783126962,7.321948716024933,16.149142948615264,7.342945967996565,17.114449612908267,7.634636388243737,18.506663085264524,7.290780638723629,14.953715802827363,7.290780638723629,16.11005069749038,7.312897117549491,17.0205598885017,7.619858894479518,18.342263434820776,7.171434567896372,16.476322439513684,7.171434567896372,17.615105917436992,7.215326714000159,18.491231567638092,7.592787433794023,19.725041913857254,8.184942339792801,21.42382961575635,8.184942339792801,22.214861319279784,8.2085350907006,22.772132666466007,8.515986998480866,23.468059643887546,8.716591133675005,30.13978466545502,8.716591133675005,30.056164567417664,8.74315112478341,29.886327472338714,9.135961581349704,29.46337577361745
2017-01-17,7.386619141147555,15.100803853030401,7.386619141147555,16.3458072562162,7.407875586674673,17.32286942774323,7.702776242513249,18.732037279625683,7.329417720325972,14.953715802827363,7.329417720325972,16.12966952169622,7.351695465515895,17.057869645093653,7.660663672720713,18.409275075309456,7.2094391817142665,16.476322439513684,7.2094391817142665,17.63655759830695,7.253607405228435,18.531765096111503,7.6334472428218465,19.797105398391352,8.257235075135247,21.68472907221354,8.257235075135247,22.48539396201558,8.281118636278626,23.04945176121284,8.591992990584313,23.753853739294843,8.79357960711256,30.506827046671994,8.79357960711256,30.422188622848903,8.820461984900245,30.250283251155217,9.217500905439012,29.822180845474314
2017-01-18,7.364855803558776,15.039459174688304,7.364855803558776,16.27940494425098,7.386024805981949,17.25249795193641,7.679843241867557,18.655941277532378,7.31646083795839,14.953715802827363,7.31646083795839,16.123117093108956,7.338684424756059,17.04539655315646,7.646979099827374,18.38683962613078,7.196694396387779,16.476322439513684,7.196694396387779,17.62939301976226,7.240769960852787,18.51821425918922,7.619811287807422,19.772978595449164,8.232906625129072,21.596638216732128,8.232906625129072,22.394050529346703,8.25669207766616,22.955816931039905,8.566412579756157,23.657357385113684,8.767670914929244,30.38289778365859,8.767670914929244,30.298603190331896,8.794444541952464,30.127396157603105,9.190058208473545,29.70103285168335
2017-01-19,7.337667674400538,14.962909327035906,7.337667674400538,16.196543855040307,7.358727529113068,17.16468388398995,7.651194784535555,18.56098377633375,7.300255153484772,14.953715802827363,7.300255153484772,16.114910533665405,7.322411035007869,17.02977976475009,7.629863582161663,18.3587632886274,7.180753990059649,16.476322439513684,7.180753990059649,17.620419775882997,7.2247136945208466,18.501248092820035,7.6027565773128165,19.742785651377147,8.202513996319752,21.486712763556444,8.202513996319752,22.280066300497122,8.226176987941225,22.838973348541607,8.53445691379392,23.536943008329665,8.735304148272816,30.22825085323626,8.735304148272816,30.144385313787247,8.761942026204714,29.974049713476347,9.155776129767984,29.54985656844693
