ym,roc,roc_g,ev_ebit,ev_np,mf_score
2011-01,-0.2538982150400881,-0.06192668807379735,-0.22135496637529029,-0.22135496637529029,-0.2528223479990576
2011-02,-0.19992225671068034,-0.1915164957860507,-0.26043279833343536,-0.26043279833343536,-0.24151818262517843
2011-03,-0.32871681475898107,-0.21511358194205837,-0.3232568152951949,-0.3232568152951949,-0.3409394209241535
2011-04,-0.1747801238661124,0.017308439694528405,-0.23097688142386513,-0.23097688142386513,-0.21440912072063834
2011-05,-0.010718226297945012,-0.009000190213936318,-0.06460664716125816,-0.06460664716125816,-0.03986632091368205
2011-06,0.016791643704989378,-0.05516397831079269,0.00433722193510892,0.00433722193510892,0.011557914308318122
2011-07,0.22792810480639508,0.1363499421679385,0.18188100287653805,0.18188100287653805,0.2174176681029298
2011-08,0.22971599657641006,0.10494341559268827,0.22837743327853854,0.22837743327853854,0.24388389166920407
2011-09,-0.08559313518245279,0.010614506514296018,-0.07052922864148214,-0.07052922864148214,-0.08201574212536364
2011-10,0.11258602202967588,0.0708536878743981,0.11694033519939069,0.11694033519939069,0.1220873066981115
2011-11,0.1840699584750774,0.1291708900342616,0.1194483025555855,0.1194483025555855,0.1611849330373517
2011-12,0.14427737340276361,0.14666546731808566,0.09295100093621018,0.09295100093621018,0.12207967839909335
2012-01,-0.314023057545024,-0.12322982671942188,-0.39593815957928497,-0.39593815957928497,-0.37926196266806084
2012-02,0.04311459809703588,-0.10159103016794307,0.09557102593684969,0.09557102593684969,0.07601300400912232
2012-03,0.024030277198791535,0.01007115728393121,-0.033305610809799054,-0.033305610809799054,-0.006126230117394179
2012-04,-0.24137759246347584,-0.14239201459800288,-0.3056367973695183,-0.3056367973695183,-0.29113040932047907
2012-05,0.10906549982837839,0.05030435861221745,0.13475836826094315,0.13475836826094315,0.12957867294875122
2012-06,0.2631814533682798,0.20048785462747953,0.26842981681425604,0.26842981681425604,0.2835321066081281
2012-07,0.024711603973428545,0.09444009973117012,-0.044589089641998016,-0.044589089641998016,-0.014022653228076113
2012-08,0.08885096954379577,-0.016969487568316677,0.1581052735338359,0.1581052735338359,0.13429893806298424
2012-09,-0.10466091119609668,-0.0876139182596631,-0.1359162431347052,-0.1359162431347052,-0.13049336556892885
2012-10,-0.05198992704559077,-0.02486442886217807,-0.06427526725127192,-0.06427526725127192,-0.061948706443606345
2012-11,-0.10518437893228276,-0.015952435389150994,-0.09703476357466972,-0.09703476357466972,-0.10587147756138984
2012-12,0.1183054642398942,0.03373788438281153,0.12978121308640328,0.12978121308640328,0.13471645070813132
2013-01,-0.026682106609280377,0.028950352555352922,-0.09300132948429836,-0.09300132948429836,-0.06540753619930204
2013-02,0.1992498338122207,0.0693530175069048,0.21261944519351594,0.21261944519351594,0.22048584344803815
2013-03,0.06663758560419342,0.07936135699347042,-0.018680777964561954,-0.018680777964561954,0.024970948224424538
2013-04,0.11882849045101541,0.0551985098604179,0.10265064579219016,0.10265064579219016,0.11560579158246606
2013-05,0.14792986760176133,0.004255926351928529,0.17007622226809557,0.17007622226809557,0.16862850759049355
2013-06,0.2021384134286559,0.11721167255117304,0.1612747453309838,0.1612747453309838,0.19066063541554468
2013-07,0.14008972361171743,0.030173469996243853,0.1195630440369833,0.1195630440369833,0.13752229609075636
2013-08,-0.12977366018792386,-0.07183685403424772,-0.13624838495410593,-0.13624838495410593,-0.14108301625966008
2013-09,0.1410330823802031,0.07087500080155945,0.10487215277228978,0.10487215277228978,0.13021158183905246
2013-10,-0.051510395624401906,0.022658135946882343,-0.007768741729526827,-0.007768741729526827,-0.03271602653954552
2013-11,0.1340399988240919,0.029267294258697854,0.1903271107632513,0.1903271107632513,0.1728664666542211
2013-12,0.10529252192249072,0.10443226630194191,0.09443942352263945,0.09443942352263945,0.10308382560111257
2014-01,0.14900186191823095,0.00544395321172049,0.08865172147271194,0.08865172147271194,0.1254342355174763
2014-02,-0.112516426712652,-0.09877863412498707,-0.12851530213628617,-0.12851530213628617,-0.12737962747673431
2014-03,-0.24000077156787095,-0.146091025388155,-0.20272140608096037,-0.20272140608096037,-0.2337501504522799
2014-04,-0.009212092507295225,-0.0068150057591900536,0.008254521184345057,0.008254521184345057,-0.000491186750075041
2014-05,0.009214209413417444,-0.06473633086826555,0.0020982756266179846,0.0020982756266179846,0.005898845439887469
2014-06,0.0785639484190521,-0.031520147559563026,0.055689442198698626,0.055689442198698626,0.07066579209228177
2014-07,-0.22333691966402197,-0.1268701140073887,-0.19716813503157965,-0.19716813503157965,-0.21864965072401346
2014-08,0.0023232071499455996,-0.039935327472648545,-0.04503348266840556,-0.04503348266840556,-0.022623844468306346
2014-09,-0.15084627709822548,-0.15331042690697785,-0.16620380461925596,-0.16620380461925596,-0.1666372561092563
2014-10,-0.03447215707244358,-0.0026327843900620673,0.00920973259502592,0.00920973259502592,-0.015831311880343226
2014-11,-0.10762975229755628,-0.026688833125833488,-0.04502458511737648,-0.04502458511737648,-0.08282943787680956
2014-12,-0.12300243062224639,0.029883221016218736,-0.11917707960165325,-0.11917707960165325,-0.12648766250039706
2015-01,0.18980795010547516,0.07866144893618429,0.08787940330127199,0.08787940330127199,0.14630571390266298
2015-02,0.06061266276698451,-0.02748709941023833,-0.05135959391540542,-0.05135959391540542,0.00403304562532902
2015-03,-0.03390589195454663,-0.09393910865673967,-0.10662465911600805,-0.10662465911600805,-0.0743657091009602
2015-04,-0.0875503839486589,-0.06821338145251132,-0.09997738434761445,-0.09997738434761445,-0.09789791121303548
2015-05,0.18602547930093166,0.03121205572725477,0.014581211485525672,0.014581211485525672,0.1072895034889303
2015-06,-0.18033568366219882,-0.08330926252552168,-0.12347510657801515,-0.12347510657801515,-0.16135748310269984
2015-07,0.23600386591300107,0.17591234710291492,0.19878386124352793,0.19878386124352793,0.22982693874063573
2015-08,-0.13998451365354253,-0.03385845561954854,-0.14286133560794156,-0.14286133560794156,-0.14922679629331898
2015-09,0.19687576661689227,0.11207414035436612,0.11569885908885989,0.11569885908885989,0.16513525481855074
2015-10,-0.03718653885264165,-0.15003235182167754,-0.1210673881189712,-0.1210673881189712,-0.08447853886352884
2015-11,0.10540791516887957,0.011014834813032004,0.058372260801704864,0.058372260801704864,0.08791795278161496
2015-12,-0.11452379333458956,-0.10574678071594021,-0.15432854964748524,-0.15432854964748524,-0.14186216128694148
2016-01,0.09143985120679239,0.13873034673632317,0.14351654225015809,0.14351654225015809,0.12541114411332954
2016-02,-0.1297798614630336,-0.05272691039912496,-0.11832360196241842,-0.11832360196241842,-0.13087003394151756
2016-03,0.07824934348612077,-0.034410133321351066,0.0013978623863834282,0.0013978623863834282,0.043192124549735596
2016-04,-0.06177757646410292,-0.05249263448957722,-0.040779236817882106,-0.040779236817882106,-0.05289501692565694
2016-05,0.24277790332028928,0.1567714318456667,0.21800319708159185,0.21800319708159185,0.2419368887332938
2016-06,0.13720814017780258,-0.00559550837047741,0.048926841201062436,0.048926841201062436,0.09746319344218135
2016-07,-0.07425123068350109,0.015381549035637251,0.010060655804440028,0.010060655804440028,-0.03219002706809543
2016-08,-0.14744550880406918,-0.1338203000698473,-0.09103637816121586,-0.09103637816121586,-0.12577287046267485
2016-09,-0.07918619092348954,-0.05487090757942901,-0.06866965038131059,-0.06866965038131059,-0.07744805087955282
2016-10,0.03935367185501284,0.0448680105327352,0.04508752971453497,0.04508752971453497,0.04523938115289884
2016-11,-0.0677968304778802,-0.024800742154224138,0.0031830800448581532,0.0031830800448581532,-0.032362509531522914
2016-12,-0.16725113752416754,-0.08914976294765803,-0.16155711748132548,-0.16155711748132548,-0.1730870633417566
2017-01,-0.15185395413700478,-0.03343137196115141,-0.12362195783429214,-0.12362195783429214,-0.14652993329879085
2017-02,0.10743762349849235,0.07576652478188561,0.10892464507383474,0.10892464507383474,0.11518826190313455
2017-03,0.09596362804114125,0.08708391633428746,0.1105884511298444,0.1105884511298444,0.10996325725722135
2017-04,0.07617789109063484,0.1421163184435707,0.06559557203825053,0.06559557203825053,0.0725618630800588
2017-05,-0.022220524698883054,0.039269378209540795,-0.06272546380834622,-0.06272546380834622,-0.0454014613522339
2017-06,-0.014419857420419523,0.026544543072567414,-0.05266648780852614,-0.05266648780852614,-0.03548210219467982
2017-07,-0.27292313267216584,-0.06137138247172034,-0.27473453478215126,-0.27473453478215126,-0.2859667471830182
2017-08,0.1353328362813963,0.035598976288345796,0.11307748375370705,0.11307748375370705,0.13091924184801626
2017-09,0.04227366107361875,-0.06548370302442172,-0.04136879754603086,-0.04136879754603086,-0.0010111289303687614
2017-10,0.21865071751034165,0.20829212535945152,0.17332188956129108,0.17332188956129108,0.20687846414103495
2017-11,-0.05749554741425607,0.015519757084480655,-0.11710811379906236,-0.11710811379906236,-0.0930316879549173
2017-12,0.10758756883794027,0.1055721089328173,0.025487065671727423,0.025487065671727423,0.06990701863319564
2018-01,-0.03328426020845005,0.05816138188967221,-0.03251915933345056,-0.03251915933345056,-0.036024018230975514
2018-02,0.10342804028037093,0.08509149838982227,-0.0048086891587631455,-0.0048086891587631455,0.04978159093599088
2018-03,0.1653244698068735,-0.017913874793158015,0.06194763754646924,0.06194763754646924,0.12075500315379585
2018-04,0.052945999507501645,0.05424690582957967,0.007718862867837969,0.007718862867837969,0.030547785543559552
2018-05,0.17196710104850882,0.14531473430715766,0.12316279937089998,0.12316279937089998,0.15765285480447944
2018-06,0.14256184872156763,0.1273175981654553,0.06937479619891619,0.06937479619891619,0.11367897306276346
2018-07,-0.23319463419687703,-0.11521066403361928,-0.2222230425995679,-0.2222230425995679,-0.24017231683439874
2018-08,-0.08275391270133693,-0.006469589135993967,-0.14327946400904398,-0.14327946400904398,-0.12326930559941209
2018-09,-0.1405825388863403,-0.054246990782978705,-0.16004921801881838,-0.16004921801881838,-0.15764915822818923
2018-10,-0.00773278200629248,0.0548130334701158,0.026156504835440783,0.026156504835440783,0.010514438807546121
2018-11,-0.10642525074521728,-0.1476439307655806,-0.1542118739166138,-0.1542118739166138,-0.13654863841618134
2018-12,0.10316311867420583,0.0485360786744842,0.08030702240477133,0.08030702240477133,0.096064566558291
2019-01,0.035378058833840466,0.0861290385858445,-0.02709328470062997,-0.02709328470062997,0.005223768701660847
2019-02,-0.1717131068287935,-0.1974672041703753,-0.22140553155131515,-0.22140553155131515,-0.20554315840637516
2019-03,-0.02623739394900317,-0.07216644568187595,-0.11990978967808881,-0.11990978967808881,-0.07723820032243293
2019-04,0.0045111134316717,0.056450636297024674,-0.023048760877737724,-0.023048760877737724,-0.010104475715148078
2019-05,0.0069246233347204315,-0.04662298594918252,-0.03869276922594173,-0.03869276922594173,-0.0169031578884643
2019-06,0.07018761125129129,0.10837096357574615,0.018904963797878174,0.018904963797878174,0.04606415225676714
2019-07,0.1021197182114347,0.08575217495499354,0.07652387909862367,0.07652387909862367,0.09234671280343076
2019-08,0.1573784834549285,0.06181356430256776,0.00970007632425426,0.00970007632425426,0.08682834756021003
2019-09,0.08411788914085437,0.044933792409636665,0.050314477036790484,0.050314477036790484,0.07169287217811368
2019-10,0.03159119997737028,0.055271767951326586,-0.03764831161226278,-0.03764831161226278,-0.0057748442483799255
2019-11,0.010729342432392208,0.0721656028107062,-0.014347873651064269,-0.014347873651064269,-0.0011342734679645806
2019-12,0.04504262468019565,0.005714619017559747,1.1711966051954182e-07,1.1711966051954182e-07,0.02338213208608935
2020-01,0.17022067759752632,0.031362169439248334,0.004934145438992458,0.004934145438992458,0.08951001307479602
2020-02,0.04147124628948836,-0.014180576705893976,-0.13382299855877214,-0.13382299855877214,-0.05220224812608871
2020-03,-0.08568196536242041,-0.05808325764864439,-0.03073546524026291,-0.03073546524026291,-0.06126109485180197
2020-04,0.17541648901806506,0.11874129176243807,0.04151630602745794,0.04151630602745794,0.11257058387166682
2020-05,0.1424476832924681,0.09425169937663644,0.04998116080904465,0.04998116080904465,0.10342925770434729
2020-06,0.20855919681559626,0.12652165032165436,0.0003876026875050085,0.0003876026875050085,0.10901216261522016
2020-07,-0.07906591481393623,-0.06506706790113174,-0.07482780945291385,-0.07482780945291385,-0.08307829691249526
2020-08,-0.016160183025770165,-0.0264880796405409,-0.028585776075368875,-0.028585776075368875,-0.02396686342642917
2020-09,-0.10391217458179777,-0.050010606873791906,-0.09446579970022048,-0.09446579970022048,-0.10776478986216409
2020-10,0.09803753446626193,0.06253437455169153,0.04571250789583694,0.04571250789583694,0.07579995651646869
2020-11,-0.19820423607001772,-0.05033220359901849,-0.11873504874152188,-0.11873504874152188,-0.1694209280917363
2020-12,-0.009943812271278489,0.07620837563346336,-0.18903825704606875,-0.18903825704606875,-0.10817037431193638
2021-01,0.16075586818708115,0.19928598371170061,-0.0038729884336549058,-0.0038729884336549058,0.08555989940955461
2021-02,-0.16318306949966252,-0.08633680285404026,-0.03260440652704604,-0.03260440652704604,-0.10506211543807199
2021-03,-0.1028954191489233,-0.036112662306889136,0.003189019889255502,0.003189019889255502,-0.05267073121538388
2021-04,0.0853674414674639,0.03626628600555607,-0.08059956929459894,-0.08059956929459894,0.00036420056620159414
2021-05,-0.0715876990666977,-0.1036458551500014,-0.17301214344681776,-0.17301214344681776,-0.13171263738032943
2021-06,-0.037920908027401036,-0.06928603080068163,-0.14450990862056967,-0.14450990862056967,-0.10105906849834267
2021-07,-0.14352376187297589,-0.15128109463827083,-0.2094869383284607,-0.2094869383284607,-0.19105008323790376
2021-08,-0.1212621366335048,-0.0732848276117636,-0.060908464860735645,-0.060908464860735645,-0.09915911412801225
2021-09,-0.12602167987614013,0.00718025617752961,-0.14856314237529936,-0.14856314237529936,-0.1472178739223962
2021-10,0.10688265221271971,0.031005996813835375,-0.07021459214060714,-0.07021459214060714,0.017925542588095932
2021-11,0.10888776993366661,-0.10747697168876105,0.01964019112060476,0.01964019112060476,0.0669727695120289
2021-12,-0.15614869283369884,-0.032121352040154795,-0.07912305629963234,-0.07912305629963234,-0.12753517649361276
2022-01,-0.16177770074065717,-0.07348394355693504,-0.04466571459363312,-0.04466571459363312,-0.11033869594922704
2022-02,-0.0698804626046047,-0.0270031073160602,-0.11303010329828933,-0.11303010329828933,-0.10074729927012471
2022-03,-0.1923403123340068,-0.081287091480906,-0.13176046440382908,-0.13176046440382908,-0.17097889137509945
2022-04,0.03335290083108102,0.14586507199359697,-0.02175483513127879,-0.02175483513127879,0.005595446851638077
2022-05,-0.04525024773895084,-0.11122223240221706,-0.10487227259051328,-0.10487227259051328,-0.08183305578750438
2022-06,0.13063291441647476,0.019646894154082793,-0.040519088583020196,-0.040519088583020196,0.046077902204994296
2022-07,-0.11802442964852289,-0.20611299521442686,-0.11356827152063957,-0.11356827152063957,-0.12569437154670707
2022-08,-0.019133482433122094,0.08693980499527815,-0.04533566196674348,-0.04533566196674348,-0.03271832946575154
2022-09,0.01292893030157178,0.030246177177665395,-0.051680614848152194,-0.051680614848152194,-0.019981902576675203
2022-10,0.018819201091110557,-0.11252977235013854,-0.06412617600740499,-0.06412617600740499,-0.028082761050573977
2022-11,-0.13753084315824543,0.023956306947522498,-0.08589659417413131,-0.08589659417413131,-0.11650337678201639
2022-12,0.012788134404905128,0.06092917664425097,-0.11061242802913873,-0.11061242802913873,-0.052490383451803346
2023-01,0.057010461085646266,-0.06634467780651587,0.010276011582252883,0.010276011582252883,0.03344251640137114
2023-02,-0.011457738532873053,-0.017144777016056705,0.03823119481178796,0.03823119481178796,0.015138961151552853
2023-03,-0.05763215459595686,-0.042780672165820946,-0.08923318126774778,-0.08923318126774778,-0.07985472322970667
2023-04,-0.06650393256920586,0.0394010444643845,-0.06315609481751387,-0.06315609481751387,-0.06960550473125618
2023-05,-0.07437964336782545,-0.1421838012761625,-0.06343978800249528,-0.06343978800249528,-0.0740596869271756
2023-06,0.00033725513021738956,-0.10027726867059096,-0.01748050557496885,-0.01748050557496885,-0.010266139422902427
2023-07,-0.17020576085848826,0.01894143419818755,-0.06801587494818305,-0.06801587494818305,-0.12266693820754736
2023-08,0.09477468031209142,0.021906759611360776,0.0790499760981758,0.0790499760981758,0.09136280393315807
2023-09,-0.07816692188807578,-0.025432866241607708,-0.08885403057574537,-0.08885403057574537,-0.08935522897536465
2023-10,-0.09030306515213189,-0.04772069662846241,-0.1564336175699788,-0.1564336175699788,-0.13176047446912445
2023-11,-0.016249615401596564,-0.10280073773574291,-0.09170921310418845,-0.09170921310418845,-0.05783954647319617
2023-12,0.0079333184993779,0.017490534365656275,-0.011214923325205668,-0.011214923325205668,-0.0018285820883738072
2024-01,-0.07336508002119525,0.14793831406389923,-0.039679821613886675,-0.039679821613886675,-0.05609945705902312
2024-02,0.25415093740989786,0.13859951305670656,0.0009516655287389188,0.0009516655287389188,0.13379378766038966
2024-03,-0.05612374253438054,-0.11241022597334653,-0.0460636996424228,-0.0460636996424228,-0.05779838257731292
2024-04,0.13746804256815,0.2087035044687131,0.09975532808516645,0.09975532808516645,0.12279503540439198
2024-05,0.036498218505657015,0.03883973247897818,0.1030074871940682,0.1030074871940682,0.07374443065058478
2024-06,0.09118817197758688,0.11610272733095257,0.02882435726860839,0.02882435726860839,0.060420047051179565
2024-07,-0.21442023890280873,-0.1322981703611969,-0.21969264157756285,-0.21969264157756285,-0.22864862933136462
2024-08,-0.02252511603118164,-0.009922727258171173,-0.03801382321559087,-0.03801382321559087,-0.030942214632808614
2024-09,-0.0566885062806024,-0.08930500913295665,-0.18050672813337995,-0.18050672813337995,-0.12327888767661557
2024-10,-0.1831549883183143,-0.24063684743700198,-0.3090566192924149,-0.3090566192924149,-0.26328608099977685
2024-11,-0.03586955418913519,-0.026782572283445046,-0.0413424333246088,-0.0413424333246088,-0.041779744968936626
2024-12,0.12929282549292817,0.17140339752017164,0.08999754167797455,0.08999754167797455,0.11571451802894656
2025-01,0.13113701553304244,0.053128621883220706,0.05878304824316474,0.05878304824316474,0.09803109643135416
2025-02,-0.12323707534383302,-0.20161455840458173,-0.2238913611356837,-0.2238913611356837,-0.186493216252485
2025-03,0.11648379869758455,0.11819460659945487,0.13788564728418237,0.13788564728418237,0.13490988465503273
2025-04,-0.08149403074491297,-0.025896738196004465,-0.12531559547925059,-0.12531559547925059,-0.1105544472429026
2025-05,-0.11030703840144776,-0.10351130862498667,-0.08311215467819506,-0.08311215467819506,-0.09974521619159198
2025-06,-0.03093866153245225,-0.10983376969956989,-0.13358530813728264,-0.13358530813728264,-0.09037649206981016
2025-07,0.018940641707775763,0.005125643975442006,-0.00254244710047119,-0.00254244710047119,0.006929992442422673
2025-08,0.10579769918426354,0.029302208250762508,-0.07190326476378746,-0.07190326476378746,0.01547223391788572
2025-09,0.03725231862173276,-0.010463842476893014,-0.016707348842842515,-0.016707348842842515,0.007248938554613188
2025-10,-0.060727186232477706,0.01708597697012494,0.048952934300794414,0.048952934300794414,-0.005123292139873305
2025-11,-0.07442847952037625,-0.025371685790809933,-0.06383632206583646,-0.06383632206583646,-0.07186057204532838
2025-12,0.09984137357513571,0.014305186115805574,-0.048969515140483574,-0.048969515140483574,0.023136228715829064
2026-01,0.020038790752779864,-0.006129265321356708,-0.05275511736152288,-0.05275511736152288,-0.020061906357350553
2026-02,-0.06720943897794109,-0.09614507994165107,-0.09860929288513189,-0.09860929288513189,-0.09073069315321552
2026-03,-0.04489363678620241,0.0652190936713433,0.0335627331900218,0.0335627331900218,-0.0035317448126829004
2026-04,0.03332024048355871,-0.05714627532155003,-0.1752688264341293,-0.1752688264341293,-0.07890163261629572
2026-05,0.08373031033326027,0.06635483757791844,-0.09838674810081181,-0.09838674810081181,-0.010085783063921333
2026-06,0.10435152041048566,0.018828918988278303,-0.19157828852875433,-0.19157828852875433,-0.050154375359154124
2026-07,-0.017697722371033175,0.12815231547554737,0.22702665726116422,0.22702665726116422,0.1169781191165889
2026-08,-0.008995901644389405,-0.14441718584692784,-0.341889440863086,-0.341889440863086,-0.1926273785161292
