ym,market_cap_log,circ_mv,float_ratio,mv_volatility_60d,avg_amount_20d,turnover_rate,amihud_illiquidity,amount_cv,zero_volume_ratio,log_amount_60d,turnover_rate_60d,amihud_60d,amount_cv_60d,turnover_std_20d,amount_ratio_10_60,volume_slope_20d,turnover_chg_20_60,vp_corr,volume_surge,up_down_volume_ratio,obv_factor,vr,mfi,tail_volume_ratio,vp_corr_60d,obv_slope_60d,vol_surge_5d,vwap_slope_20d,volatility_20d,volatility_60d,idiosyncratic_vol,volatility_120d,downside_vol_20d,return_skew_60d,return_kurt_60d,atr_ratio_20d,gk_vol_20d,vol_ratio_20_60,max_drawdown_20d,max_drawdown_60d,max_drawdown_120d,max_drawdown_250d,dd_current,dd_area_120d,dd_duration_120d,return_5d,return_10d,return_20d,return_60d,return_120d,return_250d,mom_3_1,mom_6_1,mom_12_1,mom_accel,price_52w_pos,rsi_14,macd_hist_norm,boll_pos_20,ma5_ma20_ratio,ma20_ma60_ratio,roe,roa,roe_ttm,roa_ttm,net_profit_margin,gross_profit_margin,revenue_growth_yoy,profit_growth_yoy,debt_to_asset,ocf_to_asset,div_yield_ttm
2017-03,0.24361057288858173,0.2624022341397721,0.1076420122793979,-0.15589501357770172,0.037220976849257334,-0.3078768523065021,-0.1468412379643472,-0.051874114002939,,0.0008875331119557194,-0.35013809694831105,-0.14217294748669376,-0.1099885258315828,-0.2761781258130565,0.07480764353649064,-0.004032086281989115,0.042420285654186686,0.023273033766744,0.02230659228963163,0.0794845065069895,0.06654662775280133,0.0631159643767307,0.08060410685248921,,0.03358027062859377,0.03456447457280911,-0.026015008313490323,0.10732028283099136,-0.183875300250296,-0.30049530578247374,-0.28617144001263,-0.32787871936190505,-0.2673103414353444,0.09335268361966848,-0.13125463534300846,-0.18321228154489863,-0.15915975549162814,0.13042891220659006,-0.2572911611067143,-0.34059985431487116,-0.31579661144093685,-0.2901528155956304,-0.2901528155956304,-0.25166171931468995,-0.018001866979632238,0.15059507317336654,0.2109139979227769,0.19261416813193336,0.2332895213425533,0.09832134020666226,0.09216009519473625,0.17005901538919416,0.03635608984322203,0.04019328931060337,-0.06947769050312586,0.2905944652789271,0.13274646467048729,0.1368454542238702,0.1566897002962839,0.17909655002474667,0.17280263937224438,0.21587965425111966,0.13875389451172598,0.19587609546870635,0.13570738151481124,0.16094831922310507,,0.08834164100916468,0.03577885506201966,0.11037716199938195,0.12006272838996897,0.2191954884383482
2017-04,0.18234977461737006,0.19165900205359482,0.046028424211035146,-0.19410818569166918,0.05947475839591751,-0.24944756377931096,-0.14906035306171136,-0.06584472931845814,,0.0023360774347767777,-0.28136427172272627,-0.10623439786983693,-0.06256747368768596,-0.22520448271000884,0.18775920146241282,0.07504786520720445,0.11244156777862228,0.05482149994051202,0.11500121414300363,0.11221390438886054,0.13124550774290028,0.09324840427983118,0.09693507223444879,,0.0014662380780311557,0.01468305293806858,0.10797497162746085,0.175238925375745,-0.2013456547952858,-0.21133130688381477,-0.18796160231510886,-0.24162701165831738,-0.24906927171675924,0.09118250512165751,0.018190736215481278,-0.20986701996832563,-0.1712259813920843,-0.007948680468713578,-0.23983848313329031,-0.25591676348218495,-0.24071662598282392,-0.2102417934849012,-0.2102417934849012,-0.162317503121013,-0.006277193826347534,0.0890393638802047,0.1887558986966572,0.25335161487904256,0.16429155196672335,0.1347163743199796,0.07557138365256581,-0.05818767711695624,0.016746695446090698,-0.007648660835513698,0.04978962130248655,0.2079766356644125,0.12882676008897462,0.1334887066979107,0.09960412433463002,0.22436385289390684,0.18165175660601998,0.11448498288539583,0.07160642313817112,0.10399455433290586,0.05883641868166621,0.12744661963417941,,0.03842871027439087,-0.037660991459322425,0.03717039939628349,0.08767649863130117,0.17512469585250887
2017-05,0.07420668570682372,0.0893149423335704,0.07659549351661436,0.011964515166876846,0.04330544786592884,-0.07362875728560246,-0.09647079000230879,-0.19457421307289496,,0.09057995872211598,-0.050245285823285246,-0.1440525323309382,-0.11703258288932766,-0.13089810467694415,-0.1456935915873548,-0.11526520752599559,-0.14090613967374516,-0.2116158334008675,-0.06460874696778227,-0.17255641958931464,-0.14245530693581035,-0.1773952423040308,-0.1517095643369663,,-0.08348089103834025,-0.02966804561150718,-0.054228309987910304,-0.1414487359216327,-0.08449596162966491,-0.046167048857062264,-0.05108551732324915,-0.0399133030698506,-0.025511658023133793,-0.056143420061805054,-0.04865613236362617,-0.07282990882387141,-0.10201248468518422,-0.1077186556946136,0.11462875849904423,0.08164238692262174,0.04232274563204355,0.019344334679533615,0.019344334679533615,-0.05751487667801304,-0.0728502147729477,-0.0791049701010001,-0.12865915210500772,-0.1854085860698835,-0.09527217773353065,-0.012837830459033455,0.03307774169665967,0.019888200528075817,0.07929053642191218,0.10973031247749562,0.10307121044172933,-0.018403275499319423,-0.1470230405788885,-0.09690973940449243,-0.12018992364868353,-0.14704985426966635,-0.0971342847991604,0.08753687842505388,0.07038824838841026,0.08251870606058218,0.05954140651220921,-0.00911016884170737,,0.08029746294418925,0.1472088621470073,0.07196359216244377,0.0785267286625552,0.04521698849992915
2017-06,0.22303095784602014,0.2638542044361136,0.1345169000964434,-0.15532243633869383,0.031693203434934904,-0.2590964282119647,-0.15737707483951355,-0.11430710295343159,,0.05955471871468566,-0.24993583733730837,-0.18889246960409606,-0.06545791831609447,-0.263514421462899,0.07670127386869252,0.1828263474225584,0.02468564975289091,0.01948453992169175,0.15549483673746464,0.2196893834181425,-0.0253722426749458,0.21478147341988782,0.22461602456082225,,-0.046929534750126,-0.032202211586320015,0.22343714458503255,0.11572939083966582,-0.28938873346793387,-0.26027955790473767,-0.2746331254967087,-0.23621243590707955,-0.33147201475661847,-0.0769560329880085,0.04070776592651932,-0.30606347015077645,-0.27321756234485156,-0.08661730462931308,-0.3083990105991539,-0.17314834434075307,-0.17833813466838438,-0.20788745794094712,-0.20788745794094712,-0.20797956200062026,-0.05317437428270257,0.19380664042318244,0.26240349737301694,0.14850482058746964,0.08902726592698963,0.1472616271871113,0.12093183544916512,0.06043627879685258,0.10368785757115656,0.07935173627792005,0.12374401956538625,0.20708727054000176,0.26075252497070783,0.18652278707859052,0.265893806801668,0.23551721804451758,0.047179173132189625,-0.031439890611187155,-0.1312444927916926,-0.13049290186263174,-0.2048633592827753,-0.10784356715033086,,-0.05037897082828237,0.11562588382297821,0.23033207311729098,0.08779280186809349,-0.028410303556020398
2017-07,-0.2101013949294126,-0.22960661079096223,-0.09844091008009015,0.1259308560370298,-0.18120362508658777,0.07159294938206422,0.20915576201456615,-0.07861964828100927,,-0.08230305116169825,0.15470832509720334,0.1437775019722467,-0.09220434467568386,0.03806923119001301,-0.32753423240381113,-0.1964499615506132,-0.28202996610129233,-0.22569675471661815,-0.23091103168399088,-0.2725418823599374,-0.26386854828156386,-0.26712190217060905,-0.2971224195113778,,-0.17226900897135275,-0.15163651192577085,-0.16079077935925118,-0.3673233189333468,0.09760357885284981,0.1936483352846015,0.1775984511981556,0.19695338688436737,0.28596642570771713,-0.2033088192216101,0.06543489852729747,0.07367769609650528,-0.001201860595040164,-0.14403043768619053,0.36094766520735877,0.3821144921632649,0.3441261137745771,0.3398422019882343,0.3398422019882343,0.24376378712189242,0.06912682783861085,-0.0016702218101207716,-0.1957914825051784,-0.3796932409200157,-0.3645166735712433,-0.2524622603561252,-0.25013632156852755,-0.1655807761388215,-0.1249997446374603,-0.15389433423461163,-0.05975013166096936,-0.34042971991688076,-0.35020855513911864,-0.10798063172828692,-0.29693776686034756,-0.37937251420333634,-0.3818200708838847,-0.07177642945902439,-0.012333920744428815,-0.005355531501867724,0.04140067105131019,0.022645132760230672,,0.022337785311500127,-0.03256417384249194,-0.1251018119843773,-0.13161306228718356,-0.05005528786998057
2017-08,-0.0774966598146438,-0.06417131871486782,0.0004527146659769568,-0.01209238514898773,-0.11410930792569086,-0.066129787193534,0.10901575059299348,-0.0474517597291671,,-0.11051950561763547,-0.052811675417616014,0.10297173881626182,-0.0975589872949567,-0.08221227662346832,-0.04481769971114307,0.0008555497806892492,-0.048044879048349386,-0.012280656420761994,-0.02267741576935287,0.016639559604024055,0.011000334374130866,0.02722378899423824,0.010496791469439675,,-0.08659135560417917,-0.020867714077286055,-0.040088679708314985,0.021784721366513642,-0.05709127835961013,-0.026525631814940727,-0.019968372382773308,-0.05827430178146741,-0.08256946254911285,-0.06033143626089665,0.03053018912408005,-0.04301220885669159,-0.038468523959693475,-0.07596921920024183,-0.06459859414808819,-0.027274951088204172,0.011435223943904307,0.055068674454514625,0.055068674454514625,0.02137920244199416,0.06884328143424018,-0.021272132024826623,-0.03582073349943401,0.05222393305519412,-0.04290230755177164,-0.0884704370503631,-0.1342587593127756,-0.05511514948839313,-0.07882905515776462,-0.1289911949649407,-0.023723571417941822,-0.05737061150638122,0.023076399850943397,0.013402247639161887,0.009885111237865027,0.01963371386697253,-0.05442581003620242,0.024840650100463362,0.0708859042301461,0.04101168829586111,0.0718403924637043,0.006447800693803484,,0.04323857536129263,-0.03639343436257354,-0.07280992940033375,-0.05690270048263404,0.007402234757928667
2017-09,0.07474141620290038,0.06334645682410614,-0.0038727513252860934,-0.2054695280074935,-0.18049999829749455,-0.3295654072878959,0.02837267676595218,-0.2290414897661917,,-0.1328612872088719,-0.3040353992811934,-0.0035333043613317333,-0.23906121197248556,-0.3461784899637289,-0.05959932833630686,0.04391031578316932,-0.12539572983195207,-0.18649226927051477,0.027769122506540574,-0.11263270964602029,-0.13431567626232432,-0.14568123686000883,-0.09097519533586534,,-0.23106483476882747,-0.16727321449547825,0.10056101566581813,-0.15617961267743355,-0.28780406314259466,-0.32622973214897616,-0.29705110875526686,-0.26726772608687577,-0.26013286685949427,-0.027890565827004818,-0.021889229268583582,-0.28254096616104907,-0.2729906959390068,-0.10422221847098903,-0.13139236067129506,-0.08390617475955979,-0.10390543662855413,-0.15660373778383987,-0.15660373778383987,-0.22875495594456924,-0.10047688681479985,-0.017891048758292036,0.015560867567443133,-0.07787001864610647,-0.09341176032081766,0.07366556054306643,0.1324457545860824,-0.03975415785150968,0.12346101292715485,0.1734044951881617,0.18590277622401158,0.15711523338766922,-0.03881981334904982,0.08131683302930297,-0.06264086876382853,0.02359556646302397,-0.168193131502045,0.225747658249386,0.1956433609348324,0.21317308520558184,0.18068875577563506,0.12073601681431143,,0.08559294013491474,0.0671928957050729,0.00295769071008436,0.161492347396201,0.1964169024222618
2017-10,0.2448331048377134,0.28058650695623877,0.16208708195341348,-0.05469406409076223,0.07076859362188177,-0.2656952060561413,-0.20505941006028106,-0.161350562832652,,0.11146917706968236,-0.23931083882631904,-0.20376246474602236,-0.10873649399630254,-0.27800323754821843,-0.06592037497881646,-0.03850359047187938,-0.044048860957791855,-0.0688121074400711,0.06961680082320007,-0.026655194451789196,-0.04663594999121223,-0.010442593618690982,0.022217063820577875,,-0.07227114218340511,-0.0687693166027422,0.03661489376276001,-0.001602878205037143,-0.24063099934704507,-0.15135813345114402,-0.15467109135404125,-0.23601132262380198,-0.25909379465795024,0.019008756121844966,-0.014347999973890005,-0.18866116945483952,-0.175198441311251,-0.20921747474798008,-0.12506796004699433,-0.09961353715195195,-0.2112324065923348,-0.27669161863377223,-0.27669161863377223,-0.3092368261632915,-0.1522790921263948,0.06395907389627215,0.09420930455684072,0.02252251493031033,0.03971032358673934,0.2509245767012473,0.19737423360917353,0.033380584179887526,0.25042049116258863,0.20284852731025568,0.21909326519272612,0.2757642578224731,0.04001539908910388,0.07073806101764706,0.05115703794876037,0.054038443040065796,0.025279915447994843,0.10118314543115396,-0.008332123658891112,0.04082878518911881,-0.02741786193700768,0.04515475948647037,,0.03514113082167754,0.09206962796847377,0.12277293569583782,0.046005993971112116,0.05415859293195823
2017-11,0.1029248533377239,0.11484031572390614,0.09186630294318837,-0.00344549604876897,0.07117792184993392,-0.07535354169855797,-0.09177174978010798,-0.15508707331032145,,0.06681804549235264,-0.10129143791376372,-0.0990047152758774,-0.13779614182544617,-0.11766616197785788,0.04496508481056555,-0.025500118902759366,0.04558323669166425,-0.09248634874430219,-0.03189894505730429,-0.011730526410159845,-0.01633794514527376,-0.003347137114648184,-0.03797516701575842,,-0.08133710447815262,0.06438972150733072,0.004566776245039153,0.058123396969986016,-0.006917826616572781,-0.02678610657819799,-0.03378907740451574,-0.06797549495895415,-0.004056102171671896,-0.010881701397451746,-0.11324725252846363,-0.0007255352384196655,-0.022769220557069134,0.027323691089750305,0.018262238052091234,-0.05411260008377654,-0.08250555991866206,-0.16273704183867546,-0.16273704183867546,-0.18837707209360535,-0.15892609370781582,-0.03884776014591753,-0.018370779026791687,0.015190430563541094,0.11675921340613893,0.14382515412827906,0.15193401010196633,0.12645909499906485,0.1649453707559487,0.16640920795885022,0.10064285930524061,0.161784618942208,0.012682868310173527,-0.08151854394297306,-0.05930293314840563,-0.009124517737471121,0.09847209905475995,0.13924545800724383,0.09861579660272039,0.09873645028928466,0.09090448295374295,0.050139777139976915,,0.02266575625122526,0.0890097581233397,0.0024294112269263018,0.10948596257713225,0.08364806578524098
2017-12,0.22654422681317568,0.2361489819382753,0.08716771914760368,-0.174105555481844,0.046670643653289094,-0.25179085243220584,-0.16074217772365898,-0.07110168997075922,,0.04516318464930135,-0.25731917509569385,-0.1702729172642449,-0.16781005859964268,-0.260655146276889,0.022662751900303424,-0.06560184925337052,0.09661687482058898,-0.040435374883471716,-0.019995860015292962,-0.07471222808476256,-0.08591524406136011,-0.057488743887557696,-0.07797235939002585,,-0.052253071307297075,-0.01451493989313747,-0.0208199848282877,0.07862902529952598,-0.2641968363798152,-0.2797102779361499,-0.2871767922317525,-0.2641107892798703,-0.2403965218337189,0.007387951121809069,-0.0250838891501716,-0.2648767668760252,-0.26163725984392405,-0.028124440080430184,-0.026555255251136677,-0.15250556658877326,-0.11870461328336278,-0.14176240591408545,-0.14176240591408545,-0.20264417027147355,-0.029629507972464615,-0.002043527961771599,0.02900338506853402,-0.020694400950386268,0.0641026298165638,0.04812074334673234,0.14497250861902908,0.07690557159174367,0.052318225409715764,0.16756042770427146,0.010586088748662787,0.14220513946637356,-0.05503460317915778,-0.08012011842848941,-0.04166347261578905,-0.021484782034812872,0.08716142319288897,0.1519605655939602,0.02333223327190784,0.09299890285542399,0.0061839889249479104,0.11072042509193035,,0.01834777954930836,0.12278375514681991,0.1539477231970097,0.10807272580062281,0.18275324763820258
2018-01,0.072437690439079,0.08061703117513798,0.07057439448096317,0.04183819347350902,0.13496280512251504,0.011033451097074225,-0.12921926092490826,-0.0849206192197588,,0.1576080688694187,0.0429856837990582,-0.14976845592070753,-0.11083936251603382,-0.017276008999605092,-0.1157230730593907,-0.08121893755158686,-0.08566987513676669,-0.1772541741013765,-0.10731787564762575,-0.11590443571317477,-0.13536732749892924,-0.13247462459333714,-0.1427425115018988,,-0.13300606606909132,-0.03234853124078413,-0.07615383338595899,-0.09287215121529127,0.054465959741959044,0.08637737925982428,0.09049868273119861,0.08917459766445172,0.08621237037494589,-0.0013045124802632303,-0.12120622203040785,0.0990435492125577,0.06991149030015005,-0.045373595451997296,0.11163020205831178,0.03243218069966993,-0.03235611536385938,-0.15117640291627246,-0.15117640291627246,-0.16935839216156004,-0.1761814391235399,-0.05303423369790463,-0.027949272165427287,-0.11184600112420909,0.03501209494005439,0.14798585350715854,0.18162995102824522,0.12670545848291154,0.19134741944706304,0.2079711260725688,0.1420229427369413,0.15077820822073673,-0.09780883393664959,-0.07333149550696663,0.014536507270308465,-0.10540635971229803,-0.008124308384490977,0.16556611069991214,0.17081631791104543,0.16253660287825317,0.1673776779062614,0.10118538184010722,,0.1804496167971305,0.13195140085623228,-0.038033616241082195,0.04617836530151563,0.029995304046227692
2018-02,-0.38165426511309813,-0.38947050824164425,-0.15583214165329481,0.2775632425882611,-0.2751555520622318,0.1324355937911122,0.34693579965792387,0.012393689974502381,,-0.2401353769522535,0.16311965959450395,0.32336219890620577,0.00731696074191479,0.12227825014422675,-0.10980906462872422,0.14987980839497206,-0.13747554089281286,-0.07299477108686306,0.15737468503882235,-0.09659474451546439,-0.14448887738828928,-0.06889882668757313,0.060486986966593,,-0.09159140271360106,-0.15837305840572388,0.1450825230004592,-0.33701519476124414,0.17928745731212983,0.17599828966605272,0.20354945388741857,0.2090957926526145,0.21521724349987,-0.09372719015045299,-0.05354174269182277,0.13333138519699367,0.12250950927157031,-0.0046500634679114885,0.18585434474770698,0.2883950373732264,0.3316392764976443,0.3339641552019277,0.3339641552019277,0.2888222650735425,0.10555511926058259,0.2335934314400785,0.3043719689856132,-0.24246137901114134,-0.3138665616554599,-0.2515051266849723,-0.3483814941611822,-0.2514452900051544,-0.1688179857667965,-0.3329000864150764,-0.024773836065406982,-0.33318447382135047,0.01058141555199296,0.33479816411484536,0.09593834493546702,-0.06998021665895747,-0.3656658550614598,-0.10100388247834315,0.0905430357216113,0.022220030994848837,0.13179954271444771,0.002373862577115673,,-0.04039258788918054,-0.14353520570701572,-0.2897515632863641,-0.1272381213586804,-0.0997453987865889
2018-03,-0.007037094211956437,-0.012222057523193677,-0.04679311522973197,-0.08851105789451026,-0.09651062407726459,-0.12776116305451923,0.02835554102151549,-0.16168066822853192,,-0.05513145898438955,-0.08927172311095292,-0.0013150796932264658,-0.10194603791152336,-0.16960053039802975,-0.12037273565415951,-0.06584087037465562,-0.13281173502971316,-0.09196545941204749,0.08045493205288116,0.0349321790361561,0.03438324499008062,0.022705717373481024,-0.010886383467798575,,-0.05554239797886528,0.009609082406461389,0.013228267697743065,-0.08295056279798847,-0.1398199195892957,-0.12128745003793673,-0.11937581763669881,-0.08311100669078235,-0.11018936210567963,-0.041722467203219184,-0.033667363645268296,-0.14508306563940215,-0.13707030421307512,-0.08089810686164466,-0.15810324921700575,-0.07620675407167031,-0.15436139157641343,-0.15064563916712115,-0.15064563916712115,-0.182027825091327,-0.08612261628099467,0.09302173733437136,0.05248243283381646,-0.001260394651683041,0.05110325336549483,0.16649895404337006,0.10743707205070895,0.05885926404543971,0.1854478476486688,0.10959308078268584,0.15930108369930024,0.15062782598973465,0.0031580973671456493,0.030726654133911208,0.05677366115870258,0.010906697124078544,0.0071883182958553315,0.03870887738912987,0.05359653162642541,0.040089640778423516,0.054649482277328326,0.06513475575886807,,-0.008128406043108695,0.019171564065486247,-0.08207501846426213,0.015266741847506884,0.05024917933664261
2018-04,-0.05333250005408426,-0.07630304475741284,-0.07612680613870108,-0.12955233802491942,-0.13955742851651373,-0.09961994079210115,0.12687111720321775,0.014432574305339263,,-0.1379559101386662,-0.09979129756340606,0.08895941306166351,-0.06141654614570331,-0.08646255454516445,-0.08728236788037665,-0.05922274440008174,-0.02883195234270697,-0.09196125415612602,-0.022960309451222984,-0.012999602299663994,-0.009398997148842892,-0.03944282002860408,-0.07456289240587599,,-0.09390612519778838,-0.019939757270831596,-0.08226560718809904,0.007104071248082678,-0.09856026089545562,-0.13212120530816548,-0.1293019691065173,-0.12438747052279864,-0.09319853254312474,-0.0030989231796942707,0.02741312985101232,-0.09178081018827666,-0.09542412638553933,-0.008548265277876527,-0.01017712238945461,-0.004409763984495805,-0.003744526513322767,-0.026174713058226797,-0.026174713058226797,-0.07627197343536624,-0.03317555204422479,0.05291753860489254,-0.09182375593453007,0.0010791518356155442,-0.03580347049252213,-0.018727789142214787,0.033170243665877855,-0.03832056983889893,0.022057060242380574,0.06461119544606721,0.06685574270672978,0.029166454636979203,-0.06227693515330176,-0.07704456284347785,-0.043723029281234886,-0.07484674554430723,-0.0232919568903103,0.13880083126454276,0.16937713210426808,0.14350687407683393,0.16432950597342344,0.027723886563454363,,-0.03486481489119071,-0.029790631608726605,-0.07361698247311721,0.16037005669317794,0.1229717262995165
2018-05,0.07221639560503358,0.07936214572121375,0.014334518808315872,0.04262200205586307,0.13095629245777093,-0.02455640305542626,-0.14962016762982241,-0.1571334152828231,,0.1322548151532415,-0.019001272102452983,-0.1393479721976834,-0.1797966420436519,-0.06350772098399264,-0.05656081348876068,-0.15053070576193964,-0.0441015189883448,-0.11675197475444245,-0.08005256413421219,-0.08132588710932069,-0.0761115737052507,-0.042267299805060984,-0.09928498860909739,,-0.12618155872857922,0.008817028337127358,-0.12295233619503267,0.0554726698155076,-0.01590485310941082,0.00908089785757211,0.0033423756676717207,0.024220728115958292,0.006723275433774636,-0.0030838495089616294,-0.1337248396435038,0.012035707088188505,-0.017007001221992873,-0.036928927901586424,0.07115283234149533,0.01731206089226119,-0.02824187821772573,-0.13799307173294809,-0.13799307173294809,-0.1582741824158999,-0.14492121759018042,-0.0627704769129093,-0.09606095691289891,-0.07581278163759814,0.04568627003954874,0.1129461574892972,0.20193751154918685,0.08181090564835394,0.17377963598371626,0.2404277697935145,0.1081113799292788,0.13723249482326058,-0.05806258276941468,-0.1447512232700463,-0.03883287299333097,-0.09913159154536373,0.09309788960226746,0.18833381970263563,0.1480953769017735,0.19448857883098356,0.14738450314404014,0.1357354889031154,,0.10431650252055198,0.11083372205544022,0.03223009693163899,0.13039880951659782,0.08048240682229915
2018-06,0.02574232259927898,0.07285395568013997,0.14785923749710228,-0.04600681948939955,-0.23848780809856576,-0.2808372383624026,0.16140596427716253,-0.040697871370834346,,-0.22398774438573038,-0.2668085985440469,0.1300931043435941,-0.035332626164846406,-0.26745546093290956,-0.024671847552403488,0.059515159506980844,0.015394443848677617,-0.2097053877318192,-0.042355710084207354,-0.1652685072727642,-0.0500113765492307,-0.2380458695205135,-0.17512972860690731,,-0.11006089063936832,-0.13860538413152254,-0.026302736115510636,-0.18076921429474996,-0.18583177548515367,-0.22681043106330565,-0.2586156921262881,-0.2094396007577204,-0.05883893530944124,-0.178961240069372,0.244405520378434,-0.1975621529518902,-0.22664888958914747,0.1030114798309372,0.11807001598760575,0.11867070414217598,0.18872218523643697,0.18503083345616966,0.18503083345616966,0.05314014355861514,0.173733269338031,-0.11863445359441095,-0.1547314611465977,-0.16063268755864887,-0.2077681132837406,-0.24476377739577312,-0.18186535829116474,-0.15719627223122717,-0.2004768413896451,-0.135313940785275,-0.09932208546893785,-0.18479441567097973,-0.19241819711339567,-0.049416247428600894,-0.1728528367484705,-0.1431521389248673,-0.17530877573113607,-0.13679614250567096,-0.1938915499056549,-0.20063535337205973,-0.24827236129202673,-0.1713913513197231,,-0.037283857112490104,0.017122483409011277,0.16564363753912914,0.0015575127460498311,-0.00267922552515667
2018-07,0.12551311967048923,0.15111908869057727,0.10513886602178339,-0.1475771840728197,-0.12449973644682476,-0.2789078593505029,0.02264163437625773,0.00044943129017716065,,-0.14676318693797694,-0.2885598277652896,0.009797625918242216,-0.10303940012450763,-0.26277805975230073,0.09444881812224185,0.07612467767519682,0.09523668480959047,0.03736789187609424,0.049443225213543406,0.14926371564194243,0.027040291464533083,0.12333095917908937,0.17925993097750043,,-0.07672593317216946,-0.015596309829079745,0.04005587238901532,0.14489839833724388,-0.23430669086168393,-0.2953936092036756,-0.2874670230212766,-0.2708908039524381,-0.25837320291138266,-0.06984663804331934,0.15201502961479554,-0.2735929191459993,-0.2531396037209048,0.006282938734407278,-0.2014281799144701,-0.23740381554908022,-0.17058995750581174,-0.1400305599448655,-0.1400305599448655,-0.15104236519909928,0.06076984232591548,0.1177915817042258,0.15472104893790023,0.18800087190669154,0.08067893190670505,0.053885234899951166,0.06491158125966114,-0.04249443300778298,-0.012830473319673257,0.016418538200797476,0.04366704641807469,0.14035900735576226,0.22297153908374068,0.06387793320388023,0.17653603705639018,0.1710232746579327,0.12842927664969558,-0.04211754650509295,-0.09000927639453882,-0.08977810125815334,-0.1308968627339005,-0.03190157429376414,,-0.032806814988549295,0.012772753740177063,0.08697793666989295,0.04044619241637456,0.04755536906347859
2018-08,0.13199133272960947,0.16046901650047507,0.09973199923749952,-0.06275251436074701,0.019646939068127166,-0.16551047098146393,-0.0710055679711695,0.00603028965859801,,0.012430545320627935,-0.17463817188233866,-0.023559313769465618,-0.0012668202141391041,-0.15066226983753164,-0.05034416621218176,-0.13472462826659068,0.06581802390186622,-0.08954227504051342,-0.03405338931125862,-0.07004488525219725,-0.07484639757485755,-0.04420846756375718,-0.011239892647690765,,-0.1137029856398461,-0.06671077647933257,-0.1022975487161511,0.04667203904437207,-0.10477355727944146,-0.1006574285597038,-0.08525628323768789,-0.15310160809349585,-0.08354367736080014,-0.04899929748653374,0.10127949334490062,-0.11970906937006258,-0.12651387195924604,-0.04846421539121455,-0.01947535565386594,-0.026586062635710606,0.007263672291781186,0.03856201463784721,0.03856201463784721,0.043904456364765095,0.047797571805050135,0.036896596098412324,0.03419228610716695,-0.04332433890643403,-0.00877964029484301,-0.07347957272574153,-0.1161153328309925,-0.01286680795399754,-0.09839128109714669,-0.10672631852911862,-0.1042326221086102,-0.038420498073167816,-0.02492273691368135,-0.0021164801993602007,0.022592810885125623,-0.05540321633646318,0.028606124627466874,-0.050646826349639185,-0.10025375738737854,-0.09198410964875943,-0.13459803641473472,-0.046851636936552685,,-0.07876267211975195,-0.027293750570722523,0.09655294307760243,0.040464483766703724,0.013655612578914275
2018-09,-0.11189661549328801,-0.1107150268290849,-0.06454127979727463,-0.11402677896313913,-0.18826315861891005,-0.13203010867295026,0.14035126668022344,-0.01564052601706482,,-0.17308182898426422,-0.11161877658248598,0.14384503145434047,0.0521979357117609,-0.11980358242904651,-0.05905027924066314,-0.0009955840191879094,-0.02732997757593463,-0.021632632301038335,0.0160597189850673,0.0283393103070193,0.009004515601938705,0.034123552919802014,0.03545231771044362,,0.04359795844375787,0.04793727446553299,0.0006089344948075092,0.023739479877847174,-0.1565862029328961,-0.16199452812413606,-0.14867758262742004,-0.1512618060497486,-0.13768593290078934,0.008931581137861353,-0.010011611570986487,-0.1743938629108737,-0.16801815122876726,-0.04269038933507623,-0.08249927657760614,-0.10721045279674443,-0.11630854189584906,-0.03652580175872058,-0.03652580175872058,-0.030887800196834823,0.06477896345450326,0.03245088981537972,0.02497743104231428,0.02936315173413261,0.09668622292930201,0.07624981268056608,-0.006253835054961932,0.09048834515071778,0.05711151772265902,-0.022094465633386885,-0.011569092962975697,0.03596900503111571,0.03457467917910507,-0.03502572698927539,0.05088172774911991,0.0006425122704771737,0.0757813832921822,0.003400859720783199,-0.026059192061595012,-0.004813355940934401,-0.0319012832467144,0.02219951196275258,,-0.06093561591041982,-1.2395113682528701e-05,0.039242802652195624,0.06098416104395005,0.13837987388548154
2018-10,-0.15891661201541202,-0.12284351148020713,0.042451932556513874,0.13462588658045319,-0.2770957950912214,-0.10788858785275562,0.25408243667875885,-0.02438648227890072,,-0.23274256040210195,-0.080135578219423,0.2265085013684767,0.005563708859609127,-0.10747358241539773,-0.11641199551046195,0.037845140372788015,-0.09658694735205506,-0.2166558806348969,0.02373232568524867,-0.15524190087181508,-0.12328338577256458,-0.1446549114818763,-0.048982037662404915,,-0.1252379570210293,-0.1455568869771638,0.02755606931593611,-0.3038483130574955,-0.025669263012892306,-0.03866585398744659,-0.07354755130290319,-0.011593335269379453,0.11324145433517195,-0.1839662763200898,0.11785909407899613,-0.04724240093979759,-0.06469519043043967,0.025261417107103036,0.17631288399605866,0.188270607713536,0.2540366714941484,0.2848437134158544,0.2848437134158544,0.20281986155979714,0.14676761367111285,0.06189008392972967,0.06547367794089577,-0.24253380839355396,-0.2154010238616226,-0.3119901694972571,-0.3177034448527242,-0.08151299374710473,-0.23600930254170496,-0.248906702181439,-0.23255993756475146,-0.2855872288884548,-0.07899551990642274,0.13354757135308665,-0.06030045118989966,-0.10775395711961444,-0.25745039334220166,-0.20035906867164746,-0.15532060311983098,-0.19640062768410627,-0.1506217133697193,-0.1055731314622535,,-0.08079072913465263,-0.09226416322241353,-0.03261715439851815,-0.11841645051782952,-0.07974761484362046
