date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2008-05-05,20,19,000006|601699|002003|000848|600233|600436|600521|000987|002007|600420|600880|600592|600479|600557|600276|000032|600176|000900|600588|600271,000006|000032|000848|000900|000987|002003|002007|600176|600233|600271|600276|600420|600436|600479|600521|600588|600592|600880|601699,600557,600227|000551|600439|002081|002107|002100|002115|002062|002086|002091|002032|002028|002073,
2008-06-02,20,20,002214|002196|002199|002197|002222|002204|600527|600201|600176|600227|002206|002208|600256|600489|002028|002203|600033|600123|002148|002154,002028|002148|002154|002196|002197|002199|002203|002204|002206|002208|002214|002222|600033|600123|600176|600201|600227|600256|600489|600527,,002003|600233|600436|002007|600479|600276|600588|000006|601699|000848|600521|000987|600420|600880|600592|000032|000900|600271,
2008-07-01,18,18,600188|601699|601666|002001|000937|000983|002214|002213|002208|002206|002204|002203|002161|002154|002153|600588|002223|002222,000937|000983|002001|002153|002154|002161|002203|002204|002206|002208|002213|002214|002222|002223|600188|600588|601666|601699,,600176|002196|002199|002197|600527|600201|600227|600256|600489|002028|600033|600123|002148,
2008-08-01,18,18,601899|002001|000937|002222|002223|002214|002154|002153|002161|002170|600521|000032|600227|600276|600588|600111|600188|600271,000032|000937|002001|002153|002154|002161|002170|002214|002222|002223|600111|600188|600227|600271|600276|600521|600588|601899,,002208|002206|002204|002203|601699|601666|000983|002213,
2008-09-01,8,8,002225|601899|600276|002154|002223|002222|000895|002107,000895|002107|002154|002222|002223|002225|600276|601899,,002001|000937|002214|002153|002161|600588|600188|002170|600521|000032|600227|600111|600271,
2008-10-06,14,14,601899|600983|002107|600406|002139|600499|600195|002028|002225|002223|600276|002254|000728|600650,000728|002028|002107|002139|002223|002225|002254|600195|600276|600406|600499|600650|600983|601899,,002154|002222|000895,
2008-11-03,2,2,002254|000425,000425|002254,,601899|002107|002225|002223|600276|600983|600406|002139|600499|600195|002028|000728|600650,
2008-12-01,16,16,002223|002254|600406|600594|600425|600449|000989|000425|600161|600276|600511|002028|600271|600664|600895|002139,000425|000989|002028|002139|002223|002254|600161|600271|600276|600406|600425|600449|600511|600594|600664|600895,,,
2009-01-05,20,20,600801|002111|002091|600525|600594|600547|600161|000550|600650|000895|600664|002254|002139|002165|600895|002151|002158|002109|002121|002223,000550|000895|002091|002109|002111|002121|002139|002151|002158|002165|002223|002254|600161|600525|600547|600594|600650|600664|600801|600895,,000425|600406|600425|600449|000989|600276|600511|002028|600271,
2009-02-02,20,18,600845|002003|000848|600406|600801|600527|600436|600525|600489|600570|600809|600486|600594|600499|600425|600479|600547|000989|600592|600161,000848|000989|002003|600161|600406|600425|600436|600479|600486|600525|600527|600547|600570|600592|600594|600801|600809|600845,600489|600499,600664|002254|002139|600895|002223|002111|002091|000550|600650|000895|002165|002151|002158|002109|002121,
2009-03-02,20,20,002063|002003|002064|600406|002203|002001|600295|600486|000900|600499|600489|600425|000989|600410|600497|600246|600269|000926|000983|601001,000900|000926|000983|000989|002001|002003|002063|002064|002203|600246|600269|600295|600406|600410|600425|600486|600489|600497|600499|601001,,600801|600525|600594|600547|600161|600845|000848|600527|600436|600570|600809|600479|600592,
2009-04-01,20,19,002148|002151|600406|002003|002001|002019|002152|600486|600066|600570|600479|600489|000989|000718|000895|600022|000520|000898|601168|002199,000520|000718|000895|000898|000989|002001|002003|002019|002148|002151|002152|002199|600022|600066|600406|600479|600486|600489|600570,601168,600425|002063|002064|002203|600295|000900|600499|600410|600497|600246|600269|000926|000983|601001,
2009-05-04,20,18,002108|002096|000848|600743|600436|002091|002104|600256|600809|600258|600276|600188|600161|600366|002128|000718|600588|600195|600141|600395,000718|000848|002091|002096|002104|002108|600141|600161|600188|600195|600256|600258|600276|600395|600436|600588|600743|600809,600366|002128,600406|002003|002001|600486|600489|000989|002148|002151|002019|002152|600066|600570|600479|000895|600022|000520|000898|002199,
2009-06-01,20,17,002050|000848|600743|600256|600570|600276|000895|600557|600366|600809|600216|600348|600271|601006|601899|600315|601666|601699|601918|600616,000848|000895|002050|600216|600256|600271|600276|600315|600348|600366|600557|600570|600616|600743|600809|601006|601699,601899|601666|601918,000718|002108|002096|600436|002091|002104|600258|600188|600161|600588|600195|600141|600395,
2009-07-01,20,20,601699|601899|601918|002131|002108|002050|002111|002065|002096|002088|002091|002104|600983|002038|000989|000987|001696|002007|000999|000937,000937|000987|000989|000999|001696|002007|002038|002050|002065|002088|002091|002096|002104|002108|002111|002131|600983|601699|601899|601918,,000848|600743|600256|600276|600809|600570|000895|600557|600366|600216|600348|600271|601006|600315|600616,
2009-08-03,20,20,002108|002050|002111|002096|002065|002091|002001|002088|002104|002038|000989|000987|002007|001696|000999|000937|601006|002235|002236|002241,000937|000987|000989|000999|001696|002001|002007|002038|002050|002065|002088|002091|002096|002104|002108|002111|002235|002236|002241|601006,,601699|601899|601918|002131|600983,
2009-09-01,20,20,002004|002003|000552|002091|002121|600436|600742|600486|600449|002001|600570|600582|600622|000989|600588|600557|600829|600516|600880|600499,000552|000989|002001|002003|002004|002091|002121|600436|600449|600486|600499|600516|600557|600570|600582|600588|600622|600742|600829|600880,,002108|002050|002111|002096|002065|002088|002104|002038|000987|002007|001696|000999|000937|601006|002235|002236|002241,
2009-10-09,20,19,002050|002004|002003|000552|600436|600486|002065|000900|600256|002038|000685|002054|600449|600415|600570|002001|600188|600366|000989|600582,000552|000685|000900|000989|002001|002003|002004|002038|002050|002054|002065|600256|600366|600415|600436|600449|600486|600570|600582,600188,002091|002121|600742|600622|600588|600557|600829|600516|600880|600499,
2009-11-02,20,20,002131|600845|002154|002151|002153|002003|002004|002197|000848|002165|600436|002152|600486|002191|600521|000900|600258|002054|000685|002001,000685|000848|000900|002001|002003|002004|002054|002131|002151|002152|002153|002154|002165|002191|002197|600258|600436|600486|600521|600845,,000552|600449|600570|000989|600582|002050|002065|600256|002038|600415|600366,
2009-12-01,20,20,002131|002108|002151|002153|002154|002197|600436|002165|002152|600742|000338|600415|600521|600570|600582|600588|600366|600622|600616|000157,000157|000338|002108|002131|002151|002152|002153|002154|002165|002197|600366|600415|600436|600521|600570|600582|600588|600616|600622|600742,,002003|002004|600486|000900|002054|000685|002001|600845|000848|002191|600258,
2010-01-04,20,20,002050|600845|002003|002004|600436|002032|002065|600742|000338|600415|000900|002001|600521|002038|600366|000987|000895|000999|600276|000726,000338|000726|000895|000900|000987|000999|002001|002003|002004|002032|002038|002050|002065|600276|600366|600415|600436|600521|600742|600845,,002131|002151|002153|002154|002197|002165|002152|002108|600570|600582|600588|600622|600616|000157,
2010-02-01,20,20,002271|002273|002272|002165|002266|002269|002153|002154|002197|002152|600276|600271|600309|002242|002215|002226|002235|002230|002236|002223,002152|002153|002154|002165|002197|002215|002223|002226|002230|002235|002236|002242|002266|002269|002271|002272|002273|600271|600276|600309,,600436|600742|000338|600415|600521|600366|002050|600845|002003|002004|002032|002065|000900|002001|002038|000987|000895|000999|000726,
2010-03-01,20,20,002235|002236|002267|002250|002249|002266|600366|002242|600395|002273|002258|002256|002272|002226|002252|002262|002269|002230|002223|002131,002131|002223|002226|002230|002235|002236|002242|002249|002250|002252|002256|002258|002262|002266|002267|002269|002272|002273|600366|600395,,600276|002271|002165|002153|002154|002197|002152|600271|600309|002215,
2010-04-01,20,20,002236|002271|002266|002226|002272|002262|002153|002154|002250|002230|002215|002197|002152|002165|002191|600276|600271|600031|002273|002282,002152|002153|002154|002165|002191|002197|002215|002226|002230|002236|002250|002262|002266|002271|002272|002273|002282|600031|600271|600276,,002235|002242|002269|002223|002267|002249|600366|600395|002258|002256|002252|002131,
2010-05-04,20,20,600845|002108|600436|600327|600449|002001|000637|000581|000708|000987|600395|600366|600828|600525|600720|600582|600616|600588|600499|600481,000581|000637|000708|000987|002001|002108|600327|600366|600395|600436|600449|600481|600499|600525|600582|600588|600616|600720|600828|600845,,002236|002266|002226|002272|002262|002250|002230|002273|002271|002153|002154|002215|002197|002152|002165|002191|600276|600271|600031|002282,
2010-06-01,20,20,002252|600436|002250|000887|000338|000425|000963|000987|600828|600366|600588|600517|600481|600499|000012|600348|600380|601877|002293|002284,000012|000338|000425|000887|000963|000987|002250|002252|002284|002293|600348|600366|600380|600436|600481|600499|600517|600588|600828|601877,,600845|002108|600327|600449|002001|000637|000581|000708|600395|600525|600720|600582|600616,
2010-07-01,20,20,300051|300057|300054|002050|300052|300058|300053|002252|002003|002014|002206|002063|002081|002032|002091|002041|300071|600033|300049|002329,002003|002014|002032|002041|002050|002063|002081|002091|002206|002252|002329|300049|300051|300052|300053|300054|300057|300058|300071|600033,,600436|000987|600828|600366|600588|600481|600499|002250|000887|000338|000425|000963|600517|000012|600348|600380|601877|002293|002284,
2010-08-02,20,20,002392|002415|002236|002293|002003|002215|002206|002014|600845|002191|600522|000963|000650|002242|002001|000708|600395|000637|000581|000987,000581|000637|000650|000708|000963|000987|002001|002003|002014|002191|002206|002215|002236|002242|002293|002392|002415|600395|600522|600845,,002252|300051|300057|300054|002050|300052|300058|300053|002063|002081|002032|002091|002041|300071|600033|300049|002329,
2010-09-01,20,20,002339|002350|002285|002340|300049|300057|002284|002282|002348|002311|002345|002153|002230|600845|600395|300053|002306|002347|002310|002050,002050|002153|002230|002282|002284|002285|002306|002310|002311|002339|002340|002345|002347|002348|002350|300049|300053|300057|600395|600845,,002003|002206|002014|002392|002415|002236|002293|002215|002191|600522|000963|000650|002242|002001|000708|000637|000581|000987,
2010-10-08,20,20,002252|002245|002050|002153|600845|002267|002063|002168|600742|000900|002065|002081|600066|002242|000650|000425|000848|002152|000887|002064,000425|000650|000848|000887|000900|002050|002063|002064|002065|002081|002152|002153|002168|002242|002245|002252|002267|600066|600742|600845,,600395|002339|002350|002285|002340|300049|300057|002284|002282|002348|002311|002345|002230|300053|002306|002347|002310,
2010-11-01,20,19,002050|002085|002035|002003|600572|002063|002065|600377|000900|600742|000848|000963|002081|000708|000887|600188|000987|000726|600650|002001,000708|000726|000848|000887|000900|000963|000987|002001|002003|002035|002050|002063|002065|002081|002085|600377|600572|600650|600742,600188,002153|600845|002252|002245|002267|002168|600066|002242|000650|000425|002152|002064,
2010-12-01,20,20,300058|300066|300059|002224|002245|002252|002215|600522|300076|002236|600377|600517|300071|002242|002356|002369|002367|002366|002365|002364,002215|002224|002236|002242|002245|002252|002356|002364|002365|002366|002367|002369|300058|300059|300066|300071|300076|600377|600517|600522,,002050|002063|002065|000900|600742|000848|002081|000887|002085|002035|002003|600572|000963|000708|000987|000726|600650|002001,
2011-01-04,20,20,300033|300025|300045|300018|000012|300013|600066|600166|300035|300026|300015|300020|300040|300041|300016|300032|300036|300039|300019|300027,000012|300013|300015|300016|300018|300019|300020|300025|300026|300027|300032|300033|300035|300036|300039|300040|300041|300045|600066|600166,,600377|300058|300066|300059|002224|002245|002252|002215|600522|300076|002236|600517|300071|002242|002356|002369|002367|002366|002365|002364,
