variant,code,buy_date,sell_date,days,ret,ann_ret,exit_action,status,group,buy_price,sell_price,mv_pct,dy_pct,roe,roa,vol20_pct,turnover20_pct,amount20_pct,amt_cv60_pct,ret120,ret120_pct,dist250h,is_delisted_code,st_snapshot
full,603701,2017-06-01,2017-07-03,32.0,0.174579,5.26749,SELL_REBAL,CLOSED,normal,9.207718,10.815191,0.075564,0.967491,0.159925,0.117273,0.922366,0.660079,0.347505,0.717557,-0.373818,0.027344,-0.556487,0,0
full,603701,2017-09-01,2017-10-09,38.0,0.033896,0.377383,SELL_REBAL,CLOSED,normal,9.948002,10.285201,0.090568,0.957097,0.16227,0.120712,0.823423,0.69962,0.25,0.396648,-0.240016,0.122411,-0.526137,0,0
full,603730,2018-05-02,2019-05-06,369.0,-0.169329,-0.167657,SELL_REBAL,CLOSED,normal,4.685579,3.892174,0.011701,0.988541,0.273167,0.222495,0.32646,0.735986,0.33677,0.29432,-0.111511,0.47993,,0,0
full,603730,2019-07-01,2020-07-01,366.0,0.368017,0.366846,SELL_REBAL,CLOSED,normal,3.591485,4.913212,0.006408,0.993962,0.176618,0.114325,0.445008,0.17517,0.020305,0.352041,0.172549,0.525685,-0.185586,0,0
full,603730,2024-05-06,2024-07-01,56.0,0.023264,0.161715,SELL_REBAL,CLOSED,normal,7.003742,7.16668,0.760651,0.976327,0.159935,0.110243,0.278207,0.058733,0.471406,0.466877,-0.220803,0.316847,-0.330721,0,0
full,603730,2024-10-08,2025-09-01,328.0,-0.303978,-0.331856,SELL_REBAL,CLOSED,deep_loser,8.053503,5.605417,0.783343,0.965734,0.16983,0.110899,0.202473,0.004637,0.156105,0.141085,-0.00556,0.343122,-0.252736,0,0
full,603737,2016-10-10,2017-05-02,204.0,-0.147752,-0.248779,SELL_REBAL,CLOSED,normal,8.796521,7.496821,0.003636,0.954802,0.245574,0.154613,0.753593,0.922566,0.533881,0.346555,,,,0,0
full,603737,2017-11-01,2018-05-02,182.0,-0.106227,-0.201662,SELL_REBAL,CLOSED,normal,8.492768,7.59061,0.021991,0.963745,0.214054,0.111522,0.526408,0.638026,0.367958,0.541818,0.061221,0.754159,-0.182025,0,0
full,603738,2017-06-01,2017-07-03,32.0,0.131532,3.093882,SELL_REBAL,CLOSED,normal,9.53021,10.783733,0.031403,0.904673,0.196528,0.170567,0.84658,0.729249,0.134935,0.253817,-0.324969,0.070312,,0,0
full,603738,2018-04-02,2018-05-02,30.0,-0.009873,-0.113717,SELL_REBAL,CLOSED,normal,9.739703,9.643542,0.058267,0.896253,0.109739,0.066129,0.785223,0.835766,0.443299,0.807626,-0.002774,0.791887,-0.239309,0,0
full,603766,2013-06-03,2013-09-02,91.0,-0.252182,-0.688258,SELL_REBAL,CLOSED,normal,3.023913,2.261335,0.072279,0.895749,0.193452,0.125106,0.653659,0.729323,0.356098,0.346341,-0.070267,0.319512,,0,0
full,603766,2015-06-01,2015-08-03,63.0,-0.248234,-0.808545,SELL_REBAL,CLOSED,normal,9.454197,7.107346,0.308337,0.918087,0.164286,0.116709,0.711864,0.491443,0.775424,0.193478,0.949124,0.574661,-0.34516,0,0
full,603766,2016-05-03,2016-07-01,59.0,0.144094,1.299693,SELL_REBAL,CLOSED,normal,5.401097,6.179363,0.512279,0.917164,0.182003,0.123144,0.460417,0.166667,0.625,0.040685,-0.256274,0.300211,-0.531606,0,0
full,603766,2017-05-02,2017-06-01,30.0,-0.140697,-0.841956,SELL_REBAL,CLOSED,normal,6.311558,5.423538,0.859365,0.989376,0.160952,0.103331,0.498134,0.186,0.721495,0.046243,-0.193295,0.490946,-0.244563,0,0
full,603798,2018-05-02,2018-06-01,30.0,0.272921,17.840168,SELL_REBAL,CLOSED,normal,9.926033,12.635057,0.160516,0.921957,0.15015,0.116276,0.989691,0.934901,0.719931,0.932874,-0.012174,0.715532,-0.429502,0,0
full,603801,2019-07-01,2019-08-01,31.0,-0.089806,-0.669755,SELL_REBAL,CLOSED,normal,8.177932,7.443506,0.117303,0.988212,0.155036,0.114587,0.226734,0.409864,0.199662,0.479592,0.152138,0.47089,-0.362642,0,0
full,603801,2020-01-02,2020-04-01,90.0,-0.158491,-0.503325,SELL_REBAL,CLOSED,normal,9.46814,7.967529,0.13007,0.986626,0.171145,0.11275,0.507589,0.62862,0.453626,0.551433,0.18125,0.732657,-0.237723,0,0
full,603801,2024-08-01,2024-09-02,32.0,-0.140255,-0.821596,SELL_REBAL,CLOSED,normal,9.71999,8.356713,0.560774,0.985964,0.182224,0.097854,0.537867,0.561051,0.485317,0.333853,-0.283772,0.114374,-0.628995,0,0
full,603806,2015-07-01,2017-08-01,762.0,-0.448702,-0.248163,SELL_REBAL,CLOSED,deep_loser,9.240635,5.094344,0.04085,0.980401,0.179049,0.165101,0.300211,0.602122,0.348837,0.719222,0.074583,0.207127,,0,0
full,603809,2018-06-01,2019-05-06,339.0,-0.316331,-0.335983,SELL_REBAL,CLOSED,deep_loser,4.143291,2.83264,0.001793,0.999383,0.178289,0.125818,0.556701,0.900181,0.462199,0.408696,-0.207311,0.408304,,0,0
full,603811,2017-06-01,2018-05-02,335.0,-0.089407,-0.097012,SELL_REBAL,CLOSED,normal,5.294465,4.821104,0.002944,0.982391,0.274745,0.249084,0.707948,0.897233,0.321627,0.757634,,,,0,0
full,603811,2018-09-03,2018-12-03,91.0,-0.108684,-0.369656,SELL_REBAL,CLOSED,normal,4.485995,3.99844,0.012817,0.983794,0.165636,0.141602,0.493997,0.45614,0.19211,0.837088,-0.050052,0.838488,-0.285794,0,0
full,603811,2019-01-02,2019-02-01,30.0,-0.026087,-0.275015,SELL_REBAL,CLOSED,normal,3.568452,3.475362,0.021398,0.987662,0.186482,0.15685,0.183219,0.392427,0.10274,0.67354,-0.232351,0.210978,-0.366908,0,0
full,603811,2019-03-01,2020-06-01,458.0,0.57674,0.437486,SELL_REBAL,CLOSED,normal,3.92973,6.196164,0.017888,0.987723,0.186482,0.15685,0.092308,0.455326,0.095726,0.197256,-0.005371,0.137221,-0.208946,0,0
full,603811,2020-07-01,2021-10-08,464.0,-0.309115,-0.252398,SELL_REBAL,CLOSED,deep_loser,9.419652,6.507898,0.142074,0.938836,0.186728,0.15166,0.69103,0.536667,0.460133,0.437604,0.233191,0.517647,-0.122638,0,0
full,603811,2021-11-01,2022-04-01,151.0,0.300864,0.888528,SELL_REBAL,CLOSED,normal,5.781266,7.520641,0.196589,0.947198,0.222109,0.169292,0.79375,0.6625,0.445312,0.824921,-0.143895,0.130573,-0.214824,0,0
full,603811,2022-05-05,2024-05-06,732.0,-0.110725,-0.056835,SELL_REBAL,CLOSED,normal,6.258118,5.565188,0.193359,0.947592,0.166335,0.122107,0.582555,0.598438,0.389062,0.677266,-0.15871,0.464062,-0.290584,0,0
full,603811,2025-05-06,2025-09-01,118.0,0.646669,3.677466,SELL_REBAL,CLOSED,normal,6.144336,10.117685,0.163237,0.879141,0.17118,0.13287,0.489954,0.563863,0.233645,0.568218,0.132754,0.774343,-0.016164,0,0
full,603811,2025-10-09,2026-05-06,209.0,-0.057937,-0.098982,SELL_REBAL,CLOSED,normal,8.749679,8.242754,0.184027,0.900679,0.181487,0.142576,0.7017,0.625966,0.386399,0.972093,0.358006,0.774343,-0.291914,0,0
full,603819,2024-08-01,2024-11-01,92.0,-0.080564,-0.283402,SELL_REBAL,CLOSED,normal,9.880856,9.084816,0.285628,0.84703,0.221841,0.138873,0.332303,0.061824,0.003091,0.159126,-0.249918,0.163833,-0.403299,0,0
full,603823,2020-11-02,2020-12-01,29.0,0.083392,1.740439,SELL_REBAL,CLOSED,normal,9.999579,10.833466,0.098722,0.871085,0.152936,0.103002,0.537459,0.584013,0.154723,0.479407,-0.120482,0.1,-0.375606,0,0
full,603823,2022-05-05,2022-06-01,27.0,0.065401,1.354694,SELL_REBAL,CLOSED,normal,8.465143,9.018769,0.42513,0.182979,0.161079,0.109308,0.161994,0.00625,0.0125,0.149444,-0.162198,0.457812,-0.339672,0,0
full,603828,2015-09-01,2015-11-02,62.0,0.238421,2.52147,SELL_REBAL,CLOSED,normal,5.673873,7.026642,0.01118,0.843561,0.213811,0.105024,0.363636,0.626289,0.15222,0.24295,-0.335284,0.258134,,0,0
full,603866,2016-08-01,2016-10-10,70.0,0.093418,0.593096,SELL_REBAL,CLOSED,normal,9.259156,10.124125,0.014418,0.972797,0.341759,0.296886,0.42268,0.807095,0.256198,0.485232,0.471806,0.859244,,0,0
full,603866,2017-02-03,2017-03-01,26.0,0.006098,0.089088,SELL_REBAL,CLOSED,normal,9.9952,10.056146,0.058944,0.976975,0.369729,0.311866,0.113027,0.257606,0.055556,0.672098,0.010684,0.58642,-0.10586,0,0
full,603866,2017-05-02,2017-07-03,62.0,-0.013792,-0.078508,SELL_REBAL,CLOSED,normal,8.668445,8.548888,0.071145,0.921179,0.218316,0.190503,0.408582,0.454,0.130841,0.630058,-0.185056,0.511066,-0.243939,0,0
full,603866,2017-09-01,2017-11-01,61.0,0.18164,1.714707,SELL_REBAL,CLOSED,normal,8.444893,9.978824,0.075265,0.927742,0.221115,0.183901,0.230631,0.159696,0.05036,0.236499,-0.131638,0.423729,-0.207512,0,0
full,603871,2018-07-02,2021-11-01,1218.0,0.054358,0.015989,SELL_REBAL,CLOSED,normal,3.579584,3.774162,0.000893,0.996931,0.448376,0.324669,0.486254,0.885305,0.573883,0.422877,,,,0,0
full,603871,2022-05-05,2022-09-01,119.0,0.466183,2.233976,SELL_REBAL,CLOSED,normal,4.380116,6.422051,0.226128,0.998208,0.165063,0.107819,0.595016,0.198438,0.326562,0.934817,0.132263,0.884375,-0.018829,0,0
full,603871,2023-03-01,2023-04-03,33.0,0.065903,1.025688,SELL_REBAL,CLOSED,normal,7.923773,8.44597,0.52293,0.956282,0.252818,0.184759,0.936434,0.489922,0.691473,0.538941,0.342668,0.804044,-0.107312,0,0
full,603871,2023-05-04,2023-07-03,60.0,-0.228321,-0.793349,SELL_REBAL,CLOSED,normal,9.363869,7.225897,0.451029,0.971332,0.222827,0.168435,0.88408,0.420807,0.641304,0.537125,0.121707,0.724031,-0.282682,0,0
full,603871,2023-11-01,2024-02-01,92.0,0.104308,0.482369,SELL_REBAL,CLOSED,normal,8.186565,9.040493,0.60287,0.968345,0.278605,0.205109,0.174652,0.064915,0.262751,0.474498,0.141609,0.846986,-0.176103,0,0
full,603871,2025-05-06,2025-07-01,56.0,0.097709,0.836078,SELL_REBAL,CLOSED,normal,9.616291,10.555894,0.727273,0.988757,0.230957,0.169754,0.347759,0.127726,0.411215,0.205457,-0.303075,0.040185,-0.398836,0,0
full,603880,2019-04-01,2019-05-06,35.0,-0.169705,-0.856217,SELL_REBAL,CLOSED,normal,6.298799,5.229858,0.028305,0.800699,0.066768,0.044628,0.267462,0.575342,0.034072,0.222985,0.018096,0.101201,-0.401757,0,0
full,603886,2018-05-02,2018-06-01,30.0,0.271154,17.524383,SELL_REBAL,CLOSED,normal,9.734166,12.373623,0.237024,0.755652,0.1819,0.112596,0.493127,0.779385,0.512027,0.430293,0.015324,0.760908,-0.17144,0,0
full,603889,2015-06-01,2015-12-01,183.0,-0.267472,-0.462489,SELL_REBAL,CLOSED,deep_loser,6.249715,4.578094,0.007579,0.997921,0.25479,0.186481,0.673729,0.95599,0.228814,0.597826,,,,0,0
full,603889,2016-11-01,2017-05-02,182.0,0.023989,0.04869,SELL_REBAL,CLOSED,normal,4.396136,4.501595,0.035956,0.988578,0.15978,0.123159,0.828571,0.859611,0.473469,0.560166,0.217629,0.742204,-0.104418,0,0
full,603890,2018-06-01,2018-09-03,94.0,-0.183158,-0.544137,SELL_REBAL,CLOSED,normal,8.86787,7.24365,0.032566,0.798335,0.273995,0.167795,0.85567,0.936479,0.647766,0.476522,-0.49114,0.032872,,0,0
full,603912,2018-06-01,2018-09-03,94.0,-0.25549,-0.681964,SELL_REBAL,CLOSED,normal,8.720962,6.492843,0.03406,0.860623,0.239122,0.166047,0.804124,0.958258,0.737113,0.462609,-0.216237,0.391003,,0,0
full,603912,2019-05-06,2019-11-01,179.0,0.047581,0.099423,SELL_REBAL,CLOSED,normal,6.413434,6.718593,0.098194,0.863305,0.167737,0.107922,0.528912,0.6,0.234694,0.493151,0.24526,0.724315,-0.289921,0,0
full,603928,2017-07-03,2017-08-01,29.0,-0.141514,-0.853462,SELL_REBAL,CLOSED,normal,9.503934,8.158991,0.062136,0.864078,0.163318,0.140764,0.607339,0.810078,0.258716,0.654135,-0.351549,0.043893,,0,0
full,603928,2017-09-01,2017-11-01,61.0,-0.008979,-0.052537,SELL_REBAL,CLOSED,normal,8.84387,8.764464,0.057776,0.864839,0.164657,0.138987,0.414414,0.870722,0.356115,0.783985,-0.324102,0.026365,,0,0
full,603939,2016-02-01,2016-03-01,29.0,-0.007255,-0.087568,SELL_REBAL,CLOSED,normal,7.65573,7.60019,0.142526,0.965434,0.315028,0.185898,0.822785,0.491686,0.362869,0.517094,0.036208,0.541226,,0,0
full,603939,2016-04-01,2016-05-03,32.0,0.08244,1.46841,SELL_REBAL,CLOSED,normal,8.72268,9.441774,0.147806,0.956748,0.148126,0.088564,0.804622,0.256471,0.310924,0.519397,-0.226771,0.224101,-0.451017,0,0
full,603939,2016-11-01,2016-12-01,30.0,-0.020311,-0.220932,SELL_REBAL,CLOSED,normal,9.786706,9.587932,0.117836,0.139278,0.16621,0.11771,0.191837,0.12527,0.04898,0.236515,0.039052,0.372141,-0.304031,0,0
full,603967,2019-10-08,2019-11-01,24.0,0.082339,2.331256,SELL_REBAL,CLOSED,normal,9.769538,10.573951,0.081841,0.86498,0.244333,0.187037,0.70777,0.979557,0.756757,0.220339,-0.374135,0.015306,,0,0
full,603967,2019-12-02,2020-05-06,156.0,-0.07398,-0.164588,SELL_REBAL,CLOSED,normal,9.139997,8.463824,0.060261,0.896503,0.244333,0.187037,0.209106,0.842905,0.365936,0.738176,-0.183082,0.064298,,0,0
full,603969,2015-11-02,2016-01-04,63.0,0.10049,0.741549,SELL_REBAL,CLOSED,normal,6.800462,7.483842,0.062201,0.836311,0.154363,0.145564,0.678647,0.890511,0.424947,0.615217,-0.48941,0.076271,,0,0
full,603969,2016-02-01,2016-05-03,92.0,0.108414,0.504356,SELL_REBAL,CLOSED,normal,5.15035,5.708722,0.076091,0.863344,0.154363,0.145564,0.339662,0.536817,0.092827,0.816239,-0.123954,0.264271,,0,0
full,603993,2024-11-01,2025-09-01,304.0,0.760171,0.971639,SELL_REBAL,CLOSED,normal,7.577424,13.337563,0.98473,0.781085,0.256,0.109926,0.126739,0.103555,0.931994,0.251944,-0.118792,0.074189,-0.219183,0,0
full,603998,2023-08-01,2023-11-01,92.0,0.162408,0.816785,SELL_REBAL,CLOSED,normal,8.696442,10.108816,0.470421,0.924938,0.221868,0.111378,0.621329,0.822257,0.636785,0.095761,-0.074296,0.489922,-0.362953,0,0
full,603998,2026-07-01,2026-08-14,44.0,0.171739,2.723779,SELL_FORCED_DELIST,CLOSED,normal,9.2,10.78,0.407194,0.901431,0.18238,0.109555,0.276662,0.550232,0.380216,0.485893,-0.187374,0.520866,-0.252279,0,0
full,605006,2023-06-01,2023-09-01,92.0,-0.035433,-0.133357,SELL_REBAL,CLOSED,normal,7.545294,7.277941,0.254348,0.902679,0.168412,0.100239,0.05255,0.074419,0.006202,0.383281,-0.050473,0.27907,-0.33865,0,0
full,605066,2021-07-01,2021-08-02,32.0,0.321016,22.939131,SELL_REBAL,CLOSED,normal,9.108731,12.032781,0.097499,0.811677,0.219161,0.118566,0.895238,0.92381,0.463492,1.0,0.473649,0.844302,,0,0
full,605155,2021-08-02,2021-12-01,121.0,0.146758,0.511465,SELL_REBAL,CLOSED,normal,9.714644,11.140342,0.002984,0.834795,0.170329,0.159973,0.123028,0.85624,0.167192,0.757962,-0.081062,0.208333,,0,0
full,605155,2022-03-01,2022-05-05,65.0,-0.1,-0.446581,SELL_REBAL,CLOSED,normal,9.946734,8.952061,0.012484,0.830662,0.178592,0.167341,0.9125,0.903125,0.264062,0.937107,0.049667,0.619122,-0.234977,0,0
full,605158,2021-07-01,2022-05-05,308.0,-0.273171,-0.314846,SELL_REBAL,CLOSED,deep_loser,7.526829,5.47072,0.1151,0.87174,0.217635,0.151496,0.357143,0.47619,0.115873,0.5968,0.023577,0.420546,,0,0
full,605162,2022-11-01,2023-05-04,184.0,-0.032366,-0.063182,SELL_REBAL,CLOSED,normal,8.254006,7.986856,0.089207,0.910941,0.15508,0.132439,0.074534,0.680124,0.080745,0.681388,0.025219,0.537383,-0.338819,0,0
full,605169,2021-06-01,2021-09-01,92.0,0.05726,0.247206,SELL_REBAL,CLOSED,normal,9.595574,10.145013,0.031104,0.959342,0.178944,0.147647,0.723642,0.966507,0.282297,0.907051,-0.240902,0.043689,,0,0
full,605277,2021-07-01,2021-12-01,153.0,0.76707,2.889142,SELL_REBAL,CLOSED,normal,6.931709,12.248817,0.00579,0.906437,0.31754,0.274989,0.287302,0.814286,0.219048,0.6784,0.073051,0.495987,,0,0
full,605277,2022-02-07,2022-08-01,175.0,0.115484,0.256015,SELL_REBAL,CLOSED,normal,9.133744,10.188545,0.035053,0.88361,0.396164,0.351873,0.225,0.5759,0.13615,0.609524,0.206009,0.825197,-0.2574,0,0
full,605277,2022-09-01,2022-11-01,61.0,-0.02254,-0.127518,SELL_REBAL,CLOSED,normal,8.850508,8.651019,0.06525,0.991948,0.153379,0.122473,0.620529,0.646967,0.133748,0.630673,-0.041457,0.586583,-0.355314,0,0
full,605298,2021-11-01,2021-12-01,30.0,0.100698,2.213403,SELL_REBAL,CLOSED,normal,9.621934,10.590848,0.005162,0.913849,0.195033,0.178513,0.060938,0.59375,0.04375,0.958991,-0.139506,0.143312,,0,0
full,605298,2022-04-01,2022-07-01,91.0,0.055529,0.242051,SELL_REBAL,CLOSED,normal,9.739548,10.280379,0.015211,0.915827,0.151054,0.132429,0.101404,0.50078,0.0078,0.877743,-0.075148,0.626562,-0.321094,0,0
full,605368,2021-06-01,2023-05-04,702.0,-0.023323,-0.012195,SELL_REBAL,CLOSED,normal,7.852736,7.669589,0.03087,0.963456,0.199755,0.125347,0.380192,0.936204,0.406699,0.871795,,,,0,0
full,605368,2023-06-01,2024-03-01,274.0,0.278897,0.38777,SELL_REBAL,CLOSED,normal,7.852785,10.042905,0.2345,0.993721,0.184553,0.114275,0.043277,0.584496,0.246512,0.212934,0.169499,0.662016,-0.019467,0,0
full,605377,2021-06-01,2022-06-01,365.0,0.007528,0.007528,SELL_REBAL,CLOSED,normal,7.533658,7.590374,0.034612,0.977493,0.267297,0.185157,0.332268,0.810207,0.267943,0.4375,0.01353,0.464401,,0,0
full,605377,2022-07-01,2022-12-01,153.0,0.278652,0.797506,SELL_REBAL,CLOSED,normal,8.69425,11.116917,0.135194,0.947928,0.194834,0.140826,0.36703,0.592535,0.297045,0.489699,0.05469,0.596875,-0.069539,0,0
full,605377,2023-04-03,2023-05-04,31.0,-0.00201,-0.023412,SELL_REBAL,CLOSED,normal,9.719976,9.700438,0.211765,0.946203,0.140486,0.094449,0.422601,0.741085,0.482171,0.383775,0.026904,0.481366,-0.239759,0,0
full,605377,2024-08-01,2024-10-08,68.0,0.214732,1.840933,SELL_REBAL,CLOSED,normal,8.993034,10.924124,0.582342,0.998373,0.166598,0.116852,0.179289,0.157651,0.264297,0.714509,-0.183267,0.285935,-0.291737,0,0
full,605500,2021-06-01,2022-05-05,338.0,-0.191653,-0.205275,SELL_REBAL,CLOSED,normal,7.975907,6.447301,0.017774,0.92425,0.23913,0.216197,0.033546,0.770335,0.194577,0.658654,-0.084088,0.234628,,0,0
full,605580,2022-07-01,2023-05-04,307.0,0.112094,0.134642,SELL_REBAL,CLOSED,normal,8.670711,9.64265,0.016007,0.949922,0.245835,0.214614,0.466563,0.942457,0.234837,0.827258,0.050356,0.590625,,0,0
full,605580,2024-02-01,2024-05-06,95.0,0.094595,0.415192,SELL_REBAL,CLOSED,normal,8.970958,9.819562,0.040418,0.979767,0.164141,0.116327,0.77898,0.919629,0.068006,0.156006,-0.244464,0.166924,-0.518895,0,0
full,605580,2024-11-01,2025-01-02,62.0,0.23043,2.389797,SELL_REBAL,CLOSED,normal,8.772948,10.794499,0.282901,0.897529,0.169888,0.112806,0.222566,0.225657,0.068006,0.727838,-0.006401,0.196291,-0.160951,0,0
full,605599,2022-07-01,2022-10-10,101.0,-0.164041,-0.476655,SELL_REBAL,CLOSED,normal,9.007762,7.530122,0.056889,0.908487,0.171982,0.111977,0.045101,0.433904,0.021773,0.399366,-0.047962,0.379688,,0,0
full,605599,2024-11-01,2024-12-02,31.0,0.099432,2.052977,SELL_REBAL,CLOSED,normal,9.639654,10.598142,0.698212,0.982179,0.187827,0.105089,0.040185,0.034003,0.111283,0.105754,-0.169075,0.041731,-0.256971,0,0
full,605599,2025-02-05,2025-03-03,26.0,0.0519,1.034637,SELL_REBAL,CLOSED,normal,9.849608,10.360802,0.695435,0.976392,0.187827,0.105089,0.647604,0.205564,0.346213,0.692188,0.044586,0.103555,-0.258264,0,0
full,688096,2021-01-04,2021-05-06,122.0,-0.222569,-0.529151,SELL_REBAL,CLOSED,normal,9.360856,7.277421,0.0027,0.942108,0.194042,0.148714,0.303716,0.507293,0.01454,0.052117,-0.411087,0.069421,,0,0
full,688191,2021-08-02,2021-09-01,30.0,0.210697,9.239164,SELL_REBAL,CLOSED,normal,8.412943,10.185524,0.013541,0.772932,0.24765,0.173207,0.995268,0.944708,0.399054,0.692675,,,,0,0
full,688191,2021-10-08,2021-12-01,54.0,0.463185,12.100901,SELL_REBAL,CLOSED,normal,8.703828,12.735314,0.010398,0.809613,0.267022,0.195621,0.437304,0.836478,0.170846,0.817035,0.060638,0.568,,0,0
full,688191,2022-02-07,2022-05-05,87.0,-0.276112,-0.74221,SELL_REBAL,CLOSED,deep_loser,8.790185,6.363112,0.007937,0.816322,0.267022,0.195621,0.576562,0.816901,0.112676,0.280952,-0.343686,0.022047,,0,0
full,688257,2022-07-01,2022-08-01,31.0,0.075215,1.348736,SELL_REBAL,CLOSED,normal,9.523642,10.239967,0.000649,0.938179,0.170743,0.131865,0.44479,0.429238,0.020218,0.782884,-0.321752,0.017188,,0,0
full,688257,2022-09-01,2022-12-01,91.0,0.248244,1.433636,SELL_REBAL,CLOSED,normal,8.496412,10.605591,0.000425,0.953428,0.181055,0.137385,0.234837,0.550544,0.015552,0.494523,-0.144806,0.349454,,0,0
full,688257,2023-01-03,2023-02-01,29.0,0.041948,0.677304,SELL_REBAL,CLOSED,normal,9.961396,10.379253,0.034908,0.937527,0.179894,0.130351,0.553488,0.57764,0.22205,0.740157,0.024323,0.597201,-0.379938,0,0
full,688257,2023-04-03,2023-05-04,31.0,-0.002096,-0.024407,SELL_REBAL,CLOSED,normal,9.491308,9.47141,0.046646,0.948523,0.072839,0.051293,0.391641,0.252713,0.066667,0.109204,0.094296,0.628882,-0.153674,0,0
full,688556,2024-07-01,2024-10-08,99.0,0.427258,2.712187,SELL_REBAL,CLOSED,normal,8.160009,11.646434,0.597303,0.944795,0.423054,0.195874,0.800618,0.723338,0.678516,0.076324,-0.299242,0.09119,-0.610919,0,0
full,688697,2022-07-01,2022-12-01,153.0,0.606201,2.097136,SELL_REBAL,CLOSED,normal,6.968112,11.192185,0.037422,0.860403,0.279385,0.132904,0.612753,0.930016,0.377916,0.622821,0.172657,0.773438,,0,0
locked,000006,2006-09-01,2006-11-01,61.0,-0.032787,-0.180837,SELL_REBAL,CLOSED,normal,1.240447,1.199777,0.384899,0.940611,0.26532,0.142158,0.325203,0.435897,0.829268,0.156522,0.234594,0.486957,-0.117828,0,0
locked,000006,2007-03-01,2007-05-08,68.0,0.543097,9.261909,SELL_REBAL,CLOSED,normal,1.777296,2.742541,0.37489,0.949917,0.251546,0.111208,0.157534,0.37037,0.856164,0.149254,0.675294,0.349593,-0.108328,0,0
locked,000066,2006-07-03,2006-08-01,29.0,-0.178679,-0.916045,SELL_REBAL,CLOSED,normal,2.609814,2.143496,0.727528,0.923691,0.157943,0.103974,0.275862,0.125,0.577586,0.852174,-0.333121,0.017391,-0.422483,0,0
locked,000069,2006-06-01,2006-07-03,32.0,-0.191589,-0.911604,SELL_REBAL,CLOSED,normal,2.375229,1.920162,0.860878,0.921239,0.206605,0.107744,0.556522,0.031579,0.947826,0.234783,-0.092307,0.034783,-0.231642,0,0
locked,000155,2006-05-08,2006-08-01,85.0,0.165116,0.927514,SELL_REBAL,CLOSED,normal,3.928067,4.576655,0.852913,0.878843,0.173659,0.115865,0.747826,0.661972,0.730435,0.521739,-0.012339,0.156522,-0.142336,0,0
locked,000157,2006-09-01,2007-05-08,249.0,2.948694,6.487199,SELL_REBAL,CLOSED,winner,0.543192,2.144898,0.220994,0.8131,0.247943,0.100938,0.96748,0.615385,0.943089,0.765217,0.039658,0.173913,-0.204366,0,0
locked,000529,2023-05-04,2023-11-01,181.0,-0.11408,-0.21672,SELL_REBAL,CLOSED,normal,6.669043,5.908237,0.441152,0.830734,0.326842,0.167866,0.165379,0.48913,0.338509,0.608215,-0.086713,0.310078,-0.347,0,0
locked,000550,2006-03-01,2006-08-01,153.0,0.76307,2.868174,SELL_REBAL,CLOSED,normal,2.443378,4.307847,0.699531,0.992945,0.211656,0.137386,0.608696,0.785714,0.756522,0.782609,-0.014664,0.556522,-0.177238,0,0
locked,000552,2010-02-01,2010-04-01,59.0,0.083443,0.641819,SELL_REBAL,CLOSED,normal,2.765854,2.996645,0.124083,0.781877,0.201244,0.139905,0.672199,0.211454,0.128631,0.524664,-0.026252,0.133971,-0.236842,0,0
locked,000639,2013-05-02,2013-06-03,32.0,0.069121,1.143333,SELL_REBAL,CLOSED,normal,3.684379,3.939049,0.153488,0.903025,0.155331,0.109043,0.304878,0.68262,0.563415,0.260976,0.324409,0.487805,-0.177506,0,0
locked,000639,2013-09-02,2014-01-02,122.0,0.167328,0.588649,SELL_REBAL,CLOSED,normal,3.663334,4.276313,0.104229,0.907865,0.159281,0.103883,0.226829,0.699482,0.497561,0.343902,-0.190145,0.07561,-0.267765,0,0
locked,000639,2014-02-07,2014-05-05,87.0,-0.127326,-0.435256,SELL_REBAL,CLOSED,normal,4.167285,3.636683,0.099452,0.908507,0.173916,0.122924,0.420428,0.653061,0.417453,0.02445,-0.020073,0.278049,-0.198075,0,0
locked,000639,2014-06-03,2014-08-01,59.0,0.045517,0.317015,SELL_REBAL,CLOSED,normal,3.45497,3.61223,0.06424,0.954018,0.157545,0.130259,0.132558,0.482143,0.265116,0.668224,-0.209026,0.063415,-0.234542,0,0
locked,000639,2014-10-08,2014-11-03,26.0,-0.02611,-0.310239,SELL_REBAL,CLOSED,normal,4.737959,4.614252,0.133728,0.952381,0.134737,0.098857,0.722477,0.164948,0.201835,0.267442,0.208259,0.223256,-0.087827,0,0
locked,000672,2014-10-08,2014-11-03,26.0,0.09417,2.53747,SELL_REBAL,CLOSED,normal,3.877002,4.242101,0.140923,0.791005,0.367414,0.197302,0.529817,0.621134,0.194954,0.151163,0.506893,0.713953,-0.002778,0,0
locked,000672,2014-12-01,2015-01-05,35.0,0.065243,0.933087,SELL_REBAL,CLOSED,normal,4.88537,5.204108,0.210046,0.750216,0.367414,0.197302,0.340909,0.823232,0.545455,0.509217,0.739452,0.934884,-0.069001,0,0
locked,000672,2015-02-02,2015-04-01,58.0,0.255076,3.177736,SELL_REBAL,CLOSED,normal,4.566633,5.731473,0.160766,0.812229,0.367414,0.197302,0.321429,0.725888,0.366071,0.172414,0.347649,0.623557,-0.175077,0,0
locked,000690,2006-09-01,2007-01-04,125.0,0.476891,2.122463,SELL_REBAL,CLOSED,normal,1.348775,1.991993,0.314917,0.656332,0.394322,0.123699,0.317073,0.376068,0.536585,0.930435,0.881092,0.956522,-0.151275,0,0
