date,trend_ma,trend_ma_hs300,mom,vol,f_val,f_credit,f_m2,f_evt_fx,f_evt_shibor,f_breadth,f_trend_comp,f_mom_comp,f_vol_comp
2022-03-31,0.0,0.0,0.5162914163155801,1.0,1.0,1.0,0.85,1.0,1.0,0.8705503902382979,0.3,0.5162914163155801,1.0
2022-04-30,0.0,0.0,0.4,0.814958686363675,1.0,1.0,0.85,0.5,1.0,0.8099489026860223,0.3,0.4,0.814958686363675
2022-05-31,0.0,0.0,0.4,0.7934761017841582,1.0,1.0,0.85,0.5,1.0,1.0,0.3,0.4,0.7934761017841582
2022-06-30,1.0,1.0,0.46582299339383026,0.9077581318338549,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.46582299339383026,0.9077581318338549
2022-07-31,0.5,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9497488415575546,0.6499999999999999,0.4,1.0
2022-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9655686514260904,0.3,0.4,1.0
2022-09-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.8013255366913341,0.3,0.4,1.0
2022-10-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,0.5,1.0,0.9680188854529954,0.3,0.4,1.0
2022-11-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9562013302213168,0.3,0.4,1.0
2022-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8004675321649961,0.3,0.4,1.0
2023-01-31,1.0,1.0,0.4,1.0,1.0,1.0,0.7300000000000001,1.0,1.0,1.0,1.0,0.4,1.0
2023-02-28,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9777928013007351,1.0,0.4,1.0
2023-03-31,1.0,1.0,0.5024007389513026,1.0,1.0,1.0,0.85,1.0,1.0,0.8661893981004306,1.0,0.5024007389513026,1.0
2023-04-30,1.0,1.0,0.555066449544757,1.0,1.0,1.0,0.85,1.0,1.0,0.9010312480278738,1.0,0.555066449544757,1.0
2023-05-31,0.0,0.0,0.5717301825652097,1.0,1.0,1.0,0.85,1.0,1.0,0.9129247395857085,0.3,0.5717301825652097,1.0
2023-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.6899999999999998,1.0,1.0,0.9524164584125975,0.3,0.4,1.0
2023-07-31,0.5,1.0,0.42899228117045385,1.0,1.0,1.0,0.85,1.0,1.0,0.9361619269273683,0.6499999999999999,0.42899228117045385,1.0
2023-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8028083928491467,0.3,0.4,1.0
2023-09-30,0.0,0.0,0.4114169710860889,1.0,1.0,1.0,0.85,1.0,1.0,0.8746542792177102,0.3,0.4114169710860889,1.0
2023-10-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8964846319209447,0.3,0.4,1.0
2023-11-30,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.4,1.0
2023-12-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.874654196024561,0.3,0.4,1.0
2024-01-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.6612493046792356,0.3,0.4,1.0
2024-02-29,0.5,1.0,0.4,0.8211356896068234,1.0,1.0,0.6499999999999999,1.0,1.0,1.0,0.6499999999999999,0.4,0.8211356896068234
2024-03-31,0.5,1.0,0.4,0.7960837941546511,1.0,1.0,0.85,1.0,1.0,1.0,0.6499999999999999,0.4,0.7960837941546511
2024-04-30,1.0,1.0,0.4,0.8285429261929679,1.0,1.0,0.85,1.0,1.0,0.9718480841797039,1.0,0.4,0.8285429261929679
2024-05-31,1.0,1.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9067231537544653,1.0,0.4,1.0
2024-06-30,0.0,0.0,0.4,1.0,1.0,1.0,0.8099999999999999,1.0,1.0,0.840527231755533,0.3,0.4,1.0
2024-07-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.9499046581587347,0.3,0.4,1.0
2024-08-31,0.0,0.0,0.4,1.0,1.0,1.0,0.85,1.0,1.0,0.8872036810666126,0.3,0.4,1.0
2024-09-30,1.0,1.0,0.5097351067651119,0.7741145311753956,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.5097351067651119,0.7741145311753956
2024-10-31,1.0,1.0,0.6093581053669284,0.6319119384695157,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.6093581053669284,0.6319119384695157
2024-11-30,1.0,1.0,0.5661375694067226,0.6072994895011607,1.0,1.0,0.85,1.0,1.0,1.0,1.0,0.5661375694067226,0.6072994895011607
2024-12-31,1.0,1.0,0.6012685635729551,0.8649198672793095,1.0,1.0,0.85,1.0,1.0,0.8848920306551561,1.0,0.6012685635729551,0.8649198672793095
2025-01-31,1.0,1.0,0.6399270999258593,1.0,1.0,1.0,0.89,1.0,1.0,0.8592620493336398,1.0,0.6399270999258593,1.0
2025-02-28,1.0,1.0,0.9386149444193714,1.0,1.0,1.0,0.79,1.0,1.0,1.0,1.0,0.9386149444193714,1.0
2025-03-31,0.5,0.0,0.6723906145957477,1.0,1.0,1.0,0.85,1.0,1.0,0.9166551281898411,0.6499999999999999,0.6723906145957477,1.0
2025-04-30,0.0,0.0,0.6696104865710728,0.9833411543120479,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.6696104865710728,0.9833411543120479
2025-05-31,0.0,0.0,0.5908469002233319,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.5908469002233319,1.0
2025-06-30,1.0,1.0,0.7694350551582332,1.0,1.0,1.0,0.8300000000000001,1.0,1.0,1.0,1.0,0.7694350551582332,1.0
2025-07-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9805275633201156,1.0,1.0,1.0
2025-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0
2025-09-30,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9249890737556659,1.0,1.0,1.0
2025-10-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9918371900784575,1.0,1.0,1.0
2025-11-30,1.0,1.0,0.8737264500547979,1.0,1.0,1.0,0.85,1.0,1.0,0.9471145578816704,1.0,0.8737264500547979,1.0
2025-12-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9480396422354864,1.0,1.0,1.0
2026-01-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0
2026-02-28,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9659574628365425,1.0,1.0,1.0
2026-03-31,0.0,0.0,0.994205485314549,0.9720634519435929,1.0,1.0,0.85,1.0,1.0,0.8959307559740001,0.3,0.994205485314549,0.9720634519435929
2026-04-30,1.0,1.0,1.0,0.9328799663172496,1.0,1.0,0.85,1.0,1.0,0.98694855678492,1.0,1.0,0.9328799663172496
2026-05-31,1.0,1.0,1.0,0.9294772121842431,0.9583478766726539,1.0,0.85,1.0,1.0,0.9055521918988105,1.0,1.0,0.9294772121842431
2026-06-30,1.0,1.0,1.0,0.9560213804192552,0.8217768871077713,1.0,0.85,1.0,1.0,0.7982269362456164,1.0,1.0,0.9560213804192552
2026-07-31,0.0,0.0,0.9641280244322039,0.7364715699644627,0.8004175365346835,1.0,0.85,1.0,1.0,0.9314052436046281,0.3,0.9641280244322039,0.7364715699644627
2026-08-31,0.0,0.0,1.0,0.7260825973451599,0.7920668058457496,1.0,0.85,1.0,1.0,1.0,0.3,1.0,0.7260825973451599
