date,trend_ma,trend_ma_hs300,mom,vol,f_val,f_credit,f_m2,f_evt_fx,f_evt_shibor,f_breadth,f_trend_comp,f_mom_comp,f_vol_comp,f_val_q3,f_val_q5,f_val_abs,f_val_deind,f_val_abs_v2,f_val_abs_s1,f_val_abs_s2,f_val_abs_s3,f_val_abs_s4,f_val_q5r
2025-04-30,0.0,0.0,0.6696104865710728,0.9833411543120479,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.6696104865710728,0.9833411543120479,1.0,1.0,1.0,1.0,1.0,0.97765,0.96275,0.9404,0.9702,1.0
2025-05-31,0.0,0.0,0.5908469002233319,1.0,1.0,1.0,0.85,1.0,1.0,1.0,0.3,0.5908469002233319,1.0,1.0,1.0,1.0,1.0,1.0,0.97405,0.95675,0.9308,0.9654,1.0
2025-06-30,1.0,1.0,0.7694350551582332,1.0,1.0,1.0,0.8300000000000001,1.0,1.0,1.0,1.0,0.7694350551582332,1.0,1.0,1.0,0.9915,1.0,0.9915,0.9649,0.9415,0.9064,0.9532,1.0
2025-07-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9805275633201156,1.0,1.0,1.0,1.0,1.0,0.989,1.0,0.989,0.9634,0.9390000000000001,0.9024000000000001,0.9512,1.0
2025-08-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96925,1.0,0.96925,0.95155,0.91925,0.8708,0.9354,1.0
2025-09-30,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9249890737556659,1.0,1.0,1.0,1.0,1.0,0.967,1.0,0.967,0.9502,0.917,0.8672,0.9336,1.0
2025-10-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9918371900784575,1.0,1.0,1.0,1.0,1.0,0.9702500000000001,1.0,0.9702500000000001,0.95215,0.92025,0.8724000000000001,0.9362,1.0
2025-11-30,1.0,1.0,0.8737264500547979,1.0,1.0,1.0,0.85,1.0,1.0,0.9471145578816704,1.0,0.8737264500547979,1.0,1.0,1.0,0.974,1.0,0.974,0.9544,0.924,0.8784000000000001,0.9392,1.0
2025-12-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9480396422354864,1.0,1.0,1.0,1.0,1.0,0.9665,1.0,0.9665,0.9499,0.9165,0.8664000000000001,0.9332,1.0
2026-01-31,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96575,1.0,0.96575,0.94945,0.9157500000000001,0.8652000000000001,0.9326,1.0
2026-02-28,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,0.9659574628365425,1.0,1.0,1.0,1.0,1.0,0.96675,1.0,0.96675,0.95005,0.91675,0.8668,0.9334,1.0
2026-03-31,0.0,0.0,0.994205485314549,0.9720634519435929,1.0,1.0,0.85,1.0,1.0,0.8959307559740001,0.3,0.994205485314549,0.9720634519435929,1.0,1.0,0.9675,1.0,0.9675,0.9505,0.9175,0.868,0.9339999999999999,1.0
2026-04-30,1.0,1.0,1.0,0.9328799663172496,1.0,1.0,0.85,1.0,1.0,0.98694855678492,1.0,1.0,0.9328799663172496,1.0,1.0,0.95375,1.0,0.95375,0.94225,0.9037499999999999,0.8460000000000001,0.923,1.0
2026-05-31,1.0,1.0,1.0,0.9294772121842431,1.0,1.0,0.85,1.0,1.0,0.9055521918988105,1.0,1.0,0.9294772121842431,1.0,1.0,0.955,1.0,0.955,0.943,0.9049999999999999,0.848,0.924,1.0
2026-06-30,1.0,1.0,1.0,0.9560213804192552,1.0,1.0,0.85,1.0,1.0,0.7982269362456164,1.0,1.0,0.9560213804192552,1.0,1.0,0.95575,1.0,0.95575,0.94345,0.9057499999999999,0.8492000000000001,0.9246,1.0
2026-07-31,0.0,0.0,0.9641280244322039,0.7364715699644627,1.0,1.0,0.85,1.0,1.0,0.9314052436046281,0.3,0.9641280244322039,0.7364715699644627,1.0,1.0,0.958,1.0,0.958,0.9448,0.908,0.8528,0.9264,1.0
2026-08-31,0.0,0.0,1.0,0.7260825973451599,1.0,1.0,0.85,1.0,1.0,1.0,0.3,1.0,0.7260825973451599,1.0,1.0,0.9592499999999999,1.0,0.9592499999999999,0.94555,0.90925,0.8548,0.9274,1.0
