date,micro_turnover_share,micro_turnover_share_roll20,micro_turnover_share_monthly,micro_turnover_mean,micro_turnover_pct60,excess_slope_60d,excess_slope_tstat_60d,snowball_dist_zz500_12m
2025-08-08,0.0692665784473021,0.0616797069316089,0.0629481802512721,6.0451122046624,96.66666666666669,0.0011458941612519,13.446546922633477,0.6942367176235342
2025-08-11,0.0693770299370431,0.0619949188656913,0.0629481802512721,6.425160648592282,100.0,0.0011758514398847,13.221916683665816,0.6868800773249257
2025-08-12,0.0635633400631761,0.0621229468138894,0.0629481802512721,6.052707131369971,95.0,0.0012097914355458,13.37492827759179,0.7037514939972527
2025-08-13,0.0570621116590093,0.0619074937455144,0.0629481802512721,6.252776624199699,96.66666666666669,0.0012406228322471,13.767654995700644,0.7311415871616129
2025-08-14,0.0568729759659578,0.0618415037853287,0.0629481802512721,6.67323584028054,100.0,0.0012086731830027,13.19083519342799,0.64482737238392
2025-08-15,0.0529179876217982,0.0614675870261344,0.0629481802512721,6.09292620408803,91.66666666666666,0.0011623441091579,12.874920784263129,0.6918932992209104
2025-08-18,0.0523520646347394,0.0609938630975101,0.0629481802512721,7.293268721241173,100.0,0.0011172886588894,12.7144948872522,0.740631583321778
2025-08-19,0.0508308497899948,0.0606172555089182,0.0629481802512721,6.627541692752857,96.66666666666669,0.0011153058349918,12.704964924347664,0.7723494135302207
2025-08-20,0.0515192193676087,0.0603537427230192,0.0629481802512721,6.107789934140321,88.33333333333333,0.0011168104629502,12.72308360955242,0.7702552698759109
2025-08-21,0.0541553838857753,0.0603350141705078,0.0629481802512721,6.411396478266397,93.33333333333331,0.0011026168335701,12.549754578971564,0.76353357501703
2025-08-22,0.0479213177460406,0.0597943778084986,0.0629481802512721,5.951547068856598,76.66666666666667,0.0010677599185593,11.66580435157507,0.7932906872954477
2025-08-25,0.0442390264974138,0.0590386480407334,0.0629481802512721,6.8016743191219575,98.33333333333331,0.0009856784527094,9.84552678248474,0.8409532424777184
2025-08-26,0.0508735288707058,0.0586794084470579,0.0629481802512721,6.621890731330495,93.33333333333331,0.0009290975096543,8.914160216824968,0.8465820202500596
2025-08-27,0.0488186412944831,0.0582569734239621,0.0629481802512721,7.660179489117581,100.0,0.0008530095358023,7.521038347063403,0.8128701655911499
2025-08-28,0.0480916983544691,0.0578088436465555,0.0629481802512721,7.303858293773374,98.33333333333331,0.0007446107377108,5.789176691165992,0.8778257807409482
2025-08-29,0.0388032976156904,0.056554026099521,0.0629481802512721,5.4577306825394505,33.33333333333333,0.0006222743041738,4.22051273800479,0.8740367680315002
2025-09-01,0.0402073926948599,0.0551524527927848,0.0629481802512721,5.562751998125283,43.333333333333336,0.0005268806198811,3.280253948702097,0.9030275701393824
2025-09-02,0.0409514769173193,0.053665900946084,0.0629481802512721,6.010910847136984,71.66666666666667,0.0004141657357676,2.375322811138014,0.858248986806003
2025-09-03,0.0391809844653624,0.0521416492143316,0.0629481802512721,4.734464070177637,6.666666666666667,0.0002762337811544,1.4433340619829855,0.8656146987946571
2025-09-04,0.0398783694264772,0.0508441637627613,0.0629481802512721,5.24720830906881,23.33333333333333,0.0001823582813103,0.915907593298231,0.8253403223197462
2025-09-05,0.0410556383300315,0.0494336167568978,0.0629481802512721,4.929213784169406,16.666666666666664,6.573652551849506e-05,0.3205121142345168,0.9064054445147872
2025-09-08,0.042345027443891,0.0480820166322402,0.0629481802512721,5.198589551378973,23.33333333333333,-9.253492677733176e-06,-0.0445677398367604,0.9263783678822994
2025-09-09,0.0446168034995227,0.0471346898040575,0.0629481802512721,4.750806537238532,8.333333333333332,-9.121356651836108e-05,-0.434965544105474,0.9059247409810712
2025-09-10,0.045924656088478,0.046577817025531,0.0629481802512721,4.53213092351832,1.6666666666666667,-0.0001784295400981,-0.8476973673681999,0.9276051067718494
2025-09-11,0.0411975648185895,0.0457940464681625,0.0629481802512721,5.022452140721725,16.666666666666664,-0.0003075431713098,-1.4607106821067557,0.9785252096162472
2025-09-12,0.0378854339847091,0.0450424187863081,0.0629481802512721,4.740803607266123,6.666666666666667,-0.000447615007631,-2.1610500920134177,0.9602633427097254
2025-09-15,0.0372501240134007,0.0442873217552411,0.0629481802512721,4.247619805030706,1.6666666666666667,-0.0005662828602301,-2.74159322524963,0.9231482024369312
2025-09-16,0.0415887288281376,0.0438252157071483,0.0629481802512721,4.817713264750271,10.0,-0.0006381377639589,-3.1100746222429283,0.976901813835984
2025-09-17,0.0407156506584012,0.0432850372716879,0.0629481802512721,4.76111765079382,10.0,-0.000736710325444,-3.64404675929394,0.9743455429608991
2025-09-18,0.037878899357367,0.0424712130452675,0.0629481802512721,5.886182521950104,63.33333333333333,-0.0008438107908189,-4.231317959089617,0.9641398433551196
