date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out
2022-03-01,13,13,600507|603565|600295|002027|002003|002107|000848|600452|002408|600867|002105|000825|002043,000825|000848|002003|002027|002043|002105|002107|002408|600295|600452|600507|600867|603565,,601225|600571
2022-04-01,13,13,600507|603565|600295|002107|002027|002003|000848|600452|002408|002105|002043|600867|000825,000825|000848|002003|002027|002043|002105|002107|002408|600295|600452|600507|600867|603565,,
2022-05-05,0,0,,,,600507|603565|600295|002107|002027|002003|000848|600452|002408|002105|002043|600867|000825
2022-06-01,0,0,,,,
2022-07-01,0,0,,,,
2022-08-01,0,0,,,,
2022-09-01,6,6,601919|603002|600873|603519|600867|002825,002825|600867|600873|601919|603002|603519,,
2022-10-10,6,6,601919|603002|600873|603519|600867|002825,002825|600867|600873|601919|603002|603519,,
2022-11-01,20,20,603565|600295|601919|002867|000983|002677|600867|600395|002003|603002|603327|600256|600873|600328|603519|600618|002871|002105|603998|002825,000983|002003|002105|002677|002825|002867|002871|600256|600295|600328|600395|600618|600867|600873|601919|603002|603327|603519|603565|603998,,
2022-12-01,20,20,603565|600295|601919|002677|600867|600395|002003|603327|603002|600256|600873|603519|600618|002105|002825|603998|600740|603600|300453|000529,000529|002003|002105|002677|002825|300453|600256|600295|600395|600618|600740|600867|600873|601919|603002|603327|603519|603565|603600|603998,,002867|000983|600328|002871
2023-01-03,20,20,601919|603565|600295|000983|002677|600867|600395|603002|600256|002003|603327|603519|600873|600618|601001|002871|002105|603998|002825|600740,000983|002003|002105|002677|002825|002871|600256|600295|600395|600618|600740|600867|600873|601001|601919|603002|603327|603519|603565|603998,,603600|300453|000529
2023-02-01,20,20,601919|603565|600295|000983|002677|600395|600867|603002|600256|002003|603327|600873|603519|600618|002105|603998|002825|600740|603600|300453,000983|002003|002105|002677|002825|300453|600256|600295|600395|600618|600740|600867|600873|601919|603002|603327|603519|603565|603600|603998,,601001|002871
2023-03-01,17,17,601919|603565|600295|600395|603002|002003|603327|600256|600873|603519|600618|002105|600740|002825|603998|603600|300453,002003|002105|002825|300453|600256|600295|600395|600618|600740|600873|601919|603002|603327|603519|603565|603600|603998,,000983|002677|600867
2023-04-03,20,20,601919|603565|600295|000983|002003|600395|600256|603327|603002|600873|600618|603519|601001|002105|600740|002825|603600|300453|000529|300009,000529|000983|002003|002105|002825|300009|300453|600256|600295|600395|600618|600740|600873|601001|601919|603002|603327|603519|603565|603600,,603998
2023-05-04,0,0,,,,601919|603565|600295|002003|600395|600256|603327|603002|600873|600618|603519|002105|600740|002825|603600|300453|000983|601001|000529|300009
2023-06-01,0,0,,,,
2023-07-03,0,0,,,,
2023-08-01,0,0,,,,
2023-09-01,0,0,,,,
2023-10-09,0,0,,,,
2023-11-01,11,11,603360|002677|603871|002027|002003|301039|601958|300009|603676|600251|603227,002003|002027|002677|300009|301039|600251|601958|603227|603360|603676|603871,,
2023-12-01,10,10,603360|002677|603871|002027|002003|601958|301039|300009|603227|600251,002003|002027|002677|300009|301039|600251|601958|603227|603360|603871,,603676
2024-01-02,11,11,603360|002677|603871|002027|002003|301039|601958|300009|603676|603227|600251,002003|002027|002677|300009|301039|600251|601958|603227|603360|603676|603871,,
2024-02-01,12,12,603519|603360|002677|002027|603871|002003|301039|601958|300009|603676|600251|603227,002003|002027|002677|300009|301039|600251|601958|603227|603360|603519|603676|603871,,
2024-03-01,10,10,603360|002677|002027|002003|301039|601958|603676|300009|600251|603227,002003|002027|002677|300009|301039|600251|601958|603227|603360|603676,,603871|603519
2024-04-01,9,9,603360|002677|002027|002003|301039|603676|300009|600251|603227,002003|002027|002677|300009|301039|600251|603227|603360|603676,,601958
2024-05-06,0,0,,,,603360|002677|002027|002003|301039|603676|300009|600251|603227
2024-06-03,0,0,,,,
2024-07-01,0,0,,,,
2024-08-01,0,0,,,,
2024-09-02,0,0,,,,
2024-10-08,0,0,,,,
2024-11-01,4,4,002027|603676|300009|300441,002027|300009|300441|603676,,
2024-12-02,3,3,002027|300009|300441,002027|300009|300441,,603676
2025-01-02,4,4,002027|300009|603676|300441,002027|300009|300441|603676,,
2025-02-05,4,4,002027|300009|603676|300441,002027|300009|300441|603676,,
2025-03-03,4,4,002027|603676|300009|300441,002027|300009|300441|603676,,
2025-04-01,4,4,002027|300009|603676|300441,002027|300009|300441|603676,,
2025-05-06,0,0,,,,002027|300009|603676|300441
2025-06-03,0,0,,,,
2025-07-01,0,0,,,,
2025-08-01,0,0,,,,
2025-09-01,0,0,,,,
2025-10-09,0,0,,,,
2025-11-03,2,2,002027|600867,002027|600867,,
2025-12-01,3,3,002027|600873|600867,002027|600867|600873,,
2026-01-05,3,3,002027|600873|600867,002027|600867|600873,,
2026-02-02,2,2,002027|600867,002027|600867,,600873
2026-03-02,2,2,002027|600867,002027|600867,,
2026-04-01,2,2,002027|600867,002027|600867,,
2026-05-06,0,0,,,,002027|600867
2026-06-01,0,0,,,,
2026-07-01,1,1,002582,002582,,
2026-08-03,0,0,,,,002582
