date,open,close,high,low,vol
2019-10-08,107.400,107.539,107.539,107.400,491.000
2019-10-09,107.602,107.701,107.720,107.602,548.000
2019-10-10,107.719,107.720,107.768,107.650,498.000
2019-10-11,107.530,107.598,107.661,107.519,180.000
2019-10-14,107.598,107.535,107.601,107.406,419.000
2019-10-15,107.625,107.524,107.625,107.453,206.000
2019-10-16,107.490,107.491,107.520,107.482,117.000
2019-10-17,107.490,107.510,107.511,107.471,161.000
2019-10-18,107.660,107.419,107.660,107.400,370.000
2019-10-21,107.419,107.250,107.419,107.249,227.000
2019-10-22,107.171,107.120,107.171,107.119,349.000
2019-10-23,107.163,107.141,107.163,107.140,180.000
2019-10-24,107.640,107.176,107.640,107.176,202.000
2019-10-25,107.175,107.122,107.175,107.111,413.000
2019-10-28,107.122,106.921,107.122,106.920,461.000
2019-10-29,106.723,106.649,106.916,106.600,444.000
2019-10-30,106.700,106.500,106.700,106.499,121.000
2019-10-31,106.700,106.651,106.700,106.511,408.000
2019-11-01,106.700,106.741,106.845,106.700,509.000
2019-11-04,106.551,106.674,106.741,106.551,560.000
2019-11-05,106.603,106.800,106.800,106.603,652.000
2019-11-06,106.760,106.901,106.949,106.760,344.000
2019-11-07,106.900,106.880,106.980,106.860,383.000
2019-11-08,106.860,106.715,106.860,106.710,800.000
2019-11-11,106.801,106.881,106.995,106.717,1320.000
2019-11-12,106.923,106.948,106.996,106.923,649.000
2019-11-13,107.049,107.096,107.097,107.049,754.000
2019-11-14,107.144,107.212,107.249,107.096,966.000
2019-11-15,107.215,107.241,107.299,107.170,496.000
2019-11-18,107.268,107.442,107.458,107.079,963.000
2019-11-19,107.376,107.541,107.639,107.376,1003.000
2019-11-20,107.550,107.606,107.639,107.550,1168.000
2019-11-21,107.556,107.600,107.648,107.510,879.000
2019-11-22,107.550,107.565,107.598,107.503,516.000
2019-11-25,107.516,107.447,107.563,107.403,294.000
2019-11-26,107.412,107.491,107.548,107.412,1302.000
2019-11-27,107.581,107.569,107.680,107.521,403.000
2019-11-28,107.569,107.601,107.660,107.569,248.000
2019-11-29,107.552,107.600,107.680,107.552,594.000
2019-12-02,107.550,107.691,107.750,107.528,25429.000
2019-12-03,107.641,107.672,107.707,107.542,10529.000
2019-12-04,107.673,107.823,107.900,107.673,727.000
2019-12-05,107.823,107.876,107.900,107.823,167.000
2019-12-06,107.841,107.845,107.870,107.629,184.000
2019-12-09,107.830,107.839,107.939,107.830,49.000
2019-12-10,107.709,107.720,107.839,107.709,122.000
2019-12-11,107.726,107.748,107.790,107.719,248.000
2019-12-12,107.726,107.795,107.795,107.726,177.000
2019-12-13,107.781,107.723,107.782,107.686,460.000
2019-12-16,107.689,107.695,107.799,107.689,343.000
2019-12-17,107.700,107.500,107.700,107.500,289.000
2019-12-18,107.452,107.500,107.740,107.452,403.000
2019-12-19,107.452,107.530,107.764,107.402,7352.000
2019-12-20,107.763,107.705,108.004,107.506,7993.000
2019-12-23,107.755,108.130,108.132,107.755,1614.000
2019-12-24,108.178,108.210,108.319,108.178,3892.000
2019-12-25,108.260,108.310,108.399,108.226,3198.000
2019-12-26,108.309,108.449,108.455,108.309,2867.000
2019-12-27,108.390,108.451,108.461,108.351,3113.000
2019-12-30,108.390,108.444,108.490,108.300,239.000
2019-12-31,108.390,108.470,108.489,108.390,297.000
2020-01-02,108.352,108.351,108.453,108.350,616.000
2020-01-03,108.301,108.359,108.480,108.270,148.000
2020-01-06,108.408,108.500,108.547,108.286,261.000
2020-01-07,108.549,108.434,108.549,108.368,111.000
2020-01-08,108.434,108.438,108.540,108.352,331.000
2020-01-09,108.438,108.459,108.625,108.388,5661.000
2020-01-10,108.509,108.874,108.876,108.457,23625.000
2020-01-13,108.864,108.831,108.888,108.802,275.000
2020-01-14,108.831,108.741,108.850,108.737,361.000
2020-01-15,108.741,108.777,108.870,108.741,172.000
2020-01-16,108.731,108.750,108.810,108.731,155.000
2020-01-17,108.750,108.835,108.844,108.750,371.000
2020-01-20,108.835,108.947,108.947,108.788,223.000
2020-01-21,108.947,109.200,109.400,108.941,1238.000
2020-01-22,109.250,109.330,109.740,109.040,364.000
2020-01-23,109.380,109.663,109.760,109.380,530.000
2020-02-03,110.003,110.935,111.501,110.000,496.000
2020-02-04,110.730,110.845,110.994,110.720,204.000
2020-02-05,110.840,110.873,110.879,110.689,138.000
2020-02-06,110.688,110.875,110.977,110.688,176.000
2020-02-07,110.870,111.030,111.115,110.870,258.000
2020-02-10,111.030,111.222,111.245,111.030,518.000
2020-02-11,111.250,111.304,113.579,111.173,1250.000
2020-02-12,111.254,111.301,111.385,111.248,478.000
2020-02-13,111.250,111.189,111.250,111.107,329.000
2020-02-14,111.140,111.177,111.183,111.102,201.000
2020-02-17,111.122,110.996,111.122,110.811,308.000
2020-02-18,111.000,110.780,111.002,110.600,476.000
2020-02-19,110.820,110.754,110.829,110.750,431.000
2020-02-20,110.750,110.600,110.787,110.542,297.000
2020-02-21,110.609,110.811,110.888,110.609,479.000
2020-02-24,110.821,111.042,111.150,110.821,376.000
2020-02-25,111.090,111.050,111.245,111.050,375.000
2020-02-26,111.100,111.141,111.238,111.061,325.000
2020-02-27,111.141,111.349,111.390,111.141,393.000
2020-02-28,111.390,111.700,112.499,111.350,1005.000
2020-03-02,111.750,111.710,111.899,111.700,575.000
2020-03-03,111.709,111.701,111.710,111.421,510.000
2020-03-04,111.716,111.901,111.923,111.716,822.000
2020-03-05,111.914,112.120,112.198,111.914,600.000
2020-03-06,112.100,112.545,112.560,112.100,451.000
2020-03-09,112.601,113.948,114.510,112.601,3870.000
2020-03-10,113.899,113.074,113.900,112.953,2559.000
2020-03-11,113.100,113.086,113.100,112.800,1513.000
2020-03-12,113.136,113.282,113.600,112.910,3295.000
2020-03-13,113.290,112.378,113.600,112.105,2345.000
2020-03-16,112.428,112.389,112.790,112.191,1491.000
2020-03-17,112.339,111.973,112.389,111.300,986.000
2020-03-18,111.810,112.035,112.099,111.680,1117.000
2020-03-19,111.985,111.730,112.077,111.718,883.000
2020-03-20,111.726,111.700,111.770,111.581,1665.000
2020-03-23,112.010,112.290,112.400,112.010,1631.000
2020-03-24,112.282,112.476,112.760,112.050,1636.000
2020-03-25,112.470,112.485,112.570,112.222,1333.000
2020-03-26,112.485,112.651,112.700,112.460,2982.000
2020-03-27,112.600,112.677,113.000,112.515,3291.000
2020-03-30,112.650,112.705,112.840,112.631,3126.000
2020-03-31,112.605,112.815,112.815,112.600,2899.000
2020-04-01,112.828,112.970,112.999,112.828,2908.000
2020-04-02,112.810,112.933,113.130,112.810,2882.000
2020-04-03,112.916,112.934,113.047,112.910,2438.000
2020-04-07,112.984,113.394,113.462,112.961,2675.000
2020-04-08,113.444,113.610,113.669,113.403,2923.000
2020-04-09,113.682,113.493,113.692,113.400,3322.000
2020-04-10,113.490,113.381,113.655,113.300,3203.000
2020-04-13,113.380,113.467,113.488,113.217,3447.000
2020-04-14,113.500,113.429,113.582,113.391,2862.000
2020-04-15,113.500,113.572,113.584,113.500,2264.000
2020-04-16,113.622,113.877,113.970,113.570,2421.000
2020-04-17,113.877,113.778,114.135,113.708,2526.000
2020-04-20,113.781,113.431,114.020,113.385,3919.000
2020-04-21,113.460,113.430,113.478,113.345,1662.000
2020-04-22,113.478,113.714,113.762,113.435,3557.000
2020-04-23,113.660,114.260,114.356,113.600,3575.000
2020-04-24,114.313,114.532,114.790,114.232,3937.000
2020-04-27,114.400,114.504,114.705,114.200,4460.000
2020-04-28,114.400,114.634,114.700,114.322,4798.000
2020-04-29,114.600,114.749,114.900,114.568,3394.000
2020-04-30,114.602,114.501,114.700,114.405,4498.000
2020-05-06,114.551,114.289,114.551,114.230,4056.000
2020-05-07,114.289,113.755,114.289,113.700,4300.000
2020-05-08,113.989,113.472,113.989,113.200,7292.000
2020-05-11,113.581,112.922,113.581,112.913,7424.000
2020-05-12,112.921,113.235,113.249,112.921,6558.000
2020-05-13,113.021,112.979,113.350,112.954,7505.000
2020-05-14,112.985,112.928,113.048,112.555,8492.000
2020-05-15,112.935,113.132,113.142,112.768,9347.000
2020-05-18,112.942,112.637,113.097,112.616,6826.000
2020-05-19,112.520,112.784,112.822,112.349,6701.000
2020-05-20,112.699,112.989,112.992,112.695,6911.000
2020-05-21,112.766,113.039,113.104,112.766,6041.000
2020-05-22,113.155,113.564,113.566,113.085,8607.000
2020-05-25,113.514,113.203,113.514,113.120,8066.000
2020-05-26,113.251,112.786,113.331,112.648,6599.000
2020-05-27,112.800,112.784,112.930,112.630,7698.000
2020-05-28,112.765,113.109,113.166,112.762,8620.000
2020-05-29,113.030,112.733,113.160,112.688,7540.000
2020-06-01,112.783,112.401,112.783,112.360,7071.000
2020-06-02,112.498,112.063,112.498,111.922,8588.000
2020-06-03,112.013,111.872,112.013,111.596,6630.000
2020-06-04,111.900,111.499,111.922,111.494,7576.000
2020-06-05,111.550,111.403,111.640,111.329,7019.000
2020-06-08,111.402,111.781,111.782,111.332,7628.000
2020-06-09,111.830,111.761,111.952,111.752,7346.000
2020-06-10,111.791,111.731,111.964,111.637,7057.000
2020-06-11,111.805,112.223,112.249,111.805,9808.000
2020-06-12,112.390,112.318,112.750,112.255,7115.000
2020-06-15,112.460,112.619,112.647,112.280,6957.000
2020-06-16,112.200,111.787,112.200,111.760,8620.000
2020-06-17,111.837,111.694,111.837,111.456,6397.000
2020-06-18,111.980,111.513,111.980,111.418,11495.000
2020-06-19,111.543,111.540,111.608,111.430,10812.000
2020-06-22,111.540,111.560,111.621,111.430,8663.000
2020-06-23,111.491,111.010,111.570,110.900,6521.000
2020-06-24,111.200,111.520,111.558,111.143,7831.000
2020-06-29,111.499,111.566,111.595,111.405,5882.000
2020-06-30,111.500,111.463,111.533,111.350,6541.000
2020-07-01,111.500,111.566,111.600,111.470,4917.000
2020-07-02,111.500,111.716,111.962,111.405,8040.000
2020-07-03,111.501,111.600,111.681,111.374,6205.000
2020-07-06,111.435,110.585,111.435,110.481,5995.000
2020-07-07,110.430,110.116,110.430,110.041,5566.000
2020-07-08,110.200,109.756,110.200,109.747,5178.000
2020-07-09,109.755,109.567,109.756,109.161,10859.000
2020-07-10,109.780,109.839,110.011,109.650,10943.000
2020-07-13,109.800,109.651,109.812,109.504,8603.000
2020-07-14,109.815,110.088,110.138,109.815,9012.000
2020-07-15,110.081,110.483,110.499,109.800,8464.000
2020-07-16,110.309,110.744,110.782,110.309,10255.000
2020-07-17,110.748,110.445,110.770,110.362,8189.000
2020-07-20,110.395,110.334,110.401,110.118,6754.000
2020-07-21,110.844,110.393,110.844,110.270,8108.000
2020-07-22,110.412,111.077,111.110,110.290,8002.000
2020-07-23,111.000,111.208,111.290,110.950,9668.000
2020-07-24,111.210,111.393,111.424,111.152,9134.000
2020-07-27,111.250,111.445,111.474,111.204,6444.000
2020-07-28,111.435,111.151,111.435,111.100,6828.000
2020-07-29,111.350,110.983,111.350,110.890,6622.000
2020-07-30,110.900,110.763,110.910,110.710,5668.000
2020-07-31,110.770,110.361,110.770,110.336,7204.000
2020-08-03,110.368,110.442,110.451,110.133,7118.000
2020-08-04,110.440,110.463,110.552,110.360,5918.000
2020-08-05,110.450,110.606,110.674,110.450,5740.000
2020-08-06,110.405,110.646,110.674,110.405,6498.000
2020-08-07,110.640,110.510,110.690,110.450,6549.000
2020-08-10,110.520,110.616,110.620,110.450,6274.000
2020-08-11,110.616,110.488,110.639,110.467,6740.000
2020-08-12,110.515,110.314,110.789,110.215,6722.000
2020-08-13,110.313,110.597,110.597,110.312,6902.000
2020-08-14,110.597,110.636,110.768,110.572,4881.000
2020-08-17,110.637,110.726,110.760,110.636,4165.000
2020-08-18,110.724,110.758,110.792,110.716,3363.000
2020-08-19,110.740,110.579,110.758,110.560,4913.000
2020-08-20,110.550,110.322,110.615,110.310,7295.000
2020-08-21,110.372,110.359,110.400,110.308,4795.000
2020-08-24,110.369,110.341,110.437,110.142,5942.000
2020-08-25,110.340,110.033,110.341,109.960,7628.000
2020-08-26,110.043,109.889,110.116,109.848,5836.000
2020-08-27,109.889,109.956,110.014,109.880,7104.000
2020-08-28,110.006,109.645,110.006,109.618,6955.000
2020-08-31,109.631,109.724,109.812,109.518,7638.000
2020-09-01,109.800,110.117,110.191,109.700,6959.000
2020-09-02,110.107,109.962,110.107,109.848,5936.000
2020-09-03,109.962,110.266,110.273,109.723,8397.000
2020-09-04,110.216,110.291,110.408,110.160,11500.000
2020-09-07,110.339,110.048,110.360,109.971,11450.000
2020-09-08,110.139,110.397,110.450,109.990,11032.000
2020-09-09,110.172,110.683,110.687,110.172,12264.000
2020-09-10,110.650,110.746,110.780,110.458,11195.000
2020-09-11,110.769,110.183,110.769,110.177,11196.000
2020-09-14,109.922,109.797,110.031,109.760,7131.000
2020-09-15,109.780,110.212,110.217,109.733,10725.000
2020-09-16,110.000,110.250,110.350,110.000,7603.000
2020-09-17,110.102,110.195,110.378,110.102,13716.000
2020-09-18,110.110,110.216,110.471,110.110,10892.000
2020-09-21,110.166,110.718,110.729,110.166,9576.000
2020-09-22,110.600,110.898,112.933,110.600,12916.000
2020-09-23,110.800,110.653,110.898,110.558,13437.000
2020-09-24,110.680,110.605,110.807,110.527,11139.000
2020-09-25,110.610,110.453,110.611,110.421,12511.000
2020-09-28,110.453,110.594,110.600,110.248,11252.000
2020-09-29,110.566,110.403,110.594,110.340,11346.000
2020-09-30,110.403,110.188,110.550,110.137,9897.000
2020-10-09,110.030,110.040,110.085,109.941,11424.000
2020-10-12,110.060,109.740,110.060,109.684,7217.000
2020-10-13,109.739,109.787,109.880,109.700,9099.000
2020-10-14,109.790,109.687,109.847,109.629,7556.000
2020-10-15,109.693,109.603,109.766,109.537,5478.000
2020-10-16,109.603,109.824,109.849,109.603,6712.000
2020-10-19,109.799,110.062,110.081,109.631,7350.000
2020-10-20,110.009,109.858,110.123,109.810,6200.000
2020-10-21,109.859,109.887,109.982,109.755,8817.000
2020-10-22,109.978,110.016,110.242,109.958,6015.000
2020-10-23,109.982,109.956,110.028,109.907,4302.000
2020-10-26,109.956,109.813,109.999,109.808,5054.000
2020-10-27,109.813,110.076,110.104,109.800,6387.000
2020-10-28,110.091,110.059,110.249,109.917,5593.000
2020-10-29,110.060,110.121,110.376,110.060,6750.000
2020-10-30,110.122,110.104,110.315,110.077,4771.000
2020-11-02,110.105,110.332,111.008,110.071,6970.000
2020-11-03,110.350,110.286,110.390,110.212,6924.000
2020-11-04,110.279,110.284,110.400,110.194,7494.000
2020-11-05,110.283,110.270,110.477,110.201,7256.000
2020-11-06,110.271,110.259,110.517,110.196,5411.000
2020-11-09,110.259,110.050,110.316,109.988,8988.000
2020-11-10,110.000,110.014,110.125,109.950,6606.000
2020-11-11,110.015,109.970,110.147,109.904,7074.000
2020-11-12,109.970,110.018,110.124,109.900,7845.000
2020-11-13,110.012,109.692,110.061,109.601,6528.000
2020-11-16,109.692,109.800,109.939,109.590,4144.000
2020-11-17,109.800,109.829,109.880,109.748,4620.000
2020-11-18,109.852,109.622,109.887,109.560,6213.000
2020-11-19,109.600,109.508,109.600,109.398,4981.000
2020-11-20,109.448,109.448,109.503,109.320,6500.000
2020-11-23,109.501,109.583,109.630,109.501,5723.000
2020-11-24,109.562,109.541,109.610,109.513,7460.000
2020-11-25,109.529,109.575,109.631,109.460,5640.000
2020-11-26,109.578,109.564,109.661,109.560,7690.000
2020-11-27,109.555,109.530,109.757,109.478,5121.000
2020-11-30,109.533,109.682,109.690,109.532,5259.000
2020-12-01,109.683,109.610,109.691,109.550,4329.000
2020-12-02,109.610,109.551,109.610,109.524,4802.000
2020-12-03,109.551,109.528,109.637,109.501,5273.000
2020-12-04,109.529,109.900,110.100,109.529,7480.000
2020-12-07,109.850,109.751,109.980,109.708,6484.000
2020-12-08,109.780,110.089,110.089,109.780,9026.000
2020-12-09,110.089,109.985,110.158,109.892,4346.000
2020-12-10,109.985,109.956,110.000,109.882,6346.000
2020-12-11,109.956,109.785,109.956,109.730,7425.000
2020-12-14,109.809,109.630,109.843,109.601,5724.000
2020-12-15,109.662,109.660,109.738,109.628,6479.000
2020-12-16,109.679,109.665,109.695,109.630,5861.000
2020-12-17,109.666,109.574,109.800,109.555,5017.000
2020-12-18,109.580,109.575,109.644,109.542,3063.000
2020-12-21,109.576,109.559,109.620,109.550,3867.000
2020-12-22,109.599,109.766,109.850,109.540,5235.000
2020-12-23,109.803,109.832,109.998,109.792,4985.000
2020-12-24,109.832,109.841,109.988,109.805,4449.000
2020-12-25,109.842,109.976,109.987,109.840,7030.000
2020-12-28,109.989,110.000,110.147,109.988,6532.000
2020-12-29,110.044,110.189,110.250,110.044,5846.000
2020-12-30,110.190,110.249,110.330,110.068,4948.000
2020-12-31,110.255,110.105,110.380,110.100,5080.000
2021-01-04,110.105,110.038,110.238,109.938,9359.000
2021-01-05,110.038,110.210,110.268,110.038,4222.000
2021-01-06,110.211,110.440,110.475,110.191,5771.000
2021-01-07,110.441,110.426,110.480,110.361,4336.000
2021-01-08,110.518,110.446,110.730,110.350,6069.000
2021-01-11,110.351,110.411,110.446,110.300,6622.000
2021-01-12,110.415,110.470,110.499,110.348,4707.000
2021-01-13,110.470,110.718,110.815,110.470,4513.000
2021-01-14,110.720,110.869,110.958,110.720,4624.000
2021-01-15,110.875,111.032,111.099,110.860,7743.000
2021-01-18,111.055,110.777,111.055,110.743,7527.000
2021-01-19,110.600,110.671,110.776,110.600,7325.000
2021-01-20,110.685,110.886,110.899,110.685,5627.000
2021-01-21,110.886,110.892,111.019,110.811,7263.000
2021-01-22,110.900,111.118,111.186,110.899,4258.000
2021-01-25,111.119,111.068,111.219,111.020,5755.000
2021-01-26,111.000,110.620,111.180,110.591,4675.000
2021-01-27,110.653,110.533,110.838,110.480,4343.000
2021-01-28,110.555,110.496,110.682,110.375,3610.000
2021-01-29,110.450,110.282,110.507,110.242,3888.000
2021-02-01,110.380,110.615,110.649,110.322,6177.000
2021-02-02,110.649,110.760,110.835,110.500,9561.000
2021-02-03,110.772,110.672,110.819,110.631,8207.000
2021-02-04,110.673,110.663,110.798,110.555,8873.000
2021-02-05,110.651,110.349,110.735,110.230,7025.000
2021-02-08,110.415,110.126,110.532,110.009,6922.000
2021-02-09,110.159,110.208,110.296,110.087,8095.000
2021-02-10,110.248,110.470,110.549,110.162,5145.000
2021-02-18,110.400,110.373,110.482,110.281,5513.000
2021-02-19,110.340,110.464,110.672,110.340,6836.000
2021-02-22,110.430,110.360,110.443,110.065,8765.000
2021-02-23,110.267,110.530,110.588,110.260,7080.000
2021-02-24,110.572,110.570,110.710,110.497,6223.000
2021-02-25,110.570,110.546,110.589,110.354,7988.000
2021-02-26,110.600,110.445,110.640,110.281,8556.000
2021-03-01,110.427,110.280,110.445,110.222,9026.000
2021-03-02,110.235,110.615,110.675,110.129,9651.000
2021-03-03,110.600,110.475,110.662,110.426,5303.000
2021-03-04,110.491,110.466,110.598,110.400,7366.000
2021-03-05,110.460,110.599,110.670,110.411,8102.000
2021-03-08,110.551,110.728,110.739,110.510,6833.000
2021-03-09,110.714,110.761,110.955,110.608,7945.000
2021-03-10,110.731,110.862,110.950,110.634,5217.000
2021-03-11,110.815,110.731,110.857,110.581,9423.000
2021-03-12,110.761,110.697,110.799,110.671,7190.000
2021-03-15,110.697,110.621,110.697,110.570,6637.000
2021-03-16,110.621,110.554,110.670,110.532,8945.000
2021-03-17,110.556,110.507,110.648,110.494,9467.000
2021-03-18,110.507,110.330,110.507,110.270,15867.000
2021-03-19,110.330,110.452,110.490,110.280,9450.000
2021-03-22,110.460,110.544,110.608,110.460,9147.000
2021-03-23,110.541,110.574,110.600,110.484,10295.000
2021-03-24,110.600,110.702,110.769,110.600,9488.000
2021-03-25,110.702,110.747,110.798,110.600,13988.000
2021-03-26,110.757,110.662,110.793,110.658,18191.000
2021-03-29,110.662,110.642,110.736,110.546,9520.000
2021-03-30,110.628,110.729,110.844,110.628,15598.000
2021-03-31,110.730,110.934,110.992,110.685,10440.000
2021-04-01,111.000,110.815,111.000,110.774,8097.000
2021-04-02,110.875,110.821,110.982,110.765,7956.000
2021-04-06,110.741,110.793,110.865,110.720,11091.000
2021-04-07,110.765,110.828,110.889,110.765,9088.000
2021-04-08,110.830,110.724,110.875,110.692,7130.000
2021-04-09,110.724,110.798,110.810,110.711,10432.000
2021-04-12,110.800,111.021,111.030,110.760,7512.000
2021-04-13,111.010,111.300,111.300,111.010,9963.000
2021-04-14,111.300,111.370,111.444,111.218,8011.000
2021-04-15,111.399,111.215,111.493,111.210,9929.000
2021-04-16,111.215,111.573,111.805,111.115,12031.000
2021-04-19,111.619,111.515,111.749,111.465,10490.000
2021-04-20,111.516,111.599,111.699,111.486,9494.000
2021-04-21,111.616,111.605,111.616,111.512,9203.000
2021-04-22,111.616,111.538,111.653,111.460,8270.000
2021-04-23,111.533,111.825,112.000,111.510,15984.000
2021-04-26,111.810,111.698,111.958,111.510,12399.000
2021-04-27,111.648,111.597,112.000,111.520,14472.000
2021-04-28,111.580,111.304,111.729,111.260,12108.000
2021-04-29,111.253,111.449,111.643,111.253,5890.000
2021-04-30,111.449,111.660,111.749,111.363,6211.000
2021-05-06,111.673,111.638,111.825,111.619,8280.000
2021-05-07,111.639,111.616,111.802,111.533,8630.000
2021-05-10,111.575,111.618,111.698,111.570,9700.000
2021-05-11,111.668,111.842,111.900,111.570,15707.000
2021-05-12,111.840,111.822,112.000,111.801,11945.000
2021-05-13,111.820,111.746,111.820,111.632,12190.000
2021-05-14,111.720,111.801,111.896,111.696,9971.000
2021-05-17,111.751,111.772,111.962,111.627,10668.000
2021-05-18,111.772,111.722,111.848,111.653,8749.000
2021-05-19,111.722,111.968,111.999,111.722,8416.000
2021-05-20,112.018,112.181,112.200,111.982,29087.000
2021-05-21,112.231,112.500,112.598,112.180,10761.000
2021-05-24,112.510,112.600,112.700,112.510,8408.000
2021-05-25,112.600,112.541,112.620,112.434,8675.000
2021-05-26,112.530,112.715,112.775,112.412,10650.000
2021-05-27,112.697,112.471,112.759,112.455,9906.000
2021-05-28,112.480,112.479,112.529,112.352,8854.000
2021-05-31,112.471,112.392,112.499,112.100,13546.000
2021-06-01,112.402,112.500,112.598,112.402,9118.000
2021-06-02,112.513,112.658,112.700,112.510,9177.000
2021-06-03,112.608,112.745,112.777,112.500,8006.000
2021-06-04,112.742,112.552,112.742,112.430,19247.000
2021-06-07,112.500,112.374,112.580,112.360,9540.000
2021-06-08,112.395,112.366,112.478,112.355,6376.000
2021-06-09,112.500,112.378,112.500,112.260,9998.000
2021-06-10,112.378,112.382,112.558,112.372,12542.000
2021-06-11,112.410,112.275,112.423,112.245,11537.000
2021-06-15,112.300,112.087,112.300,111.960,11305.000
2021-06-16,112.051,112.217,112.296,111.965,9018.000
2021-06-17,112.171,112.058,112.250,112.031,9739.000
2021-06-18,112.011,112.232,112.325,112.010,9463.000
2021-06-21,112.249,112.358,112.400,112.234,8615.000
2021-06-22,112.398,112.299,112.443,112.225,8993.000
2021-06-23,112.301,112.273,112.380,112.231,7809.000
2021-06-24,112.228,112.328,112.527,112.228,8621.000
2021-06-25,112.374,112.443,112.549,112.300,13011.000
2021-06-28,112.407,112.402,112.570,112.363,8490.000
2021-06-29,112.374,112.547,112.599,112.278,11523.000
2021-06-30,112.597,112.720,112.777,112.505,9953.000
2021-07-01,112.705,112.811,112.945,112.674,14983.000
2021-07-02,112.830,112.866,112.970,112.773,10938.000
2021-07-05,112.825,112.861,113.060,112.747,9695.000
2021-07-06,112.820,112.900,112.988,112.754,12984.000
2021-07-07,112.900,113.030,113.100,112.900,11462.000
2021-07-08,113.080,113.400,113.444,113.080,10838.000
2021-07-09,113.449,113.606,113.739,113.449,16388.000
2021-07-12,113.600,113.640,113.717,113.560,5742.000
2021-07-13,113.690,114.132,114.160,113.628,12477.000
2021-07-14,114.092,114.330,114.440,114.000,10900.000
2021-07-15,114.380,113.886,114.380,113.875,16441.000
2021-07-16,113.850,113.940,114.060,113.775,12010.000
2021-07-19,113.940,113.895,113.990,113.822,10508.000
2021-07-20,113.890,114.101,114.200,113.850,9575.000
2021-07-21,114.151,114.180,114.200,114.051,8828.000
2021-07-22,114.180,114.150,114.285,114.081,11453.000
2021-07-23,114.100,114.203,114.266,114.100,10024.000
2021-07-26,114.203,114.361,114.452,114.170,12636.000
2021-07-27,114.312,114.417,114.519,114.265,11506.000
2021-07-28,114.368,114.461,114.590,114.150,10729.000
2021-07-29,114.411,114.364,114.411,114.295,12822.000
2021-07-30,114.364,114.564,114.630,114.364,9344.000
2021-08-02,114.631,114.851,115.265,114.631,12001.000
2021-08-03,114.801,115.115,115.200,114.801,8629.000
2021-08-04,115.065,114.942,115.240,114.903,8770.000
2021-08-05,114.938,114.997,115.100,114.938,12519.000
2021-08-06,114.972,115.013,115.047,114.951,7524.000
2021-08-09,115.013,114.664,115.013,114.616,10740.000
2021-08-10,114.615,114.550,114.615,114.450,9269.000
2021-08-11,114.500,114.217,114.500,114.150,10082.000
2021-08-12,114.170,114.389,114.441,114.170,13562.000
2021-08-13,114.288,114.485,114.499,114.288,8153.000
2021-08-16,114.497,114.479,114.551,114.435,9789.000
2021-08-17,114.479,114.530,114.566,114.430,9060.000
2021-08-18,114.540,114.784,114.832,114.437,9322.000
2021-08-19,114.790,114.833,114.870,114.779,8696.000
2021-08-20,114.834,114.805,114.878,114.783,9355.000
2021-08-23,114.755,114.756,114.848,114.691,6660.000
2021-08-24,114.707,114.882,114.950,114.702,6567.000
2021-08-25,114.850,114.895,115.160,114.809,7846.000
2021-08-26,114.890,114.504,114.890,114.400,8956.000
2021-08-27,114.643,114.606,114.692,114.469,9114.000
2021-08-30,114.557,114.630,114.655,114.556,6530.000
2021-08-31,114.640,114.718,114.739,114.585,8302.000
2021-09-01,114.672,115.004,115.049,114.672,10266.000
2021-09-02,115.008,114.950,115.008,114.852,8180.000
2021-09-03,114.950,115.000,115.040,114.870,7797.000
2021-09-06,115.000,114.962,115.108,114.852,8292.000
2021-09-07,114.921,114.900,114.989,114.900,8360.000
2021-09-08,114.900,114.790,114.900,114.756,8435.000
2021-09-09,114.749,114.747,114.832,114.707,5555.000
2021-09-10,114.697,114.743,114.800,114.696,8966.000
2021-09-13,114.740,114.592,114.793,114.562,8659.000
2021-09-14,114.551,114.477,114.587,114.474,10922.000
2021-09-15,114.476,114.352,114.610,114.302,9011.000
2021-09-16,114.362,114.486,114.505,114.220,9649.000
2021-09-17,114.415,114.639,114.750,114.415,7807.000
2021-09-22,114.631,114.736,114.745,114.589,5097.000
2021-09-23,114.736,114.738,114.796,114.703,6644.000
2021-09-24,114.748,114.713,114.785,114.708,5459.000
2021-09-27,114.709,114.781,114.845,114.663,8577.000
2021-09-28,114.731,114.714,114.816,114.680,5242.000
2021-09-29,114.714,114.928,114.999,114.664,5160.000
2021-09-30,114.766,114.930,115.000,114.766,9199.000
2021-10-08,114.923,114.702,114.923,114.700,5666.000
2021-10-11,114.699,114.620,114.752,114.619,9929.000
2021-10-12,114.660,114.395,114.660,114.285,8228.000
2021-10-13,114.370,114.370,114.550,114.370,9089.000
2021-10-14,114.347,114.432,114.588,114.345,10264.000
2021-10-15,114.468,114.417,114.468,114.355,9213.000
2021-10-18,114.417,114.009,114.417,114.000,8845.000
2021-10-19,114.059,113.941,114.059,113.800,10519.000
2021-10-20,113.991,114.044,114.100,113.905,9997.000
2021-10-21,113.995,114.173,114.249,113.995,9151.000
2021-10-22,114.100,114.223,114.350,114.100,6735.000
2021-10-25,114.150,114.211,114.320,114.105,5709.000
2021-10-26,114.211,114.316,114.318,114.211,9559.000
2021-10-27,114.262,114.371,114.430,114.262,6835.000
2021-10-28,114.321,114.393,114.417,114.321,15757.000
2021-10-29,114.400,114.523,114.569,114.400,7554.000
