date,close_true,low
2025-04-16,136.359,136.217
2025-04-17,136.325,136.281
2025-04-18,136.248,136.180
2025-04-21,136.107,136.098
2025-04-22,136.239,136.138
2025-04-23,136.100,135.985
2025-04-24,136.018,136.003
2025-04-25,136.096,136.028
2025-04-28,136.186,136.117
2025-04-29,136.502,136.264
2025-04-30,136.546,136.397
2025-05-06,136.500,136.421
2025-05-07,136.386,136.291
2025-05-08,136.494,136.434
2025-05-09,136.592,136.530
2025-05-12,136.454,136.342
2025-05-13,136.284,136.000
2025-05-14,136.175,136.150
2025-05-15,136.149,136.123
2025-05-16,136.048,136.001
2025-05-19,136.124,136.048
2025-05-20,136.205,136.151
2025-05-21,136.249,136.183
2025-05-22,136.210,136.185
2025-05-23,136.203,136.074
2025-05-26,136.228,136.184
2025-05-27,136.186,136.169
2025-05-28,136.145,136.121
2025-05-29,136.008,135.972
2025-05-30,136.124,136.065
2025-06-03,136.146,136.085
2025-06-04,136.197,136.144
2025-06-05,136.230,136.143
2025-06-06,136.339,136.259
2025-06-09,136.497,136.347
2025-06-10,136.551,136.504
2025-06-11,136.662,136.567
2025-06-12,136.653,136.599
2025-06-13,136.647,136.590
2025-06-16,136.680,136.618
2025-06-17,136.811,136.638
2025-06-18,136.803,136.745
2025-06-19,136.829,136.790
2025-06-20,136.863,136.760
2025-06-23,136.832,136.830
2025-06-24,136.773,136.769
2025-06-25,136.650,136.642
2025-06-26,136.651,136.600
2025-06-27,136.784,136.663
2025-06-30,136.636,136.635
2025-07-01,136.728,136.659
2025-07-02,136.880,136.788
2025-07-03,136.904,136.834
2025-07-04,136.923,136.891
2025-07-07,136.938,136.903
2025-07-08,136.867,136.832
2025-07-09,136.832,136.800
2025-07-10,136.660,136.610
2025-07-11,136.608,136.491
2025-07-14,136.505,136.408
2025-07-15,136.737,136.555
2025-07-16,136.748,136.700
2025-07-17,136.747,136.680
2025-07-18,136.666,136.625
2025-07-21,136.540,136.456
2025-07-22,136.409,136.405
2025-07-23,136.344,136.101
2025-07-24,135.999,135.996
2025-07-25,135.824,135.821
2025-07-28,136.173,135.941
2025-07-29,135.857,135.850
2025-07-30,136.083,135.770
2025-07-31,136.346,136.140
2025-08-01,136.342,136.150
2025-08-04,136.345,136.330
2025-08-05,136.361,136.238
2025-08-06,136.439,136.340
2025-08-07,136.478,136.410
2025-08-08,136.531,136.457
2025-08-11,136.262,136.250
2025-08-12,136.154,136.072
2025-08-13,136.220,136.027
2025-08-14,136.072,135.993
2025-08-15,136.046,136.027
2025-08-18,135.563,135.511
2025-08-19,135.621,135.500
2025-08-20,135.489,135.443
2025-08-21,135.520,135.342
2025-08-22,135.469,135.430
2025-08-25,135.684,135.430
2025-08-26,135.775,135.680
2025-08-27,135.865,135.701
2025-08-28,135.568,135.560
2025-08-29,135.612,135.554
2025-09-01,135.719,135.562
2025-09-02,135.726,135.655
2025-09-03,135.840,135.730
2025-09-04,136.120,135.902
2025-09-05,135.731,135.690
2025-09-08,135.597,135.563
2025-09-09,135.531,135.511
2025-09-10,135.229,135.185
2025-09-11,135.301,135.120
2025-09-12,135.525,135.233
2025-09-15,135.623,135.533
2025-09-16,135.687,135.350
2025-09-17,135.866,135.666
2025-09-18,135.838,135.735
2025-09-19,135.651,135.547
2025-09-22,135.660,135.611
2025-09-23,135.485,135.391
2025-09-24,135.268,135.240
2025-09-25,135.226,135.000
2025-09-26,135.419,135.289
2025-09-29,135.354,135.256
2025-09-30,135.614,135.384
2025-10-09,135.744,135.562
2025-10-10,135.675,135.660
2025-10-13,135.807,135.691
2025-10-14,136.039,135.667
2025-10-15,135.969,135.917
2025-10-16,136.074,135.970
2025-10-17,136.286,136.114
2025-10-20,136.039,135.994
2025-10-21,136.031,135.949
2025-10-22,136.046,135.975
2025-10-23,135.946,135.938
2025-10-24,135.882,135.874
2025-10-27,136.032,135.780
2025-10-28,136.419,136.215
2025-10-29,136.419,136.316
2025-10-30,136.565,136.362
2025-10-31,136.647,136.569
2025-11-03,136.666,136.613
2025-11-04,136.714,136.641
2025-11-05,136.712,136.689
2025-11-06,136.572,136.532
2025-11-07,136.546,136.533
2025-11-10,136.493,136.459
2025-11-11,136.418,136.415
2025-11-12,136.521,136.423
2025-11-13,136.427,136.394
2025-11-14,136.501,136.440
2025-11-17,136.613,136.502
2025-11-18,136.643,136.582
2025-11-19,136.588,136.525
2025-11-20,136.624,136.546
2025-11-21,136.597,136.541
2025-11-24,136.611,136.527
2025-11-25,136.491,136.480
2025-11-26,136.185,136.182
2025-11-27,136.200,136.179
2025-11-28,136.221,136.147
2025-12-01,136.341,136.165
2025-12-02,136.264,136.245
2025-12-03,136.329,136.264
2025-12-04,135.908,135.901
2025-12-05,136.143,135.954
2025-12-08,136.137,136.044
2025-12-09,136.339,136.201
2025-12-10,136.332,136.256
2025-12-11,136.465,136.361
2025-12-12,136.372,136.304
2025-12-15,136.099,136.044
2025-12-16,136.119,136.073
2025-12-17,136.271,136.167
2025-12-18,136.301,136.009
2025-12-19,136.385,136.299
2025-12-22,136.253,136.196
2025-12-23,136.574,136.200
2025-12-24,136.494,136.462
2025-12-25,136.536,136.501
2025-12-26,136.468,136.436
2025-12-29,136.061,135.994
2025-12-30,136.006,135.943
2025-12-31,136.021,135.856
2026-01-05,135.936,135.917
2026-01-06,135.754,135.704
2026-01-07,135.721,135.621
2026-01-08,135.927,135.719
2026-01-09,136.053,135.881
2026-01-12,136.066,135.966
2026-01-13,136.179,136.013
2026-01-14,136.237,136.086
2026-01-15,136.340,136.243
2026-01-16,136.425,136.274
2026-01-19,136.459,136.396
2026-01-20,136.720,136.460
2026-01-21,136.843,136.625
2026-01-22,136.769,136.727
2026-01-23,136.770,136.715
2026-01-26,136.827,136.675
2026-01-27,136.778,136.710
2026-01-28,136.863,136.740
2026-01-29,136.923,136.903
2026-01-30,136.986,136.919
2026-02-02,136.993,136.945
2026-02-03,136.973,136.898
2026-02-04,136.925,136.489
2026-02-05,137.109,136.908
2026-02-06,137.220,137.136
2026-02-09,137.278,137.135
2026-02-10,137.309,137.246
2026-02-11,137.397,137.332
2026-02-12,137.501,137.393
2026-02-13,137.451,137.333
2026-02-24,137.440,137.415
2026-02-25,137.224,137.206
2026-02-26,137.044,137.006
2026-02-27,137.194,137.023
2026-03-02,137.362,137.208
2026-03-03,137.426,137.338
2026-03-04,137.437,137.363
2026-03-05,137.436,137.405
2026-03-06,137.480,137.433
2026-03-09,137.156,137.091
2026-03-10,137.189,137.080
2026-03-11,137.183,137.108
2026-03-12,137.242,137.139
2026-03-13,137.226,137.181
2026-03-16,136.975,136.947
2026-03-17,137.041,136.995
2026-03-18,137.229,137.024
2026-03-19,137.279,137.124
2026-03-20,137.133,137.112
2026-03-23,136.997,136.980
2026-03-24,137.104,136.989
2026-03-25,137.184,137.104
2026-03-26,137.279,137.187
2026-03-27,137.270,137.241
2026-03-30,137.429,137.284
2026-03-31,137.458,137.411
2026-04-01,137.303,137.280
2026-04-02,137.368,137.255
2026-04-03,137.374,137.350
2026-04-07,137.427,137.371
2026-04-08,137.415,137.314
2026-04-09,137.489,137.415
2026-04-10,137.505,137.436
2026-04-13,137.597,137.495
2026-04-14,137.810,137.597
2026-04-15,137.829,137.702
2026-04-16,137.846,137.329
2026-04-17,138.042,137.829
2026-04-20,138.053,138.046
2026-04-21,138.114,138.064
2026-04-22,138.285,138.191
2026-04-23,138.192,138.147
2026-04-24,138.085,138.066
2026-04-27,137.796,137.768
2026-04-28,137.988,137.857
2026-04-29,138.063,137.944
2026-04-30,138.064,137.993
2026-05-06,137.936,137.832
2026-05-07,137.952,137.907
2026-05-08,138.040,138.004
2026-05-11,138.093,137.926
2026-05-12,138.220,138.064
2026-05-13,138.274,138.180
2026-05-14,138.234,138.185
2026-05-15,138.278,138.233
2026-05-18,138.360,138.142
2026-05-19,138.510,138.364
2026-05-20,138.511,138.446
2026-05-21,138.386,138.348
2026-05-22,138.339,138.320
2026-05-25,138.393,138.317
2026-05-26,138.457,138.396
2026-05-27,138.649,138.516
2026-05-28,138.839,138.678
2026-05-29,138.872,138.746
2026-06-01,138.955,138.805
2026-06-02,139.004,138.915
2026-06-03,138.942,138.909
2026-06-04,138.997,138.815
2026-06-05,138.935,138.899
2026-06-08,138.763,138.704
2026-06-09,138.614,138.605
2026-06-10,138.517,138.509
2026-06-11,138.375,138.365
2026-06-12,138.446,138.345
2026-06-15,138.535,138.443
2026-06-16,138.702,138.536
2026-06-17,138.835,138.671
2026-06-18,138.848,138.796
2026-06-22,138.825,138.715
2026-06-23,138.651,138.649
2026-06-24,138.776,138.693
2026-06-25,138.876,138.795
2026-06-26,138.929,138.869
2026-06-29,139.103,139.019
2026-06-30,138.987,138.979
2026-07-01,138.794,138.783
2026-07-02,138.899,138.779
2026-07-03,138.864,138.831
2026-07-06,138.975,138.896
2026-07-07,138.992,138.943
2026-07-08,139.051,138.934
2026-07-09,139.082,139.007
2026-07-10,139.070,139.027
2026-07-13,139.051,139.033
2026-07-14,139.026,138.956
2026-07-15,139.067,139.023
2026-07-16,139.055,138.983
2026-07-17,139.099,139.033
2026-07-20,139.099,139.012
2026-07-21,139.117,139.069
2026-07-22,139.229,139.091
2026-07-23,139.215,139.160
2026-07-24,139.296,139.195
2026-07-27,139.304,139.268
2026-07-28,139.282,139.258
2026-07-29,139.289,139.258
2026-07-30,139.398,139.290
2026-07-31,139.511,139.348
2026-08-03,139.512,139.483
2026-08-04,139.583,139.487
2026-08-05,139.590,139.583
2026-08-06,139.581,139.533
2026-08-07,139.646,139.551
2026-08-10,139.702,139.603
2026-08-11,139.659,139.655
2026-08-12,139.667,139.627
2026-08-13,139.729,139.681
2026-08-14,139.885,139.747
2026-08-17,139.889,139.859
2026-08-18,140.004,139.904
2026-08-19,139.954,139.941
2026-08-20,139.838,139.802
2026-08-21,139.898,139.843
2026-08-24,139.981,139.877
2026-08-25,139.986,139.957
2026-08-26,139.916,139.911
2026-08-27,139.736,139.733
2026-08-28,139.789,139.696
