date,close_true,low
2017-01-19,112.005,111.821
2017-01-20,112.161,111.880
2017-01-23,112.429,112.181
2017-01-24,112.162,112.090
2017-01-25,111.983,111.881
2017-01-26,112.156,111.950
2017-02-03,112.107,112.043
2017-02-06,111.995,111.980
2017-02-07,111.975,111.960
2017-02-08,111.954,111.950
2017-02-09,111.879,111.855
2017-02-10,111.579,111.571
2017-02-13,111.652,111.512
2017-02-14,111.666,111.650
2017-02-15,111.880,111.590
2017-02-16,112.109,111.801
2017-02-17,112.061,112.038
2017-02-20,111.996,111.980
2017-02-21,112.048,111.996
2017-02-22,112.180,112.029
2017-02-23,112.351,112.106
2017-02-24,112.204,111.455
2017-02-27,112.292,112.228
2017-02-28,112.411,112.180
2017-03-01,112.439,112.400
2017-03-02,112.244,112.236
2017-03-03,112.300,112.249
2017-03-06,112.201,112.193
2017-03-07,112.223,112.183
2017-03-08,112.231,112.216
2017-03-09,112.160,112.160
2017-03-10,111.880,111.281
2017-03-13,111.737,111.681
2017-03-14,111.939,111.740
2017-03-15,111.834,111.803
2017-03-16,112.162,111.841
2017-03-17,112.183,112.030
2017-03-20,112.219,112.130
2017-03-21,112.060,111.948
2017-03-22,112.052,111.999
2017-03-23,112.100,112.019
2017-03-24,112.313,112.074
2017-03-27,112.369,112.263
2017-03-28,112.199,111.379
2017-03-29,112.211,111.494
2017-03-30,111.906,111.818
2017-03-31,112.103,111.956
2017-04-05,112.090,112.080
2017-04-06,112.178,112.102
2017-04-07,112.221,112.154
2017-04-10,112.268,112.184
2017-04-11,112.205,112.186
2017-04-12,112.179,112.150
2017-04-13,112.196,112.109
2017-04-14,112.220,112.201
2017-04-17,111.977,111.874
2017-04-18,111.880,111.692
2017-04-19,111.736,111.680
2017-04-20,111.668,111.530
2017-04-21,111.554,111.498
2017-04-24,111.314,111.296
2017-04-25,111.348,110.880
2017-04-26,111.363,111.291
2017-04-27,111.227,111.130
2017-04-28,111.269,111.241
2017-05-02,111.330,111.271
2017-05-03,111.189,111.180
2017-05-04,110.868,110.805
2017-05-05,110.753,110.680
2017-05-08,110.480,110.440
2017-05-09,110.510,110.435
2017-05-10,110.102,109.993
2017-05-11,110.224,110.017
2017-05-12,110.180,109.974
2017-05-15,110.313,110.180
2017-05-16,110.161,110.080
2017-05-17,110.085,110.000
2017-05-18,110.269,110.001
2017-05-19,109.918,109.780
2017-05-22,109.816,109.791
2017-05-23,109.790,109.749
2017-05-24,109.989,109.762
2017-05-25,110.480,109.989
2017-05-26,110.329,110.291
2017-05-31,110.514,110.331
2017-06-01,110.793,110.474
2017-06-02,111.009,110.701
2017-06-05,111.102,110.981
2017-06-06,111.010,110.865
2017-06-07,110.926,110.795
2017-06-08,110.837,110.785
2017-06-09,110.970,110.699
2017-06-12,111.133,110.902
2017-06-13,111.175,111.130
2017-06-14,111.283,111.178
2017-06-15,111.388,111.293
2017-06-16,111.241,111.147
2017-06-19,111.397,111.191
2017-06-20,111.458,111.355
2017-06-21,111.276,111.276
2017-06-22,111.099,110.640
2017-06-23,111.097,111.030
2017-06-26,111.176,111.000
2017-06-27,111.368,111.186
2017-06-28,111.321,111.319
2017-06-29,111.192,111.190
2017-06-30,111.008,110.990
2017-07-03,111.099,111.036
2017-07-04,111.168,110.989
2017-07-05,111.083,111.003
2017-07-06,111.272,110.913
2017-07-07,111.259,111.181
2017-07-10,111.137,111.110
2017-07-11,111.190,111.107
2017-07-12,111.186,111.156
2017-07-13,111.097,111.082
2017-07-14,111.068,111.052
2017-07-17,111.118,111.054
2017-07-18,110.837,110.781
2017-07-19,110.912,110.834
2017-07-20,110.988,110.905
2017-07-21,111.024,110.988
2017-07-24,110.967,110.900
2017-07-25,110.920,110.865
2017-07-26,110.924,110.891
2017-07-27,110.952,110.841
2017-07-28,110.956,110.932
2017-07-31,110.960,110.950
2017-08-01,111.044,110.950
2017-08-02,111.049,111.007
2017-08-03,111.050,110.991
2017-08-04,111.173,111.034
2017-08-07,111.149,110.680
2017-08-08,111.040,110.881
2017-08-09,111.044,110.982
2017-08-10,111.056,111.019
2017-08-11,111.145,110.994
2017-08-14,111.194,111.119
2017-08-15,111.379,111.195
2017-08-16,111.121,111.118
2017-08-17,111.224,111.130
2017-08-18,111.243,111.181
2017-08-21,111.204,111.158
2017-08-22,111.207,111.168
2017-08-23,111.280,111.207
2017-08-24,111.273,111.245
2017-08-25,111.298,111.233
2017-08-28,111.266,111.240
2017-08-29,111.243,111.190
2017-08-30,111.216,111.170
2017-08-31,111.171,111.161
2017-09-01,111.231,111.170
2017-09-04,111.274,111.206
2017-09-05,111.203,111.180
2017-09-06,111.274,111.148
2017-09-07,111.323,111.269
2017-09-08,111.431,111.318
2017-09-11,111.448,111.430
2017-09-12,111.424,111.285
2017-09-13,111.324,111.293
2017-09-14,111.392,111.308
2017-09-15,111.370,111.328
2017-09-18,111.294,111.242
2017-09-19,111.301,111.038
2017-09-20,111.174,111.151
2017-09-21,111.136,111.108
2017-09-22,111.168,111.092
2017-09-25,111.224,111.155
2017-09-26,111.245,111.153
2017-09-27,111.165,111.116
2017-09-28,111.188,111.170
2017-09-29,111.150,111.140
2017-10-09,111.130,111.100
2017-10-10,111.160,111.125
2017-10-11,111.173,111.150
2017-10-12,111.145,111.132
2017-10-13,111.137,111.130
2017-10-16,111.063,111.041
2017-10-17,111.055,111.041
2017-10-18,110.896,110.886
2017-10-19,110.980,110.888
2017-10-20,110.995,110.933
2017-10-23,110.940,110.888
2017-10-24,110.933,110.902
2017-10-25,110.895,110.890
2017-10-26,110.789,110.582
2017-10-27,110.631,110.591
2017-10-30,110.413,110.363
2017-10-31,110.554,110.438
2017-11-01,110.537,110.535
2017-11-02,110.494,110.482
2017-11-03,110.283,109.923
2017-11-06,110.379,110.082
2017-11-07,110.484,110.210
2017-11-08,110.646,110.400
2017-11-09,110.632,110.600
2017-11-10,110.800,110.632
2017-11-13,110.487,110.481
2017-11-14,110.358,110.169
2017-11-15,110.409,110.280
2017-11-16,110.531,110.440
2017-11-17,110.568,110.296
2017-11-20,110.471,110.337
2017-11-21,110.424,110.359
2017-11-22,110.224,110.193
2017-11-23,110.114,110.031
2017-11-24,110.199,110.090
2017-11-27,110.330,110.116
2017-11-28,110.398,110.185
2017-11-29,110.521,110.343
2017-11-30,110.475,110.430
2017-12-01,110.605,110.380
2017-12-04,110.753,110.596
2017-12-05,110.890,110.710
2017-12-06,110.166,103.285
2017-12-07,110.732,110.680
2017-12-08,110.651,110.480
2017-12-11,110.632,110.378
2017-12-12,110.580,110.510
2017-12-13,110.591,110.402
2017-12-14,110.623,110.605
2017-12-15,110.649,110.502
2017-12-18,110.717,110.680
2017-12-19,110.806,110.745
2017-12-20,110.800,110.744
2017-12-21,110.782,110.688
2017-12-22,110.824,110.616
2017-12-25,110.852,110.786
2017-12-26,110.871,110.818
2017-12-27,110.885,110.790
2017-12-28,110.478,110.346
2017-12-29,110.666,110.435
2018-01-02,110.800,110.729
2018-01-03,110.844,110.736
2018-01-04,110.864,110.801
2018-01-05,110.873,110.830
2018-01-08,110.936,110.870
2018-01-09,110.957,110.936
2018-01-10,110.949,110.923
2018-01-11,110.851,110.821
2018-01-12,110.947,110.830
2018-01-15,110.822,110.820
2018-01-16,110.825,110.812
2018-01-17,110.811,110.680
2018-01-18,110.694,110.691
2018-01-19,110.837,110.691
2018-01-22,110.925,110.736
2018-01-23,110.966,110.825
2018-01-24,111.095,110.889
2018-01-25,111.188,111.011
2018-01-26,111.217,111.177
2018-01-29,111.272,111.215
2018-01-30,111.266,111.213
2018-01-31,111.125,110.979
2018-02-01,111.148,111.017
2018-02-02,111.200,111.043
2018-02-05,111.276,111.211
2018-02-06,111.262,111.256
2018-02-07,111.327,111.199
2018-02-08,111.319,111.275
2018-02-09,111.669,111.321
2018-02-12,111.794,111.570
2018-02-13,111.792,111.652
2018-02-14,111.800,111.650
2018-02-22,111.649,111.640
2018-02-23,111.608,111.570
2018-02-26,111.653,111.571
2018-02-27,111.774,111.669
2018-02-28,111.926,111.768
2018-03-01,112.180,111.930
2018-03-02,112.256,112.178
2018-03-05,112.275,112.219
2018-03-06,112.279,112.181
2018-03-07,112.217,112.104
2018-03-08,112.250,112.184
2018-03-09,112.141,112.135
2018-03-12,112.123,112.123
2018-03-13,112.093,112.086
2018-03-14,112.044,112.043
2018-03-15,112.059,111.997
2018-03-16,112.095,112.043
2018-03-19,112.132,112.098
2018-03-20,112.109,112.100
2018-03-21,112.111,112.109
2018-03-22,112.112,112.108
2018-03-23,112.330,112.111
2018-03-26,112.777,112.323
2018-03-27,112.619,112.451
2018-03-28,112.568,112.530
2018-03-29,112.289,112.085
2018-03-30,112.493,112.401
2018-04-02,112.474,112.460
2018-04-03,112.586,112.483
2018-04-04,112.614,112.586
2018-04-09,112.772,112.617
2018-04-10,112.786,112.757
2018-04-11,112.797,112.786
2018-04-12,112.866,112.795
2018-04-13,113.056,112.866
2018-04-16,113.366,113.127
2018-04-17,113.284,113.231
2018-04-18,113.774,113.337
2018-04-19,113.544,113.493
2018-04-20,113.395,113.361
2018-04-23,113.385,113.302
2018-04-24,113.532,113.385
2018-04-25,113.624,113.544
2018-04-26,113.591,113.574
2018-04-27,113.639,113.448
2018-05-02,113.555,113.483
2018-05-03,113.708,113.577
2018-05-04,113.581,113.446
2018-05-07,113.582,113.491
2018-05-08,113.482,113.472
2018-05-09,113.287,113.206
2018-05-10,113.291,113.260
2018-05-11,113.363,113.277
2018-05-14,113.369,113.350
2018-05-15,113.346,113.332
2018-05-16,113.367,113.330
2018-05-17,113.324,113.316
2018-05-18,113.327,113.325
2018-05-21,113.343,113.297
2018-05-22,113.396,113.342
2018-05-23,113.494,113.400
2018-05-24,113.575,113.496
2018-05-25,113.773,113.566
2018-05-28,113.590,113.565
2018-05-29,113.452,113.421
2018-05-30,113.418,113.371
2018-05-31,113.429,113.380
2018-06-01,113.469,113.395
2018-06-04,113.553,113.431
2018-06-05,113.434,113.283
2018-06-06,113.427,113.379
2018-06-07,113.398,113.371
2018-06-08,113.411,113.396
2018-06-11,113.525,113.450
2018-06-12,113.360,113.330
2018-06-13,113.373,113.331
2018-06-14,113.377,113.372
2018-06-15,113.436,113.430
2018-06-19,113.698,113.422
2018-06-20,113.683,113.560
2018-06-21,113.620,113.554
2018-06-22,113.696,113.584
2018-06-25,113.842,113.692
2018-06-26,113.890,113.830
2018-06-27,113.827,113.780
2018-06-28,113.519,113.485
2018-06-29,114.136,113.535
2018-07-02,114.122,113.907
2018-07-03,114.053,113.981
2018-07-04,114.280,114.017
2018-07-05,114.276,114.160
2018-07-06,114.271,114.041
2018-07-09,114.215,114.183
2018-07-10,114.121,114.020
2018-07-11,114.086,114.080
2018-07-12,114.053,113.985
2018-07-13,114.178,114.040
2018-07-16,114.377,114.161
2018-07-17,114.523,114.180
2018-07-18,114.561,114.420
2018-07-19,114.678,114.402
2018-07-20,114.630,114.430
2018-07-23,114.739,114.380
2018-07-24,114.492,114.270
2018-07-25,114.505,114.305
2018-07-26,114.690,114.280
2018-07-27,114.519,114.430
2018-07-30,114.590,114.535
2018-07-31,114.698,114.601
2018-08-01,114.990,114.687
2018-08-02,115.077,114.930
2018-08-03,115.173,115.080
2018-08-06,115.250,114.981
2018-08-07,115.315,115.100
2018-08-08,115.200,115.177
2018-08-09,115.057,115.046
2018-08-10,114.930,114.796
2018-08-13,114.790,114.734
2018-08-14,115.040,114.744
2018-08-15,114.701,114.682
2018-08-16,114.662,114.632
2018-08-17,113.914,113.317
2018-08-20,113.959,113.780
2018-08-21,113.964,113.755
2018-08-22,114.017,113.880
2018-08-23,114.131,113.950
2018-08-24,114.294,114.180
2018-08-27,114.258,114.221
2018-08-28,114.416,114.202
2018-08-29,114.570,114.293
2018-08-30,114.561,114.482
2018-08-31,114.739,114.599
2018-09-03,114.590,114.481
2018-09-04,114.421,114.421
2018-09-05,114.558,114.410
2018-09-06,114.513,114.282
2018-09-07,114.422,114.396
2018-09-10,114.440,114.103
2018-09-11,114.231,114.127
2018-09-12,114.412,114.190
2018-09-13,114.383,114.303
2018-09-14,114.362,114.238
2018-09-17,114.363,114.301
2018-09-18,114.330,114.310
2018-09-19,114.368,114.295
2018-09-20,114.404,114.375
2018-09-21,114.540,114.404
2018-09-25,114.538,114.471
2018-09-26,114.655,114.528
2018-09-27,114.708,114.581
2018-09-28,115.008,114.773
2018-10-08,115.280,114.843
2018-10-09,115.275,115.096
2018-10-10,114.826,114.712
2018-10-11,115.218,114.826
2018-10-12,115.347,115.061
2018-10-15,115.479,115.360
2018-10-16,115.469,115.182
2018-10-17,115.530,115.070
2018-10-18,115.760,115.535
2018-10-19,115.793,115.680
2018-10-22,115.608,115.532
2018-10-23,115.634,115.534
2018-10-24,115.655,115.541
2018-10-25,115.578,115.480
2018-10-26,115.576,115.469
2018-10-29,115.588,115.546
2018-10-30,115.547,115.481
2018-10-31,115.585,115.494
2018-11-01,115.670,115.585
2018-11-02,115.451,115.335
2018-11-05,115.611,115.483
2018-11-06,115.725,115.622
2018-11-07,115.900,115.710
2018-11-08,116.046,115.900
2018-11-09,115.981,115.948
2018-11-12,116.212,115.990
2018-11-13,116.106,116.031
2018-11-14,116.317,116.106
2018-11-15,116.709,116.317
2018-11-16,116.828,116.580
2018-11-19,116.785,116.770
2018-11-20,116.545,116.500
2018-11-21,116.609,116.492
2018-11-22,116.540,116.530
2018-11-23,115.971,115.937
2018-11-26,115.965,115.945
2018-11-27,115.998,115.964
2018-11-28,116.002,115.974
2018-11-29,116.005,115.975
2018-11-30,116.035,116.011
2018-12-03,116.120,111.463
2018-12-04,116.455,116.125
2018-12-05,116.721,116.457
2018-12-06,116.977,116.778
2018-12-07,116.931,116.875
2018-12-10,117.112,116.980
2018-12-11,117.268,117.131
2018-12-12,117.287,117.220
2018-12-13,117.099,117.081
2018-12-14,116.945,116.898
2018-12-17,117.040,116.951
2018-12-18,117.130,116.780
2018-12-19,117.275,117.080
2018-12-20,117.084,117.012
2018-12-21,117.327,117.091
2018-12-24,117.311,117.261
2018-12-25,117.262,116.288
2018-12-26,117.249,117.172
2018-12-27,117.288,117.099
2018-12-28,117.873,117.331
2019-01-02,117.547,117.298
2019-01-03,117.600,117.548
2019-01-04,117.807,117.700
2019-01-07,117.918,117.761
2019-01-08,117.902,117.810
2019-01-09,117.904,117.811
2019-01-10,117.897,117.881
2019-01-11,117.851,117.840
2019-01-14,117.750,117.733
2019-01-15,117.784,117.752
2019-01-16,117.879,117.736
2019-01-17,117.951,117.830
2019-01-18,117.883,117.878
2019-01-21,117.760,117.632
2019-01-22,117.795,117.731
2019-01-23,117.768,117.703
2019-01-24,117.805,117.679
2019-01-25,117.801,117.760
2019-01-28,117.778,117.708
2019-01-29,117.850,117.778
2019-01-30,117.934,117.850
2019-01-31,118.004,117.935
2019-02-01,118.110,118.004
2019-02-11,118.222,118.081
2019-02-12,118.289,118.221
2019-02-13,118.312,118.290
2019-02-14,118.224,118.220
2019-02-15,118.348,118.238
2019-02-18,118.219,118.192
2019-02-19,118.163,118.030
2019-02-20,118.203,118.101
2019-02-21,118.161,118.140
2019-02-22,118.086,118.081
2019-02-25,117.840,117.681
2019-02-26,117.536,117.515
2019-02-27,117.879,117.550
2019-02-28,117.724,117.701
2019-03-01,117.702,117.646
2019-03-04,117.643,117.480
2019-03-05,117.592,117.543
2019-03-06,117.518,117.488
2019-03-07,117.637,117.499
2019-03-08,117.768,117.635
2019-03-11,117.673,117.660
2019-03-12,117.710,117.615
2019-03-13,117.723,117.610
2019-03-14,117.647,117.611
2019-03-15,117.646,117.620
2019-03-18,117.633,117.604
2019-03-19,117.643,117.610
2019-03-20,117.674,117.647
2019-03-21,117.679,117.672
2019-03-22,117.764,117.685
2019-03-25,117.973,117.783
2019-03-26,118.136,117.973
2019-03-27,118.048,118.038
2019-03-28,118.156,118.099
2019-03-29,118.142,118.083
2019-04-01,118.019,118.004
2019-04-02,118.001,117.975
2019-04-03,117.736,117.682
2019-04-04,117.704,117.669
2019-04-08,117.414,117.282
2019-04-09,117.422,117.396
2019-04-10,117.056,117.020
2019-04-11,117.457,117.080
2019-04-12,117.341,116.993
2019-04-15,117.153,117.030
2019-04-16,117.065,117.062
2019-04-17,117.137,117.038
2019-04-18,117.139,117.072
2019-04-19,117.238,117.140
2019-04-22,117.307,117.190
2019-04-23,117.209,117.102
2019-04-24,117.067,116.994
2019-04-25,117.196,117.075
2019-04-26,117.287,117.196
2019-04-29,117.119,117.087
2019-04-30,117.364,117.133
2019-05-06,117.380,117.347
2019-05-07,117.623,117.396
2019-05-08,117.617,117.523
2019-05-09,117.660,117.598
2019-05-10,117.665,117.454
2019-05-13,117.765,117.681
2019-05-14,117.667,117.642
2019-05-15,117.662,117.475
2019-05-16,117.701,117.650
2019-05-17,117.863,117.705
2019-05-20,117.856,117.773
2019-05-21,117.765,117.733
2019-05-22,117.738,117.690
2019-05-23,117.855,117.761
2019-05-24,117.941,117.885
2019-05-27,117.734,117.656
2019-05-28,117.892,117.734
2019-05-29,117.976,117.891
2019-05-30,118.100,117.941
2019-05-31,118.236,118.131
2019-06-03,118.276,118.236
2019-06-04,118.281,118.182
2019-06-05,118.336,118.271
2019-06-06,118.272,118.270
2019-06-10,118.208,118.095
2019-06-11,118.012,117.980
2019-06-12,118.074,118.012
2019-06-13,118.074,118.038
2019-06-14,118.224,118.091
2019-06-17,118.283,118.246
2019-06-18,118.309,118.300
2019-06-19,118.341,118.208
2019-06-20,118.370,118.304
2019-06-21,118.483,118.200
2019-06-24,118.437,118.405
2019-06-25,118.469,118.380
2019-06-26,118.455,118.450
2019-06-27,118.427,118.426
2019-06-28,118.443,118.425
2019-07-01,118.464,118.301
2019-07-02,118.599,118.461
2019-07-03,118.979,118.660
2019-07-04,118.830,118.779
2019-07-05,118.807,118.745
2019-07-08,118.793,118.740
2019-07-09,118.860,118.746
2019-07-10,118.791,118.682
2019-07-11,118.794,118.680
2019-07-12,118.793,118.736
2019-07-15,118.833,118.782
2019-07-16,118.836,118.761
2019-07-17,118.835,118.820
2019-07-18,118.882,118.795
2019-07-19,118.917,118.833
2019-07-22,118.922,118.892
2019-07-23,118.962,118.923
2019-07-24,118.950,118.902
2019-07-25,118.921,118.920
2019-07-26,118.941,118.921
2019-07-29,118.927,118.915
2019-07-30,118.921,118.880
2019-07-31,118.970,118.935
2019-08-01,119.036,118.990
2019-08-02,119.220,119.085
2019-08-05,119.570,119.229
2019-08-06,119.774,119.567
2019-08-07,119.412,119.393
2019-08-08,119.426,119.286
2019-08-09,119.707,119.449
2019-08-12,119.920,119.625
2019-08-13,119.909,119.899
2019-08-14,119.790,119.592
2019-08-15,119.806,119.763
2019-08-16,119.708,119.698
2019-08-19,119.512,119.510
2019-08-20,119.500,119.480
2019-08-21,119.545,119.410
2019-08-22,119.513,119.473
2019-08-23,119.307,119.280
2019-08-26,119.538,119.422
2019-08-27,119.500,119.487
2019-08-28,119.520,119.511
2019-08-29,119.550,119.481
2019-08-30,119.471,119.456
2019-09-02,119.429,119.360
2019-09-03,119.327,119.280
2019-09-04,119.331,119.280
2019-09-05,119.440,119.337
2019-09-06,119.821,119.471
2019-09-09,119.711,119.651
2019-09-10,119.662,119.459
2019-09-11,119.601,119.571
2019-09-12,119.479,119.400
2019-09-16,119.464,119.338
2019-09-17,119.512,119.425
2019-09-18,119.466,119.462
2019-09-19,119.490,119.440
2019-09-20,119.548,119.491
2019-09-23,119.609,119.538
2019-09-24,119.560,119.545
2019-09-25,119.562,119.528
2019-09-26,119.534,119.501
2019-09-27,119.441,119.411
2019-09-30,119.679,119.480
2019-10-08,119.631,119.554
2019-10-09,119.744,119.691
2019-10-10,119.649,119.639
2019-10-11,119.584,119.531
2019-10-14,119.541,119.511
2019-10-15,119.571,119.541
2019-10-16,119.560,119.522
2019-10-17,119.611,119.560
2019-10-18,119.536,119.528
2019-10-21,119.298,119.241
2019-10-22,119.391,119.322
2019-10-23,119.431,119.369
2019-10-24,119.447,119.365
2019-10-25,119.495,119.419
2019-10-28,119.307,119.281
2019-10-29,119.240,119.190
2019-10-30,119.192,119.191
2019-10-31,119.240,119.210
2019-11-01,119.301,119.255
2019-11-04,119.236,119.230
2019-11-05,119.340,119.236
2019-11-06,119.491,119.305
2019-11-07,119.411,119.390
2019-11-08,119.359,119.282
2019-11-11,119.509,119.359
2019-11-12,119.550,119.535
2019-11-13,119.563,118.367
2019-11-14,119.503,119.490
2019-11-15,119.601,119.506
2019-11-18,119.918,119.615
2019-11-19,119.975,119.920
2019-11-20,119.911,119.830
2019-11-21,119.983,119.913
2019-11-22,119.953,119.883
2019-11-25,119.850,119.830
2019-11-26,119.840,119.805
2019-11-27,119.879,119.825
2019-11-28,119.876,119.876
2019-11-29,120.055,119.879
2019-12-02,120.214,119.956
2019-12-03,120.300,119.881
2019-12-04,120.281,120.280
2019-12-05,120.261,120.080
2019-12-06,120.240,120.185
2019-12-09,120.069,120.068
2019-12-10,119.999,119.955
2019-12-11,120.036,119.984
2019-12-12,120.038,120.026
2019-12-13,120.041,119.987
2019-12-16,120.026,120.011
2019-12-17,119.970,119.969
2019-12-18,120.002,119.901
2019-12-19,120.032,119.955
2019-12-20,120.162,120.029
2019-12-23,120.306,120.175
2019-12-24,120.636,120.329
2019-12-25,120.600,120.570
2019-12-26,120.749,120.597
2019-12-27,120.977,120.752
2019-12-30,120.917,120.730
2019-12-31,121.131,120.882
2020-01-02,120.657,120.605
2020-01-03,120.546,120.531
2020-01-06,120.671,120.510
2020-01-07,120.616,120.586
2020-01-08,120.749,120.627
2020-01-09,120.854,120.644
2020-01-10,120.976,120.740
2020-01-13,120.979,120.930
2020-01-14,121.069,120.880
2020-01-15,121.120,120.979
2020-01-16,120.928,120.897
2020-01-17,121.040,120.908
2020-01-20,121.094,120.992
2020-01-21,121.660,121.105
2020-01-22,121.381,121.281
2020-01-23,122.079,121.381
2020-02-03,123.877,122.095
2020-02-04,122.616,122.280
2020-02-05,122.805,122.460
2020-02-06,122.455,122.358
2020-02-07,122.646,122.458
2020-02-10,122.849,122.670
2020-02-11,122.922,122.782
2020-02-12,122.802,122.680
2020-02-13,122.627,122.608
2020-02-14,122.623,122.615
2020-02-17,122.446,122.435
2020-02-18,122.423,122.288
2020-02-19,122.449,122.394
2020-02-20,122.304,122.174
2020-02-21,122.423,122.321
2020-02-24,122.650,122.430
2020-02-25,122.581,122.508
2020-02-26,122.595,122.482
2020-02-27,122.718,122.480
2020-02-28,123.244,122.765
2020-03-02,123.029,122.981
2020-03-03,123.051,122.681
2020-03-04,123.230,123.098
2020-03-05,123.256,123.200
2020-03-06,123.420,123.218
2020-03-09,124.253,123.519
2020-03-10,123.884,123.682
2020-03-11,123.883,123.582
2020-03-12,123.981,123.883
2020-03-13,123.492,123.374
2020-03-16,123.347,123.301
2020-03-17,123.071,123.019
2020-03-18,123.071,122.849
2020-03-19,122.759,122.698
2020-03-20,122.981,122.761
2020-03-23,123.577,123.140
2020-03-24,123.592,123.331
2020-03-25,123.611,123.480
2020-03-26,123.877,123.584
2020-03-27,124.080,123.890
2020-03-30,124.238,124.080
2020-03-31,124.473,123.948
2020-04-01,124.705,124.595
2020-04-02,124.551,124.545
2020-04-03,124.493,124.465
2020-04-07,125.142,124.589
2020-04-08,125.665,125.192
2020-04-09,125.805,125.413
2020-04-10,125.564,125.366
2020-04-13,125.738,125.466
2020-04-14,125.778,125.737
2020-04-15,126.367,125.880
2020-04-16,126.243,126.160
2020-04-17,126.164,126.091
2020-04-20,126.155,126.080
2020-04-21,126.219,126.040
2020-04-22,126.673,126.291
2020-04-23,127.068,126.645
2020-04-24,127.144,126.913
2020-04-27,127.176,127.101
2020-04-28,127.309,127.085
2020-04-29,127.678,127.330
2020-04-30,127.715,127.520
2020-05-06,127.456,127.450
2020-05-07,126.727,126.583
2020-05-08,126.565,126.530
2020-05-11,126.293,126.140
2020-05-12,126.468,126.229
2020-05-13,126.400,126.321
2020-05-14,126.604,126.188
2020-05-15,126.816,126.606
2020-05-18,126.382,126.368
2020-05-19,126.190,126.130
2020-05-20,125.788,125.680
2020-05-21,125.814,125.721
2020-05-22,126.360,125.815
2020-05-25,126.038,125.890
2020-05-26,125.359,125.181
2020-05-27,125.067,124.950
2020-05-28,125.308,125.080
2020-05-29,125.172,125.171
2020-06-01,125.001,124.930
2020-06-02,124.418,124.330
2020-06-03,124.106,123.995
2020-06-04,123.981,123.929
2020-06-05,123.848,123.841
2020-06-08,124.169,123.731
2020-06-09,124.239,124.157
2020-06-10,123.931,123.920
2020-06-11,124.106,123.950
2020-06-12,124.291,124.216
2020-06-15,124.429,124.190
2020-06-16,123.752,123.708
2020-06-17,123.290,123.280
2020-06-18,123.251,123.211
2020-06-19,123.080,122.988
2020-06-22,123.222,122.997
2020-06-23,122.681,122.680
2020-06-24,123.178,122.900
2020-06-29,123.425,123.163
2020-06-30,123.276,123.168
2020-07-01,123.438,123.300
2020-07-02,123.574,123.289
2020-07-03,123.425,123.365
2020-07-06,122.696,122.680
2020-07-07,122.378,121.880
2020-07-08,122.155,121.982
2020-07-09,122.167,121.979
2020-07-10,122.533,122.174
2020-07-13,122.220,121.980
2020-07-14,122.680,122.389
2020-07-15,122.897,122.404
2020-07-16,123.296,122.803
2020-07-17,123.081,122.983
2020-07-20,122.823,122.280
2020-07-21,123.049,122.680
2020-07-22,123.482,122.900
2020-07-23,123.772,123.268
2020-07-24,123.641,123.446
2020-07-27,123.770,123.590
2020-07-28,123.528,123.446
2020-07-29,123.392,123.385
2020-07-30,123.265,123.202
2020-07-31,123.036,123.017
2020-08-03,122.936,121.980
2020-08-04,122.951,122.793
2020-08-05,123.006,122.968
2020-08-06,122.901,122.803
2020-08-07,122.896,122.786
2020-08-10,122.891,122.821
2020-08-11,122.868,122.781
2020-08-12,122.446,122.380
2020-08-13,122.558,122.363
2020-08-14,122.581,122.441
2020-08-17,122.709,122.583
2020-08-18,122.787,122.612
2020-08-19,122.670,122.665
2020-08-20,122.402,122.378
2020-08-21,122.424,122.381
2020-08-24,122.400,122.382
2020-08-25,122.146,122.130
2020-08-26,122.025,122.012
2020-08-27,121.765,121.760
2020-08-28,121.683,121.652
2020-08-31,121.768,121.634
2020-09-01,122.133,121.792
2020-09-02,121.995,121.980
2020-09-03,121.972,121.760
2020-09-04,121.776,121.770
2020-09-07,121.492,121.491
2020-09-08,121.708,121.445
2020-09-09,121.821,121.708
2020-09-10,122.057,121.788
2020-09-11,121.986,121.922
2020-09-14,121.775,121.631
2020-09-15,121.906,121.735
2020-09-16,121.955,121.887
2020-09-17,121.990,121.956
2020-09-18,121.994,121.906
2020-09-21,122.338,121.987
2020-09-22,122.497,122.274
2020-09-23,122.462,122.382
2020-09-24,122.361,122.356
2020-09-25,122.235,122.143
2020-09-28,122.134,121.991
2020-09-29,122.026,122.011
2020-09-30,121.980,121.945
2020-10-09,121.803,121.781
2020-10-12,121.880,121.686
2020-10-13,121.716,121.647
2020-10-14,121.709,121.672
2020-10-15,121.571,121.530
2020-10-16,121.761,121.583
2020-10-19,122.009,121.714
2020-10-20,122.051,121.889
2020-10-21,122.158,121.932
2020-10-22,122.281,122.142
2020-10-23,122.103,122.099
2020-10-26,121.990,121.980
2020-10-27,122.222,121.980
2020-10-28,122.155,122.070
2020-10-29,122.100,122.088
2020-10-30,122.241,122.101
2020-11-02,122.457,122.241
2020-11-03,122.416,122.360
2020-11-04,122.494,120.868
2020-11-05,122.363,122.362
2020-11-06,122.196,121.902
2020-11-09,122.014,121.886
2020-11-10,122.048,121.894
2020-11-11,122.032,122.009
2020-11-12,121.981,121.715
2020-11-13,121.722,121.654
2020-11-16,121.926,121.722
2020-11-17,121.859,121.801
2020-11-18,121.692,121.680
2020-11-19,121.627,121.598
