k,sh513100_ret,sh513100_trend_gross,sh513100_trend_cash,sh513100_mom_gross,sh513100_mom_cash,sh513100_mix_gross,sh513100_mix_cash,sh513100_sma200_gross,sh513100_sma200_cash,sh513100_sma240_gross,sh513100_sma240_cash,sh513100_ma50_200_gross,sh513100_ma50_200_cash,sh513100_buyhold_cash,sh513500_ret,sh513500_trend_gross,sh513500_trend_cash,sh513500_mom_gross,sh513500_mom_cash,sh513500_mix_gross,sh513500_mix_cash,sh513500_sma200_gross,sh513500_sma200_cash,sh513500_sma240_gross,sh513500_sma240_cash,sh513500_ma50_200_gross,sh513500_ma50_200_cash,sh513500_buyhold_cash,hs300_ret
201512,0.009493670886076,0.009493670886076,0.009493670886076,0.009493670886076,0.009493670886076,0.004430954250307461,0.005652363187556326,0.009493670886076,0.010715079823324865,0.009493670886076,0.010715079823324865,0.009493670886076,0.010715079823324865,,0.0016366612111293755,0.0016366612111293755,0.0016366612111293755,0.0016366612111293755,0.0016366612111293755,0.0011201769029977032,0.001842963327281573,0.0016366612111293755,0.0023594476354132452,0.0016366612111293755,0.0023594476354132452,0.0016366612111293755,0.0023594476354132452,,0.046150865351507475
201601,-0.09404388714733547,-0.0,0.002304024646236691,-0.09404388714733547,-0.09404388714733547,-0.0,0.002304024646236691,-0.0,0.002304024646236691,-0.0,0.002304024646236691,-0.09404388714733547,-0.09173986250109878,,-0.06699346405228768,-0.0,0.002304024646236691,-0.06699346405228768,-0.06699346405228768,-0.0,0.002304024646236691,-0.0,0.002304024646236691,-0.0,0.002304024646236691,-0.06699346405228768,-0.06468943940605099,,-0.2103762927146975
201602,0.01384083044982698,0.0,0.0022533432001512477,0.01384083044982698,0.01384083044982698,0.0,0.0022533432001512477,0.0,0.0022533432001512477,0.0,0.0022533432001512477,0.01384083044982698,0.016094173649978227,,0.02977232924693518,0.02977232924693518,0.02977232924693518,0.02977232924693518,0.02977232924693518,0.017853529722599622,0.0187556138571452,0.02977232924693518,0.030674413381480758,0.02977232924693518,0.030674413381480758,0.02977232924693518,0.030674413381480758,,-0.02329290686978336
201603,0.04778156996587035,0.04778156996587035,0.04778156996587035,0.04778156996587035,0.04778156996587035,0.019822053084272064,0.0210285968724511,0.04778156996587035,0.048988113754049385,0.04778156996587035,0.048988113754049385,0.0,0.001206543788179036,,0.03401360544217691,0.03401360544217691,0.03401360544217691,0.03401360544217691,0.03401360544217691,0.02224842592562336,0.022961639711345166,0.03401360544217691,0.03472681922789871,0.03401360544217691,0.03472681922789871,0.03401360544217691,0.03472681922789871,,0.11837529327008789
201604,-0.026058631921824116,-0.0,0.002133709836583453,-0.026058631921824116,-0.026058631921824116,-0.0,0.002133709836583453,-0.0,0.002133709836583453,-0.026058631921824116,-0.023924922085240663,-0.026058631921824116,-0.023924922085240663,,0.016447368421052655,0.016447368421052655,0.016447368421052655,0.016447368421052655,0.016447368421052655,0.013661365781040553,0.014022792672295224,0.016447368421052655,0.016808795312307324,0.016447368421052655,0.016808795312307324,0.016447368421052655,0.016808795312307324,,-0.019061939884801204
201605,0.050167224080267525,0.050167224080267525,0.050167224080267525,0.050167224080267525,0.050167224080267525,0.040259063227273746,0.040656490847223364,0.050167224080267525,0.050564651700217136,0.050167224080267525,0.050564651700217136,0.050167224080267525,0.050564651700217136,,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,0.027508090614886793,,0.004059561351962282
201606,-0.02547770700636942,-0.02547770700636942,-0.02547770700636942,-0.02547770700636942,-0.02547770700636942,-0.021369460755608617,-0.02103946636268282,-0.02547770700636942,-0.025147712613443625,-0.02547770700636942,-0.025147712613443625,-0.02547770700636942,-0.025147712613443625,,0.0,0.0,0.0,0.0,0.0,0.0,0.00037461512244091837,0.0,0.00037461512244091837,0.0,0.00037461512244091837,0.0,0.00037461512244091837,,-0.004934123348351194
201607,0.08496732026143805,0.08496732026143805,0.08496732026143805,0.08496732026143805,0.08496732026143805,0.07824015238349871,0.07839796258836908,0.08496732026143805,0.08512513046630842,0.08496732026143805,0.08512513046630842,0.08496732026143805,0.08512513046630842,,0.08818897637795264,0.08818897637795264,0.08818897637795264,0.08818897637795264,0.08818897637795264,0.06614439366413075,0.06664263794242235,0.08818897637795264,0.08868722065624425,0.08818897637795264,0.08868722065624425,0.08818897637795264,0.08868722065624425,,0.015856135901945567
201608,0.01807228915662651,0.01807228915662651,0.01807228915662651,0.01807228915662651,0.01807228915662651,0.016834647907804944,0.016973371687723084,0.01807228915662651,0.01821101293654465,0.01807228915662651,0.01821101293654465,0.01807228915662651,0.01821101293654465,,0.00723589001447178,0.00723589001447178,0.00723589001447178,0.00723589001447178,0.00723589001447178,0.005569816388905365,0.0060362303457568035,0.00723589001447178,0.007702303971323218,0.00723589001447178,0.007702303971323218,0.00723589001447178,0.007702303971323218,,0.03866002066212437
201609,0.008875739644970349,0.008875739644970349,0.008875739644970349,0.008875739644970349,0.008875739644970349,0.007415735675877004,0.007740999006965399,0.008875739644970349,0.009201002976058744,0.008875739644970349,0.009201002976058744,0.008875739644970349,0.009201002976058744,,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.030172413793103425,0.02331670997577786,0.023766000868136575,0.030172413793103425,0.03062170468546214,0.030172413793103425,0.03062170468546214,0.030172413793103425,0.03062170468546214,,-0.022389907548363897
