date,buyhold,MA15_base,A_REB,B_combo,B_FLOW_top
2006-06-27,1.1767021268999045,1.0364069950908874,1.1481915621943635,1.0364069950908874,0.990041736424552
2006-06-28,1.1706454399980264,1.0348506841181937,1.146467390960995,1.0348506841181937,0.990041736424552
2006-06-29,1.201272722921645,1.042749431829568,1.1552180801372165,1.042749431829568,0.990041736424552
2006-06-30,1.1987490997886177,1.04215854597853,1.1545634626446721,1.04215854597853,0.990041736424552
2006-07-03,1.2207125935485676,1.0468935820338816,1.1598032319497078,1.0468935820338816,0.9895011483374667
2006-07-04,1.206510971608692,1.043608336720708,1.1561636660975954,1.043608336720708,0.9895011483374667
2006-07-05,1.197197629550029,1.041435372562375,1.1537563432359446,1.041435372562375,0.9895011483374667
2006-07-06,1.2288132003721381,1.0488537384298466,1.1619747952892694,1.0488537384298466,0.9895011483374667
2006-07-07,1.228361071380476,1.0487496428800533,1.1618594728179563,1.0487496428800533,0.989402943352078
2006-07-10,1.240813597152047,1.0516174106234952,1.165036535276266,1.0516174106234952,0.9921084297047785
2006-07-11,1.2482404032959977,1.0533152400508548,1.1669174791381296,1.0533152400508548,0.993710182271889
2006-07-12,1.2563494790304865,1.0551609873155137,1.1689622940836515,1.0551609873155137,0.9954514822940016
2006-07-13,1.1758774898104882,1.0369306903420408,1.148765821670324,1.0369306903420408,0.9782528023171451
2006-07-14,1.1923283984430104,1.0408437663810128,1.1531009310976335,1.0408437663810128,0.9782528023171451
2006-07-17,1.2209716543183855,1.0475883133764108,1.1605728915122748,1.0475883133764108,0.9782528023171451
2006-07-18,1.2230320430441057,1.0480651558947645,1.1611011624878627,1.0480651558947645,0.9782528023171451
2006-07-19,1.1962386645897065,1.0418719050516974,1.1542399566620425,1.0418719050516974,0.9782528023171451
2006-07-20,1.1997251993156375,1.0426909943120135,1.155147386402441,1.0426909943120135,0.9782528023171451
2006-07-21,1.2050897481545508,1.0439486095472703,1.1565406380561252,1.0439486095472703,0.9782528023171451
2006-07-24,1.194713862455879,1.0415240902110665,1.1538546292675425,1.0415240902110665,0.9782528023171451
2006-07-25,1.203434805383302,1.043574825504937,1.1561265406275143,1.043574825504937,0.9782528023171451
2006-07-26,1.210635353705532,1.0452590785459994,1.1579924438615854,1.0452590785459994,0.9782528023171451
2006-07-27,1.2027358724879464,1.0434193662472329,1.1559543147655775,1.0434193662472329,0.9782528023171451
2006-07-28,1.1840531532769858,1.0390474738902569,1.1511109047262247,1.0390474738902569,0.9782528023171451
2006-07-31,1.117578459067068,1.0234122654422848,1.133789406532554,1.0234122654422848,0.9782528023171451
2006-08-01,1.1043729313976498,1.01993515517851,1.1299333535629763,1.01993515517851,0.9779451608215984
2006-08-02,1.1036464235121903,1.019755317670612,1.1297341208986604,1.019755317670612,0.9779451608215984
2006-08-03,1.1073004060001366,1.0206602489818184,1.1307366474475533,1.0206602489818184,0.9779451608215984
2006-08-04,1.0744310963943264,1.0125396239183626,1.1217402273669335,1.0125396239183626,0.9779451608215984
2006-08-07,1.04483750073359,1.005064570006086,1.113459002141704,1.005064570006086,0.9779451608215984
2006-08-08,1.0673847380009571,1.010877855906925,1.1198992406213801,1.010877855906925,0.9779451608215984
2006-08-09,1.0588614941755323,1.008714311855808,1.1175023621797973,1.008714311855808,0.9779451608215984
2006-08-10,1.0806530764721256,1.0142784887489216,1.123666625686876,1.0142784887489216,0.9779451608215984
2006-08-11,1.085325288468426,1.01545386414684,1.1249687632378,1.01545386414684,0.9779451608215984
2006-08-14,1.0600301335521236,1.0091104837897238,1.1179412605544679,1.0091104837897238,0.9779451608215984
2006-08-15,1.0742389518115742,1.012735931132132,1.1219577059657022,1.012735931132132,0.9779451608215984
2006-08-16,1.0960498382953243,1.0182472022457858,1.1280633578987957,1.0182472022457858,0.9779451608215984
2006-08-17,1.086505628492655,1.0158706572794516,1.1254305067708892,1.0158706572794516,0.9756626790782893
2006-08-18,1.0898102417728774,1.016698809584209,1.1263479738335984,1.016698809584209,0.976458053263531
2006-08-21,1.103711819962096,1.020174880853055,1.130198933226545,1.020174880853055,0.976458053263531
2006-08-22,1.113993507758467,1.0227221009939742,1.133020866544049,1.0227221009939742,0.976458053263531
2006-08-23,1.110724223720085,1.0219176292943775,1.1321296339977873,1.0219176292943775,0.976458053263531
2006-08-24,1.1211773202366508,1.0244953611791523,1.1349853696966319,1.0244953611791523,0.976458053263531
2006-08-25,1.1243477382091374,1.0252718502525409,1.1358456017400558,1.0252718502525409,0.976458053263531
2006-08-28,1.1444908866637526,1.0301950660422987,1.1412997776250529,1.0301950660422987,0.976458053263531
2006-08-29,1.1505985616775516,1.0316686204723629,1.1429322522881393,1.0316686204723629,0.976458053263531
2006-08-30,1.1475810177879524,1.030943428270915,1.142128849393358,1.030943428270915,0.976458053263531
2006-08-31,1.1486688427420506,1.031549018333859,1.1427997512710237,1.031549018333859,0.976458053263531
2006-09-01,1.1277683166855665,1.0196864168516295,1.1296485440628554,1.0196864168516295,0.9758723754252229
2006-09-04,1.1563137862267223,1.0356802359798811,1.1473671232197875,1.0356802359798811,0.9758723754252229
2006-09-05,1.1446169195756,1.0291880975972116,1.1401748780837964,1.0291880975972116,0.9697551412780531
2006-09-06,1.1512332795707552,1.032874663189349,1.1442589998146797,1.032874663189349,0.973228817222208
2006-09-07,1.1398338212594645,1.0265368892001847,1.1372377655988073,1.0265368892001847,0.9672570333232303
2006-09-08,1.1401136342772178,1.026693048977583,1.1374107655155108,1.026693048977583,0.9674041752765296
2006-09-11,1.142325638422295,1.027927422687606,1.1387782530502202,1.027927422687606,0.9685672670906965
2006-09-12,1.1534498492069427,1.0341305398193361,1.1456503091261911,1.0341305398193361,0.9744121702182096
2006-09-13,1.1348839862467899,1.023815758328037,1.1342231902576771,1.023815758328037,0.9646930407357562
2006-09-14,1.1242834177424195,1.0178896751437516,1.1276580432374856,1.0178896751437516,0.959109173560243
2006-09-15,1.138676606550767,1.0259648171977263,1.136604001831833,1.0259648171977263,0.959109173560243
2006-09-18,1.1540519919252716,1.0345495409405314,1.1461144949765631,1.0345495409405314,0.959109173560243
2006-09-19,1.1641424406104166,1.0401549155258916,1.1523243484517423,1.0401549155258916,0.959109173560243
2006-09-20,1.166369924747407,1.0413882326679036,1.153690665479033,1.0413882326679036,0.959109173560243
2006-09-21,1.178442745679433,1.0480678772851069,1.1610906373644867,1.0480678772851069,0.959109173560243
2006-09-22,1.166738671141759,1.0416174832303389,1.1539446382296754,1.0416174832303389,0.959109173560243
2006-09-25,1.1610173733642901,1.03845231013941,1.150438135529645,1.03845231013941,0.959109173560243
2006-09-26,1.1479319410807955,1.0311995359335533,1.1424032282418146,1.0311995359335533,0.959109173560243
2006-09-27,1.1546347317171433,1.0349307525902953,1.1465368161706269,1.0349307525902953,0.959109173560243
2006-09-28,1.1724083375016403,1.0448028734348354,1.1574735382398293,1.0448028734348354,0.959109173560243
2006-09-29,1.1853261868165192,1.0519365582787947,1.1653765136689456,1.0519365582787947,0.959109173560243
2006-10-09,1.2066737312663847,1.065857812523501,1.1807980266481608,1.065857812523501,0.9590462960491215
2006-10-10,1.227831158559866,1.0796077709547285,1.1960307561842403,1.0796077709547285,0.9590462960491215
2006-10-11,1.239228918999934,1.086981310097313,1.2041994446966067,1.086981310097313,0.9590462960491215
2006-10-12,1.2185244317273136,1.0736195358209946,1.1893967604055,1.0736195358209946,0.9590462960491215
2006-10-13,1.2174599901404373,1.0729295071892404,1.1886323203112092,1.0729295071892404,0.9590462960491215
2006-10-16,1.215216960166182,1.0714751178502682,1.1870210922081186,1.0714751178502682,0.9590462960491215
2006-10-17,1.221588851607001,1.0756086921635986,1.1916004238364417,1.0756086921635986,0.9590462960491215
2006-10-18,1.2322666603320676,1.0825260539941928,1.199263741685413,1.0825260539941928,0.9590462960491215
2006-10-19,1.2441191801983618,1.0901868423578536,1.2077506558648599,1.0901868423578536,0.9590462960491215
2006-10-20,1.2300458750055803,1.0811135653486765,1.197698932772168,1.0811135653486765,0.9590462960491215
2006-10-23,1.1988506778421542,1.060940734061853,1.1753506991752387,1.060940734061853,0.9590462960491215
2006-10-24,1.227236635859499,1.0794231483484584,1.1958262242038984,1.0794231483484584,0.9590462960491215
2006-10-25,1.2258724528850273,1.0785403425956215,1.1948482182460536,1.0785403425956215,0.9590462960491215
2006-10-26,1.2293549240202557,1.0807946220228397,1.1973455951643415,1.0807946220228397,0.9590462960491215
2006-10-27,1.2120306422831704,1.0695886317416807,1.1849311707869443,1.0695886317416807,0.9590462960491215
2006-10-30,1.226016604807974,1.0786694430719492,1.194991240688537,1.0786694430719492,0.9590462960491215
2006-10-31,1.2341096575114883,1.0821818149184905,1.1988823804789668,1.0821818149184905,0.9590462960491215
2006-11-01,1.2451168216925717,1.086542588747963,1.2037012548940946,1.086542588747963,0.9583445611126832
2006-11-02,1.2461770021874865,1.0869989539879743,1.2042068286449814,1.0869989539879743,0.9583445611126832
2006-11-03,1.2382476560958695,1.0835871595037976,1.2004271504762898,1.0835871595037976,0.9583445611126832
2006-11-06,1.2316885708877043,1.0807557955212954,1.1972904889095057,1.0807557955212954,0.9583445611126832
2006-11-07,1.2242902009964853,1.077553519250988,1.1937429206825405,1.077553519250988,0.9583445611126832
2006-11-08,1.2200887323400122,1.075729406416534,1.19172211916897,1.075729406416534,0.9583445611126832
2006-11-09,1.2298619726330622,1.0799799678372974,1.1964310060263854,1.0799799678372974,0.9583445611126832
2006-11-10,1.2090889180869968,1.070981764911618,1.1864625535555875,1.070981764911618,0.9583445611126832
2006-11-13,1.1650954661022557,1.0517593489346675,1.1651674414512254,1.0517593489346675,0.9583445611126832
2006-11-14,1.172177223145462,1.0549128427742114,1.1686609671825396,1.0549128427742114,0.9583445611126832
2006-11-15,1.1940249579697106,1.0646118171549732,1.1794057532168927,1.0646118171549732,0.9583445611126832
2006-11-16,1.1756234934948444,1.0565185037124392,1.1704397617795435,1.0565185037124392,0.9583445611126832
2006-11-17,1.1820835418787388,1.0593822907362949,1.173612342468108,1.0593822907362949,0.9583445611126832
2006-11-20,1.1703921741553174,1.0542137736854356,1.1678865195464039,1.0542137736854356,0.9583445611126832
2006-11-21,1.1984370828507553,1.0666746160568428,1.181690977608912,1.0666746160568428,0.9583445611126832
2006-11-22,1.2116340168194215,1.0724687143705667,1.1881098363664373,1.0724687143705667,0.9583445611126832
2006-11-23,1.2114357688675543,1.0723821542249394,1.188013942696926,1.0723821542249394,0.9583445611126832
2006-11-24,1.2192472266453651,1.0757931200663537,1.1917927028727626,1.0757931200663537,0.9583445611126832
2006-11-27,1.2567526257451604,1.0921171308224988,1.2098768833140636,1.0921171308224988,0.9583445611126832
2006-11-28,1.256751053082447,1.0921164566809365,1.2098761364818151,1.0921164566809365,0.9583445611126832
2006-11-29,1.2816587775814623,1.1027934714108025,1.2217044220565867,1.1027934714108025,0.9677137624764133
2006-11-30,1.3056191491837725,1.1209104624167567,1.2417749144925077,1.1209104624167567,0.9836116272948315
2006-12-01,1.32361950032151,1.1344747323902782,1.2567991407861392,1.1344747323902782,0.9955169440909148
2006-12-04,1.3571193029088777,1.15970632522084,1.2847513227825615,1.15970632522084,1.0176580085607279
2006-12-05,1.3474999481117644,1.1524828416255122,1.2767489691673666,1.1524828416255122,1.0113193038640087
2006-12-06,1.328457283433906,1.1381707146574498,1.2608936412673926,1.1381707146574498,0.9987602185923015
2006-12-07,1.3125272874832645,1.1261772067067306,1.2476069368066272,1.1261772067067306,0.9882357529139221
2006-12-08,1.2743805913967141,1.097414743864572,1.2157431697655094,1.097414743864572,0.9882357529139221
2006-12-11,1.3169901942885198,1.1296588155532714,1.251463949115457,1.1296588155532714,0.9882357529139221
2006-12-12,1.3287484131527194,1.1385217399239762,1.261282515731291,1.1385217399239762,0.9882357529139221
2006-12-13,1.3280384702770596,1.1379871845209268,1.260690322047224,1.1379871845209268,0.9882357529139221
2006-12-14,1.3695929256632118,1.1692778687263918,1.2953549151855663,1.1692778687263918,0.9882357529139221
2006-12-15,1.3943690542870533,1.1878657727708808,1.315947054582896,1.1878657727708808,0.9882357529139221
2006-12-18,1.4274552622699554,1.212634710291655,1.3433866955951785,1.212634710291655,0.9882357529139221
2006-12-19,1.4292572663696534,1.2139799324528184,1.3448769659450122,1.2139799324528184,0.9882357529139221
2006-12-20,1.4760796412766646,1.248928170578411,1.3835934876922094,1.248928170578411,0.9882357529139221
2006-12-21,1.473765561342345,1.2472075830244664,1.3816873782851813,1.2472075830244664,0.9882357529139221
2006-12-22,1.4537693672561944,1.232336985087014,1.3652133624458078,1.232336985087014,0.9882357529139221
2006-12-25,1.468321900853576,1.2431773357051845,1.3772225707196948,1.2431773357051845,0.9882357529139221
2006-12-26,1.4626298820155679,1.238942379872565,1.3725309820048988,1.238942379872565,0.9882357529139221
2006-12-27,1.4801909033325618,1.2520142338032412,1.3870123047875942,1.2520142338032412,0.9882357529139221
2006-12-28,1.4567984479605918,1.2346266957186691,1.3677499604610406,1.2346266957186691,0.9882357529139221
2006-12-29,1.491717449404729,1.260632408302182,1.396559731447854,1.260632408302182,0.9882357529139221
2007-01-04,1.490962276687935,1.2600716018253089,1.3959359689553996,1.2600716018253089,0.9880578540044992
2007-01-05,1.546879870499901,1.298687138668033,1.4387151386162313,1.298687138668033,0.9880578540044992
2007-01-08,1.6065614199690463,1.339629517712309,1.4840720369700395,1.339629517712309,0.9880578540044992
2007-01-09,1.6351914992106438,1.3591367186716123,1.5105192673656942,1.3591367186716123,0.9880578540044992
2007-01-10,1.6822332436379719,1.3910861385028273,1.5539743986835082,1.3910861385028273,0.9880578540044992
2007-01-11,1.666784268627469,1.380647291895604,1.5397033029582181,1.380647291895604,0.9880578540044992
2007-01-12,1.6190557688933975,1.348342557923657,1.4956137767555833,1.348342557923657,0.9880578540044992
2007-01-15,1.7221072163839244,1.4184683151120456,1.5908082521668774,1.4184683151120456,0.9880578540044992
2007-01-16,1.789163975099517,1.4636005711426214,1.6527523890437452,1.4636005711426214,0.9880578540044992
2007-01-17,1.7878627403001135,1.4627307837112336,1.6515503645488683,1.4627307837112336,0.9880578540044992
2007-01-18,1.8424724998184214,1.4992385721412644,1.7019965012725677,1.4992385721412644,0.9880578540044992
2007-01-19,1.907691775971315,1.5426027123884285,1.7622432511365107,1.5426027123884285,1.0166365473155767
2007-01-22,1.9946284343279168,1.6000452820129412,1.8425515804981956,1.6000452820129412,1.0544934855816717
2007-01-23,1.967932654615391,1.582546899298438,1.8178911724465476,1.582546899298438,1.0429613553425543
2007-01-24,1.9787082757022474,1.5896275586621993,1.8278452257041544,1.5896275586621993,1.0476277915094832
2007-01-25,1.8748101918743827,1.521424133650905,1.7318686642187715,1.521424133650905,1.0026790215107435
2007-01-26,1.888401813984743,1.5304367175309181,1.7444240175717969,1.5304367175309181,1.0026790215107435
2007-01-29,1.937734171034294,1.5631058699352922,1.7899951178764906,1.5631058699352922,1.0026790215107435
2007-01-30,1.9624017927805828,1.5793653445993794,1.8086147013786351,1.5793653445993794,1.0026790215107435
2007-01-31,1.8604853273816766,1.5196807613910843,1.7402667317303835,1.5196807613910843,1.0026790215107435
2007-02-01,1.8892655224090364,1.5367166286836558,1.7597721754895264,1.5367166286836558,1.0025070745353382
2007-02-02,1.868103804465529,1.5241917117860821,1.745429257709331,1.5241917117860821,1.0025070745353382
2007-02-05,1.8687286239009797,1.5245626625422803,1.7458540522401182,1.5245626625422803,1.0025070745353382
2007-02-06,1.9036141897992271,1.5452720833878966,1.7695694607249186,1.5452720833878966,1.0025070745353382
2007-02-07,1.9310651887878307,1.5614867236914465,1.7881376679722107,1.5614867236914465,1.0025070745353382
2007-02-08,1.953513261659655,1.5746949215029764,1.8032630453926413,1.5746949215029764,1.0025070745353382
2007-02-09,1.961937149769998,1.5796359321826459,1.8089212473998173,1.5796359321826459,1.0025070745353382
2007-02-12,2.027353031168464,1.6179605868793205,1.8528087538610594,1.6179605868793205,1.0025070745353382
2007-02-13,2.0740896194354135,1.645101140561791,1.883888778835282,1.645101140561791,1.0025070745353382
2007-02-14,2.1161051807690443,1.6693503952850177,1.9116578306837324,1.6693503952850177,1.0025070745353382
2007-02-15,2.1861470880316443,1.7095564405461925,1.9576998129311,1.7095564405461925,1.0025070745353382
2007-02-16,2.2082407382136098,1.7221281599146208,1.9720963265951537,1.7221281599146208,1.0025070745353382
2007-02-26,2.2388639263722965,1.7395058718319143,1.991996426154772,1.7395058718319143,1.0126232084804376
2007-02-27,2.0261282873433153,1.619234686202971,1.8542677896368938,1.619234686202971,0.9426094213173809
2007-02-28,2.073230761080876,1.6440980203512963,1.882740054989811,1.6440980203512963,0.957083180565048
2007-03-01,1.9888734833091708,1.599879996301644,1.8321021794979435,1.599879996301644,0.9313451265860269
2007-03-02,2.0191099433198283,1.6159451167785468,1.8504991482128905,1.6159451167785468,0.9313451265860269
2007-03-05,2.0177254882884985,1.6152132731689508,1.8496610776855436,1.6152132731689508,0.9313451265860269
2007-03-06,2.0383251929003348,1.6261051213604327,1.8621338749306517,1.6261051213604327,0.9313451265860269
