date,buyhold,BASE_MA15,A_REB,B_triple_C,B_FLOW_top
2017-12-04,31.48924965052185,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-05,30.392722497331572,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-06,30.97951887179649,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-07,30.981459363992528,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-08,31.638697761120167,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-11,31.99742701675658,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-12,31.298009416104247,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-13,31.685329113110598,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-14,31.822921980921496,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-15,31.74396269202565,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-18,31.457428901823526,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-19,31.780172601345317,90.71059034488007,82.74623502342774,77.6980489287184,3.9847303868817443
2017-12-20,31.296527083072725,89.19404830429288,81.36284479703595,76.39905663659457,3.9847303868817443
2017-12-21,31.384441839993183,89.06025723183645,81.2408005298404,76.28445805163967,3.9847303868817443
2017-12-22,31.325916225561638,89.06025723183645,81.2408005298404,76.28445805163967,3.9847303868817443
2017-12-25,30.962945495188773,89.06025723183645,81.2408005298404,76.28445805163967,3.9847303868817443
2017-12-26,31.844981510218467,89.06025723183645,81.2408005298404,76.28445805163967,3.9847303868817443
2017-12-27,31.838176663420587,88.90763585970761,81.1015792561197,76.15373039576015,3.9847303868817443
2017-12-28,32.13467710290482,89.7356089369534,81.85685661218552,76.86292975630798,3.9847303868817443
2017-12-29,32.241736074287765,90.03456952580413,82.12956857507467,77.11900409527951,3.9847303868817443
2018-01-02,32.512452102200626,90.79054001637296,82.81916514418039,77.76652972532519,3.9847303868817443
2018-01-03,32.61147578327079,91.06706217626753,83.07140876363903,78.00338445449933,3.9847303868817443
2018-01-04,32.52825421508559,90.83466718210366,82.8594179615481,77.80432679696803,3.9847303868817443
2018-01-05,32.47628239692738,90.68953665114942,82.72702983599676,77.68001541224149,3.9847303868817443
2018-01-08,32.587343421649784,90.99967291456083,83.00993625347193,77.94566226204694,3.9847303868817443
2018-01-09,32.75791023726412,91.47597821598258,83.44442213063911,78.35364100492768,3.9847303868817443
2018-01-10,32.36262470582462,90.37214923540496,82.43750891460466,77.40815759647693,3.9847303868817443
2018-01-11,32.88127462720512,91.82047144418716,83.75866898446972,78.64871627231251,3.9847303868817443
2018-01-12,32.72620487095334,91.38744145106173,83.36365885999453,78.27780494359618,3.9847303868817443
2018-01-15,31.834414383359345,88.89712974846816,81.09199557745002,76.14473139859751,3.9847303868817443
2018-01-16,32.37731628509626,88.76378405384546,80.97035758408386,76.03051430149962,3.9847303868817443
2018-01-17,32.765572266812434,88.76378405384546,80.97035758408386,76.03051430149962,3.9847303868817443
2018-01-18,32.79249592468475,88.70357608609639,80.91543585299705,75.97894323789747,3.9847303868817443
2018-01-19,32.70158534192612,88.45766330735327,80.6911141226701,75.76830693796451,3.9847303868817443
2018-01-22,32.47272431857354,87.83859511429098,80.1263998814343,75.23804480901252,3.9847303868817443
2018-01-23,32.63716522000117,87.70683722161955,80.00621028161216,75.12518774179901,3.9847303868817443
2018-01-24,33.02349210085658,88.61346482999403,80.83323633089766,75.90175854800569,3.9847303868817443
2018-01-25,32.848486911226026,88.14386530463096,80.40486746520241,75.49952362968094,3.9847303868817443
2018-01-26,32.541269118127076,87.31949358098711,79.65287526526242,74.7934090043036,3.9847303868817443
2018-01-29,32.2594553393966,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-01-30,32.215618763773726,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-01-31,31.131765666544588,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-01,29.809820551523988,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-02,29.23819617077258,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-05,28.59447203376419,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-06,26.569212637471505,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-07,26.915655673979025,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-08,27.349445693172363,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-09,26.52273732865467,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-12,27.371848577348977,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-13,27.19870909412892,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-14,27.122155769805453,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-22,27.6509972120946,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-23,27.897808120916675,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-26,28.857436816519723,87.18851434061564,79.53339595236453,74.68121889079714,3.9847303868817443
2018-02-27,29.101741477435915,87.79586228276453,80.08741897625816,75.20144205268404,3.9847303868817443
2018-02-28,28.870602543873538,87.0985486187365,79.45132918663893,74.60415885807222,3.9847303868817443
2018-03-01,29.39338747196281,88.67571724232619,80.89002300511098,75.95508077819869,4.050908244963902
2018-03-02,29.124295164704723,87.8639035861675,80.14948627910866,75.25972275068057,4.013822752617438
2018-03-05,29.6616948446769,89.48516286132879,81.6283996067186,76.64841046629007,4.007802018488512
2018-03-06,30.011514320906493,90.54051903589638,82.59109591066924,77.55237455005383,4.007802018488512
2018-03-07,30.015428589173816,90.55232783290607,82.60186789979414,77.56248936117302,4.007802018488512
2018-03-08,30.67219872261557,92.53371098249501,84.40928636266605,79.25964075571235,4.007802018488512
2018-03-09,31.368327484450216,94.6338335800548,86.32501899515137,81.05849828404634,4.007802018488512
2018-03-12,31.847315836748166,96.07887409235559,87.64318550023756,82.29624602664015,4.007802018488512
2018-03-13,31.479469253535896,94.96913267066334,86.63087895316897,81.3456983237419,4.007802018488512
2018-03-14,31.19315449601744,94.1053613035751,85.8429463834894,80.60583598034755,4.007802018488512
2018-03-15,30.30288472442139,91.4195425761234,83.39294151848871,78.30530112432025,4.007802018488512
