ym,ver,Q1,Q2,Q3,Q4,Q5
2013-01,v2,,,,,0.03241821501670091
2013-01,v3,0.05957662882105517,,,,
2013-01,v3,,0.03813593083206631,,,
2013-01,v3,,,0.03205942879396079,,
2013-01,v3,,,,0.029738721985477987,
2013-01,v3,,,,,0.02698533446789758
2013-02,v1,-0.06395857840624888,,,,
2013-02,v1,,-0.036649574603553246,,,
2013-02,v1,,,-0.028692026433793368,,
2013-02,v1,,,,-0.026511706597588298,
2013-02,v1,,,,,-0.026714148030184848
2013-02,v2,-0.06234137020791984,,,,
2013-02,v2,,-0.03773986625827767,,,
2013-02,v2,,,-0.026150682629778044,,
2013-02,v2,,,,-0.029501349416271264,
2013-02,v2,,,,,-0.02679276555912184
2013-02,v3,-0.04100232230951177,,,,
2013-02,v3,,-0.040590317319719585,,,
2013-02,v3,,,-0.03472311068566729,,
2013-02,v3,,,,-0.031640343151768974,
2013-02,v3,,,,,-0.03456994060470104
2013-03,v1,-0.021093857171081632,,,,
2013-03,v1,,-0.028605475673330816,,,
2013-03,v1,,,-0.02307639768406906,,
2013-03,v1,,,,-0.03865853862636675,
2013-03,v1,,,,,-0.036044189372784134
2013-03,v2,-0.018997649899452032,,,,
2013-03,v2,,-0.031060363433638584,,,
2013-03,v2,,,-0.02340720165519043,,
2013-03,v2,,,,-0.03704266624188571,
2013-03,v2,,,,,-0.03697336922908126
2013-03,v3,-0.022955442526633976,,,,
2013-03,v3,,-0.021177113395587928,,,
2013-03,v3,,,-0.024347670074877183,,
2013-03,v3,,,,-0.04063836500384189,
2013-03,v3,,,,,-0.038349897924043544
2013-04,v1,0.1670099820729946,,,,
2013-04,v1,,0.13946223336801034,,,
2013-04,v1,,,0.1464608016978958,,
2013-04,v1,,,,0.13311421890766195,
2013-04,v1,,,,,0.1314018377402615
2013-04,v2,0.15851587305610781,,,,
2013-04,v2,,0.14348708478944686,,,
2013-04,v2,,,0.1398190724371672,,
2013-04,v2,,,,0.14288787176482418,
2013-04,v2,,,,,0.1327565425524283
2013-04,v3,0.17025178213639033,,,,
2013-04,v3,,0.14287389895335334,,,
2013-04,v3,,,0.13339257576479288,,
2013-04,v3,,,,0.13676765265138885,
2013-04,v3,,,,,0.13414859358525794
2013-05,v1,-0.15228563884192955,,,,
2013-05,v1,,-0.16292362161666007,,,
2013-05,v1,,,-0.15440841313404038,,
2013-05,v1,,,,-0.14737032018435006,
2013-05,v1,,,,,-0.14774808357801936
2013-05,v2,-0.14936693336082324,,,,
2013-05,v2,,-0.1574246129329324,,,
2013-05,v2,,,-0.1573984609337694,,
2013-05,v2,,,,-0.1450033349954196,
2013-05,v2,,,,,-0.1555237351468551
2013-05,v3,-0.1436134829297678,,,,
2013-05,v3,,-0.15266525025924016,,,
2013-05,v3,,,-0.1635213989132036,,
2013-05,v3,,,,-0.14849703200876183,
2013-05,v3,,,,,-0.15641685609539552
2013-06,v1,0.07979944251038334,,,,
2013-06,v1,,0.07726659556484511,,,
2013-06,v1,,,0.0713559069961431,,
2013-06,v1,,,,0.069449277919271,
2013-06,v1,,,,,0.047958208858845754
2013-06,v2,0.07535931320845413,,,,
2013-06,v2,,0.08065801407696754,,,
2013-06,v2,,,0.07034631925337087,,
2013-06,v2,,,,0.0678915665098795,
2013-06,v2,,,,,0.05157886109727888
2013-06,v3,0.09677039489919739,,,,
2013-06,v3,,0.0834163177201563,,,
2013-06,v3,,,0.05968938673800192,,
2013-06,v3,,,,0.059935759936179084,
2013-06,v3,,,,,0.04600905661714911
2013-07,v1,0.0809184567856006,,,,
2013-07,v1,,0.0900270929578557,,,
2013-07,v1,,,0.09154155856250337,,
2013-07,v1,,,,0.07747309938789965,
2013-07,v1,,,,,0.09144513219804307
2013-07,v2,0.08272633294376966,,,,
2013-07,v2,,0.09061739748193093,,,
2013-07,v2,,,0.0919773254513885,,
2013-07,v2,,,,0.0758525033410286,
2013-07,v2,,,,,0.09023287556546532
2013-07,v3,0.07004772293695227,,,,
2013-07,v3,,0.08565887677682527,,,
2013-07,v3,,,0.09574926888924486,,
2013-07,v3,,,,0.08508855285406265,
2013-07,v3,,,,,0.09487149057131666
2013-08,v1,0.08544031069111947,,,,
2013-08,v1,,0.05462000506494136,,,
2013-08,v1,,,0.04677264272698139,,
2013-08,v1,,,,0.048032024707395427,
2013-08,v1,,,,,0.043216537369531204
2013-08,v2,0.08213690092094764,,,,
2013-08,v2,,0.05851338971459588,,,
2013-08,v2,,,0.04686096577171285,,
2013-08,v2,,,,0.04569583393660193,
2013-08,v2,,,,,0.04488275114752155
2013-08,v3,0.08874603469686163,,,,
2013-08,v3,,0.055749214886258155,,,
2013-08,v3,,,0.04845767708711324,,
2013-08,v3,,,,0.0387780229799056,
2013-08,v3,,,,,0.04634224414911048
2013-09,v1,-0.04012833301399086,,,,
2013-09,v1,,-0.018366332997120507,,,
2013-09,v1,,,-0.008886175759694493,,
2013-09,v1,,,,-0.016829456397101122,
2013-09,v1,,,,,-0.022413157899532198
2013-09,v2,-0.033317393578975424,,,,
2013-09,v2,,-0.014550037751484392,,,
2013-09,v2,,,-0.014254052689250625,,
2013-09,v2,,,,-0.02095822599481923,
2013-09,v2,,,,,-0.023544561912836614
2013-09,v3,-0.03241032542370506,,,,
2013-09,v3,,-0.014180258199286285,,,
2013-09,v3,,,-0.017781993530303904,,
2013-09,v3,,,,-0.013516012142920733,
2013-09,v3,,,,,-0.028715285781531256
2013-10,v1,0.1281028353916271,,,,
2013-10,v1,,0.09006913072882933,,,
2013-10,v1,,,0.0769256875135075,,
2013-10,v1,,,,0.06982113805151267,
2013-10,v1,,,,,0.08680434803177946
2013-10,v2,0.11825932707392221,,,,
2013-10,v2,,0.09294262160034204,,,
2013-10,v2,,,0.07892923609570511,,
2013-10,v2,,,,0.07198310516608247,
2013-10,v2,,,,,0.08963516932216067
2013-10,v3,0.12497629498435721,,,,
2013-10,v3,,0.09846847564089749,,,
2013-10,v3,,,0.07422593988816098,,
2013-10,v3,,,,0.06915979665969521,
2013-10,v3,,,,,0.08490099227785447
2013-11,v1,-0.039856319513265966,,,,
2013-11,v1,,-0.02005896032041091,,,
2013-11,v1,,,-0.024595969583695698,,
2013-11,v1,,,,-0.02541343193917261,
2013-11,v1,,,,,-0.040799285780833604
2013-11,v2,-0.03779361148723187,,,,
2013-11,v2,,-0.022549025265548972,,,
2013-11,v2,,,-0.017043948458646874,,
2013-11,v2,,,,-0.03097283155839245,
2013-11,v2,,,,,-0.04238551251486164
2013-11,v3,-0.030373303063654267,,,,
2013-11,v3,,-0.019111733424950813,,,
2013-11,v3,,,-0.03242987551705169,,
2013-11,v3,,,,-0.025934852955103067,
2013-11,v3,,,,,-0.04287309330714101
2013-12,v1,0.032580332743704414,,,,
2013-12,v1,,0.009120261726929578,,,
2013-12,v1,,,-0.006894007872297571,,
2013-12,v1,,,,0.007825507052498987,
2013-12,v1,,,,,0.031908844410530296
2013-12,v2,0.008236441814580666,,,,
2013-12,v2,,0.013209298312654834,,,
2013-12,v2,,,0.0023625734024541227,,
2013-12,v2,,,,0.013732760662084044,
2013-12,v2,,,,,0.03705013246350865
2013-12,v3,0.0321616557415887,,,,
2013-12,v3,,0.011862633356908993,,,
2013-12,v3,,,-0.0050751660673985,,
2013-12,v3,,,,0.011207565472911366,
2013-12,v3,,,,,0.024404989170554343
2014-01,v1,0.012532175373691185,,,,
2014-01,v1,,0.035701910792820604,,,
2014-01,v1,,,0.03236130673400385,,
2014-01,v1,,,,0.050352159914442945,
2014-01,v1,,,,,0.04671498362249641
2014-01,v2,0.013363821669573468,,,,
2014-01,v2,,0.034269152414262656,,,
2014-01,v2,,,0.03607735942106649,,
2014-01,v2,,,,0.051418586551866804,
2014-01,v2,,,,,0.04253135031448426
2014-01,v3,0.022942113438141228,,,,
2014-01,v3,,0.03176177772037531,,,
2014-01,v3,,,0.04080348179179298,,
2014-01,v3,,,,0.04083706692472664,
2014-01,v3,,,,,0.041289731608564736
2014-02,v1,-0.04576219904984725,,,,
2014-02,v1,,-0.0069332333880127075,,,
2014-02,v1,,,-0.0018308038054201143,,
2014-02,v1,,,,-0.019480938459473882,
2014-02,v1,,,,,-0.030000891961313822
2014-02,v2,-0.04635781863663724,,,,
2014-02,v2,,-0.003976334295612452,,,
2014-02,v2,,,-0.0016005964240246471,,
2014-02,v2,,,,-0.022619790739461885,
2014-02,v2,,,,,-0.029451688236273556
2014-02,v3,-0.04831210116055342,,,,
2014-02,v3,,-0.011016833928894626,,,
2014-02,v3,,,-0.0014241755454931018,,
2014-02,v3,,,,-0.010849039770886918,
2014-02,v3,,,,,-0.03239804618999679
2014-03,v1,-0.018856371369665614,,,,
2014-03,v1,,-0.012201321273382264,,,
2014-03,v1,,,-0.015597053800986558,,
2014-03,v1,,,,-0.010391821357579784,
2014-03,v1,,,,,-0.010437884496612917
2014-03,v2,-0.014806079146606543,,,,
2014-03,v2,,-0.013257174075477446,,,
2014-03,v2,,,-0.01884171482122863,,
2014-03,v2,,,,-0.009679841807062602,
2014-03,v2,,,,,-0.010899642447851916
2014-03,v3,-0.013504119111398098,,,,
2014-03,v3,,-0.014611615112204364,,,
2014-03,v3,,,-0.01531012347437346,,
2014-03,v3,,,,-0.009115382594778633,
2014-03,v3,,,,,-0.014943212005472582
2014-04,v1,0.041126271775522694,,,,
2014-04,v1,,0.03403309267489665,,,
2014-04,v1,,,0.02735849900326248,,
2014-04,v1,,,,0.03118880388348173,
2014-04,v1,,,,,0.007067954652536515
2014-04,v2,0.03871880296053252,,,,
2014-04,v2,,0.03516960932538569,,,
2014-04,v2,,,0.027626910856851875,,
2014-04,v2,,,,0.032791972652161015,
2014-04,v2,,,,,0.006475590198265551
2014-04,v3,0.0424007102474646,,,,
2014-04,v3,,0.03662411473691668,,,
2014-04,v3,,,0.028446503936501864,,
2014-04,v3,,,,0.02736847971184416,
2014-04,v3,,,,,0.005934425177916767
2014-05,v1,0.06156785082639292,,,,
2014-05,v1,,0.05063315197303894,,,
2014-05,v1,,,0.046676415306632656,,
2014-05,v1,,,,0.02960050675429415,
2014-05,v1,,,,,0.034805824092609426
2014-05,v2,0.0591628093464183,,,,
2014-05,v2,,0.0472911263607625,,,
2014-05,v2,,,0.050007864607351155,,
2014-05,v2,,,,0.031789042928485486,
2014-05,v2,,,,,0.03503290570995064
2014-05,v3,0.06164612229717502,,,,
2014-05,v3,,0.05984638216335181,,,
2014-05,v3,,,0.038154727231769076,,
2014-05,v3,,,,0.035441577103696824,
2014-05,v3,,,,,0.028194940156975355
2014-06,v1,0.07041494143997962,,,,
2014-06,v1,,0.09452181187536299,,,
2014-06,v1,,,0.09124172875590887,,
2014-06,v1,,,,0.08118648918135506,
2014-06,v1,,,,,0.06831960993155577
2014-06,v2,0.07733712582783547,,,,
2014-06,v2,,0.09281937188391651,,,
2014-06,v2,,,0.08610770470097041,,
2014-06,v2,,,,0.08197954602317854,
2014-06,v2,,,,,0.0674201695112827
2014-06,v3,0.06449814866540218,,,,
2014-06,v3,,0.09300095934208334,,,
2014-06,v3,,,0.08698409031835808,,
2014-06,v3,,,,0.0954175940275789,
2014-06,v3,,,,,0.06580145089872358
2014-07,v1,0.05643144546407492,,,,
2014-07,v1,,0.05293015226783816,,,
2014-07,v1,,,0.04952085052469391,,
2014-07,v1,,,,0.044788590480439004,
2014-07,v1,,,,,0.07724127132995841
2014-07,v2,0.04944813122841639,,,,
2014-07,v2,,0.05909017363885538,,,
2014-07,v2,,,0.043822342083861654,,
2014-07,v2,,,,0.051031061844776966,
2014-07,v2,,,,,0.07755686586973543
2014-07,v3,0.05661986895831472,,,,
2014-07,v3,,0.056828067068309986,,,
2014-07,v3,,,0.04889569241970538,,
2014-07,v3,,,,0.04568687480162086,
2014-07,v3,,,,,0.07289583079309339
2014-08,v1,0.15038986890700706,,,,
2014-08,v1,,0.1476490876848761,,,
2014-08,v1,,,0.12959658874986474,,
2014-08,v1,,,,0.12245653271626257,
2014-08,v1,,,,,0.14539784461923802
2014-08,v2,0.1515130094273347,,,,
2014-08,v2,,0.14488995441352678,,,
2014-08,v2,,,0.1324688786460437,,
2014-08,v2,,,,0.12149937101470384,
2014-08,v2,,,,,0.14511870917563946
2014-08,v3,0.16499038309038627,,,,
2014-08,v3,,0.14025621988217452,,,
2014-08,v3,,,0.12752718498842203,,
2014-08,v3,,,,0.1216173827906346,
2014-08,v3,,,,,0.14109875192563107
2014-09,v1,0.013903539051812075,,,,
2014-09,v1,,0.025535980549428523,,,
2014-09,v1,,,0.021306954348610758,,
2014-09,v1,,,,0.024496469449474142,
2014-09,v1,,,,,0.02259771991353747
2014-09,v2,0.014318432600147991,,,,
2014-09,v2,,0.026733814102401297,,,
2014-09,v2,,,0.0197547819558894,,
2014-09,v2,,,,0.025848942668562056,
2014-09,v2,,,,,0.021193307887119185
2014-09,v3,0.020171546196072743,,,,
2014-09,v3,,0.020511294401017302,,,
2014-09,v3,,,0.024036216658054863,,
2014-09,v3,,,,0.021983346012091506,
2014-09,v3,,,,,0.021112794472701573
2014-10,v1,0.07314631065723833,,,,
2014-10,v1,,0.07310780252622283,,,
2014-10,v1,,,0.06502832369136685,,
2014-10,v1,,,,0.058120162767600916,
2014-10,v1,,,,,0.07229236877916098
2014-10,v2,0.07532558017610466,,,,
2014-10,v2,,0.0723690959893502,,,
2014-10,v2,,,0.06553342035175955,,
2014-10,v2,,,,0.057543970155133524,
2014-10,v2,,,,,0.07091448758121545
2014-10,v3,0.050618237379079806,,,,
2014-10,v3,,0.07166145740949051,,,
2014-10,v3,,,0.06820202732505742,,
2014-10,v3,,,,0.07591110966598921,
2014-10,v3,,,,,0.07538911761988087
2014-11,v1,0.01281622418169956,,,,
2014-11,v1,,0.012187296676552432,,,
2014-11,v1,,,0.010731239223273563,,
2014-11,v1,,,,-0.004718184323513915,
2014-11,v1,,,,,-0.002541206581791688
2014-11,v2,0.015790263418385728,,,,
2014-11,v2,,0.011653075898765484,,,
2014-11,v2,,,0.008718562800123845,,
2014-11,v2,,,,-0.003627144783298922,
2014-11,v2,,,,,-0.004065075101743379
2014-11,v3,-0.014450309991190013,,,,
2014-11,v3,,0.014257969375480522,,,
2014-11,v3,,,0.014582232842975279,,
2014-11,v3,,,,0.008790678016570897,
2014-11,v3,,,,,0.005370699434956373
2014-12,v1,0.040884894507882935,,,,
2014-12,v1,,0.05982865732431713,,,
2014-12,v1,,,0.060843647557588906,,
2014-12,v1,,,,0.05355559800283459,
2014-12,v1,,,,,0.03853767143007309
2014-12,v2,0.040667377202404174,,,,
2014-12,v2,,0.06055441669131862,,,
2014-12,v2,,,0.060825522012007006,,
2014-12,v2,,,,0.05171476086142497,
2014-12,v2,,,,,0.03988393174444424
2014-12,v3,0.06541293917817034,,,,
2014-12,v3,,0.06465692430258492,,,
2014-12,v3,,,0.03763750742247649,,
2014-12,v3,,,,0.05282255563838584,
2014-12,v3,,,,,0.03313692317953432
2015-01,v1,0.05886266207666262,,,,
2015-01,v1,,0.06536566502897448,,,
2015-01,v1,,,0.0792548437305104,,
2015-01,v1,,,,0.07925892991873121,
2015-01,v1,,,,,0.084661313851024
2015-01,v2,0.060169898225720546,,,,
2015-01,v2,,0.06892112135147326,,,
2015-01,v2,,,0.07397186272546073,,
2015-01,v2,,,,0.08108205315127255,
2015-01,v2,,,,,0.0832584791519756
2015-01,v3,0.08057083953298119,,,,
2015-01,v3,,0.07021521331273504,,,
2015-01,v3,,,0.06982649343573923,,
2015-01,v3,,,,0.0731482035183914,
2015-01,v3,,,,,0.07364266480605584
2015-02,v1,0.21253559544710007,,,,
2015-02,v1,,0.22558529925156118,,,
2015-02,v1,,,0.22612333262902,,
2015-02,v1,,,,0.20750337211068762,
2015-02,v1,,,,,0.2129922117872853
2015-02,v2,0.21221675583374738,,,,
2015-02,v2,,0.2299572034324843,,,
2015-02,v2,,,0.21523518026443716,,
2015-02,v2,,,,0.21435031420746717,
2015-02,v2,,,,,0.2129485207846977
2015-02,v3,0.24115109488866202,,,,
2015-02,v3,,0.2223154407617158,,,
2015-02,v3,,,0.20273728089009327,,
2015-02,v3,,,,0.207152882397922,
2015-02,v3,,,,,0.21131473201901863
2015-03,v1,0.17417774165089467,,,,
2015-03,v1,,0.16317375652292856,,,
2015-03,v1,,,0.15905083025325692,,
2015-03,v1,,,,0.17005650418779686,
2015-03,v1,,,,,0.18025246630627248
2015-03,v2,0.16942342243060773,,,,
2015-03,v2,,0.16369457619913674,,,
2015-03,v2,,,0.16326374187451856,,
2015-03,v2,,,,0.16649779518511568,
2015-03,v2,,,,,0.1838348966245569
2015-03,v3,0.1590320516809328,,,,
2015-03,v3,,0.17333216122031064,,,
2015-03,v3,,,0.16168456323213906,,
2015-03,v3,,,,0.16509427977052918,
2015-03,v3,,,,,0.18758912278592849
2015-04,v1,0.25392536763609747,,,,
2015-04,v1,,0.21395125767343104,,,
2015-04,v1,,,0.2116152272940414,,
2015-04,v1,,,,0.25230503620844186,
2015-04,v1,,,,,0.24773537415139768
2015-04,v2,0.25392536763609747,,,,
2015-04,v2,,0.21395125767343104,,,
2015-04,v2,,,0.2116152272940414,,
2015-04,v2,,,,0.25230503620844186,
2015-04,v2,,,,,0.24773537415139768
2015-04,v3,0.2912112600813963,,,,
2015-04,v3,,0.2106873000987952,,,
2015-04,v3,,,0.20124676665302607,,
2015-04,v3,,,,0.25704851254530425,
2015-04,v3,,,,,0.2192371032249819
2015-05,v1,-0.03929681030478669,,,,
2015-05,v1,,-0.0858441946803718,,,
2015-05,v1,,,-0.09110869790474588,,
2015-05,v1,,,,-0.10219674527347052,
2015-05,v1,,,,,-0.1115382653144447
2015-05,v2,-0.042854134765317534,,,,
2015-05,v2,,-0.08593615300867799,,,
2015-05,v2,,,-0.0899753334284188,,
2015-05,v2,,,,-0.10105092800288741,
2015-05,v2,,,,,-0.11016816427251785
2015-05,v3,-0.08760976908298235,,,,
2015-05,v3,,-0.08214524764268949,,,
2015-05,v3,,,-0.08805252629651616,,
2015-05,v3,,,,-0.07849152354743405,
2015-05,v3,,,,,-0.09368564690819754
2015-06,v1,-0.16106553572387766,,,,
2015-06,v1,,-0.16149433816102216,,,
2015-06,v1,,,-0.17983874229655927,,
2015-06,v1,,,,-0.18431262043030938,
2015-06,v1,,,,,-0.1872346778802643
2015-06,v2,-0.16008500553818458,,,,
2015-06,v2,,-0.16149535558736247,,,
2015-06,v2,,,-0.18687849431070208,,
2015-06,v2,,,,-0.17426164530752908,
2015-06,v2,,,,,-0.19122541374825452
2015-06,v3,-0.14730340685050242,,,,
2015-06,v3,,-0.15416139263941164,,,
2015-06,v3,,,-0.19131437007274021,,
2015-06,v3,,,,-0.1854163215496386,
2015-06,v3,,,,,-0.19575042337973983
2015-07,v1,-0.10887178993708069,,,,
2015-07,v1,,-0.11853242751861677,,,
2015-07,v1,,,-0.12624670735583987,,
2015-07,v1,,,,-0.1384858991614789,
2015-07,v1,,,,,-0.15422261836005546
2015-07,v2,-0.10984216556347486,,,,
2015-07,v2,,-0.11798885290887871,,,
2015-07,v2,,,-0.1279276847408508,,
2015-07,v2,,,,-0.13602656752974424,
2015-07,v2,,,,,-0.15457185565784054
2015-07,v3,-0.13477903757411083,,,,
2015-07,v3,,-0.11387364293680395,,,
2015-07,v3,,,-0.12219665716187361,,
2015-07,v3,,,,-0.12981584793210976,
2015-07,v3,,,,,-0.14563242558822836
2015-08,v1,-0.021256286592187337,,,,
2015-08,v1,,-0.026338583095303455,,,
2015-08,v1,,,-0.025284615391303215,,
2015-08,v1,,,,-0.026619650048545912,
2015-08,v1,,,,,-0.058394433209077654
2015-08,v2,-0.01484644333869661,,,,
2015-08,v2,,-0.029733407131520923,,,
2015-08,v2,,,-0.025849871378037247,,
2015-08,v2,,,,-0.029355140688628586,
2015-08,v2,,,,,-0.058123577825644396
2015-08,v3,-0.001110078628193539,,,,
2015-08,v3,,-0.021313160016591875,,,
2015-08,v3,,,-0.03507833754799782,,
2015-08,v3,,,,-0.03540819172028279,
2015-08,v3,,,,,-0.06503054336526336
2015-09,v1,0.24341018377912085,,,,
2015-09,v1,,0.20539703855823338,,,
2015-09,v1,,,0.20757170129047373,,
2015-09,v1,,,,0.19048884301872399,
2015-09,v1,,,,,0.19824396494392646
2015-09,v2,0.24341018377912085,,,,
2015-09,v2,,0.20509368493158847,,,
2015-09,v2,,,0.2071719437764632,,
2015-09,v2,,,,0.19051196170152623,
2015-09,v2,,,,,0.19892245631467625
2015-09,v3,0.24525122845059472,,,,
2015-09,v3,,0.21893621119935605,,,
2015-09,v3,,,0.2043032673525055,,
2015-09,v3,,,,0.18445573886499245,
2015-09,v3,,,,,0.19217464032468407
2015-10,v1,0.10386164047174279,,,,
2015-10,v1,,0.09448004963511292,,,
2015-10,v1,,,0.0947589862666354,,
2015-10,v1,,,,0.10353247834375978,
2015-10,v1,,,,,0.07259513544503299
2015-10,v2,0.09950911070209804,,,,
2015-10,v2,,0.09447061399342811,,,
2015-10,v2,,,0.0913787889061918,,
2015-10,v2,,,,0.111100634795005,
2015-10,v2,,,,,0.07278590167866415
2015-10,v3,0.12232942296986331,,,,
2015-10,v3,,0.10139609883569704,,,
2015-10,v3,,,0.09163028867568976,,
2015-10,v3,,,,0.08125314536265614,
2015-10,v3,,,,,0.0725852693876004
2015-11,v1,0.07653031114639718,,,,
2015-11,v1,,0.08894766764361707,,,
2015-11,v1,,,0.07790473966620103,,
2015-11,v1,,,,0.05175135292910735,
2015-11,v1,,,,,0.042402551893984924
2015-11,v2,0.0775373133872389,,,,
2015-11,v2,,0.09317519947938134,,,
2015-11,v2,,,0.07332667604834014,,
2015-11,v2,,,,0.05037776662651017,
2015-11,v2,,,,,0.043117538769040266
2015-11,v3,0.08286108349435467,,,,
2015-11,v3,,0.08477537061196216,,,
2015-11,v3,,,0.06902599627288944,,
2015-11,v3,,,,0.06322423004971277,
2015-11,v3,,,,,0.03763655855366978
2015-12,v1,-0.29190375642453076,,,,
2015-12,v1,,-0.28989477875590447,,,
2015-12,v1,,,-0.2968326529869974,,
2015-12,v1,,,,-0.29542397525207026,
2015-12,v1,,,,,-0.22761507698589611
2015-12,v2,-0.2817490442616157,,,,
2015-12,v2,,-0.2922589235517842,,,
2015-12,v2,,,-0.297948932567361,,
2015-12,v2,,,,-0.2993780671333862,
2015-12,v2,,,,,-0.2303566963346336
2015-12,v3,-0.29183778307101965,,,,
2015-12,v3,,-0.29127527803952796,,,
2015-12,v3,,,-0.29515172691445524,,
2015-12,v3,,,,-0.28954590409826,
2015-12,v3,,,,,-0.23385968746642624
2016-01,v1,-0.012483491031350848,,,,
2016-01,v1,,-0.009815719665644084,,,
2016-01,v1,,,-0.02202269086745027,,
2016-01,v1,,,,-0.014700767492857288,
2016-01,v1,,,,,-0.02556190065095211
2016-01,v2,-0.01335898173246131,,,,
2016-01,v2,,-0.011844522787528367,,,
2016-01,v2,,,-0.02186816833043857,,
2016-01,v2,,,,-0.014601124282996862,
2016-01,v2,,,,,-0.022915564535032504
2016-01,v3,-0.010502613571115363,,,,
2016-01,v3,,-0.016388197613380746,,,
2016-01,v3,,,-0.01776556516119788,,
2016-01,v3,,,,-0.018527809663706384,
2016-01,v3,,,,,-0.021413508473239553
2016-02,v1,0.2054536159316135,,,,
2016-02,v1,,0.20760918166630926,,,
2016-02,v1,,,0.2016264179854373,,
2016-02,v1,,,,0.17719622439989566,
2016-02,v1,,,,,0.12723473515447123
2016-02,v2,0.22076377794283308,,,,
2016-02,v2,,0.20203081120106545,,,
2016-02,v2,,,0.20049116951697335,,
2016-02,v2,,,,0.16086099238744317,
2016-02,v2,,,,,0.13492609449442766
2016-02,v3,0.2273539094997842,,,,
2016-02,v3,,0.20412491686156972,,,
2016-02,v3,,,0.18842402915060888,,
2016-02,v3,,,,0.1548815725229077,
2016-02,v3,,,,,0.14428002590052005
2016-03,v1,-0.00814990974104925,,,,
2016-03,v1,,-0.002793022793399689,,,
2016-03,v1,,,-0.0030000393610407476,,
2016-03,v1,,,,0.000279463495658449,
2016-03,v1,,,,,-0.01266418574599715
2016-03,v2,-0.007794447196147614,,,,
2016-03,v2,,-0.0050499910692828245,,,
2016-03,v2,,,-4.837257829647029e-05,,
2016-03,v2,,,,-0.0013440805204931192,
2016-03,v2,,,,,-0.012092664195454633
2016-03,v3,-0.00821984130437473,,,,
2016-03,v3,,0.002930118841451785,,,
2016-03,v3,,,-0.0026800151823203697,,
2016-03,v3,,,,-0.010639024277324058,
2016-03,v3,,,,,-0.0077287024075484104
2016-04,v1,-0.0009700682592124892,,,,
2016-04,v1,,-0.012496203674337344,,,
2016-04,v1,,,-0.011980315558677209,,
2016-04,v1,,,,-0.019013201455880438,
2016-04,v1,,,,,-0.0060385651952455065
2016-04,v2,-0.0018232216432133058,,,,
2016-04,v2,,-0.012410029678597681,,,
2016-04,v2,,,-0.011223547752066807,,
2016-04,v2,,,,-0.018163788137843462,
2016-04,v2,,,,,-0.006874348032398624
2016-04,v3,-0.005246886424452056,,,,
2016-04,v3,,-0.007800440790331423,,,
2016-04,v3,,,-0.013571737798270018,,
2016-04,v3,,,,-0.01704317772406093,
2016-04,v3,,,,,-0.006825860165074454
2016-05,v1,0.0683037166503051,,,,
2016-05,v1,,0.056180671009949334,,,
2016-05,v1,,,0.04702094838184661,,
2016-05,v1,,,,0.04762066758109801,
2016-05,v1,,,,,0.056887790952993594
2016-05,v2,0.06952223804011215,,,,
2016-05,v2,,0.05652231365525015,,,
2016-05,v2,,,0.045125491985530036,,
2016-05,v2,,,,0.04904114241049655,
2016-05,v2,,,,,0.05580009606956705
2016-05,v3,0.06534771695150947,,,,
2016-05,v3,,0.05647362817209373,,,
2016-05,v3,,,0.04534468615496555,,
2016-05,v3,,,,0.05252039486226608,
2016-05,v3,,,,,0.05633346328009761
2016-06,v1,-0.00917901223218767,,,,
2016-06,v1,,0.019825932109673223,,,
2016-06,v1,,,0.004466465801267008,,
2016-06,v1,,,,-0.010733598059073377,
2016-06,v1,,,,,-0.020226380595359705
2016-06,v2,-0.008254266198426709,,,,
2016-06,v2,,0.02114159441985309,,,
2016-06,v2,,,0.003564875602934204,,
2016-06,v2,,,,-0.012189053079989905,
2016-06,v2,,,,,-0.020111583700047803
2016-06,v3,-0.0038276909036622257,,,,
2016-06,v3,,0.009000503022778385,,,
2016-06,v3,,,0.011867724580737251,,
2016-06,v3,,,,-0.010366326030912832,
2016-06,v3,,,,,-0.022505699034867082
2016-07,v1,0.05228090119215257,,,,
2016-07,v1,,0.05162428348097426,,,
2016-07,v1,,,0.04493650302708278,,
2016-07,v1,,,,0.043581441683876274,
2016-07,v1,,,,,0.03854374685463121
2016-07,v2,0.0512268026544821,,,,
2016-07,v2,,0.05470083846968903,,,
2016-07,v2,,,0.044399588210026736,,
2016-07,v2,,,,0.03972916565070341,
2016-07,v2,,,,,0.04090939876426529
2016-07,v3,0.050280459885034476,,,,
2016-07,v3,,0.04966470354176714,,,
2016-07,v3,,,0.047060869242889096,,
2016-07,v3,,,,0.04564483213327518,
2016-07,v3,,,,,0.03832029443215402
2016-08,v1,-0.025399858659153906,,,,
2016-08,v1,,-0.012021792752176701,,,
2016-08,v1,,,-0.010177878278188262,,
2016-08,v1,,,,0.0034913740970804333,
2016-08,v1,,,,,0.008468098172827452
2016-08,v2,-0.024728244587637588,,,,
2016-08,v2,,-0.010936636877134568,,,
2016-08,v2,,,-0.009471230095772332,,
2016-08,v2,,,,0.003056347664996989,
2016-08,v2,,,,,0.006442527219440413
2016-08,v3,-0.02215459597643616,,,,
2016-08,v3,,-0.011392759618468246,,,
2016-08,v3,,,-0.00904085056324846,,
2016-08,v3,,,,-0.001101654230466446,
2016-08,v3,,,,,0.008043925697742428
2016-09,v1,0.04274168092767136,,,,
2016-09,v1,,0.039443968839510214,,,
