,rv20,rv_pct,nav_end,mdd_intra,ret,mdd,MA15_base,rv_state,gate_on
2022-04,0.4503355085210625,0.9867549668874173,33.85732139638155,-0.05895958455975436,-0.04587551729159711,-0.05895958455975436,0.4562447467994745,low,de_risk
2022-05,0.2889505634289596,0.7695364238410596,34.605037258598294,-0.010259830423669625,0.02208431829154245,-0.010259830423669625,0.3463151723332283,low,de_risk
2022-06,0.2408554907768978,0.6158940397350994,35.246899218908474,-0.008856430906574175,0.018548223355855376,-0.008856430906574175,0.5147480601834162,low,de_risk
2022-07,0.1843719728475945,0.3033112582781457,36.09870993322831,-0.020156851819669863,0.024166968817014967,-0.020156851819669863,0.5147480601834162,low,de_risk
2022-08,0.22944261626075882,0.6026490066225165,35.916732600478475,-0.02766755689191136,-0.005041103493350185,-0.02766755689191136,0.2872359296939243,low,de_risk
2022-09,0.2635735566445906,0.7496688741721854,35.23553866779495,-0.02506224056610562,-0.018965921545838316,-0.02506224056610562,0.255065150785747,low,de_risk
2022-10,0.3186895826576149,0.8807947019867549,35.77198898653733,-0.011278088512106876,0.01522469469815979,-0.011278088512106876,0.2325456055500229,low,de_risk
2022-11,0.16594527891824243,0.176158940397351,36.43985173251093,-0.004125831972498273,0.018669991937684705,-0.004125831972498273,0.3613032064750268,low,de_risk
2022-12,0.1674819322698732,0.1947019867549669,35.752738857111,-0.02890676820975291,-0.018856083181779337,-0.02890676820975291,0.3613032064750268,low,de_risk
2023-01,0.1590983828324455,0.13774834437086092,37.05494643742063,-0.004411797778589355,0.03642259647614754,-0.004411797778589355,0.5400385711727632,low,de_risk
2023-02,0.16658493988642187,0.17748344370860927,38.5552213094026,-0.016272108772300342,0.040487843492519104,-0.016272108772300342,0.6780269998209344,low,de_risk
2023-03,0.1678352731520739,0.19205298013245034,38.36524125388929,-0.023357456058187842,-0.004927479315673833,-0.023357456058187842,0.774618899874654,low,de_risk
2023-04,0.21291483966327,0.49403973509933774,37.21046189397171,-0.06381158586411695,-0.030099624612695774,-0.06381158586411695,0.774618899874654,low,de_risk
2023-05,0.13770692850386776,0.07549668874172186,39.636736943016224,-0.014684112945928973,0.06520410996127901,-0.014684112945928973,0.6795632609385803,low,de_risk
2023-06,0.16991498838668717,0.25695364238410595,40.489512487610334,-0.020604308481782962,0.021514776703745797,-0.020604308481782962,0.5656942826570062,low,de_risk
2023-07,0.12707388097449648,0.051655629139072845,41.19629773655046,-0.008144479040557595,0.017456007877506563,-0.008144479040557595,0.5909859978599042,low,de_risk
2023-08,0.2649538506545185,0.8039735099337748,40.707061969007405,-0.04891806482345107,-0.011875721713434317,-0.04891806482345107,0.503690198501933,low,de_risk
2023-09,0.16620187113837984,0.26225165562913905,40.85712931321904,-0.009538746709142787,0.0036865186764372115,-0.009538746709142787,0.503690198501933,low,de_risk
2023-10,0.21890329760922467,0.5986754966887418,40.64873691680505,-0.02123874614437793,-0.005100514889737173,-0.02123874614437793,0.3998081972659472,low,de_risk
2023-11,0.17271294231257678,0.32317880794701986,41.02334930779412,-0.004026178350522547,0.009215843330034668,-0.004026178350522547,0.2219194428516977,low,de_risk
2023-12,0.18136631429567784,0.40397350993377484,40.77166443668343,-0.020817838451408277,-0.006135161447260784,-0.020817838451408277,0.2219194428516977,low,de_risk
2024-01,0.3983020299994514,0.9774834437086093,39.05275145277426,-0.04442237159525797,-0.04215949992864687,-0.04442237159525797,0.2005405269973318,low,de_risk
2024-02,0.907682877073309,1.0,39.34059639059641,-0.042926698645099126,0.0073706698533198,-0.042926698645099126,0.3940854076368844,low,de_risk
2024-03,0.30149088174757455,0.8543046357615894,39.82746597092777,-0.009867537462931009,0.012375754945284312,-0.009867537462931009,0.3940854076368844,low,de_risk
2024-04,0.5842733395959042,0.9615894039735099,40.270661603839216,-0.030695834636385033,0.011127889312238848,-0.030695834636385033,0.5503301655020737,low,de_risk
2024-05,0.22957728564781538,0.6370860927152318,41.05884352178496,-0.014904306599795691,0.01957211246488688,-0.014904306599795691,0.4111386695108709,low,de_risk
2024-06,0.3792162272498652,0.9019867549668874,39.54827697904128,-0.03826591973457849,-0.03679028470303114,-0.03826591973457849,0.4111386695108709,low,de_risk
2024-07,0.2969762711384357,0.766887417218543,39.190205499896216,-0.023526313720641512,-0.00905403487830403,-0.023526313720641512,0.4887632467672113,low,de_risk
2024-08,0.21699346147646398,0.4821192052980132,39.07469214705655,-0.013857334324081871,-0.0029475056679652,-0.013857334324081871,0.4887632467672113,low,de_risk
2024-09,0.47744766812583683,0.9364238410596026,41.811663710702014,-0.0160515810118258,0.07004460977824056,-0.0160515810118258,0.5027863801245951,low,de_risk
2024-10,0.7220023116750429,0.9668874172185431,42.67758037528906,-0.06163511723359161,0.02070993085992434,-0.06163511723359161,0.5415240476280713,low,de_risk
2024-11,0.3376067988512302,0.8357615894039735,44.34383229610473,-0.03203518724792298,0.039042792636399204,-0.03203518724792298,0.5415240476280713,low,de_risk
2024-12,0.3367809754070033,0.8317880794701987,43.00117873579463,-0.05905910830817884,-0.030278248197958324,-0.05905910830817884,0.37852213324471,low,de_risk
2025-01,0.32862552386429106,0.7867549668874172,43.34004979839683,-0.02452568133662958,0.007880506362029527,-0.02452568133662958,0.37852213324471,low,de_risk
2025-02,0.23448989016929786,0.47152317880794703,45.148619480413785,-0.018188614028532557,0.041729755513198796,-0.018188614028532557,0.4909087615300322,low,de_risk
2025-03,0.21124269786017627,0.34966887417218545,49.22166301105802,-0.03135391932846898,0.09021413229281983,-0.03135391932846898,0.4606361330710226,low,de_risk
2025-04,0.6212682100295125,0.9337748344370861,49.41834160957109,-0.09671629847200569,0.0039957731308037925,-0.09671629847200569,0.6259095258042773,low,de_risk
2025-05,0.1918414436678578,0.304635761589404,51.35690322050344,-0.013360403316017289,0.039227573159939855,-0.013360403316017289,0.6259095258042773,low,de_risk
2025-06,0.19017362530528573,0.3218543046357616,52.84535196927957,-0.018752052741454084,0.028982447449866555,-0.018752052741454084,0.6221322608255054,low,de_risk
2025-07,0.12642890607127094,0.051655629139072845,55.78493574267728,-0.009507398003588574,0.05562615563818296,-0.009507398003588574,0.6865053687925009,low,de_risk
2025-08,0.19373357006183523,0.3827814569536424,57.34970471459661,-0.02408754772315269,0.02805002732524864,-0.02408754772315269,0.6865053687925009,low,de_risk
2025-09,0.18996209059182498,0.3562913907284768,58.93856814158316,-0.019692705336125882,0.027704823152858493,-0.019692705336125882,0.6922569682251103,low,de_risk
2025-10,0.15802864899133912,0.1814569536423841,60.933885083881634,-0.014746148010269522,0.03385418080577196,-0.014746148010269522,0.7149644932758369,low,de_risk
2025-11,0.22408268102821446,0.56158940397351,62.0652537528096,-0.05215199175919327,0.018567151386630343,-0.05215199175919327,0.7149644932758369,low,de_risk
2025-12,0.17327836623339624,0.3218543046357616,61.33605696828055,-0.04522304983404435,-0.011748873007645488,-0.04522304983404435,0.76494072878214,low,de_risk
2026-01,0.14151765452278256,0.11390728476821192,66.26453470774176,-0.021806866082719645,0.08035204711659127,-0.021806866082719645,0.76494072878214,low,de_risk
2026-02,0.1578782376804485,0.21589403973509932,71.0521465419196,-0.0028838025038363524,0.07224998795046988,-0.0028838025038363524,0.4696523820940204,low,de_risk
2026-03,0.38802301625783253,0.8582781456953642,67.8231544614454,-0.10291907520084431,-0.04544538395569997,-0.10291907520084431,0.3852029342417035,low,de_risk
2026-04,0.24627181438873494,0.6198675496688741,70.76823439531792,-0.0274489665117299,0.04342292771927436,-0.0274489665117299,0.6765194740343886,low,de_risk
2026-05,0.23836759742122282,0.5894039735099338,67.16866094056572,-0.07324092789694592,-0.05086425407541828,-0.07324092789694592,0.6765194740343886,low,de_risk
2026-06,0.23303651484608295,0.5470198675496689,62.94598427873959,-0.0926565115413982,-0.06286676855985818,-0.0926565115413982,0.4495377571059905,low,de_risk
2026-07,0.3950932776125398,0.8450331125827815,62.73930028086797,-0.05878532113959367,-0.003283513638556612,-0.05878532113959367,0.5850620755098114,low,de_risk
2026-08,0.36768941072466055,0.8026490066225166,64.30956281284777,-0.004728660727865486,0.02502837176937156,-0.004728660727865486,0.5850620755098114,low,de_risk
