date,pe_eq,n_sel,n_all
2018-10-12,27.708352431555276,654.0,3268.0
2018-10-15,28.504086626978744,654.0,3267.0
2018-10-16,28.340873753539277,655.0,3272.0
2018-10-17,28.208275210853532,655.0,3275.0
2018-10-18,27.836320712053247,655.0,3271.0
2018-10-19,28.09738584522513,654.0,3269.0
2018-10-22,29.477071935511184,653.0,3265.0
2018-10-23,29.704533260789965,654.0,3266.0
2018-10-24,29.660480664494845,654.0,3266.0
2018-10-25,28.47709548759422,653.0,3262.0
2018-10-26,28.856338050492457,653.0,3264.0
2018-10-29,28.922902173377462,654.0,3268.0
2018-10-30,28.867558966370904,655.0,3272.0
2018-10-31,29.24597704728008,654.0,3268.0
2018-11-01,29.639238057754746,654.0,3269.0
2018-11-02,29.847462380992543,654.0,3268.0
2018-11-05,29.996516608551634,655.0,3275.0
2018-11-06,29.78051148204472,655.0,3273.0
2018-11-07,30.086966652007483,656.0,3277.0
2018-11-08,29.95349455960139,657.0,3281.0
2018-11-09,29.826925566139703,657.0,3285.0
2018-11-12,30.185885969320527,658.0,3287.0
2018-11-13,30.741243856408,658.0,3289.0
2018-11-14,30.757030773466887,658.0,3290.0
2018-11-15,31.662645461711467,659.0,3295.0
2018-11-16,31.781709633178775,660.0,3299.0
2018-11-19,31.341173319883772,660.0,3300.0
2018-11-20,31.57299201425414,660.0,3300.0
2018-11-21,30.82842316968389,660.0,3299.0
2018-11-22,31.12997624112378,661.0,3303.0
2018-11-23,30.27094697915611,661.0,3305.0
2018-11-26,29.392327475618192,661.0,3304.0
2018-11-27,29.390816461205,661.0,3305.0
2018-11-28,29.521426660028162,662.0,3310.0
2018-11-29,29.770987867591664,662.0,3310.0
2018-11-30,28.90127244099122,663.0,3313.0
2018-12-03,30.159267365642794,663.0,3315.0
2018-12-04,30.42498497101741,664.0,3316.0
2018-12-05,29.843703691249914,664.0,3317.0
2018-12-06,29.74608954934504,664.0,3317.0
2018-12-07,29.791321451952435,664.0,3320.0
2018-12-10,29.515863272747822,665.0,3323.0
2018-12-11,29.32099901758342,664.0,3319.0
2018-12-12,29.542962114265926,665.0,3322.0
2018-12-13,29.65372875179104,665.0,3324.0
2018-12-14,29.497500203627666,665.0,3324.0
2018-12-17,29.317184393629987,665.0,3323.0
2018-12-18,29.677384655714732,665.0,3321.0
2018-12-19,29.368582454448706,664.0,3320.0
2018-12-20,29.058113336452607,665.0,3325.0
2018-12-21,28.68219892665931,666.0,3326.0
2018-12-24,29.472523987809357,666.0,3326.0
2018-12-25,28.735418126532455,665.0,3321.0
2018-12-26,29.270105360514023,664.0,3320.0
2018-12-27,29.376894406446414,664.0,3320.0
2018-12-28,28.713509362774953,666.0,3328.0
2019-01-02,28.48781808583371,667.0,3331.0
2019-01-03,28.483537874706997,667.0,3332.0
2019-01-04,28.329841927825516,667.0,3332.0
2019-01-07,28.897423052424102,667.0,3331.0
2019-01-08,28.480125450079505,667.0,3334.0
2019-01-09,28.781950913998866,667.0,3334.0
2019-01-10,28.95247982473868,668.0,3336.0
2019-01-11,29.115642331667487,668.0,3337.0
2019-01-14,28.75802742001678,667.0,3335.0
2019-01-15,28.696106086116384,667.0,3334.0
2019-01-16,28.760656418673783,667.0,3335.0
2019-01-17,28.52847352070589,668.0,3338.0
2019-01-18,28.593519960566173,668.0,3336.0
2019-01-21,29.14216857134456,668.0,3337.0
2019-01-22,29.016332944914662,668.0,3338.0
2019-01-23,29.024462788683135,668.0,3336.0
2019-01-24,29.10918825887948,668.0,3339.0
2019-01-25,28.925294756002355,668.0,3338.0
2019-01-28,28.99743572366345,668.0,3340.0
2019-01-29,27.97102093551435,668.0,3340.0
2019-01-30,28.090922259341607,669.0,3344.0
2019-01-31,27.66889750660358,669.0,3343.0
2019-02-01,27.28531710183205,669.0,3345.0
2019-02-11,28.261877337458678,670.0,3346.0
2019-02-12,28.603422161858695,670.0,3346.0
2019-02-13,28.83415443947585,670.0,3347.0
2019-02-14,28.83783123852309,670.0,3348.0
2019-02-15,29.042393704521608,670.0,3348.0
2019-02-18,29.498496086434397,670.0,3347.0
2019-02-19,30.076686379731235,670.0,3347.0
2019-02-20,30.504349918279225,669.0,3343.0
2019-02-21,30.00843441989318,670.0,3347.0
2019-02-22,29.668747219503217,670.0,3349.0
2019-02-25,30.80012635528509,670.0,3346.0
2019-02-26,31.57394469904431,670.0,3346.0
2019-02-27,31.674878908263185,669.0,3345.0
2019-02-28,31.427565028900283,670.0,3346.0
2019-03-01,32.011816541381485,670.0,3350.0
2019-03-04,32.08018817479029,670.0,3350.0
2019-03-05,31.854417012911377,670.0,3348.0
2019-03-06,32.413715241974415,669.0,3345.0
2019-03-07,33.28013949640797,670.0,3350.0
2019-03-08,32.46504238238895,671.0,3352.0
2019-03-11,32.30074225166076,671.0,3352.0
2019-03-12,33.183439710814994,670.0,3349.0
2019-03-13,32.955693905708486,670.0,3347.0
2019-03-14,32.072450942907466,670.0,3349.0
2019-03-15,32.48783505727519,671.0,3351.0
2019-03-18,33.00879667246253,670.0,3348.0
2019-03-19,33.98166428320086,670.0,3348.0
2019-03-20,33.47598528035769,670.0,3350.0
2019-03-21,33.746142408979104,670.0,3349.0
2019-03-22,33.47388254511641,670.0,3347.0
2019-03-25,33.54214615210794,669.0,3342.0
2019-03-26,33.25072493693514,669.0,3344.0
2019-03-27,32.72053280816904,669.0,3342.0
2019-03-28,32.685667631578674,669.0,3342.0
2019-03-29,32.85649562732937,669.0,3345.0
2019-04-01,51.6451770038742,670.0,3349.0
2019-04-02,52.04797931606735,671.0,3354.0
2019-04-03,53.19071230303633,670.0,3346.0
2019-04-04,52.406755323800084,670.0,3350.0
2019-04-08,52.450172918572086,672.0,3356.0
2019-04-09,52.04262054457173,672.0,3356.0
2019-04-10,52.119285430524535,672.0,3358.0
2019-04-11,50.92273705754685,671.0,3354.0
2019-04-12,50.72345381852768,672.0,3358.0
2019-04-15,50.75087574399863,672.0,3359.0
2019-04-16,49.045820837747975,672.0,3359.0
2019-04-17,50.71952708397032,673.0,3364.0
2019-04-18,50.52509901993153,674.0,3367.0
2019-04-19,50.86548034589788,673.0,3365.0
2019-04-22,50.56631082631547,673.0,3365.0
2019-04-23,50.23093653581973,673.0,3365.0
2019-04-24,49.377104038606745,674.0,3366.0
2019-04-25,49.626013341492715,673.0,3361.0
2019-04-26,48.83347001818226,673.0,3361.0
2019-04-29,45.98633898256232,672.0,3356.0
2019-04-30,46.11855998828729,671.0,3351.0
2019-05-06,43.935486329878636,673.0,3362.0
2019-05-07,43.56866181406378,673.0,3364.0
2019-05-08,43.04056760191348,674.0,3366.0
2019-05-09,44.22624774279517,674.0,3370.0
2019-05-10,45.03610183638719,675.0,3371.0
2019-05-13,45.46651491793242,674.0,3368.0
2019-05-14,45.53196660143398,674.0,3369.0
2019-05-15,45.85614518671035,674.0,3370.0
2019-05-16,46.22917034974639,675.0,3372.0
2019-05-17,45.12087548165731,675.0,3375.0
2019-05-20,43.23339860992232,675.0,3373.0
2019-05-21,44.48088142974717,676.0,3376.0
2019-05-22,43.91068072111149,676.0,3378.0
2019-05-23,43.269692262156305,676.0,3380.0
2019-05-24,42.31280756612142,677.0,3381.0
2019-05-27,43.81102635899373,677.0,3382.0
2019-05-28,43.70028876356496,676.0,3380.0
2019-05-29,43.19347717616868,677.0,3382.0
2019-05-30,41.30088246140375,676.0,3380.0
2019-05-31,41.71521433053394,677.0,3381.0
2019-06-03,41.60728355218132,676.0,3377.0
2019-06-04,39.36536811334491,676.0,3378.0
2019-06-05,40.188519346567816,676.0,3378.0
2019-06-06,38.8205296066614,677.0,3381.0
2019-06-10,38.76305801650462,676.0,3377.0
2019-06-11,39.6593190913876,676.0,3378.0
2019-06-12,40.14812440785976,676.0,3377.0
2019-06-13,39.697171825273465,676.0,3377.0
2019-06-14,38.372660057043745,676.0,3379.0
2019-06-17,38.71509326916697,676.0,3378.0
2019-06-18,38.85350750958246,676.0,3380.0
2019-06-19,40.08005152802878,677.0,3382.0
2019-06-20,39.67304782422474,677.0,3383.0
2019-06-21,38.96899525299236,677.0,3384.0
2019-06-24,38.19660024978114,678.0,3387.0
2019-06-25,37.58023284583745,678.0,3387.0
2019-06-26,37.62406029207892,678.0,3387.0
2019-06-27,38.222897193349,678.0,3389.0
2019-06-28,38.625638719219175,679.0,3394.0
2019-07-01,38.1430141288508,679.0,3393.0
2019-07-02,39.34152151124374,679.0,3394.0
2019-07-03,38.88139115241751,679.0,3394.0
2019-07-04,38.733277658356215,679.0,3391.0
2019-07-05,39.23114943455781,680.0,3396.0
2019-07-08,39.139601606668286,679.0,3394.0
2019-07-09,37.92692444908244,679.0,3393.0
2019-07-10,37.594552581003,679.0,3395.0
2019-07-11,37.54146352822352,679.0,3394.0
2019-07-12,38.02312540741914,680.0,3397.0
2019-07-15,38.77174335987649,680.0,3398.0
2019-07-16,38.19609951526395,680.0,3400.0
2019-07-17,38.867202473611876,680.0,3399.0
2019-07-18,37.807022216089536,680.0,3400.0
2019-07-19,37.733343441294984,681.0,3401.0
2019-07-22,35.83332603309204,686.0,3428.0
2019-07-23,35.75822366491248,686.0,3428.0
2019-07-24,36.462265248759856,686.0,3426.0
2019-07-25,36.68676440140839,686.0,3427.0
2019-07-26,37.411338867565256,686.0,3428.0
2019-07-29,37.1347114570403,686.0,3430.0
2019-07-30,37.4786827258441,687.0,3431.0
2019-07-31,36.42291730649007,687.0,3432.0
2019-08-01,43.03397112874217,687.0,3432.0
2019-08-02,41.9733563210394,687.0,3435.0
2019-08-05,41.83870609060357,688.0,3436.0
2019-08-06,40.50354116478593,688.0,3438.0
2019-08-07,40.26899373175814,688.0,3437.0
2019-08-08,40.21302236307741,688.0,3437.0
2019-08-09,40.046192064318596,688.0,3440.0
2019-08-12,40.5392548376796,688.0,3440.0
2019-08-13,40.10052856197355,688.0,3439.0
2019-08-14,40.47608721109121,688.0,3437.0
2019-08-15,40.931851917477104,689.0,3442.0
2019-08-16,41.07254363909932,689.0,3441.0
2019-08-19,41.03152584738098,688.0,3439.0
2019-08-20,41.15732290174407,688.0,3440.0
2019-08-21,41.18423674139533,688.0,3439.0
2019-08-22,41.51682287992629,688.0,3439.0
2019-08-23,41.95810900762345,688.0,3440.0
2019-08-26,41.24097503109026,689.0,3441.0
2019-08-27,42.43632320334746,688.0,3440.0
2019-08-28,42.007577551817135,689.0,3443.0
2019-08-29,42.05656208654729,689.0,3442.0
2019-08-30,42.21476682431337,690.0,3446.0
2019-09-02,42.64820887061258,690.0,3448.0
2019-09-03,43.489314895736705,690.0,3448.0
2019-09-04,42.78361548271122,690.0,3447.0
2019-09-05,43.114894998095174,690.0,3449.0
2019-09-06,42.94189232968073,690.0,3450.0
2019-09-09,43.958660948561054,691.0,3451.0
2019-09-10,44.58834878688306,690.0,3448.0
2019-09-11,44.85541761667341,690.0,3449.0
2019-09-12,45.460741617610616,690.0,3449.0
2019-09-16,45.43024828429714,690.0,3449.0
2019-09-17,44.869677732038646,691.0,3451.0
2019-09-18,44.48869556830901,690.0,3450.0
2019-09-19,44.76781518335562,690.0,3448.0
2019-09-20,44.55760299271942,691.0,3452.0
2019-09-23,44.02680403056901,690.0,3450.0
2019-09-24,44.32175925311276,690.0,3449.0
2019-09-25,43.626361707183804,691.0,3452.0
2019-09-26,44.04562523057889,690.0,3450.0
2019-09-27,43.366998206531704,691.0,3451.0
2019-09-30,44.28199281950156,692.0,3457.0
2019-10-08,38.64685104460183,691.0,3453.0
2019-10-09,38.616033079102166,691.0,3453.0
2019-10-10,39.06983606466511,691.0,3454.0
2019-10-11,39.1333810517114,692.0,3456.0
2019-10-14,39.47995064928026,692.0,3457.0
2019-10-15,39.318112896352496,692.0,3459.0
2019-10-16,39.06126412458776,692.0,3459.0
2019-10-17,39.83165460848848,692.0,3458.0
2019-10-18,39.62218710157979,692.0,3459.0
2019-10-21,37.91356511248046,692.0,3458.0
2019-10-22,38.30001111463555,692.0,3460.0
2019-10-23,38.701334614647216,693.0,3461.0
2019-10-24,38.95633429932788,693.0,3462.0
2019-10-25,39.212457329783824,693.0,3463.0
2019-10-28,39.27066096020489,693.0,3464.0
2019-10-29,39.15280427129444,694.0,3466.0
2019-10-30,37.61398099784854,693.0,3465.0
2019-10-31,37.86626978636106,694.0,3469.0
2019-11-01,37.68797195060199,694.0,3469.0
2019-11-04,37.916521693026596,695.0,3471.0
2019-11-05,37.45318675706727,696.0,3477.0
2019-11-06,37.03930659594879,696.0,3478.0
2019-11-07,36.665669303524034,697.0,3484.0
2019-11-08,36.92460199737509,698.0,3486.0
2019-11-11,35.99760912351895,698.0,3488.0
2019-11-12,35.51727064350671,698.0,3490.0
2019-11-13,35.835678873089435,697.0,3485.0
2019-11-14,35.91903940578068,698.0,3488.0
2019-11-15,35.067600296849264,698.0,3490.0
2019-11-18,35.213491995188626,699.0,3495.0
2019-11-19,35.496565183986476,700.0,3496.0
2019-11-20,35.31441182943263,700.0,3496.0
2019-11-21,35.92560646059674,700.0,3499.0
2019-11-22,35.23176676907637,701.0,3501.0
2019-11-25,34.865609167895414,701.0,3503.0
2019-11-26,34.679249423592076,701.0,3502.0
2019-11-27,34.21539700815181,701.0,3502.0
2019-11-28,34.375681459230215,701.0,3501.0
2019-11-29,34.26213540830687,701.0,3503.0
2019-12-02,34.75376308361857,701.0,3501.0
2019-12-03,34.433446664842094,702.0,3506.0
2019-12-04,34.2264875845987,702.0,3506.0
2019-12-05,34.686119536354404,702.0,3509.0
2019-12-06,34.986629319475334,702.0,3509.0
2019-12-09,35.420756579482344,703.0,3511.0
2019-12-10,35.663432443474534,702.0,3509.0
2019-12-11,35.993199374352514,703.0,3512.0
2019-12-12,36.026060886144556,703.0,3512.0
2019-12-13,36.0303591305228,703.0,3515.0
2019-12-16,36.43625621403591,704.0,3520.0
2019-12-17,37.15143315247314,704.0,3520.0
2019-12-18,37.28797464304952,704.0,3520.0
2019-12-19,37.13406989485086,705.0,3521.0
2019-12-20,36.78209528152241,704.0,3520.0
2019-12-23,37.21223078564288,705.0,3524.0
2019-12-24,36.90495055923799,706.0,3527.0
2019-12-25,36.96964616702782,705.0,3525.0
2019-12-26,37.72882413304685,705.0,3525.0
2019-12-27,37.48012055208285,706.0,3528.0
2019-12-30,37.566996766609876,706.0,3529.0
2019-12-31,36.57779717705514,706.0,3530.0
2020-01-02,39.32827389377999,706.0,3529.0
2020-01-03,39.63857414929794,706.0,3530.0
2020-01-06,39.29640213937703,707.0,3532.0
2020-01-07,39.7930732904811,707.0,3532.0
2020-01-08,39.803409557300625,707.0,3531.0
2020-01-09,39.86431364013848,707.0,3531.0
2020-01-10,41.1295431948015,706.0,3529.0
2020-01-13,40.65075350550082,706.0,3529.0
2020-01-14,42.2781827697014,707.0,3533.0
2020-01-15,41.79701020664099,707.0,3532.0
2020-01-16,41.950929739256644,707.0,3533.0
2020-01-17,40.59238181286013,708.0,3537.0
2020-01-20,40.94670131221365,708.0,3540.0
2020-01-21,40.61636134601751,709.0,3543.0
2020-01-22,40.85555446896507,710.0,3546.0
2020-01-23,41.16956227546941,710.0,3548.0
2020-02-03,37.245255777918594,710.0,3549.0
2020-02-04,35.051711077597794,710.0,3550.0
2020-02-05,37.22671245133204,711.0,3553.0
2020-02-06,36.40088622373962,711.0,3554.0
2020-02-07,37.3762302293852,711.0,3555.0
2020-02-10,37.97752005798459,712.0,3556.0
2020-02-11,37.70992266616688,712.0,3558.0
2020-02-12,38.54770947033719,713.0,3561.0
2020-02-13,38.30192154391127,713.0,3563.0
2020-02-14,37.93813167235896,713.0,3563.0
2020-02-17,39.175631603198816,713.0,3564.0
2020-02-18,39.7147969508607,713.0,3564.0
2020-02-19,40.40896761535763,714.0,3566.0
2020-02-20,40.83082798298544,714.0,3566.0
2020-02-21,41.061359109405224,714.0,3568.0
2020-02-24,41.03961890733023,714.0,3569.0
2020-02-25,40.546746592170415,714.0,3569.0
2020-02-26,40.35705206515717,714.0,3569.0
2020-02-27,41.32404900793623,714.0,3569.0
2020-02-28,38.02820527193544,714.0,3570.0
2020-03-02,39.366179067819495,714.0,3570.0
2020-03-03,41.78475183676126,714.0,3570.0
2020-03-04,41.70848711530911,714.0,3567.0
2020-03-05,42.92856873812528,714.0,3568.0
2020-03-06,42.13388537027179,714.0,3567.0
2020-03-09,41.15546096658545,714.0,3566.0
2020-03-10,38.90462969705959,714.0,3567.0
2020-03-11,39.95232282967971,714.0,3566.0
2020-03-12,37.75884137402004,714.0,3567.0
2020-03-13,35.92747286521566,714.0,3568.0
2020-03-16,37.48939790507865,714.0,3567.0
2020-03-17,35.21372084634618,714.0,3567.0
2020-03-18,36.11322137586614,714.0,3568.0
2020-03-19,35.76884175676072,715.0,3572.0
2020-03-20,35.89706287719543,715.0,3574.0
2020-03-23,35.12971721469866,715.0,3575.0
2020-03-24,35.28632804487074,715.0,3574.0
2020-03-25,35.880474105556296,715.0,3572.0
2020-03-26,36.06821179135792,715.0,3575.0
2020-03-27,36.065530137634866,716.0,3578.0
2020-03-30,35.03080205240237,716.0,3577.0
2020-03-31,35.190780915123106,716.0,3577.0
2020-04-01,45.00840806769523,716.0,3579.0
2020-04-02,43.48080108549797,716.0,3579.0
2020-04-03,43.73715358124703,716.0,3580.0
2020-04-07,44.06569939121552,716.0,3577.0
2020-04-08,43.86138368211128,716.0,3577.0
2020-04-09,44.3423303374531,716.0,3579.0
2020-04-10,43.77145989095117,716.0,3580.0
2020-04-13,43.729169813991426,716.0,3579.0
2020-04-14,43.569984685976124,717.0,3581.0
2020-04-15,43.26179902662473,716.0,3579.0
2020-04-16,43.280596507683306,717.0,3585.0
2020-04-17,43.376619623077374,718.0,3588.0
2020-04-20,43.768579696298275,717.0,3585.0
2020-04-21,42.77000808930708,718.0,3586.0
2020-04-22,43.41570355477236,718.0,3590.0
2020-04-23,44.24444869825821,719.0,3592.0
2020-04-24,43.09502914088987,719.0,3592.0
2020-04-27,43.79221495407074,719.0,3591.0
2020-04-28,41.03709898943443,718.0,3588.0
2020-04-29,41.91681251568012,717.0,3582.0
2020-04-30,42.84498952594675,715.0,3574.0
2020-05-06,42.80641163082171,719.0,3595.0
2020-05-07,43.99913676174904,720.0,3598.0
2020-05-08,44.954726725001706,720.0,3600.0
2020-05-11,44.655690749142,721.0,3601.0
2020-05-12,43.979642718757155,721.0,3603.0
2020-05-13,44.118694689787354,721.0,3603.0
2020-05-14,44.04369885697475,721.0,3604.0
2020-05-15,44.10235181620732,721.0,3605.0
2020-05-18,43.375255101860326,721.0,3604.0
2020-05-19,43.03012923778809,721.0,3603.0
2020-05-20,43.097294508173185,721.0,3605.0
2020-05-21,43.359394218898274,722.0,3606.0
2020-05-22,42.60149483176984,722.0,3609.0
2020-05-25,42.583978373037404,722.0,3610.0
2020-05-26,42.74201368989248,722.0,3610.0
2020-05-27,43.07896758855796,721.0,3605.0
2020-05-28,42.96096482703314,722.0,3610.0
2020-05-29,42.39237873890212,722.0,3610.0
2020-06-01,42.79020384929937,722.0,3608.0
2020-06-02,43.44411286623101,723.0,3613.0
2020-06-03,43.626494374206786,723.0,3615.0
2020-06-04,44.569313078268024,723.0,3615.0
2020-06-05,43.921459767024814,723.0,3615.0
2020-06-08,43.81262830489484,724.0,3618.0
2020-06-09,42.81758432898529,725.0,3623.0
2020-06-10,42.82398680290375,725.0,3624.0
2020-06-11,42.817303922366335,725.0,3622.0
2020-06-12,42.8636766738978,725.0,3623.0
2020-06-15,43.58587034840459,726.0,3627.0
2020-06-16,43.41187719314314,727.0,3631.0
2020-06-17,43.91994591598476,726.0,3630.0
2020-06-18,43.29222574814511,727.0,3631.0
2020-06-19,43.19837038663058,727.0,3634.0
2020-06-22,43.43608988629268,727.0,3633.0
2020-06-23,43.14135177595338,727.0,3634.0
2020-06-24,43.22747566742349,728.0,3637.0
2020-06-29,43.335200993676864,728.0,3636.0
2020-06-30,43.74524077921093,727.0,3634.0
2020-07-01,43.34115371969078,729.0,3641.0
2020-07-02,43.94199563266879,729.0,3643.0
2020-07-03,43.851701079737055,729.0,3645.0
2020-07-06,45.01242103184408,729.0,3645.0
2020-07-07,44.7878334713531,729.0,3643.0
2020-07-08,45.89659006123757,730.0,3648.0
2020-07-09,46.4669686055848,730.0,3650.0
2020-07-10,47.38268859613533,731.0,3651.0
2020-07-13,47.20786201457254,731.0,3653.0
2020-07-14,47.30157323073313,731.0,3655.0
2020-07-15,46.85431704694592,731.0,3653.0
2020-07-16,45.34274717165548,731.0,3655.0
2020-07-17,44.5974783331128,732.0,3659.0
2020-07-20,45.76156166975842,732.0,3659.0
2020-07-21,47.07545438616015,733.0,3663.0
2020-07-22,46.257049578438384,734.0,3669.0
2020-07-23,45.74838148584059,735.0,3671.0
2020-07-24,45.43235869789928,735.0,3673.0
2020-07-27,44.00007698188912,735.0,3674.0
2020-07-28,43.322248087366624,735.0,3673.0
2020-07-29,45.196320571142735,736.0,3676.0
2020-07-30,45.9972091482783,736.0,3679.0
2020-07-31,46.67009626871367,737.0,3684.0
2020-08-03,60.56535541838164,738.0,3686.0
2020-08-04,59.91022192508976,738.0,3686.0
2020-08-05,62.33553474031811,738.0,3688.0
2020-08-06,62.63845979070571,739.0,3691.0
2020-08-07,60.70507880366116,739.0,3691.0
2020-08-10,61.78008143271225,740.0,3697.0
2020-08-11,61.12168018210353,740.0,3697.0
2020-08-12,58.715569949677594,740.0,3700.0
2020-08-13,59.655980986068386,740.0,3700.0
2020-08-14,59.61666401238988,741.0,3701.0
2020-08-17,61.35930356236212,741.0,3705.0
2020-08-18,62.705522254460845,742.0,3708.0
2020-08-19,61.754032302934235,742.0,3709.0
2020-08-20,60.54999658312522,743.0,3712.0
2020-08-21,61.895039811246065,743.0,3714.0
2020-08-24,60.32288670834102,747.0,3731.0
2020-08-25,61.53979566216106,747.0,3735.0
2020-08-26,62.59406634558383,748.0,3736.0
2020-08-27,60.07952488582585,748.0,3736.0
2020-08-28,61.539966060511674,748.0,3740.0
2020-08-31,62.321335793096985,749.0,3742.0
2020-09-01,61.75444111686133,749.0,3745.0
2020-09-02,61.13123341431878,750.0,3749.0
2020-09-03,59.99583034011219,751.0,3753.0
2020-09-04,59.284352643846965,750.0,3750.0
2020-09-07,59.07134833698327,751.0,3751.0
2020-09-08,56.039205236667826,751.0,3755.0
2020-09-09,57.11185248188848,751.0,3751.0
2020-09-10,57.84397108454238,752.0,3757.0
2020-09-11,56.80208920673096,752.0,3760.0
2020-09-14,57.79736336743407,752.0,3758.0
2020-09-15,56.748404695249256,753.0,3762.0
2020-09-16,56.87336419096527,754.0,3767.0
2020-09-17,60.192779106203076,755.0,3772.0
2020-09-18,60.84722324343767,756.0,3779.0
2020-09-21,57.728156569690185,756.0,3780.0
2020-09-22,56.57902582169537,758.0,3787.0
2020-09-23,56.29511007968037,758.0,3787.0
2020-09-24,55.91948520715875,759.0,3791.0
2020-09-25,57.116616017054675,760.0,3797.0
2020-09-28,54.24975421328263,760.0,3800.0
2020-09-29,53.919202526373695,762.0,3806.0
2020-09-30,54.3851657409558,762.0,3809.0
2020-10-09,49.639025458280486,763.0,3812.0
2020-10-12,50.38195291563612,763.0,3811.0
2020-10-13,50.190283200838124,764.0,3816.0
2020-10-14,50.49010291572121,763.0,3815.0
2020-10-15,51.40325541862093,764.0,3816.0
2020-10-16,51.06203592964535,764.0,3818.0
2020-10-19,52.368437703471855,765.0,3821.0
2020-10-20,51.720774547637426,765.0,3822.0
2020-10-21,51.72401729488366,765.0,3822.0
2020-10-22,50.62984635039109,766.0,3826.0
2020-10-23,49.323788130464564,766.0,3828.0
2020-10-26,48.8320027791666,766.0,3829.0
2020-10-27,48.544694171336474,766.0,3830.0
2020-10-28,48.73636733847399,766.0,3829.0
2020-10-29,48.73031424190829,767.0,3833.0
2020-10-30,47.93245059019083,767.0,3835.0
2020-11-02,47.69746230654155,767.0,3834.0
2020-11-03,47.83734529741758,767.0,3835.0
2020-11-04,50.42545906232767,767.0,3835.0
2020-11-05,49.68016497136243,768.0,3838.0
2020-11-06,49.4200109769386,768.0,3839.0
2020-11-09,49.92714741863448,769.0,3845.0
2020-11-10,48.60992689797474,770.0,3847.0
2020-11-11,48.485854651120476,770.0,3849.0
2020-11-12,48.42461304189276,771.0,3852.0
2020-11-13,47.68633870570909,770.0,3849.0
2020-11-16,49.13663351186641,770.0,3850.0
2020-11-17,48.93599535476738,771.0,3852.0
2020-11-18,49.19904328378754,772.0,3856.0
2020-11-19,48.1903243223306,771.0,3855.0
2020-11-20,49.009302298862536,771.0,3855.0
2020-11-23,48.80725375064486,772.0,3856.0
2020-11-24,48.28505228764367,771.0,3855.0
2020-11-25,48.83152413382286,771.0,3855.0
2020-11-26,48.28109923431939,772.0,3860.0
2020-11-27,47.21510958877693,772.0,3860.0
2020-11-30,48.01316887534572,772.0,3859.0
2020-12-01,48.28469743243996,773.0,3861.0
2020-12-02,47.95719382288227,772.0,3860.0
2020-12-03,47.62243063510913,773.0,3863.0
2020-12-04,47.10508850649324,773.0,3864.0
2020-12-07,46.763991223437905,773.0,3865.0
2020-12-08,46.528201219187785,774.0,3869.0
2020-12-09,46.09052470860263,774.0,3869.0
2020-12-10,45.66320473574986,774.0,3870.0
2020-12-11,44.44884465007803,775.0,3873.0
2020-12-14,44.593109514952985,776.0,3876.0
2020-12-15,44.00147900115865,776.0,3879.0
2020-12-16,43.25018866508273,777.0,3883.0
2020-12-17,43.14943905226802,777.0,3883.0
2020-12-18,43.07519495497629,778.0,3887.0
2020-12-21,42.58502599509986,778.0,3889.0
2020-12-22,42.58545889797116,778.0,3889.0
2020-12-23,42.38871428957464,779.0,3893.0
2020-12-24,41.03019055683438,779.0,3895.0
2020-12-25,39.95839996594309,780.0,3897.0
2020-12-28,39.25130399093841,780.0,3900.0
2020-12-29,38.7699351357927,782.0,3906.0
2020-12-30,39.30645413964665,782.0,3908.0
2020-12-31,39.76480170732574,782.0,3910.0
2021-01-04,39.49152275699147,783.0,3913.0
2021-01-05,39.62122773476655,783.0,3914.0
2021-01-06,39.935689208073356,784.0,3916.0
2021-01-07,38.22264854747429,784.0,3920.0
2021-01-08,37.846435329428225,785.0,3921.0
2021-01-11,36.96143919636056,784.0,3918.0
2021-01-12,36.86911429801159,784.0,3918.0
2021-01-13,36.03519307413887,784.0,3920.0
2021-01-14,36.56876082477639,784.0,3919.0
2021-01-15,38.708200875225316,784.0,3917.0
2021-01-18,39.83255716555085,784.0,3920.0
2021-01-19,40.38342532189296,785.0,3924.0
2021-01-20,40.655585086469465,785.0,3924.0
2021-01-21,39.49912701888698,786.0,3926.0
2021-01-22,39.43199627090302,787.0,3931.0
2021-01-25,37.36674615391252,787.0,3931.0
2021-01-26,37.546984771054284,787.0,3932.0
2021-01-27,37.73444308997703,788.0,3936.0
2021-01-28,37.001649729799155,789.0,3941.0
2021-01-29,36.310903260607105,789.0,3944.0
2021-02-01,37.93765182559067,790.0,3947.0
2021-02-02,37.46152383543401,790.0,3947.0
2021-02-03,36.48077137912162,790.0,3948.0
2021-02-04,35.81144982788679,790.0,3949.0
2021-02-05,36.09518418106325,790.0,3949.0
2021-02-08,35.843995570864514,791.0,3951.0
2021-02-09,36.219902213168176,792.0,3957.0
2021-02-10,34.870184854454195,793.0,3965.0
2021-02-18,35.68495204174005,792.0,3960.0
2021-02-19,36.26268233944163,793.0,3964.0
2021-02-22,37.464399471950934,793.0,3964.0
2021-02-23,37.12617458152846,794.0,3966.0
2021-02-24,37.32820362714213,794.0,3968.0
2021-02-25,38.06995221599841,795.0,3971.0
2021-02-26,37.24390693668611,795.0,3972.0
2021-03-01,37.93888888557067,795.0,3973.0
2021-03-02,37.54409767373454,795.0,3974.0
2021-03-03,37.38435436038203,795.0,3975.0
2021-03-04,37.18239328498512,795.0,3975.0
