k,w1_sig,w2_sig,ra_513100,rm_mmf,v1_gross,v1_cash_gross,v1_net,v1_cost,v2_net,v3_net,bh_513100,a13_ret,gold_ret
202502,0.569303,0.337649,-0.06211180124223603,0.001032023012795591,-0.0353604190923484,-0.03491592961610375,-0.03492338563296534,7.456016861589365e-06,-0.020685538498733266,-0.06211180124223603,-0.06211180124223603,,0.00011803716540881304
202503,0.60149,0.341591,-0.07284768211920534,0.0011255825348217563,-0.04381714224466149,-0.04336858619306656,-0.04343296042173729,6.437422867072384e-05,-0.019816146358814464,-0.07284768211920534,-0.07284768211920534,,0.06822631819360248
202504,0.0,0.0,0.03142857142857136,0.0010843278281480462,0.0,0.0010843278281480462,-0.00011865189529629587,0.001202979723444342,0.00040114595833778803,-0.0009156721718519539,0.03142857142857136,,0.05169876825144404
202505,0.0,0.0,0.07548476454293618,0.0010544774997249817,0.0,0.0010544774997249817,0.0010544774997249817,0.0,0.0010544774997249817,0.0010544774997249817,0.07548476454293618,,-0.006089179914541387
202506,0.23306,0.0,0.04571796522858995,0.000965019789419097,0.010655043149106841,0.011395155127240137,0.010929034507224282,0.00046612062001585576,0.000965019789419097,0.04371796522858995,0.04571796522858995,,0.0003714897535165296
202507,0.275159,0.325111,0.047413793103448176,0.0009061970926220742,0.013046337145031625,0.013703185851533222,0.013618988250158651,8.419760137457033e-05,0.014231513146494661,0.047413793103448176,0.047413793103448176,,0.0020707283711891566
202508,0.819709,1.0,-0.005878894767783693,0.0009169365014385367,-0.004818984983169387,-0.004653669901315812,-0.005742770371199601,0.0010891004698837892,0.0013924530004290902,-0.005878894767783693,-0.005878894767783693,,0.012378401987038323
202509,0.820237,1.0,0.06564163217031349,0.0008606977719352038,0.05384169329077276,0.05399641493261496,0.05399535968957031,1.055243044643328e-06,0.03919781221513219,0.06564163217031349,0.06564163217031349,,-9.587109347064526e-06
202510,0.831914,1.0,0.09267480577136511,0.0008855091768353862,0.07709749136364774,0.07724633283942611,0.07722297827748996,2.335456193615082e-05,0.06973684210526332,0.09267480577136511,0.09267480577136511,,0.04606127267482063
202511,0.690227,0.919057,-0.02082275266632816,0.000831193709812883,-0.014372434902946407,-0.014114953885084294,-0.014398327536270943,0.0002833736511866496,-0.0004714240073923336,-0.02082275266632816,-0.02082275266632816,,0.013475119395573332
202512,0.50013,0.540276,-0.014004149377593311,0.0008657824823454785,-0.007003895631939283,-0.006571116967448763,-0.00695131175485942,0.0003801947874106573,-0.0030188157996730233,-0.014004149377593311,-0.014004149377593311,,0.0002980141978075057
202601,0.479387,0.536033,-0.014203051025775904,0.0008546131978310889,-0.006808755039605195,-0.006363832119383149,-0.006405318597019409,4.148647763625968e-05,-0.002042461523452275,-0.014203051025775904,-0.014203051025775904,,0.07345772232940684
202602,0.56132,0.622036,-0.03094983991462119,0.0007924822826557154,-0.0173727716529329,-0.017025125717526554,-0.017188992622939464,0.0001638669054129086,-0.012235924980187569,-0.03094983991462119,-0.03094983991462119,,0.00027256155029342644
202603,0.709786,0.963703,-0.07929515418502209,0.0008459060327401513,-0.05628260046196975,-0.05603710679690082,-0.05633403856756281,0.0002969317706619956,-0.08493083164312981,-0.07929515418502209,-0.07929515418502209,,0.0008457821494807227
202604,0.0,0.0,0.16925837320574177,0.0008310935222384241,0.0,0.0008310935222384241,-0.0005884787338579229,0.001419572256096347,-0.0010963123093113375,-0.001168906477761576,0.16925837320574177,,-8.412435721349976e-05
202605,0.466321,0.557322,0.1432225063938617,0.0007405752477702698,0.06678772373647157,0.06718295287698876,0.0662503100205259,0.0009326428564628723,0.02810796420153949,0.1412225063938617,0.1432225063938617,,-0.005641395113340164
202606,0.402745,0.541191,-0.015659955257270597,0.0006965844138422383,-0.006306968369853856,-0.005890929831964644,-0.0060180827280490335,0.00012715289608438907,-0.0131570744096352,-0.015659955257270597,-0.015659955257270597,,0.0004176595374825176
202607,0.266186,0.578526,-0.04227272727272724,0.0007180793825602994,-0.011252394654604928,-0.010725457720786433,-0.010998576321162102,0.0002731186003756689,0.0079479051258778,-0.04227272727272724,-0.04227272727272724,,0.0007181052477809313
202608,0.262393,0.599421,0.053630754627432387,0.0006048160568883354,0.014072329099899122,0.014518445719187478,0.014510860154113646,7.585565073833012e-06,0.048517756193548506,0.053630754627432387,0.053630754627432387,,
