variant,month,gross_ret,ew_ret,turnover,holdings
V0,2006-01-25,0.11533,0.086357,0.0,社会服务|有色金属|基础化工|农林牧渔|房地产
V0,2006-02-28,0.039548,0.026997,0.4,有色金属|综合|房地产|食品饮料|基础化工
V0,2006-03-31,0.016947,0.015939,0.6,食品饮料|房地产|家用电器|农林牧渔|钢铁
V0,2006-04-28,0.178426,0.10042,0.6,有色金属|商贸零售|房地产|食品饮料|社会服务
V0,2006-05-31,0.181102,0.19498,0.2,有色金属|食品饮料|商贸零售|社会服务|农林牧渔
V0,2006-06-30,0.03937,0.035109,0.6,综合|纺织服饰|农林牧渔|商贸零售|钢铁
V0,2006-07-31,-0.055309,-0.050405,0.6,食品饮料|商贸零售|交通运输|轻工制造|农林牧渔
V0,2006-08-31,0.075509,0.041143,0.6,房地产|社会服务|家用电器|轻工制造|商贸零售
V0,2006-09-29,0.040923,0.036657,0.4,房地产|社会服务|综合|纺织服饰|轻工制造
V0,2006-10-31,-0.00519,0.012773,0.4,农林牧渔|综合|交通运输|房地产|社会服务
V0,2006-11-30,0.112599,0.098671,0.8,钢铁|交通运输|有色金属|公用事业|基础化工
V0,2006-12-29,0.141867,0.099453,0.8,房地产|钢铁|家用电器|食品饮料|社会服务
V0,2007-01-31,0.190399,0.208836,0.4,食品饮料|钢铁|房地产|纺织服饰|商贸零售
V0,2007-02-28,0.17222,0.133527,0.6,商贸零售|纺织服饰|医药生物|有色金属|综合
V0,2007-03-30,0.154555,0.13928,0.4,综合|纺织服饰|有色金属|电子|公用事业
V0,2007-04-30,0.367004,0.333374,0.6,综合|纺织服饰|房地产|轻工制造|基础化工
V0,2007-05-31,0.087163,0.109195,0.6,纺织服饰|综合|公用事业|商贸零售|医药生物
V0,2007-06-29,-0.141507,-0.117807,0.6,房地产|社会服务|医药生物|农林牧渔|商贸零售
V0,2007-07-31,0.211265,0.195266,0.8,有色金属|家用电器|食品饮料|综合|房地产
V0,2007-08-31,0.134768,0.132389,0.4,房地产|有色金属|农林牧渔|纺织服饰|综合
V0,2007-09-28,0.0413,0.033278,0.6,有色金属|钢铁|轻工制造|房地产|社会服务
V0,2007-10-31,-0.043724,-0.06932,0.6,有色金属|交通运输|基础化工|钢铁|家用电器
V0,2007-11-30,-0.171421,-0.114885,0.4,房地产|食品饮料|基础化工|有色金属|交通运输
V0,2007-12-28,0.195735,0.189529,1.0,电子|农林牧渔|医药生物|轻工制造|社会服务
V0,2008-01-31,-0.065034,-0.079631,0.6,食品饮料|农林牧渔|医药生物|钢铁|商贸零售
V0,2008-02-29,0.0412,0.056986,0.8,农林牧渔|家用电器|房地产|社会服务|电子
V0,2008-03-31,-0.198721,-0.184355,0.8,农林牧渔|综合|纺织服饰|钢铁|医药生物
V0,2008-04-30,-0.051926,-0.025629,0.8,房地产|社会服务|食品饮料|纺织服饰|商贸零售
V0,2008-05-30,-0.085129,-0.068977,0.8,农林牧渔|钢铁|食品饮料|家用电器|交通运输
V0,2008-06-30,-0.203073,-0.236483,0.8,医药生物|基础化工|公用事业|商贸零售|农林牧渔
V0,2008-07-31,0.054493,0.059954,0.4,医药生物|食品饮料|公用事业|社会服务|商贸零售
V0,2008-08-29,-0.208114,-0.210099,0.8,食品饮料|轻工制造|纺织服饰|电子|农林牧渔
V0,2008-09-26,-0.047827,-0.055454,0.8,食品饮料|交通运输|公用事业|房地产|商贸零售
V0,2008-10-31,-0.230416,-0.265348,0.6,钢铁|公用事业|交通运输|家用电器|医药生物
V0,2008-11-28,0.155917,0.147426,0.4,医药生物|房地产|公用事业|家用电器|食品饮料
V0,2008-12-31,0.007915,0.027211,0.6,农林牧渔|有色金属|房地产|综合|公用事业
V0,2009-01-23,0.107125,0.118297,1.0,医药生物|社会服务|商贸零售|电子|轻工制造
V0,2009-02-27,0.087414,0.079836,0.8,有色金属|综合|纺织服饰|钢铁|电子
V0,2009-03-31,0.184402,0.192026,0.6,有色金属|家用电器|食品饮料|综合|农林牧渔
V0,2009-04-30,0.045084,0.049539,0.6,有色金属|房地产|综合|电子|社会服务
V0,2009-05-27,0.037969,0.047297,0.6,家用电器|商贸零售|医药生物|综合|房地产
V0,2009-06-30,0.13308,0.085488,0.6,社会服务|有色金属|房地产|综合|钢铁
V0,2009-07-31,0.1821,0.14965,0.4,房地产|食品饮料|钢铁|有色金属|医药生物
V0,2009-08-31,-0.213184,-0.162698,0.6,钢铁|有色金属|基础化工|公用事业|轻工制造
V0,2009-09-30,0.055626,0.029664,1.0,医药生物|食品饮料|农林牧渔|家用电器|商贸零售
V0,2009-10-30,0.114547,0.101486,0.2,家用电器|房地产|医药生物|商贸零售|食品饮料
V0,2009-11-30,0.10725,0.130447,0.4,家用电器|综合|房地产|医药生物|轻工制造
V0,2009-12-31,0.03516,0.021764,1.0,社会服务|农林牧渔|食品饮料|钢铁|商贸零售
V0,2010-01-29,-0.082202,-0.05056,0.8,基础化工|钢铁|电子|家用电器|轻工制造
V0,2010-02-26,0.070675,0.05213,0.8,社会服务|医药生物|电子|农林牧渔|综合
V0,2010-03-31,0.021209,0.018883,0.4,综合|社会服务|家用电器|纺织服饰|医药生物
V0,2010-04-30,-0.103128,-0.073505,0.6,电子|房地产|纺织服饰|综合|基础化工
V0,2010-05-31,-0.041853,-0.081718,0.8,医药生物|有色金属|电子|农林牧渔|食品饮料
V0,2010-06-30,-0.091649,-0.085198,0.2,医药生物|食品饮料|电子|农林牧渔|家用电器
V0,2010-07-30,0.156996,0.142658,0.6,食品饮料|商贸零售|房地产|社会服务|家用电器
V0,2010-08-31,0.057289,0.069516,0.4,房地产|综合|家用电器|社会服务|轻工制造
V0,2010-09-30,0.026428,0.022934,0.8,农林牧渔|医药生物|社会服务|商贸零售|电子
V0,2010-10-29,0.094648,0.091167,0.6,有色金属|食品饮料|农林牧渔|医药生物|轻工制造
V0,2010-11-30,-0.05626,-0.020704,0.8,有色金属|交通运输|家用电器|综合|电子
V0,2010-12-31,-0.044253,-0.017302,0.8,食品饮料|医药生物|电子|社会服务|纺织服饰
V0,2011-01-31,-0.025125,-0.047718,1.0,有色金属|家用电器|钢铁|房地产|交通运输
V0,2011-02-28,0.067355,0.09223,0.4,钢铁|交通运输|房地产|公用事业|综合
V0,2011-03-31,-0.011476,-0.011637,0.8,家用电器|综合|有色金属|电子|基础化工
V0,2011-04-29,-0.028254,-0.018597,0.6,钢铁|房地产|有色金属|纺织服饰|综合
V0,2011-05-31,-0.082146,-0.070248,0.8,公用事业|钢铁|商贸零售|轻工制造|交通运输
V0,2011-06-30,0.031573,0.027078,1.0,食品饮料|农林牧渔|家用电器|综合|医药生物
V0,2011-07-29,-0.007838,0.015299,0.6,房地产|家用电器|基础化工|电子|综合
V0,2011-08-31,-0.000241,-0.033505,1.0,食品饮料|医药生物|社会服务|农林牧渔|纺织服饰
V0,2011-09-30,-0.135221,-0.122997,0.2,食品饮料|社会服务|农林牧渔|纺织服饰|房地产
V0,2011-10-31,0.030375,0.036546,1.0,交通运输|家用电器|钢铁|公用事业|基础化工
V0,2011-11-30,-0.023558,-0.042973,0.8,公用事业|社会服务|房地产|食品饮料|综合
V0,2011-12-30,-0.133507,-0.131458,0.4,食品饮料|医药生物|农林牧渔|社会服务|公用事业
V0,2012-01-31,0.032983,0.009656,0.8,房地产|家用电器|钢铁|公用事业|交通运输
V0,2012-02-29,0.100953,0.108724,0.2,有色金属|钢铁|家用电器|交通运输|房地产
V0,2012-03-30,-0.071865,-0.065788,0.6,电子|轻工制造|家用电器|房地产|综合
V0,2012-04-27,0.079212,0.064721,0.8,社会服务|食品饮料|商贸零售|房地产|纺织服饰
V0,2012-05-31,0.007695,0.014643,0.4,房地产|综合|食品饮料|有色金属|商贸零售
V0,2012-06-29,-0.048897,-0.057357,0.6,医药生物|有色金属|电子|家用电器|房地产
V0,2012-07-31,-0.050725,-0.071904,0.8,医药生物|公用事业|食品饮料|社会服务|纺织服饰
V0,2012-08-31,-0.017602,-0.013141,0.4,社会服务|食品饮料|农林牧渔|医药生物|钢铁
V0,2012-09-28,0.005136,0.014706,0.8,电子|医药生物|基础化工|轻工制造|综合
V0,2012-10-31,-0.011585,-0.003223,1.0,有色金属|食品饮料|商贸零售|房地产|家用电器
V0,2012-11-30,-0.050283,-0.091142,0.6,家用电器|钢铁|医药生物|房地产|公用事业
V0,2012-12-31,0.138386,0.143317,0.2,房地产|家用电器|钢铁|交通运输|公用事业
V0,2013-01-31,0.038409,0.049229,0.8,房地产|轻工制造|农林牧渔|纺织服饰|有色金属
V0,2013-02-28,0.035288,0.019744,0.8,医药生物|家用电器|基础化工|综合|农林牧渔
V0,2013-03-29,0.009721,-0.024308,0.4,电子|医药生物|综合|公用事业|基础化工
V0,2013-04-26,-0.024812,-0.032716,0.4,电子|医药生物|社会服务|公用事业|家用电器
V0,2013-05-31,0.11789,0.097771,0.6,家用电器|房地产|电子|轻工制造|综合
V0,2013-06-28,-0.146389,-0.154886,0.4,电子|农林牧渔|医药生物|综合|房地产
V0,2013-07-31,0.049731,0.039203,0.6,食品饮料|医药生物|电子|家用电器|公用事业
V0,2013-08-30,0.05947,0.079779,0.4,医药生物|社会服务|轻工制造|电子|家用电器
V0,2013-09-30,0.061941,0.047807,0.8,交通运输|商贸零售|社会服务|纺织服饰|有色金属
V0,2013-10-31,-0.039943,-0.020748,0.6,商贸零售|农林牧渔|社会服务|医药生物|轻工制造
V0,2013-11-29,0.049021,0.047463,0.8,家用电器|公用事业|农林牧渔|纺织服饰|交通运输
V0,2013-12-31,-0.032729,-0.03095,0.6,电子|农林牧渔|轻工制造|基础化工|交通运输
V0,2014-01-30,-0.003209,-0.015503,0.8,家用电器|医药生物|纺织服饰|轻工制造|钢铁
V0,2014-02-28,0.044832,0.022104,0.6,轻工制造|电子|社会服务|医药生物|综合
V0,2014-03-31,-0.028195,-0.02325,0.6,综合|社会服务|有色金属|基础化工|纺织服饰
V0,2014-04-30,-0.003525,-0.007952,1.0,房地产|建筑材料|银行|交通运输|建筑装饰
V0,2014-05-30,0.015409,0.013664,0.8,非银金融|煤炭|汽车|银行|电子
V0,2014-06-30,0.074029,0.030139,0.6,计算机|通信|电子|国防军工|煤炭
V0,2014-07-31,0.045405,0.069248,0.6,煤炭|国防军工|汽车|机械设备|传媒
V0,2014-08-29,0.014768,0.039328,0.8,有色金属|非银金融|房地产|汽车|钢铁
V0,2014-09-30,0.101081,0.104327,1.0,电子|社会服务|煤炭|综合|传媒
V0,2014-10-31,0.02446,0.015503,1.0,国防军工|交通运输|机械设备|通信|计算机
V0,2014-11-28,0.164725,0.065777,0.8,交通运输|钢铁|非银金融|银行|建筑装饰
V0,2014-12-31,0.298231,0.069468,0.2,非银金融|银行|房地产|建筑装饰|交通运输
V0,2015-01-30,-0.054639,0.048074,0.4,非银金融|建筑装饰|银行|钢铁|公用事业
V0,2015-02-27,0.101214,0.066649,1.0,计算机|传媒|农林牧渔|家用电器|电子
V0,2015-03-31,0.20642,0.185941,0.6,计算机|传媒|通信|建筑装饰|综合
V0,2015-04-30,0.197729,0.187659,0.6,计算机|社会服务|建筑装饰|电力设备|纺织服饰
V0,2015-05-29,0.19456,0.176849,0.8,煤炭|建筑装饰|交通运输|国防军工|传媒
V0,2015-06-30,-0.158493,-0.099714,0.6,煤炭|计算机|国防军工|电子|轻工制造
V0,2015-07-31,-0.155339,-0.145433,1.0,银行|钢铁|交通运输|公用事业|食品饮料
V0,2015-08-31,-0.161543,-0.12902,1.0,煤炭|国防军工|农林牧渔|社会服务|传媒
V0,2015-09-30,-0.038638,-0.060433,1.0,银行|综合|建筑材料|交通运输|轻工制造
V0,2015-10-30,0.137328,0.150668,0.8,社会服务|计算机|传媒|银行|汽车
V0,2015-11-30,0.017705,0.046319,0.8,煤炭|计算机|通信|国防军工|电力设备
V0,2015-12-31,0.041398,0.045709,0.8,综合|电子|基础化工|轻工制造|通信
V0,2016-01-29,-0.239283,-0.261395,1.0,房地产|社会服务|家用电器|建筑材料|食品饮料
V0,2016-02-29,-0.018744,-0.021647,0.6,银行|食品饮料|家用电器|钢铁|煤炭
V0,2016-03-31,0.143677,0.151651,1.0,有色金属|农林牧渔|建筑材料|纺织服饰|房地产
V0,2016-04-29,-0.041041,-0.021714,1.0,非银金融|电力设备|国防军工|计算机|机械设备
V0,2016-05-31,-0.000289,-0.013309,1.0,银行|钢铁|食品饮料|家用电器|有色金属
V0,2016-06-30,0.053389,0.029882,0.6,电子|非银金融|计算机|有色金属|食品饮料
V0,2016-07-29,-0.010767,0.00527,0.4,电子|国防军工|电力设备|食品饮料|计算机
V0,2016-08-31,0.014628,0.043813,0.8,食品饮料|医药生物|家用电器|交通运输|公用事业
V0,2016-09-30,-0.007019,-0.0182,1.0,房地产|综合|建筑装饰|钢铁|建筑材料
V0,2016-10-31,0.028518,0.030727,0.8,家用电器|建筑材料|社会服务|汽车|基础化工
V0,2016-11-30,0.063673,0.037375,0.8,建筑装饰|食品饮料|建筑材料|有色金属|钢铁
V0,2016-12-30,-0.063407,-0.048906,0.6,建筑装饰|家用电器|钢铁|非银金融|机械设备
V0,2017-01-26,-0.002043,-0.006085,0.8,商贸零售|基础化工|钢铁|农林牧渔|建筑材料
V0,2017-02-28,0.03561,0.036704,0.8,钢铁|国防军工|银行|有色金属|家用电器
V0,2017-03-31,0.00377,-0.007477,0.8,建筑材料|家用电器|建筑装饰|轻工制造|综合
V0,2017-04-28,-0.022727,-0.034418,0.6,家用电器|食品饮料|电子|建筑装饰|社会服务
V0,2017-05-31,-0.019573,-0.047571,0.8,公用事业|建筑材料|家用电器|房地产|非银金融
V0,2017-06-30,0.056458,0.043327,0.6,银行|非银金融|家用电器|食品饮料|交通运输
V0,2017-07-31,0.030274,0.008721,0.6,家用电器|有色金属|食品饮料|汽车|电子
V0,2017-08-31,0.039698,0.028976,0.8,有色金属|钢铁|基础化工|银行|非银金融
V0,2017-09-29,0.008858,0.014814,0.4,计算机|钢铁|非银金融|通信|有色金属
V0,2017-10-31,0.030558,0.00648,0.8,通信|食品饮料|汽车|社会服务|电子
V0,2017-11-30,-0.041162,-0.036877,0.6,家用电器|食品饮料|电子|医药生物|交通运输
V0,2017-12-29,-0.032895,-0.004701,1.0,钢铁|银行|非银金融|建筑材料|房地产
V0,2018-01-31,0.038984,0.008804,1.0,食品饮料|家用电器|医药生物|有色金属|社会服务
V0,2018-02-28,-0.049971,-0.041864,0.6,房地产|银行|家用电器|钢铁|社会服务
V0,2018-03-30,0.01415,0.001726,0.6,电子|钢铁|计算机|社会服务|通信
V0,2018-04-27,-0.025741,-0.04126,0.6,计算机|医药生物|国防军工|电力设备|通信
V0,2018-05-31,0.013798,-0.00219,0.6,医药生物|钢铁|计算机|食品饮料|银行
V0,2018-06-29,-0.103175,-0.094313,0.6,食品饮料|社会服务|医药生物|农林牧渔|商贸零售
V0,2018-07-31,-0.004527,0.002482,0.6,钢铁|家用电器|食品饮料|社会服务|汽车
V0,2018-08-31,-0.053671,-0.073615,0.8,钢铁|建筑材料|建筑装饰|国防军工|银行
V0,2018-09-28,0.009635,0.005674,0.8,通信|银行|非银金融|计算机|房地产
V0,2018-10-31,-0.099082,-0.099982,0.6,食品饮料|银行|非银金融|国防军工|汽车
V0,2018-11-30,-0.007445,0.03119,0.6,银行|非银金融|房地产|钢铁|农林牧渔
V0,2018-12-28,-0.0121,-0.038189,0.8,综合|通信|电力设备|农林牧渔|食品饮料
V0,2019-01-31,0.003756,0.013335,0.4,通信|社会服务|食品饮料|公用事业|农林牧渔
V0,2019-02-28,0.139634,0.186743,0.8,家用电器|食品饮料|非银金融|银行|电力设备
V0,2019-03-29,0.096413,0.089246,1.0,电子|计算机|通信|传媒|综合
V0,2019-04-30,-0.014074,-0.024295,0.6,农林牧渔|食品饮料|计算机|轻工制造|综合
V0,2019-05-31,-0.056988,-0.063575,0.6,食品饮料|农林牧渔|家用电器|银行|汽车
V0,2019-06-28,0.014834,0.019336,0.6,有色金属|国防军工|农林牧渔|建筑材料|食品饮料
V0,2019-07-31,-0.0117,-0.010454,0.8,食品饮料|非银金融|社会服务|家用电器|通信
V0,2019-08-30,0.019922,-0.009757,0.6,农林牧渔|电子|国防军工|社会服务|家用电器
V0,2019-09-30,0.00382,0.002489,0.6,食品饮料|医药生物|国防军工|电子|计算机
V0,2019-10-31,0.003308,0.003379,0.6,电子|通信|计算机|银行|机械设备
V0,2019-11-29,-0.032771,-0.014726,0.8,农林牧渔|家用电器|医药生物|银行|轻工制造
V0,2019-12-31,0.092328,0.079229,1.0,建筑材料|电子|钢铁|汽车|电力设备
V0,2020-01-23,0.013499,-0.00983,0.6,有色金属|建筑材料|传媒|家用电器|电子
V0,2020-02-28,0.041789,0.004934,0.8,电子|计算机|电力设备|医药生物|国防军工
V0,2020-03-31,-0.058509,-0.05347,0.6,通信|计算机|农林牧渔|建筑材料|电子
V0,2020-04-30,0.045829,0.047643,0.6,农林牧渔|商贸零售|食品饮料|医药生物|建筑材料
V0,2020-05-29,0.023694,0.005888,0.6,社会服务|电子|电力设备|食品饮料|建筑材料
V0,2020-06-30,0.097841,0.069358,0.6,食品饮料|商贸零售|社会服务|轻工制造|家用电器
V0,2020-07-31,0.163425,0.136973,0.8,社会服务|电子|医药生物|传媒|计算机
V0,2020-08-31,0.001693,0.020939,0.8,社会服务|国防军工|建筑材料|电力设备|有色金属
V0,2020-09-30,-0.07199,-0.060947,0.8,食品饮料|国防军工|交通运输|农林牧渔|汽车
V0,2020-10-30,0.02782,0.003957,0.8,社会服务|电力设备|汽车|家用电器|非银金融
V0,2020-11-30,0.059523,0.042811,0.4,汽车|家用电器|电力设备|银行|食品饮料
V0,2020-12-31,0.010515,0.018931,0.6,有色金属|钢铁|非银金融|银行|家用电器
V0,2021-01-29,-0.002613,-0.012202,1.0,社会服务|电力设备|食品饮料|国防军工|医药生物
V0,2021-02-26,0.01819,0.015749,0.8,基础化工|银行|电力设备|有色金属|轻工制造
V0,2021-03-31,-0.026603,-0.015614,0.8,房地产|钢铁|农林牧渔|社会服务|有色金属
V0,2021-04-30,0.000222,0.010811,0.8,公用事业|钢铁|建筑装饰|纺织服饰|综合
V0,2021-05-31,0.040589,0.040872,0.8,医药生物|有色金属|钢铁|电力设备|电子
V0,2021-06-30,0.015839,-0.002151,0.6,国防军工|食品饮料|有色金属|计算机|电力设备
V0,2021-07-30,0.031024,-0.035987,0.8,电力设备|电子|综合|汽车|基础化工
V0,2021-08-31,0.095041,0.048802,0.6,有色金属|钢铁|电力设备|基础化工|通信
V0,2021-09-30,-0.059447,-0.015132,0.4,有色金属|钢铁|国防军工|基础化工|公用事业
V0,2021-10-29,-0.01791,-0.00327,0.8,公用事业|食品饮料|农林牧渔|社会服务|房地产
V0,2021-11-30,0.001415,0.024431,0.8,电力设备|汽车|国防军工|银行|社会服务
V0,2021-12-31,-0.005349,0.036054,0.8,国防军工|通信|有色金属|电子|计算机
V0,2022-01-28,-0.103156,-0.084616,1.0,传媒|社会服务|建筑材料|公用事业|轻工制造
V0,2022-02-28,0.045182,0.037272,1.0,银行|房地产|交通运输|建筑装饰|煤炭
V0,2022-03-30,-0.038079,-0.059648,0.8,有色金属|煤炭|基础化工|石油石化|综合
V0,2022-04-29,-0.099515,-0.091414,0.6,煤炭|房地产|农林牧渔|综合|医药生物
V0,2022-05-31,0.046371,0.059702,0.8,食品饮料|家用电器|煤炭|交通运输|商贸零售
V0,2022-06-30,0.097473,0.071405,1.0,汽车|石油石化|电力设备|国防军工|基础化工
V0,2022-07-29,-0.01811,-0.026445,0.6,电力设备|汽车|食品饮料|有色金属|家用电器
V0,2022-08-31,-0.050329,-0.021655,0.8,环保|机械设备|汽车|公用事业|农林牧渔
V0,2022-09-30,-0.064998,-0.071981,1.0,煤炭|石油石化|综合|非银金融|传媒
V0,2022-10-31,-0.125254,-0.032085,0.8,煤炭|房地产|银行|交通运输|食品饮料
V0,2022-11-30,0.018235,0.09668,1.0,计算机|国防军工|机械设备|医药生物|通信
V0,2022-12-30,-5.5e-05,-0.017264,1.0,房地产|建筑材料|食品饮料|非银金融|传媒
V0,2023-01-31,0.019093,0.061388,0.6,食品饮料|美容护理|社会服务|商贸零售|传媒
V0,2023-02-28,-0.002516,0.011985,1.0,有色金属|计算机|电力设备|汽车|机械设备
V0,2023-03-31,0.007487,-0.012647,0.8,通信|轻工制造|计算机|纺织服饰|钢铁
V0,2023-04-28,0.024737,-0.013207,0.6,传媒|计算机|通信|电子|建筑装饰
V0,2023-05-31,-0.057719,-0.043116,0.6,传媒|建筑装饰|非银金融|石油石化|银行
V0,2023-06-30,0.021916,0.013419,1.0,公用事业|电子|通信|环保|计算机
V0,2023-07-31,-0.010793,0.031817,0.8,家用电器|通信|汽车|机械设备|电力设备
V0,2023-08-31,-0.0706,-0.05858,1.0,非银金融|房地产|商贸零售|建筑材料|食品饮料
V0,2023-09-28,-0.002172,-0.008855,1.0,传媒|煤炭|石油石化|计算机|环保
V0,2023-10-31,-0.032654,-0.031873,0.6,煤炭|医药生物|石油石化|银行|机械设备
V0,2023-11-30,0.014567,0.005747,0.8,电子|汽车|医药生物|农林牧渔|钢铁
V0,2023-12-29,-0.026667,-0.022963,0.8,煤炭|传媒|社会服务|机械设备|医药生物
V0,2024-01-31,-0.07588,-0.107463,0.8,有色金属|煤炭|公用事业|综合|电力设备
V0,2024-02-29,0.061935,0.081803,0.6,煤炭|银行|公用事业|石油石化|家用电器
V0,2024-03-29,0.010198,0.018916,1.0,通信|计算机|电子|传媒|美容护理
V0,2024-04-30,-0.011253,0.001045,1.0,有色金属|石油石化|综合|纺织服饰|环保
V0,2024-05-31,-0.020546,-0.013488,1.0,家用电器|银行|基础化工|医药生物|汽车
V0,2024-06-28,-0.062588,-0.072403,0.8,煤炭|房地产|农林牧渔|公用事业|银行
V0,2024-07-31,-0.018014,-0.006712,0.6,电子|通信|公用事业|银行|石油石化
V0,2024-08-30,-0.042709,-0.043529,1.0,综合|非银金融|商贸零售|国防军工|房地产
V0,2024-09-30,0.198303,0.224152,0.8,石油石化|煤炭|传媒|银行|非银金融
V0,2024-10-31,0.038136,0.016997,0.8,非银金融|房地产|计算机|美容护理|社会服务
V0,2024-11-29,0.020683,0.017078,0.8,电子|计算机|综合|国防军工|环保
V0,2024-12-31,-0.028995,-0.022755,0.8,商贸零售|综合|纺织服饰|传媒|轻工制造
V0,2025-01-27,-0.011026,-0.029116,1.0,银行|通信|家用电器|公用事业|汽车
V0,2025-02-28,0.053349,0.033775,0.6,有色金属|机械设备|汽车|银行|电子
V0,2025-03-31,-0.019658,0.001295,0.4,计算机|机械设备|汽车|电子|钢铁
V0,2025-04-30,-0.025295,-0.025018,1.0,有色金属|家用电器|煤炭|美容护理|社会服务
V0,2025-05-30,0.017741,0.025993,0.8,美容护理|农林牧渔|商贸零售|公用事业|食品饮料
V0,2025-06-30,0.039249,0.030546,1.0,环保|医药生物|国防军工|银行|纺织服饰
V0,2025-07-31,0.058687,0.044235,0.8,通信|国防军工|有色金属|电子|传媒
V0,2025-08-29,0.132861,0.087703,0.8,钢铁|医药生物|建筑材料|通信|综合
V0,2025-09-30,0.042203,0.007849,0.6,通信|电子|综合|有色金属|计算机
V0,2025-10-31,-0.011894,0.007403,0.6,电力设备|有色金属|电子|房地产|传媒
V0,2025-11-28,-0.010336,-0.009657,0.8,煤炭|钢铁|有色金属|石油石化|公用事业
V0,2025-12-31,0.01593,0.023114,0.8,综合|银行|纺织服饰|石油石化|轻工制造
V0,2026-01-30,0.112217,0.057763,0.8,国防军工|有色金属|通信|机械设备|石油石化
V0,2026-02-27,0.027005,0.030641,0.6,有色金属|传媒|石油石化|建筑材料|基础化工
V0,2026-03-31,-0.121936,-0.083989,0.8,综合|钢铁|建筑材料|环保|机械设备
V0,2026-04-30,0.072555,0.057686,1.0,银行|公用事业|煤炭|通信|电力设备
V0,2026-05-29,0.082921,-0.038351,0.8,电子|通信|综合|机械设备|建筑材料
V0,2026-06-30,0.093857,-0.045629,0.2,通信|电子|公用事业|建筑材料|机械设备
V0,2026-07-31,-0.260536,-0.033127,0.2,电子|建筑材料|通信|机械设备|基础化工
V1,2006-01-25,0.118793,0.086357,0.0,社会服务|房地产|有色金属|基础化工|电子
V1,2006-02-28,0.022364,0.026997,0.2,有色金属|房地产|社会服务|基础化工|综合
V1,2006-03-31,0.04193,0.015939,0.4,有色金属|食品饮料|房地产|基础化工|农林牧渔
V1,2006-04-28,0.158959,0.10042,0.2,有色金属|房地产|食品饮料|商贸零售|基础化工
V1,2006-05-31,0.181102,0.19498,0.4,有色金属|食品饮料|商贸零售|社会服务|农林牧渔
V1,2006-06-30,0.040146,0.035109,0.2,有色金属|商贸零售|食品饮料|综合|农林牧渔
V1,2006-07-31,-0.058805,-0.050405,0.0,商贸零售|食品饮料|农林牧渔|有色金属|综合
V1,2006-08-31,0.042913,0.041143,0.4,纺织服饰|综合|商贸零售|农林牧渔|轻工制造
V1,2006-09-29,0.040713,0.036657,0.6,房地产|社会服务|轻工制造|商贸零售|基础化工
V1,2006-10-31,-0.000367,0.012773,0.2,房地产|社会服务|综合|基础化工|轻工制造
V1,2006-11-30,0.155921,0.098671,0.4,社会服务|房地产|钢铁|交通运输|基础化工
V1,2006-12-29,0.138725,0.099453,0.4,钢铁|房地产|食品饮料|家用电器|交通运输
V1,2007-01-31,0.136284,0.208836,0.2,钢铁|房地产|食品饮料|社会服务|交通运输
V1,2007-02-28,0.08297,0.133527,0.4,钢铁|食品饮料|商贸零售|房地产|家用电器
V1,2007-03-30,0.156037,0.13928,0.8,纺织服饰|综合|有色金属|钢铁|轻工制造
V1,2007-04-30,0.395843,0.333374,0.4,综合|纺织服饰|轻工制造|家用电器|电子
V1,2007-05-31,0.063073,0.109195,0.2,综合|纺织服饰|公用事业|电子|家用电器
V1,2007-06-29,-0.124596,-0.117807,0.6,房地产|纺织服饰|综合|医药生物|商贸零售
V1,2007-07-31,0.232706,0.195266,0.4,房地产|综合|家用电器|纺织服饰|有色金属
V1,2007-08-31,0.146071,0.132389,0.2,房地产|有色金属|社会服务|家用电器|综合
V1,2007-09-28,0.034793,0.033278,0.4,有色金属|房地产|钢铁|社会服务|商贸零售
V1,2007-10-31,-0.043562,-0.06932,0.4,有色金属|钢铁|房地产|交通运输|轻工制造
V1,2007-11-30,-0.182462,-0.114885,0.2,有色金属|钢铁|基础化工|交通运输|房地产
V1,2007-12-28,0.213445,0.189529,0.6,基础化工|交通运输|食品饮料|家用电器|农林牧渔
V1,2008-01-31,-0.040352,-0.079631,0.2,食品饮料|农林牧渔|医药生物|基础化工|家用电器
V1,2008-02-29,0.073837,0.056986,0.4,农林牧渔|家用电器|医药生物|电子|轻工制造
V1,2008-03-31,-0.204093,-0.184355,0.4,农林牧渔|家用电器|医药生物|综合|钢铁
V1,2008-04-30,-0.029789,-0.025629,0.4,农林牧渔|房地产|家用电器|电子|综合
V1,2008-05-30,-0.062326,-0.068977,0.8,农林牧渔|纺织服饰|钢铁|商贸零售|食品饮料
V1,2008-06-30,-0.202609,-0.236483,0.4,农林牧渔|医药生物|食品饮料|商贸零售|基础化工
V1,2008-07-31,0.064512,0.059954,0.2,医药生物|农林牧渔|公用事业|基础化工|食品饮料
V1,2008-08-29,-0.201183,-0.210099,0.0,医药生物|基础化工|食品饮料|农林牧渔|公用事业
V1,2008-09-26,-0.059382,-0.055454,0.4,食品饮料|医药生物|交通运输|基础化工|商贸零售
V1,2008-10-31,-0.244396,-0.265348,0.6,交通运输|家用电器|公用事业|食品饮料|纺织服饰
V1,2008-11-28,0.144952,0.147426,0.4,公用事业|医药生物|家用电器|房地产|交通运输
V1,2008-12-31,0.00816,0.027211,0.2,公用事业|医药生物|房地产|家用电器|钢铁
