ym,EP,BP,DP,SP,EP_stab,EP_impr,log_mv,amt20,pb_inv,roe_ttm,EP_dz,BP_dz,DP_dz,SP_dz,EP_stab_dz,EP_impr_dz
2013-11,0.15875412545054593,0.10635932486573545,0.13661098869261598,0.13248263263752724,0.10051858058199743,0.01918657369146621,-0.1153033261647059,-0.22931007117737387,-0.10635932486573545,0.11160200926659417,0.12514541140923321,0.058703633316796094,0.11920881022972096,0.09927681695345193,0.13635401823934207,0.022606179206701344
2013-12,0.021267503330087756,0.02926003270103097,-0.029889064623437916,-0.07328048756090191,-0.03850196235151929,-0.044118710422620826,-0.34047398511242377,-0.03613981704103257,-0.02926003270103097,-0.053457633364542685,-0.08850508209214554,-0.17883726395762703,-0.0845686901428527,-0.2501545609177454,0.01834500985878022,0.008457435373824542
2014-01,-0.1373744693876988,-0.0034691443040137182,-0.08647639478697704,0.01583146523481384,-0.03713694284839094,-0.0555784110306443,-0.11534187215411204,-0.2682578344050497,0.0034691443040137182,-0.2094858742817593,-0.11987980774268646,-0.020442836551714718,-0.037131316510234484,0.001235201468866146,0.005570297131805162,-0.03642496420340098
2014-02,-0.0232748882717952,0.09861200069738045,-0.01755227286240201,0.11244601868620455,0.04479869299233642,0.022202812333604265,0.04438934407988944,-0.403654752393574,-0.09861200069738045,-0.05786011920496902,0.025176536499931308,0.15297739524892923,0.05065428755523296,0.1619130424789914,0.0680883605569189,0.0046278298870494165
2014-03,0.07398685909614991,0.09673037727636859,0.07180640382608915,0.07696794613274653,0.054676620474008474,-0.0012609881678089247,-0.05927927894347288,-0.12389339418663861,-0.09673037727636859,-0.002428816674189174,0.010300450938621721,0.027436568360376515,0.028146586001416896,0.018564864154033557,0.032985682915044376,0.002837881932726966
2014-04,-0.08259074979414437,0.058081843986323316,-0.03255289411261941,-0.020482389115612776,-0.07444725810374685,-0.09926505695856352,-0.24473260928680063,-0.11096649469149272,-0.058081843986323316,-0.18420283532957119,-0.16692584971302227,-0.13702648327293915,-0.09202480697087077,-0.17961069942007116,-0.04005287974942297,-0.017797264633349973
2014-05,-0.02643964049975489,0.03834332303629478,-0.02911492650116643,-0.04397608456903518,-0.08540733985438788,-0.08558538822527549,-0.2987244050522196,-0.11008263836275473,-0.03834332303629478,-0.12406649423527442,-0.1194004580780165,-0.15512563285407246,-0.06110929264912316,-0.19332424805552445,-0.045796491598917,-0.013883546828306677
2014-06,-0.015152664530476487,0.09088880304303015,-0.03331229567760061,0.16265185474797705,0.030167845131537786,0.03831557322200742,0.11894274943616007,-0.2186536616255907,-0.09088880304303015,-0.02266911111053069,0.02533725609428048,0.16287193593381896,-0.0005335832519977089,0.21635169677808178,0.0432797352735091,-0.006809414572068273
2014-07,-0.13506428014977856,-0.016591896951794204,-0.12543606379846275,-0.08077784035252948,-0.09181847342659405,-0.045444795160959006,-0.27200370995795964,-0.2675752584523972,0.016591896951794204,-0.16978191489413183,-0.1913508925768226,-0.1413858073166472,-0.1235158118551634,-0.16337654108780778,-0.08532686724964786,0.0545983145277584
2014-08,-0.14756497951083625,0.04450401350908564,-0.10833774192162178,-0.03957080463819103,-0.09354225150246681,-0.09291833830653738,-0.2592979709399989,-0.3116136002252687,-0.04450401350908564,-0.24595071781522385,-0.16872445613872022,-0.04334388090281223,-0.08883871405179984,-0.09688310682366379,-0.07510764343920277,-0.05210394434010109
2014-09,0.14108762760956728,0.14952504751518556,0.11311058310922652,0.12037613306318806,0.12368885994401367,0.07213868279240956,0.01265641764397644,-0.11058476077181796,-0.14952504751518556,0.04933118925378704,0.11157000162901388,0.14414661034812182,0.09267929100821626,0.10523628381299102,0.10306713701466948,0.05777385937898
2014-10,0.09423299811878227,0.2105420746243751,0.1133062663676017,0.09391580551343622,0.07233913643030972,-0.008959143307296087,0.04069713289399366,-0.05730298166122176,-0.2105420746243751,-0.011790520806006512,0.05085378420044975,0.16398798132786288,0.08034067536162788,0.0569604033069129,0.05029788153414989,-0.005405226568469143
2014-11,0.173615404551,0.17985334430628044,0.18566029801702438,0.14997700597406063,0.14093854665679847,0.10480336677714001,0.4487533782845834,0.3019670048775095,-0.17985334430628044,0.15383262039361106,0.20076546399992792,0.3613038943568464,0.15463018415265303,0.2805810685919747,0.12398284970557365,0.07469407389121194
2014-12,0.020811685504854953,-0.03227011445493133,-0.022530408447912147,0.032760678371357925,-0.014411026079355804,0.03766876197271685,-0.3198691174814973,-0.2606508410203909,0.03227011445493133,0.02862532146473433,-0.03409575170384654,-0.18443828219250913,-0.034133415290141515,-0.06598292448907452,-0.030553316742356267,-0.03435372877860378
2015-01,-0.07050638444088025,-0.08727777581456854,-0.06852308902124521,-0.13506716106666328,-0.025049393925320917,-0.0020492711142600403,-0.18080590095778892,-0.1029865215886947,0.08727777581456854,-0.06344119644737738,-0.08697346099236292,-0.15632599511849485,-0.06616646205437826,-0.1878437425576538,-0.031108514617059962,-0.008331936468625359
2015-02,-0.07046232982554572,0.048181790450725764,-0.06199442531896767,-0.026035030103604157,-0.05041645614147829,-0.054591146962921666,-0.2387140704452731,-0.22007189240831035,-0.048181790450725764,-0.12714795449375885,-0.08729376062005635,-0.05041423688884219,-0.04742968749660823,-0.09280292429378569,-0.03808968947560671,-0.009479407831570096
2015-03,-0.048374613577940255,0.09437520408616361,-0.019088636506222386,0.045856610917806184,-0.010599216770898078,-0.0682966558362126,-0.03324879025649326,-0.12448060761673922,-0.09437520408616361,-0.1110396811043706,-0.09228880430697783,0.045420376738485896,-0.03816155332071882,-0.005137628333495198,-0.039224079532190564,-0.06418916803775758
2015-04,-0.0068755540346637604,-0.011279770384887476,-0.07369446442991494,-0.03784535761910102,-0.04373421782638272,-0.05466281513051476,-0.43627166328744055,-0.36300705252695925,0.011279770384887476,-0.03905366347277581,-0.09518936434727866,-0.22944364973857212,-0.06080589336531498,-0.18753007143173345,-0.05954880041476356,-0.07424663215972567
2015-05,0.10242100235768585,0.23264334368359924,0.06490857936707543,0.22214157709570248,0.08233485473901996,0.0308956439353759,0.07421373027028334,-0.03732999464238221,-0.23264334368359924,-0.022274644710585434,0.12168975809019747,0.27575029369850856,0.08464126539613506,0.23678217166125373,0.1045828030663898,0.028399769992184236
2015-06,0.27685629412748164,0.11400382778565521,0.20340817684955423,0.18779650508822687,0.1818489117058754,0.11882859031777317,0.029433842048764192,0.02871864028013206,-0.11400382778565521,0.259330366476278,0.24540871937235093,0.10660405755388015,0.1830645546197507,0.1888370060657269,0.15024081466533434,0.10274778838794733
2015-07,0.026121172174276685,0.14143120125999223,0.032890171421011194,0.1223922371181335,0.04914834896904339,0.014034597548858932,-0.04182455819844361,-0.13912322017927511,-0.14143120125999223,-0.042164432025426336,0.007109869437641104,0.12377786947331952,0.03767471962640194,0.08075506010989932,0.04604352176739699,-0.032257513489803984
2015-08,0.08991597672072016,0.037780859404586566,0.032532568733457216,0.026969412470492667,0.07107685449066545,0.052747239754234156,-0.2898129831883095,-0.2095499795947719,-0.037780859404586566,0.09002867122395676,0.04695513206484129,-0.09913703729329627,0.02940240638156008,-0.08830206335523168,0.06162306076123254,-0.015191982790848569
2015-09,-0.14572640430965283,-0.12446114459811723,-0.135894301137854,-0.10957535347474472,-0.09642234656765426,-0.06556546245413011,-0.31068642447400685,-0.09922644102139239,0.12446114459811723,-0.16684304054473215,-0.13534859105608313,-0.19146443878291838,-0.09291631895363066,-0.16812440510564497,-0.07709414309765923,-0.0221909037798395
2015-10,0.037311457272146256,0.08296081065912245,-0.030262247787739123,0.047483568727445,-0.04604297796668376,-0.03333034446895827,-0.41136710807467997,-0.3050191648789216,-0.08296081065912245,-0.013698140945904302,-0.034368193333910724,-0.080829343991796,-0.005109568563304262,-0.12948224369876413,-0.041102646861249405,-0.0389999835526582
2015-11,-0.0780065211310927,0.07828480231649722,0.012598151481081689,-0.01434579982860294,-0.0311941168860551,-0.0151732759435672,-0.1345649182667337,-0.28328350290824517,-0.07828480231649722,-0.11603921599167014,-0.034542272431498024,0.08642827873508084,0.07208941213833854,-9.72402219154189e-05,-0.01470748838516349,-0.0073923032150416314
2015-12,0.22196025969847596,0.25704593451834035,0.18052357856665444,0.22988574742621973,0.13086056446228814,0.07228521571096598,0.06537187241890975,-0.13037746434799458,-0.25704593451834035,0.15252230819966206,0.18326206580036036,0.22077156896130143,0.13252465395360194,0.1773938799987117,0.10519568853391272,0.029304865726833516
2016-01,-0.05443950902814568,0.10503615000376644,0.011470289944696373,0.059834866421240744,-0.016725539263801718,-0.02662360852154427,0.04366629593510642,-0.11011527008002854,-0.10503615000376644,-0.1004641979778532,-0.017372658659474686,0.14428570618114273,0.03981602403175419,0.0932771902762952,-0.004587827803068962,-0.02031118104570229
2016-02,0.009106345138848091,-0.037777962006336596,-0.03697927197109286,-0.03498285595758692,-0.03948496612951431,0.006899832897835501,-0.30359713430956203,-0.07626722251643728,0.037777962006336596,0.0014959016479520356,-0.04642804472610385,-0.12920908210197876,-0.00014422887276592476,-0.13048395457214537,-0.05543055272547882,0.008638424535707215
2016-03,-0.05209226107194634,0.10099211662034108,-0.023709103062285873,0.10653506722991886,-0.03975740380756154,-0.07442514800072325,-0.21212407418514367,-0.34069977406726404,-0.10099211662034108,-0.11717678669351515,-0.04716216519124382,0.0768701925276961,0.0691011400032575,0.06286725972519774,-0.007857655859688836,-0.05602177041232525
2016-04,0.2616333792140752,0.08032628760480816,0.08824790530519427,0.07357374302617005,0.1376128028870466,0.09992980198226435,0.0027948564154239323,0.00033303047038233866,-0.08032628760480816,0.2188838720752122,0.17151785733418612,0.0030188629199472943,0.02553855278112052,-0.0030961225891231476,0.08623830597710888,0.058219116099122406
2016-05,0.020963390662508265,-0.043795992662118845,-0.028247798721845085,-0.03953791534818811,0.015322115135264306,-0.00966935180336521,-0.302209693706441,-0.04511281237811909,0.043795992662118845,-0.009452809707687285,-0.013944009749323609,-0.11372179334245501,0.014685102231475853,-0.11412172788019719,0.017257021158184702,-0.013509164871831623
2016-06,0.1348936547547146,0.25406315329315615,0.12203749060801962,0.24165996946918014,0.09166037704029864,0.020308333367445086,0.15210687667642586,-0.3494632194582265,-0.25406315329315615,0.00954981583380322,0.1316302847649392,0.2712994943829011,0.11270822916926529,0.2557648179487573,0.08820400222305663,0.0018534993650748221
2016-07,-0.042756777119549644,0.1321291657883129,-0.04903912654028954,0.028595626600067904,0.017114666717859234,-0.059315210003551395,-0.19278079118071956,-0.274897797318966,-0.1321291657883129,-0.11919472809619025,-0.0533771570148506,0.09565177405478179,-0.01594496419790608,-0.015693422696786898,0.019204998106207977,-0.023770715830833018
2016-08,-0.0345183588437802,0.10867987665884461,-0.045154343102068666,0.06606106527529115,0.02187218944366231,-0.052384503028369334,-0.17454357926818226,-0.33297701409091257,-0.10867987665884461,-0.08250797961162568,-0.030141746947723085,0.09413464661209907,0.007041541861907282,0.04190465999614698,0.04508305044058005,-0.018604694917419368
2016-09,-0.03758982935574447,0.08987241597721667,-0.013552392508526374,0.024843703364743806,-0.035105379982742865,-0.09343297800035104,-0.182139889408692,-0.13360038585480574,-0.08987241597721667,-0.08651216374893006,-0.10024973547170678,0.028270081397347106,-0.022435865646791096,-0.05279161697687818,-0.04625508504263665,-0.08794907887560396
2016-10,0.05082663363544954,0.22946925554327557,0.07365013238183979,0.13253112301180334,0.015473275911280658,-0.07807378116372912,-0.04964684140275684,-0.14265564981012518,-0.22946925554327557,-0.08464640577956908,-0.021277103952796615,0.14408253800933726,0.021220583942482368,0.04067594931526933,-0.03730500094784102,-0.12681627868567566
2016-11,-0.08933603556575753,0.11149805518082939,-0.031449146898254135,0.06791586781899558,-0.01497633922289276,-0.03877750429932704,0.024503463692603124,-0.2044298642015614,-0.11149805518082939,-0.15152848956001588,-0.022941757856408222,0.16758043633886657,0.026677568415863762,0.12444277248792703,0.0238419607874673,0.025573933941052313
2016-12,0.07412883839122662,0.20127047346573027,0.12359079382289284,0.13409299736126837,0.1005240303737884,0.045129967154838475,0.3029323656818573,0.025122836911787343,-0.20127047346573027,-0.01840310529366141,0.10952952499015073,0.24517132686993073,0.09423363866915908,0.18715580573112253,0.09626096938657891,0.08054502876679334
2017-01,0.029738853274505116,0.07237509122649398,0.00872234518362112,0.046883112765965025,-0.0026430248607082012,-0.03127904960906527,-0.08870356756277092,-0.05960325127847691,-0.07237509122649398,0.027443011021314658,0.027969552434214014,0.06377250375066086,0.025011303747798728,0.04626753328569789,0.00917408587756894,-0.014937065565828255
2017-02,0.2128337817172327,0.1367061452430357,0.1934315653562257,0.12622647015542915,0.13621877887075656,0.051558949888675466,0.07740005111797903,-0.021001436429190064,-0.1367061452430357,0.17435102976970868,0.178453376799275,0.10389126458570347,0.1307073840215474,0.08269899543281689,0.1033062626123592,0.0085294637016462
2017-03,0.21941261300978443,0.11458511442968695,0.2218945751731768,0.1073603233268078,0.163075698347664,0.09144206484671075,0.26969381639540935,0.03553995244693619,-0.11458511442968695,0.17219567121112428,0.2267763574395281,0.12552931807729625,0.1306966569357187,0.14774887161876907,0.14611460211999105,0.03948011065454591
2017-04,0.12925406167631692,0.07933403871131468,0.1706459656389944,0.04338530633328627,0.09218906207900862,0.019571621634711718,0.19814267244716632,0.06700988361797436,-0.07933403871131468,0.10069935576904773,0.1315934298239739,0.10432452346255007,0.11528969772968721,0.061545554981530436,0.09350407133830414,0.08073813208593872
2017-05,0.10449538787560539,0.006724985886123141,0.05183904754755181,0.11053609636763906,0.05793556508517281,0.09307213857803838,0.0912449935440168,0.052440748856049546,-0.006724985886123141,0.08088700658886713,0.12083126643607385,0.044040450567833574,0.03741498237147532,0.138509602366679,0.05198292499429434,0.10475121538198498
2017-06,-0.01904586733311015,0.11773662241082863,-0.027196615228038738,0.07816091654310607,0.01859823580763608,0.03320378361096354,0.2638268294821293,0.027087271843772312,-0.11773662241082863,-0.11795890170188146,0.099082514662383,0.24094628035777768,0.012397903929356309,0.18606921429850354,0.0502969556421319,0.10072791875735379
2017-07,0.0034139130851650957,0.02982336489832901,-0.039535169639179885,-0.03810403303108808,-0.039857843651919446,-0.047369011684716196,-0.2310645558331375,-0.1800109528267642,-0.02982336489832901,-0.00548538920005288,-0.12087272549367711,-0.0909456209576216,-0.08053003077394062,-0.1405640391497766,-0.08037252066493737,-0.12498013105923243
2017-08,-0.027955065202999747,-0.08639517403428426,0.006310538946204418,-0.030603224163606488,0.0013814130975467829,0.031047649357682915,-0.06278134239429607,-0.11177453187855922,0.08639517403428426,0.04138718873065375,-0.05808580314310086,-0.11107967266513534,-0.0005583270731071706,-0.056337811137349314,-0.009758806302730983,-0.011446199886214594
2017-09,0.21067923015480758,0.07843162618331699,0.20347425505561825,0.1249726348710707,0.16264044328270488,0.03489502613770037,0.06343040162797502,-0.17797996918622794,-0.07843162618331699,0.2179720908616856,0.17726369575242493,0.05932743823499919,0.15530729547724242,0.11267848630364745,0.13785652399759227,0.03896212011830334
2017-10,0.05460368707061696,0.039656864363601635,0.058645312842770206,0.0010306420300319856,0.032815788214100326,0.08608986375678097,0.2806472654642166,0.06405275948082616,-0.039656864363601635,0.03612358359602459,0.12977936743230592,0.11446533499683506,0.03175050767761802,0.08672176750374014,0.052504549287170195,0.10453728446809293
2017-11,0.0548440297168644,-0.025369421606879054,0.0832116693077442,0.013185915103589728,0.05531684213863544,0.07451622003328007,0.11464706000022612,0.07435138721635332,0.025369421606879054,0.12584858665109244,0.06451557119776295,0.006069196031360629,0.05928740593870528,0.030556551118247545,0.05676434949128731,0.08428499927982476
2017-12,0.1743938363754123,0.15052615374950137,0.1876119274712447,0.09010043788051526,0.09377040575810824,0.07691700129831147,0.23418807108711293,0.04725464330472271,-0.15052615374950137,0.09894430617868077,0.22427378800231182,0.21416315040510076,0.1671441685678095,0.17182141725136282,0.12071344601586043,0.10962161920398757
2018-01,0.08815969314035269,-0.06433888638897291,0.034413086776158966,-0.005225254003451432,0.04670552767978776,0.14531644622519183,0.07050385928571291,0.12910474744523065,0.06433888638897291,0.17415313077634928,0.151742481092819,-0.013589251833895833,0.029568316388090758,0.04485492822939195,0.07425065072874522,0.14867266410191624
2018-02,-0.01571708315698348,-0.03868736707331205,-0.08324664524354312,-0.00499653357546109,-0.036780858767903164,-0.10962622468984137,-0.38992696516810765,-0.27332516135634455,0.03868736707331205,0.02093749248066514,-0.17740368636006945,-0.1991723660968091,-0.07132802951765636,-0.18760186211246832,-0.10347272722739989,-0.1832659268788551
2018-03,0.05651227720747439,0.057706277161612536,0.05195746020203764,0.00023738981218105292,0.08355207506095459,-0.02548737378913571,-0.01501367501164964,-0.09132345147964135,-0.057706277161612536,0.022623076045823805,-0.004198335729659787,0.01736869332380164,0.029088686851139776,-0.05702594369484192,0.04520431555823383,-0.05142817266132045
2018-04,0.17231860622706646,0.09518928561972213,0.12506293943130894,0.17085530589209988,0.08881079551894429,0.0038274499875835238,-0.07437957256450438,-0.13666285608846668,-0.09518928561972213,0.138378783506233,0.07120346310917684,0.017524888675797167,0.09490085818024699,0.10434248491183089,0.04677957132699957,-0.039958480084067924
2018-05,0.1784789096497938,0.04622292634728137,0.08284156144595335,0.07887152340176737,0.019676618813205527,0.09773074260758709,0.08183911238358271,0.1352170110121779,-0.04622292634728137,0.2056479527772753,0.1207719117617121,0.02495633639803737,0.03909256733349735,0.029882374784952096,0.0009103010512310694,0.04271596444623519
2018-06,-0.09115466037187271,0.09210014411831782,0.005343833810188662,0.06531480295079085,0.0332254011582123,-0.008840262748667524,0.07618581409528613,-0.23630167150486656,-0.09210014411831782,-0.17919777080203148,-0.0013027865904494413,0.15844855771701769,0.05738728548775319,0.12526083808189148,0.06180928183973404,0.05246786920880983
2018-07,-0.05736888749233797,0.042800856572999445,0.04900162947115731,-0.03486013130738265,0.06772830193146044,-0.015174046753722983,0.15645122487614307,-0.12739386562553148,-0.042800856572999445,-0.08465111272287304,0.017734937737225474,0.1156048778424029,0.08265835561095897,0.04458637440943545,0.08674880918528434,0.0030822409789783268
2018-08,-0.03550992657672489,0.07699609769168538,0.011656186624343408,-0.0050295988436927196,0.06418479357830907,0.00675814953781916,0.16274256990510713,0.03097770741058816,-0.07699609769168538,-0.09413579099059712,0.029966442962664628,0.15813104677103434,0.029980103383550127,0.05940439952481027,0.07309203822440676,0.0038019696640992215
2018-09,0.13232293815338725,0.20950917041560232,0.13923984819195884,0.11742724559825242,0.07195982354158584,-0.04435057356297798,-0.10425796669742236,-0.18780648410040585,-0.20950917041560232,0.0006376947008393858,0.03278483215364921,0.13374662448063607,0.09357400980762168,0.031141082404813784,0.04651500726634472,-0.07712817735389711
2018-10,-0.17615547114965893,-0.007213965039974084,-0.0798931899378075,-0.10819189616814229,-0.03424471161002634,-0.11500234331101168,-0.12318905287821277,-0.27528765872309247,0.007213965039974084,-0.19900463970292073,-0.10675068747739012,0.006163672723295288,-0.007053064586235867,-0.06951511685944282,-0.0006516170083056054,-0.06967522065431003
2018-11,0.14472058030585636,0.06996003205126326,0.12832158334740315,0.08268565959054049,0.07216172378973786,-0.010681801541888025,-0.0826805866461284,-0.12506224778800945,-0.06996003205126326,0.11693223782349067,0.06576528917649785,0.010121881486973645,0.07775907829816683,0.015240658943774486,0.03696589219732619,0.03077732861800813
2018-12,0.1279319555331833,0.06273515407809485,0.18216254872279164,0.056067926880939374,0.10378203928453834,0.16879579816309753,0.2580098172065617,-0.015007251204321613,-0.06273515407809485,0.11082648836703576,0.20640022940663597,0.1596799026121419,0.19031023130672484,0.14980270868178094,0.10441707635739517,0.05772995712569751
2019-01,-0.24968692184278465,-0.06014396080002987,-0.2555942052189894,-0.13868269359799557,-0.19018189371716945,-0.15492137592288674,-0.1382970177339756,0.15612515888716805,0.06014396080002987,-0.24843165443718113,-0.2530018813149762,-0.09345354251385314,-0.22128442030277418,-0.17246197065895144,-0.16997062657848672,-0.11394524490783621
2019-02,-0.10677796936970738,-0.03310333806317998,-0.050456625864854096,-0.0645995251847394,-0.05435724628301838,-0.041549896751089166,-0.07608760952308243,-0.1475353300034468,0.03310333806317998,-0.0804090262359577,-0.08795237807559804,-0.030450865419974764,-0.02422101692478684,-0.04919518980498219,-0.04609770992459954,-0.021175411593900052
2019-03,0.06752544360470539,0.11685519445491806,0.14375396406478222,0.0862420204312145,0.07565058629517127,0.06862577448539191,0.07749736575082819,-0.11822217523049405,-0.11685519445491806,0.013218189123179739,0.10000170215316168,0.1454606714451143,0.1596619745646982,0.1191468127187944,0.08790393100594884,0.03433834667454592
2019-04,-0.045169798159421695,0.00992335562197651,-0.014540300054467917,-0.02844957449499242,-0.02431795965294968,-0.053318084605582114,-0.19820766199531617,-0.22851825172178145,-0.00992335562197651,-0.10398007462999896,-0.12184697402268646,-0.09477264084956342,-0.03403485151330571,-0.10532840241004313,-0.04855403100252524,0.06345405949744787
2019-05,0.13947078416935407,0.06268274740365355,0.10865927128387298,0.011557698212590256,0.09557916125684132,0.013005131924962552,0.0519074032891241,-0.058719267524673005,-0.06268274740365355,0.12241882973933273,0.08735796723561683,0.04625867129588204,0.058843155210459915,-0.010851221894982622,0.06117449426646976,0.03608187316117465
2019-06,0.1602987214818039,0.0754868037122511,0.12141481254420067,0.10438144596042119,0.06242187137896858,0.014944904277504485,0.021975648039626726,-0.07503315148994352,-0.0754868037122511,0.1264450958702201,0.10315094868624115,0.05193056294944441,0.06703888331906083,0.07519359365955754,0.030880704462798336,0.03535338115299047
2019-07,-0.05338521957242975,-0.1383657058034511,-0.029629703158682713,-0.11553362721425442,-0.02709527292685152,-0.08046076011366728,0.016392912182487587,0.09141754711542172,0.1383657058034511,0.06629683786264193,-0.06754170134378981,-0.13829927983518656,-0.06220296867045558,-0.12303875345265726,-0.04487164277228971,-0.07477468046780122
2019-08,0.10363282867965616,0.045641972994313995,0.09706897990463231,0.06407390255954336,0.01233915073580173,-0.03158096207681873,-0.1351203535394888,-0.08467637739430853,-0.045641972994313995,0.08043162124058807,0.06384809564684278,-0.01579626539159873,0.08367220259644599,0.006233865974845417,0.0009254985248491247,0.04385882104906839
2019-09,0.04237783643461914,-0.010694382992952039,0.07390801814082897,-0.032492420936187066,0.09572903515458905,0.034541999823900514,0.048229943374644736,-0.08974446480210298,0.010694382992952039,0.05117726767226984,0.03783724052287646,0.0028430912252081116,0.06297649212793803,-0.01891636009659756,0.07856733817133717,0.012184043783650088
2019-10,0.07629864453761805,0.0818790792813966,0.09154678737119706,0.06828459847863827,0.02777851804684433,0.030412471189790263,0.14145509575836487,-0.029348409533007616,-0.0818790792813966,0.061263966302166184,0.08375042097821254,0.12782558025091678,0.07479516157266482,0.08510389461309033,0.006566522745751041,-0.023970522236517137
2019-11,0.037355368141485386,0.021822363633317642,0.005168393758068898,-0.017519636362589845,-0.04194826855882296,-0.01460791071047564,-0.07132655017845613,0.06654732789308711,-0.021822363633317642,0.043803780191601596,0.01689585836724003,0.00655522571027504,-0.014100055385976163,-0.035242668692040076,-0.045623057958947895,0.0029830477690864434
2019-12,0.008918121590516014,-0.1454434182522705,-0.004692683428839449,-0.07305684572183864,-0.0003640715221408948,-0.03349777458085711,-0.024632945625365214,0.07034250492209225,0.1454434182522705,0.1060768134131028,0.005121362141320692,-0.14932309338875965,-0.02465939000119778,-0.06802847465444738,-0.00886991867311996,-0.02879457138100048
2020-01,-0.06560854677014809,-0.13360650640447758,-0.03592158256139289,-0.0983668765164649,-0.032213797471983524,-0.025829345475526313,0.07215889766939022,0.21794547157510874,0.13360650640447758,0.04175718705030533,-0.059295024577171764,-0.10673234309389382,-0.056038180248845174,-0.07011407785590057,-0.04165941486929262,-0.03277137626414939
2020-02,0.09251444967772335,0.23033392752078644,0.11447785038073915,0.16512448250712802,0.08053883273149405,0.030014197529154157,-0.20040490923181764,-0.45336305805783345,-0.23033392752078644,-0.058731413722872494,0.07312213038025689,0.17397943058149742,0.14683034486143035,0.12268485447501297,0.092794193086944,0.079474543638712
2020-03,0.09239620852897897,-0.11155720018512823,0.10882279279313238,-0.04159856657546586,0.06366345275692895,0.07363136399108627,0.1376931104476386,0.1711830010463479,0.11155720018512823,0.18437205015599412,0.061879319383094836,-0.09053311891414272,0.047666523690951416,-0.04582300535772383,0.01912861467293263,0.007682278619683753
2020-04,0.00918910099137629,-0.041926131508639074,0.046444271345304065,0.0023433569561871824,-0.018977931002397596,-0.05193975499790972,-0.13694312767508512,-0.14729199416736322,0.041926131508639074,0.034241966786411504,-0.021763589697337243,-0.09786031412802981,0.04369337157259719,-0.0419977977688571,-0.025314803247560132,-0.03881810717686747
2020-05,0.05854464633207945,-0.1592607039060999,0.0019564019933363723,-0.11941843054902122,-0.006808098801833052,0.046290767463381635,0.03272187137060846,0.1945390256508905,0.1592607039060999,0.1677677944836788,0.019149012531276915,-0.1691321440167472,-0.05153355238165723,-0.13275986846135313,-0.04097506366409184,0.0029864358003271743
2020-06,0.05725002471608079,0.10510347386560466,0.044521367196719015,0.10247418335535868,0.08243959397796685,0.0592629089761765,0.022202501185224235,-0.06760980386954427,-0.10510347386560466,-0.04274230146534776,0.056072644952968195,0.12236007460391596,0.05317147432471121,0.10243960797711349,0.08023466961448296,0.06144243200491373
2020-07,0.04342958892471221,0.12306137240319485,0.036390132370752115,0.1002293453207857,0.04429170235191515,-0.022951297130716225,-0.14097701783876054,-0.2208305337522358,-0.12306137240319485,0.01757947058492822,0.041536570117945766,0.08929996123089731,0.07366145467441841,0.08571064202171753,0.06351529305361607,-0.013590091953606168
2020-08,0.02693894309965302,0.15555760238913033,0.03694125600545649,0.050408244527687905,0.04757053127787193,-0.03820760905179285,-0.02788397331936828,-0.11105604663537871,-0.15555760238913033,-0.047703101536361085,0.010188496022167228,0.13567228367637277,0.04472040773069893,0.03376172099758429,0.04421611551416706,-0.042545761425274845
2020-09,0.07213181757234421,0.04803353533049539,0.09017620056969575,0.07880682663757455,0.08092196839163032,-0.03695356897910098,-0.11159970752211448,0.021776460526053136,-0.04803353533049539,0.058362612090976554,0.05580891981882696,0.011285816445895653,0.1081849011506453,0.04939155422182426,0.08486641502275556,-0.02790451544932249
2020-10,0.01975909828397924,0.2418749433131229,0.0730488334206038,0.13861097340853537,0.05695373372201889,-0.03645265328696438,0.08510161354874493,-0.19397588441113095,-0.2418749433131229,-0.1513057706713914,0.04119937626492842,0.27200987119376163,0.08569866102711236,0.166812736087424,0.06845097858617312,-0.02049125111202948
2020-11,0.06033664378611983,-0.06305851270296696,0.028645683444174622,-0.07010763751752468,0.03990903611087228,0.10981888845384005,0.3037171712704615,0.16953436738557748,0.06305851270296696,0.14044227035976994,0.04344892961216691,-0.009644995052601418,-0.03708441506408515,-0.01938808698234028,-0.01036124937437278,0.05950588748155377
2020-12,0.17133477100095826,-0.03630064672040297,0.11395693306673273,0.044193268913429624,0.10706407280794078,0.11452524524419813,0.23789455658333603,0.09275842827679472,0.03630064672040297,0.2546721180691117,0.13198872839061654,-0.003588897492490864,0.055216555822781725,0.05952530135886463,0.05378195180309683,0.049581440791133455
2021-01,0.05693318000516944,0.23596679308597726,0.08867817568211672,0.20893623759952812,0.042619457300855035,-0.035176203039792076,-0.15920779277107336,-0.23856315685313192,-0.23596679308597726,-0.13499418956685139,0.08386797361630348,0.21156397781281208,0.1402708992682507,0.18334080647775694,0.08454952419631881,-0.02682435683304159
2021-02,0.09199167333659998,0.28228247205810136,0.10179638496131155,0.19348629194877326,0.10109537291893017,-0.007566485889174052,-0.16188804099396364,-0.31750628101626716,-0.28228247205810136,-0.10809384680773658,0.11008863602011158,0.24829932004209543,0.15066397917664753,0.16389713265410322,0.13294670730942817,0.002147739983488657
