ym,EP~log_mv,EP~amt20,EP~pb_inv,EP~roe_ttm,BP~log_mv,BP~amt20,BP~pb_inv,BP~roe_ttm,DP~log_mv,DP~amt20,DP~pb_inv,DP~roe_ttm,SP~log_mv,SP~amt20,SP~pb_inv,SP~roe_ttm,EP_stab~log_mv,EP_stab~amt20,EP_stab~pb_inv,EP_stab~roe_ttm,EP_impr~log_mv,EP_impr~amt20,EP_impr~pb_inv,EP_impr~roe_ttm
2013-06,-0.36694305931949883,0.025767519630454264,-0.6468789046216027,0.5784422286417377,-0.5952828631786288,-0.26535242214123383,-0.9999999999999998,-0.059781861029207614,-0.20242705741115666,0.017792827217095308,-0.4060066373959893,0.3319862400114748,-0.4163029862358564,-0.21011294998331714,-0.7095274686086934,0.17551766246966785,0.25351509542848677,0.06595600195595287,0.1074644501962946,0.18975339636081998,0.14430063023468298,0.09885226689147904,0.2297751322394473,0.25672041934862727
2013-07,-0.3391302957761975,0.0736827674333969,-0.6416609005878483,0.5864128190085101,-0.5716542457777549,-0.23830498974289166,-0.9999999999999998,-0.06309765618739227,-0.1944526952685186,0.07158659012213142,-0.4701041368866296,0.41346822536704986,-0.394481483420503,-0.20869671107868795,-0.712517739310503,0.1823782516667293,0.25531542880721464,0.05869349870235701,0.09620765391012354,0.18978711584519775,0.15186062979677797,0.10299467277833504,0.23025588817157316,0.25869875427063627
2013-08,-0.31612200232316257,0.07208527067669722,-0.6092748403076258,0.5951842813063616,-0.5664690604677388,-0.2266437497729283,-0.9999999999999998,-0.10145012034920345,-0.17313226993931183,0.08696676867224182,-0.47032830131692455,0.37334035579836095,-0.40569237302134553,-0.19137364471040155,-0.6845523879442844,0.18842721960038017,0.17620049726721534,0.11695966414765904,-0.005729092137074365,0.2703011295115877,0.1689233188775224,0.11773457052443438,0.20786104707751443,0.372679290096632
2013-09,-0.3001656260702354,-0.006558604455177831,-0.6031346178067761,0.5933089509292334,-0.5530600828418821,-0.2996089175900178,-1.0,-0.11136620968438053,-0.1516472023333857,0.03904908962398764,-0.4607258572410476,0.3757731883721064,-0.3899751508456647,-0.23050380973557552,-0.6817048267809896,0.1859294869293142,0.18215688381271203,0.15573814643938882,-0.0023873273320043657,0.27077983125515,0.16690518359756767,0.13769591565649605,0.19570360120190733,0.371895575043287
2013-10,-0.2851358993873417,0.09171353025970848,-0.582076933855598,0.6186070875609385,-0.5477543085722919,-0.2622551974761829,-0.9999999999999998,-0.1106029037546132,-0.14950216456329368,0.08277049035698535,-0.4621436168377489,0.357911393911101,-0.3830247834325946,-0.18792784805110946,-0.6820463638847414,0.17513201593383304,0.17356951725419867,0.15949577573375862,0.006407660138965207,0.27240140596527596,0.16114981306976003,0.16826961274227023,0.17734085959156176,0.3973220174463301
2013-11,-0.2558474194871711,0.1498259095618166,-0.5685315764052441,0.6332080784960062,-0.5240480260835533,-0.17616454445419158,-1.0,-0.10772649126303536,-0.12189736752894635,0.11412186345243545,-0.45294223010558654,0.3606373146904452,-0.35082695880929804,-0.14611445075142085,-0.6733776988121444,0.1870895359736557,0.17788528539341425,0.11303820009650116,0.00030452519195778283,0.27547153965171955,0.16294205933690828,0.12566324369227713,0.17202628428643787,0.39882098789277426
2013-12,-0.2446067996778945,0.21425920960239753,-0.5627296937357497,0.6349078759934693,-0.5047492747870197,-0.11494706132250915,-0.9999999999999998,-0.11416608940842456,-0.11223408719164933,0.1895742431738413,-0.4549562090384165,0.35733383962562015,-0.33141946106242576,-0.06365631052440987,-0.6622681080634747,0.1933940626280347,0.18594351211999932,0.1350471799859733,0.004308683845017086,0.27166704989040025,0.1589170112335657,0.11291770604110904,0.17079274101126043,0.3958096967514176
2014-01,-0.21657311700416843,0.18665891137277865,-0.552826348574657,0.6405672275290277,-0.4830567775017915,-0.15389557601313347,-0.9999999999999998,-0.11279436538745996,-0.0939653536501867,0.14889712583343448,-0.45401950028625826,0.35487306030295235,-0.3121463047006515,-0.14569029582870033,-0.6649803690361126,0.19801747827541571,0.18826650567060751,0.08812477568995115,-0.0022188747184271195,0.2722756384020789,0.16141881840130154,0.09716332194798599,0.16631112005855314,0.3990885942023443
2014-02,-0.21144687954807434,0.1205407563588119,-0.5562585802512356,0.6500762400558951,-0.47735475964711443,-0.21880306070017183,-1.0,-0.09513598830214443,-0.09085791259726121,0.11243316799266251,-0.4560298276628071,0.3658102068998099,-0.30278783785397684,-0.17143430342019164,-0.6607734915181075,0.21576942454607587,0.18577425712681267,0.11890672703226485,-0.009946840603554843,0.2782701228917351,0.1564053717836897,0.11146777912077589,0.15777655490499876,0.4027655186759476
2014-03,-0.20895531866378786,0.04505861963013361,-0.5586391769958342,0.660846372866879,-0.46805197239877655,-0.25285253923690093,-1.0,-0.08661222575289439,-0.09472779829900663,0.0512510163988907,-0.4545961103160026,0.3628133402384905,-0.29636293059167557,-0.18049515358027696,-0.6512093646578591,0.22417502517403867,0.1783313854769441,0.11413629894128735,-0.01691407465716549,0.28005376830955064,0.14917029579414862,0.12496277369157169,0.15882283561058233,0.40039854012190756
2014-04,-0.20884914155448103,0.06865418110802486,-0.6112054989397143,0.6545272606153497,-0.47474603880718014,-0.22923217366910006,-1.0,-0.05131732193908358,-0.07048736887614902,0.031595777703140204,-0.4210544396327059,0.31620600549477895,-0.3006075204225653,-0.1486413553079919,-0.6700830902919016,0.2261446053905964,0.18059173775368179,0.13715492195381274,-0.015719084311777536,0.23956653247697604,0.13613225629549547,0.13400532759247577,0.10119685488881468,0.3641551481497307
2014-05,-0.17663585459773498,0.031950186845102584,-0.6065341094196806,0.6682519174458079,-0.4435220902840698,-0.19686115374548885,-1.0,-0.03821149925867682,-0.019773523136086456,0.05323305581322784,-0.3595306083403284,0.31157357440670136,-0.2726769854472704,-0.149494957406964,-0.67640948377026,0.2515996604290212,0.17745962028400877,0.08109315935475708,-0.03472592040044029,0.23597776431515172,0.1384232120632488,0.07938567327005663,0.09238330032579439,0.363175943346118
2014-06,-0.14429486302584363,0.007089928050679873,-0.5993247684993797,0.6716585644089473,-0.40777927183054086,-0.22571238336775695,-1.0,-0.0426552940471102,-0.00652178482735315,0.054460485269251534,-0.3506185057241002,0.37756620841071603,-0.2469662755744465,-0.2109737698651276,-0.6745222966105116,0.253327265638256,0.17492065093783069,0.026351780618104406,-0.05884458868214134,0.23949216749714378,0.1348139834178959,0.03947259113869593,0.07026345446491053,0.36896085754431723
2014-07,-0.17527299036999258,0.012150868669080538,-0.6031384238802826,0.6880259573344826,-0.4165735936602014,-0.2119038851048202,-1.0,-0.020565992665556747,-0.04109253788194712,0.03664469657618172,-0.4331681933208866,0.4642263209264352,-0.2668110216494442,-0.13671066623508865,-0.6735197549623742,0.26718705728661335,0.16565652705985812,0.067181325519731,-0.06570222732138402,0.25113280024245627,0.13361566337798983,0.10277187059832772,0.07550158624687184,0.37534271027239846
2014-08,-0.16997210373100816,-0.029359637977250552,-0.5865609296097555,0.715299522188089,-0.39572358332843627,-0.23148779130150043,-1.0,-0.005995917798495064,-0.04212147636544564,0.009709082378184661,-0.4745225883048474,0.4366406798531466,-0.25009753922471756,-0.16492760915936233,-0.6513308449157228,0.3052749305875321,0.04267827820386066,0.02596043104707346,-0.26225169237256396,0.37513384987279047,0.1258064119137468,0.12784840062907904,0.012526477683156055,0.4402189193777673
2014-09,-0.16491269097739797,-0.006879188617418423,-0.5880215638893163,0.7215820753088174,-0.38343571363632384,-0.20013696274295634,-1.0,0.009502566212204322,-0.031650330137809345,0.04806574510838973,-0.47257887289219375,0.4493269506940235,-0.2410741712385263,-0.14287295848347326,-0.6590180073297202,0.31571681450827954,0.04839238999586605,0.051567475442303744,-0.2673718020420087,0.3719004481581614,0.11292485927106252,0.10454529216566132,-0.0016013343405717735,0.43702683519758767
2014-10,-0.15612499646202002,0.03773174037880174,-0.565008681567841,0.7352174921187671,-0.3828201518535247,-0.17338097537435002,-1.0,0.0002250990897879791,-0.03232427610117606,0.07090829418493824,-0.4717778259059526,0.4347707234432639,-0.23721980606350412,-0.09600421334516357,-0.6614368172151172,0.3070706286779981,0.025196550555109446,0.07959297394001331,-0.29072230406651456,0.36034415211006815,0.06537784202381812,0.0864636295729141,-0.02102078619361206,0.4327352290584942
2014-11,-0.1539307182728694,0.06780112821677826,-0.5583233938300282,0.7404887354793878,-0.3836862938627523,-0.111638008230891,-1.0,0.0009870952646422813,-0.03324656686628386,0.12280908684983807,-0.47069984247787344,0.4320162730247187,-0.2406651818033368,-0.062296982138255755,-0.6668181863779831,0.30756766738352026,0.020204103221049628,0.09553667361510851,-0.2922136269039761,0.3630265761533285,0.06464852297168723,0.0731924337782591,-0.02118414090909741,0.4360015650011679
2014-12,-0.19696646372133736,0.04143359435080468,-0.5436987123192493,0.7375374692210336,-0.4551567623450036,-0.1964130487842275,-0.9999999999999998,-0.03111501619081946,-0.062111861802008964,0.0823237149294482,-0.4437732447986522,0.40850564630864405,-0.2894981740094056,-0.13156791635837647,-0.6487450730282236,0.29280421790253697,-0.010583305616380795,0.08145536449644104,-0.28020763104575647,0.35020757464687546,0.059250796949633006,0.1010195478963361,0.006599337728442542,0.43657673110071976
2015-01,-0.1776437562177636,0.0881896071067983,-0.5356176212144019,0.7328074430729214,-0.4273497898933972,-0.17004021396388214,-0.9999999999999998,-0.047636977509312776,-0.0394062388560116,0.12301131818804309,-0.4371914482856266,0.39166489596366644,-0.27467919725474804,-0.09106588146526173,-0.6444613322196661,0.28679506529405147,0.0018476307054181359,0.1222913719633087,-0.2864615911095056,0.3442396284353122,0.07442731069496086,0.1320029115022776,0.02187708600858437,0.43117026231950484
2015-02,-0.17084914509642368,0.05752458511908837,-0.5313784759344936,0.7311612154653747,-0.4229468409102248,-0.24398459113263551,-1.0,-0.0531842309477538,-0.03571455291922765,0.07829718643787509,-0.44327550394740645,0.3799963998084652,-0.27274189089882306,-0.15291721356998442,-0.6529481762508327,0.283703863261414,0.005487917012521006,0.09771237905624847,-0.2798086629419936,0.3441729878957182,0.07875692498182334,0.1324728087212831,0.0190686571180458,0.43158848820620865
2015-03,-0.1587414481490316,0.032058761284799654,-0.5407361762633909,0.7348822673870233,-0.3978834625778772,-0.2176660957061978,-1.0,-0.03270946282947573,-0.020913866132136846,0.07412131776796656,-0.43378860287289284,0.3611742826754667,-0.25369922021411895,-0.1499008427327162,-0.6602307376179528,0.30266878894696364,0.01300432687833313,0.09074738587899732,-0.29411420374861785,0.344211015169101,0.06996530440758429,0.11236167516282955,0.0002060616804820933,0.431267481643905
2015-04,-0.1808070452912291,0.012267476888802689,-0.5969552629068618,0.7301715062091924,-0.4006426508361674,-0.16297076164027136,-1.0,0.037233536357731786,0.029089299427552708,0.10039644541469356,-0.3676766105431439,0.3402124469588919,-0.26308577843253783,-0.13280770946405937,-0.6948529221270453,0.31093260546555657,0.016784787821449276,0.0964217472041628,-0.31439182261301385,0.32273273201007524,0.059887088001285976,0.08913601886244277,-0.04688820332587819,0.37922668261802267
2015-05,-0.11861957425665026,0.04617939729773457,-0.598694600273715,0.7296521442033725,-0.31634090900506506,-0.12563347679526565,-1.0,0.04076612898396735,0.03774990557283191,0.06628144833891181,-0.3089046168328628,0.33437892584836754,-0.21815826071755234,-0.11598753913055185,-0.7182330668067887,0.3207675159823334,0.05442466632807384,0.11235456024150688,-0.32812828607633415,0.31153247698966974,0.06312505321840445,0.08815804138650206,-0.07447472903719181,0.3747199374999378
2015-06,-0.12381459055768639,0.016486582575949153,-0.5941434033441051,0.7382502247937738,-0.3263323156620681,-0.11160531559270566,-0.9999999999999998,0.04589920766421369,-0.020327457081787407,0.03589719852096911,-0.3821610741371381,0.4205148539742878,-0.22939412784317495,-0.09594910103296059,-0.717585060204438,0.31883240299885757,0.06535496240952221,0.11938660860059307,-0.3261458101105886,0.3187627281326756,0.06122015000546713,0.08298569608263111,-0.07868661034165612,0.37110914038961174
2015-07,-0.12377716037852887,0.02360771576177174,-0.5649195056710581,0.7341974997702881,-0.3439478490975251,-0.18992133920673585,-1.0,0.006484888961955879,0.001066816494409783,0.060769624913646896,-0.39118922016156554,0.48251320147492693,-0.24691831222226146,-0.13914867120312704,-0.7014206442059866,0.30135386807119613,0.08405368587465145,0.12949381425795822,-0.29545951648004737,0.3082120496596293,0.07094237184419487,0.10341945627564189,-0.05662837756173818,0.370397392303243
2015-08,-0.13424917887488746,-0.03048646630592621,-0.5442410191984868,0.7452976491425836,-0.35029526057970956,-0.2195658435660963,-1.0,-0.0036526036925710946,-0.00942536049856278,-0.005654823814552211,-0.40077048608823856,0.4437866986443646,-0.2530515109139045,-0.15948950627066621,-0.6725467117641888,0.2815413065751645,-0.009471686915189514,0.03846235561973129,-0.3454570279332138,0.3610593655344415,0.06093472728790423,0.10252905465242823,-0.08672388709535599,0.4497025710303211
2015-09,-0.11771364128831012,-0.059077686461328875,-0.5300021365484786,0.7386764645667084,-0.33249277044488695,-0.25340491615762195,-1.0,-0.03290802789827136,0.004756531100749848,-0.03822196472928507,-0.39066490236492657,0.4405600129860885,-0.255891953536001,-0.2015515885218573,-0.6780220269040848,0.2707916706867706,0.022453256035192503,0.021048644165802963,-0.32346155188413095,0.3534552822735814,0.09311002832431821,0.09606365425030781,-0.05433124139299104,0.4534104256379139
2015-10,-0.12766424247263067,-0.08249191668882545,-0.494134672890855,0.7587721343865674,-0.32272680907468176,-0.30277378970462654,-1.0,-0.037043890728353374,0.020351028713770744,-0.067049196495351,-0.39049206610281234,0.38411247210712934,-0.2711976127553676,-0.25512009455628804,-0.7019143812851762,0.2841602664753221,-0.011110714852072994,-0.01744380159377071,-0.31639894170808897,0.3580841584154919,0.06090735640517992,0.0974309502073302,-0.014049569029603156,0.45937746271031016
2015-11,-0.15000623598346208,-0.03934038419250783,-0.5028525298234493,0.7657903472279068,-0.30025854577489797,-0.2595812493715997,-1.0,-0.019157307740616098,0.05401172507023902,-0.03309831243915772,-0.38640447106709874,0.3541149775622057,-0.27831531127585835,-0.2024323929043783,-0.7062764215026576,0.2974503413711434,-0.008699513730957793,-0.006127093487581743,-0.32281870508703464,0.37434775325591757,0.055561290550187076,0.08316084472668081,-0.026397139543978813,0.46671997650996
2015-12,-0.17586408486168564,-0.055383298091340544,-0.5170096221721338,0.7727828018270002,-0.29430821272646995,-0.2567023428749293,-1.0,0.0066370423808189746,0.09014002577974978,-0.03690869056955447,-0.3490261862609327,0.3092226827598986,-0.2893964001138841,-0.21473143613736792,-0.7113559754604492,0.30828968054340683,-0.0031621146438617284,-0.04017156269185573,-0.3139207702055183,0.3735115597887776,0.05940673121166558,0.08138106965690044,-0.037255876150886096,0.4684129439268804
2016-01,-0.16891141020041997,-0.07747223049118139,-0.49624988884030136,0.7709499306982447,-0.29000596054175093,-0.22301628052464958,-0.9999999999999998,-0.023074201692096872,0.09566386251081403,-0.033644720677059106,-0.3247460576904478,0.30070498452990674,-0.2784216482409662,-0.2269838983220323,-0.686760245254918,0.2977536609748673,-0.005717654795376536,-0.039593955621407155,-0.3067461627072124,0.3722314471028926,0.06357915453462348,0.09649254366210724,-0.03031365402500771,0.46446668926198015
2016-02,-0.16816889396054524,-0.0887920279530055,-0.5034124744427056,0.7750495574585614,-0.283636637501188,-0.23617712393249723,-1.0,-0.01624216222748923,0.09023061084323211,-0.06319609398709002,-0.3301470593475942,0.31071973712025897,-0.2711471334258539,-0.22041101105230274,-0.6793797910352334,0.30083821975966746,-0.01550971844609563,-0.07017047573767322,-0.3177460342864456,0.3695680740905478,0.058682563601355237,0.0710027543298628,-0.03403571942720694,0.459165958490668
2016-03,-0.15313023036080273,-0.07433264409045884,-0.5068367251411402,0.7701289850023791,-0.2633488839477405,-0.21321236099181118,-1.0,-0.014729398712224553,0.11129839417929288,-0.02088244422676763,-0.3290863665658212,0.3094554347379776,-0.25888416842499307,-0.19646601500472075,-0.6854309388622728,0.2991185366325947,-0.004822416507093632,-0.05282859231497066,-0.3198784677370898,0.3709255044068296,0.06293239335142348,0.06915238553638009,-0.037985657259546925,0.45896871709772974
2016-04,-0.15356407906287164,-0.0670243391420106,-0.5704776884541894,0.7253278319422128,-0.27184655975045685,-0.20309492027080117,-1.0,0.04675488022879757,0.10704083379119292,-0.04948918178754384,-0.32847288429018995,0.2345648562034034,-0.23278994000221095,-0.18303749119544113,-0.7078274974956078,0.27742526192929723,-0.020757410747872705,-0.05750200626556181,-0.3161202365724569,0.24978810888993053,0.07586688484494064,0.09359425019974747,0.015182106024127638,0.3410252417469862
2016-05,-0.09738411194033714,-0.018157291556379483,-0.5307686971690608,0.7132497598357993,-0.24497041184215815,-0.25077764551718634,-1.0,-0.009946367809520872,0.09391023396601622,-0.008076208568783778,-0.3042488467563222,0.2641182780431065,-0.19563637028988673,-0.16366038148593967,-0.6997548097928401,0.24880835047107244,0.007371432442911414,-0.03696070607702605,-0.3062357557925527,0.23765794041283067,0.10199565227781114,0.0936286887030259,0.031468433779848495,0.33844197646934876
2016-06,-0.05011000371034473,-0.020623145990316193,-0.5101808796825026,0.710253393006392,-0.19427599966133005,-0.29579131586311497,-0.9999999999999998,-0.03031361732335447,0.057510232930168596,-0.04140247969513184,-0.3030057396882264,0.3684269975213054,-0.15541211175325964,-0.20454802758610854,-0.6944492589526108,0.24166901496346524,0.03666451228878081,-0.056267812526209736,-0.29413215980470614,0.232251838998517,0.11619916847050389,0.0785492084897468,0.026144015967028266,0.3381318202150416
2016-07,-0.05253369518297954,0.01984778682991357,-0.4964501689164593,0.7165616032920803,-0.19581978810988837,-0.228275841286008,-0.9999999999999999,-0.0379062375272431,0.06564978994295746,0.014967388770666017,-0.3398782380294032,0.4487900950358282,-0.1498881597851249,-0.13470332608357008,-0.6785716497669618,0.2430711837963078,0.032431734172593,-0.026242320904139017,-0.29127406358780544,0.23824317387624522,0.11130308215387376,0.08617034606969885,0.029877527972427535,0.33768171078369186
2016-08,-0.06923188664185086,0.05234361952841147,-0.4776268205341375,0.7334907602264673,-0.18294637790155158,-0.12140395531860858,-1.0,-0.047261432851073336,0.06895869718416167,0.02914027764076063,-0.3725290051005887,0.3997182951451722,-0.15026261650939238,-0.05505755773312063,-0.6341380050890532,0.2967612694349747,0.04439249773835781,0.025986785724288256,-0.2874171328690985,0.279419093242587,0.11606423533935459,0.09934118337022904,0.04806854850972559,0.36293445140693537
2016-09,-0.0709363762444697,-0.006862008073151147,-0.4789405133656978,0.7367422132616629,-0.1633516472810273,-0.13856840758770003,-1.0,-0.04597454990867899,0.06323578412654157,-0.026884190964746923,-0.3784521951011657,0.4077637227537963,-0.13945694966408428,-0.07731988165678963,-0.6322822782204696,0.301083240738175,0.04975851280646788,0.011261793392023689,-0.28609078342856054,0.2740539076631143,0.11772744749240364,0.07679294775374464,0.05136046858211192,0.36224964012836725
2016-10,-0.0799603918079606,-0.010350236756400183,-0.4824791802648546,0.7368046520632665,-0.15245266991526774,-0.1296439396665471,-1.0,-0.05383965432033423,0.06731406187722741,-0.031196616662229542,-0.3880271674381634,0.3673354591162343,-0.14354575849724227,-0.05092444228221343,-0.6104474457103909,0.3031678559143817,0.032312989082081224,-0.03230824969784251,-0.30297362285649787,0.24225114599542918,0.06786255305363603,0.08485271203193684,0.05194147391013051,0.37661983496130436
2016-11,-0.09141915289523493,0.0158280692204331,-0.48358559725457423,0.7463034787841976,-0.14828922231114355,-0.03474251457349881,-1.0,-0.04039990252508962,0.06860082879475726,-0.010133430311280103,-0.38764490560088577,0.3618319051945272,-0.14501753821356025,-0.00234353608384371,-0.6083399677083032,0.3120121568393945,0.028137060302639808,-0.0428905578502438,-0.30536908614899766,0.251931920134979,0.0661306650666319,0.002784557188051175,0.05004446110058046,0.3701880002770169
2016-12,-0.09887357575394934,-0.004641281453035931,-0.48758146285040765,0.7517842319644111,-0.14114947789793397,-0.057336910460308664,-1.0,-0.03349045182464142,0.07558012779942049,-0.0014304246811243269,-0.3860737403773742,0.3598170247878285,-0.1403763573966407,0.0006803807368451755,-0.6036873845793724,0.3198730243981845,0.014942898556589345,-0.016980822399293015,-0.3092110694029208,0.25931101537768975,0.06624315201696747,0.04785039634314917,0.05457989948005176,0.36602881838996926
2017-01,-0.10775558179573329,-0.07843878504263896,-0.48643999790597514,0.7522019332387975,-0.15822870353657495,-0.08302047401975418,-1.0,-0.03589336040614984,0.07420074374190692,-0.05856224482459144,-0.371859061902699,0.35357474040209347,-0.15324047099873253,-0.02085922298359903,-0.5932998712346949,0.31828244583701104,0.008335376345324797,-0.038687264751001385,-0.310920803399971,0.2663897484788244,0.07002377187968781,0.053775016769033075,0.05660187772401931,0.362160612312805
2017-02,-0.11176533243520007,-0.02945558028409097,-0.48964509910215576,0.7513351555296605,-0.14985530686564283,-0.019006460119518596,-1.0,-0.04020114108063027,0.08615425328446803,-0.006208318140971988,-0.35989460509210613,0.33847026541298697,-0.1524895686484602,0.007366980214998385,-0.593363918060808,0.3254549230829152,0.006846452050617759,-0.020853604474966914,-0.3110233070454275,0.25535041244268103,0.07225298293851298,0.06127719485398814,0.05323659798270093,0.36095015170158595
2017-03,-0.11988047951299992,0.06635308930062189,-0.47497414109839603,0.7449509566133564,-0.16301864785082917,-0.029120933652208074,-1.0,-0.06597470491831336,0.11831989696193801,0.020262663602322865,-0.3240907825551065,0.29264594426354806,-0.1692496326045637,0.051532226034010004,-0.5871399303310729,0.3059966616512738,-0.0029704123049430465,0.025789296326198738,-0.31289373218882205,0.2515460951223802,0.07828416617547596,0.05379434840913533,0.06198884962733329,0.35789362298464233
2017-04,-0.13451487935360792,0.06055354959974975,-0.6137499127154867,0.7136556911577226,-0.24514054674916638,-0.028110665915254466,-0.9999999999999999,0.03809946700273047,0.13147153204522916,0.08309872313335386,-0.27573069690826013,0.303245312632784,-0.1825515935310903,0.0008060033926823014,-0.6385071175887462,0.3046937950480634,0.02145308985763192,0.05861356302326519,-0.3131011575673799,0.21041923020606174,0.05062113437434838,0.05594956945849381,0.037636515639842064,0.23897908709273555
2017-05,-0.13099547342321033,0.08288628067315768,-0.5969629532610234,0.7142010200805015,-0.24813030311783899,-0.07524993797913246,-0.9999999999999999,0.015322721717934166,0.13003010167798218,0.07702173020739878,-0.22402609124067419,0.29454419807361737,-0.19605713247993958,-0.009106862015995035,-0.6318881398535996,0.2992041279471603,0.02399186363722904,0.030030663221175476,-0.3132870461902948,0.2098856339541403,0.07494906818699727,0.06125755348481451,0.05786380397352677,0.23335365703117433
2017-06,-0.1366354774406195,0.05794277941023275,-0.5780239565460064,0.7165577143100479,-0.24199476606367754,-0.11626883265033816,-1.0,-0.0026116283788290783,0.0236461894827234,0.05997076612197027,-0.2950464461001899,0.4036579035734173,-0.1961476962305608,-0.04023995477725243,-0.6200349283525056,0.2985621560605101,0.03548607167628866,0.013466566144347289,-0.2951225032621476,0.2044342540691061,0.09260820753466827,0.055776780513426175,0.06696561133307562,0.23064469379676117
2017-07,-0.1870605802242938,0.011979652244295617,-0.5848600662448368,0.7340394261558205,-0.2812407224237075,-0.1295676579231634,-1.0,0.026602555643207418,-0.009270747090162457,0.017020672765359884,-0.3800839661740169,0.4730877130443268,-0.23826814816626765,-0.04462215290727144,-0.621497852905766,0.3255368986887231,0.008265229115981917,-0.0021396335295986394,-0.29935731747803773,0.20555039310689052,0.08170858219340084,0.07598489048136886,0.07541371981999365,0.23737480630368116
2017-08,-0.19076311282414735,0.0010062318601662815,-0.5705736812502556,0.7302856573569468,-0.26647151237053657,-0.1394210267829248,-1.0,-0.0200853746796548,0.009071975679524107,-0.01846009783341313,-0.3959354037735257,0.41061306280240145,-0.25845719342891293,-0.0957782587629014,-0.5974834482444539,0.3329361480669886,-0.02134671343359473,-0.022841612844053654,-0.33453870334019603,0.24424210015336784,0.08940279959726902,0.1313434504243875,0.04312060595851124,0.3127282849217138
2017-09,-0.20538767951181577,-0.003023766145785073,-0.5717641844629546,0.7267862896738961,-0.2663875367239252,-0.1862294975032334,-1.0,-0.02184218289203434,0.033928713452887185,-0.01058688120669634,-0.3697760360387983,0.38540512475682626,-0.2739137594031967,-0.09350803068778706,-0.5980999304790721,0.33641132980758726,-0.021594594854085516,-0.021959920624214063,-0.33347793525750485,0.2451422788980914,0.08736044888139485,0.12181699393233164,0.037897391621654807,0.31097459004865524
2017-10,-0.1983861222881114,0.10282779470328206,-0.5418994610465743,0.738783992655193,-0.273446952629596,-0.17062200582451342,-0.9999999999999999,-0.04603067185362482,0.04075166716595883,0.0432370066677703,-0.3550172608981534,0.3342015936297572,-0.2772161995561739,-0.042703244355521315,-0.5864094988037826,0.3377138871384178,-0.04814154109592134,0.040545426606378505,-0.32703799120934296,0.22526134885452476,0.06721079647379045,0.13632081980156216,0.04323601471210803,0.3729720938269712
2017-11,-0.2277152213673586,0.14006068513813477,-0.5404919865392575,0.7431353821590228,-0.3007695958603237,-0.17308936904939218,-1.0,-0.03969566137795674,0.04678065566968448,0.05556379311077947,-0.3319284565078472,0.30411083031118225,-0.3027685152878721,-0.0268585100185757,-0.5894011627034917,0.34791589405556267,-0.05463076775699865,0.039392385523708696,-0.3205267839181595,0.22248934664224573,0.06308421036105576,0.16975550510172363,0.047993983037808705,0.3722460536197107
2017-12,-0.24536771389966813,0.04839096130238011,-0.539509044657167,0.7342554967062374,-0.31209000354035143,-0.22334035746987752,-0.9999999999999999,-0.056051250032320254,0.05974171663845086,0.02061060876678426,-0.312344316757121,0.27529199644431346,-0.31938123692974124,-0.10031122512021186,-0.5909445943357874,0.3414080951853505,-0.061832824285041645,-0.017499868279794696,-0.32395358754301556,0.20689289156285567,0.06076504097715894,0.14632403698685506,0.04489726943216805,0.37001600654113515
2018-01,-0.2564396315714745,0.07155359791028498,-0.5233681259064571,0.7325381867889308,-0.3298753755692616,-0.18863758770984426,-1.0,-0.07445164090239519,0.07843374050744299,0.053325846621314794,-0.2688190854410874,0.24143828650618537,-0.3339968575939449,-0.09468469800215429,-0.5790066992192882,0.3348747483039483,-0.06512001308995062,0.00786943213581562,-0.3210094706686119,0.19201672318225815,0.05633307235659086,0.1454903270744594,0.052569332181791176,0.36352521354932127
2018-02,-0.26506049668624854,0.012993009088813802,-0.5179227399267025,0.7242100222309066,-0.34423691501083953,-0.23997478274370818,-1.0,-0.08852328232983417,0.09345456662404648,0.026443382445684928,-0.24983974719661278,0.2121985085142052,-0.3432287310823861,-0.12893923254893494,-0.5831324657310584,0.3233286351797413,-0.0621444441608873,-0.02292724248067369,-0.3173574953473418,0.18458948096628539,0.06634695130687839,0.14696584284887634,0.06472869742058611,0.357255675412622
2018-03,-0.25318020925718077,0.023059528080105002,-0.5112716835232357,0.7157334251277594,-0.29553230444290784,-0.2571705702187368,-0.9999999999999999,-0.10570700763090503,0.12899020135657513,-0.008594861721779796,-0.24689208801804857,0.17660559773980328,-0.3255129743022132,-0.12077757168893154,-0.5829881201117898,0.3138017807104993,-0.05523089425753337,-0.046514461376363524,-0.3235903145567052,0.1756702497734951,0.060036926767577284,0.1201027745431707,0.04678932367633592,0.3569826016166152
2018-04,-0.21175227996325843,0.09405458310208942,-0.6143962689276679,0.6983747358546849,-0.3752692228205767,-0.22669623203984426,-1.0,-0.009128780661981665,0.13031628320728733,-0.053832888442288146,-0.2386570923897882,0.17721617250952854,-0.27423571698691684,-0.0928363398719301,-0.655285949077918,0.3019018454181482,0.015282263875131818,-0.03365238392612151,-0.2624712213249164,0.13248930313748228,0.08609012279988905,0.11205865379835313,-0.015965030322425664,0.32349419661115997
