ym,EP_Q1,EP_Q2,EP_Q3,EP_Q4,EP_Q5,BP_Q1,BP_Q2,BP_Q3,BP_Q4,BP_Q5,DP_Q1,DP_Q2,DP_Q3,DP_Q4,DP_Q5,SP_Q1,SP_Q2,SP_Q3,SP_Q4,SP_Q5,EP_stab_Q1,EP_stab_Q2,EP_stab_Q3,EP_stab_Q4,EP_stab_Q5,EP_impr_Q1,EP_impr_Q2,EP_impr_Q3,EP_impr_Q4,EP_impr_Q5
2010-09,0.09577908770170558,0.09288891446704321,0.08297692304625046,0.10844504337261461,0.11646020519296976,0.0927842384159052,0.09854148619395171,0.09340809246985339,0.10988337231062105,0.10195785502616464,0.0891400466323402,0.1308159120782923,0.1059203182792717,0.09229193503586774,0.11411883770239495,0.10819913173232837,0.08983666901619738,0.1067289165755371,0.10503334471974993,0.10926558466402696,0.11706504757721152,0.11814662868080067,0.0878735323379438,0.07428318766093249,0.08874643073850778,,0.10744865407299346,,0.07094598883472163,0.0926769482385853
2010-10,0.0018893221260575027,-0.005898746025866037,0.012493252749611453,0.009018199359565389,0.024348424881440865,-0.003535789716608932,0.01709562706716556,0.004510710298523746,0.015621804213631366,0.008158101228097433,0.010224432039110734,-0.049849104881651986,-0.006654015225107286,0.012205232004183424,0.023807132090566223,0.001708151158017146,0.005733634568220433,0.014330319554180338,0.011026247371811291,0.031671793363233294,-0.01341641680600338,-0.004586725726758453,-0.006961939455150049,0.026954330087384164,0.017540052654494945,,-0.003466511545762519,0.023251523349480243,0.020688191081889525,0.016948162750088196
2010-11,-0.03665103022226705,-0.020720155568305632,-0.02492709991196587,-0.0061586557411382635,-0.0069643631174984965,-0.038569487321467685,-0.01783503010420674,-0.02435199397778625,-0.010920863534664628,-0.003750138222076551,-0.0239293715573252,-0.029068361604614814,-0.022188377177538274,-0.010221393869055004,-0.014612688910987845,-0.03342020184410055,-0.02458859699412917,-0.02074871685011544,-0.00846622045090917,-0.002551333152959747,-0.029767894866892755,-0.007108624673061459,-0.04547289176782569,-0.03267803613023214,-0.01316156151542848,,-0.01813929201099544,-0.06476840503042607,-0.025854803769661417,-0.010344042414352356
2010-12,-0.04416022125955368,-0.06158888209241931,-0.04311843023424179,-0.04440098738536581,-0.07023653364825141,-0.07128554398135661,-0.05667670007819281,-0.0520274179909207,-0.0398984867521481,-0.04370141257223294,-0.046141467692701985,-0.057345804367862074,-0.05633271270504886,-0.05654363440345129,-0.05774327276519592,-0.06132919947014094,-0.05103394186865275,-0.05633802410460808,-0.06397583030395679,-0.04956517432227454,-0.00978225678198845,-0.05434375859677054,-0.043230068511377104,-0.06140044649849031,-0.0325670525900629,,-0.04785118740150927,-0.09527104373743019,-0.058913684611461195,-0.03998155830920434
2011-01,0.12281416358293998,0.11474266110684946,0.09323739805858512,0.08473687806016014,0.0727719642548146,0.11053022385671431,0.10469007428122107,0.09465769453361791,0.09862910084240122,0.07976180914923377,,0.1057356051306969,0.10584770739316297,0.09330962076518913,0.07766047554574908,0.11128943761701554,0.10510321344720784,0.0855710951497764,0.08869728874204445,0.0808399829413762,0.10120180812216828,0.09898503556813894,0.13015484108938352,0.10617265721958372,0.0828664401381648,,0.10350913587050026,0.1257508469491185,0.10800551883278704,0.08451245777054224
2011-02,0.021608671199075447,-0.01761631756290985,-0.014370964928659365,-0.025396380357454652,-0.030835532809761146,-0.014346785828834918,-0.013957896527618785,-0.01267020142580538,-0.015006666378352728,-0.01073535533488986,,-0.0051560940613763154,-0.018196684550711113,-0.013691958663001406,-0.024909681911368182,-0.011725786156379505,-0.02189288878081768,-0.029449370981181725,-0.022589042170345085,-0.028022768616177644,0.014071296674939102,-0.0077183485019777535,0.023084450863130414,-0.021661985123929074,-0.015873046347487804,,-0.005283864877250658,0.00954065732022964,-0.006643504352759319,-0.01796881700292208
2011-03,-0.021530930566975998,-0.03376666907096502,-0.029139358246027314,-0.03727678202952598,-0.05219523676168134,-0.03801453767587843,-0.04165167403490939,-0.035244049568243625,-0.03049347802299748,-0.0285743147383795,,-0.03339585617416407,-0.045111082674501105,-0.02930364114851092,-0.03450733414925395,-0.03783907441355905,-0.04380487262154127,-0.042662766029286335,-0.0416783669644346,-0.04807353533303802,-0.007167494567224796,-0.029065937483573973,-0.030739883365441593,-0.031745684929254316,-0.0255637675017219,,-0.028373044837949574,-0.04877456620999985,-0.021388841656737306,-0.03493174241048332
2011-04,-0.07584491873218681,-0.07307989880658153,-0.06528756065251369,-0.0761241983966979,-0.07523293705319657,-0.0699293035479138,-0.0776587479097715,-0.06374145048331378,-0.07593657200426311,-0.07829421896725752,,-0.07530335937570821,-0.07342049046722354,-0.07120746858910458,-0.06985762414028361,-0.07241838336134472,-0.06677366323772099,-0.07112911543560264,-0.07738657246037192,-0.07987779085176554,-0.09595941961049695,-0.0741185687920464,-0.080390181965553,-0.07064037364037196,-0.05995336498875808,,-0.07530517266463203,-0.05490657433945619,-0.06826364936647793,-0.06938636157900922
2011-05,0.035844008626428545,0.032620460256619854,0.02954886031262402,0.04281376229107444,0.03588035168979786,0.03692979624515617,0.030182578864114965,0.03499688138823261,0.03708961462595262,0.03750374053865721,,0.03868763968067543,0.03215397643029098,0.03749589997980865,0.028614966699643696,0.030770179236344893,0.02487986877478045,0.02789876783849133,0.04033778534418699,0.045863588093435284,0.025334415183101474,0.04031100867211559,0.04734876372452479,0.026891847120326263,0.02603438557808895,,0.039078047088463734,0.033115359016452295,0.025484373221508247,0.03498834768568776
2011-06,0.007540716623422663,0.01078311179585747,0.011677627985972007,0.01328939109839879,0.0316860912359768,0.013746091571717908,0.006857725148058501,0.011807713391897819,0.010766659230513325,0.03179842094798985,0.00737792296669122,-0.009701270765615354,0.013417878145122618,0.015709282150192152,0.03313719519824717,0.00649954104300394,0.009887255797980922,0.02091866402628476,0.019011446944218732,0.025093268185709068,0.021469114525678637,0.008728552054961513,0.013740307959055436,0.014384861417322335,0.016137562122155457,,0.012703372667002073,0.0080260355373753,0.01612305281659596,0.006839663935082964
2011-07,-0.048948614256054596,-0.030191612291497895,-0.032096210214642554,-0.029119950755751405,-0.012174963345982366,-0.03809147016792881,-0.034576157024882564,-0.037366922298799427,-0.028745716553192083,-0.013746594444558563,-0.03704618394610787,-0.047256581119047056,-0.025623579609831103,-0.03824092998330338,-0.011135081992711286,-0.0331068584897423,-0.03379755190405987,-0.028647021460398915,-0.02464808201011484,-0.017186387073071692,-0.05986404910798112,-0.031252971457543154,-0.04806000430457833,-0.038029596508425335,-0.028482419304745904,,-0.03228275582874914,-0.04471865500111559,-0.03130561503042619,-0.037218216821413706
2011-08,-0.11664831662299849,-0.12323607758118726,-0.11859338021393302,-0.11415460548672797,-0.11510822461357094,-0.1285524748306225,-0.12162000439363035,-0.1141538151380555,-0.11168411712278939,-0.11176335224838295,-0.118793660200427,-0.13558568655473147,-0.11635918112245199,-0.11487557719365689,-0.11223575581513699,-0.1285568269789622,-0.12242799609010085,-0.11327240165414257,-0.11752249930463653,-0.11614678616672824,-0.12731431020949077,-0.12186451639489224,-0.11373259877551732,-0.12112705218751266,-0.1044029246369638,,-0.11686324357282359,-0.13030757546850055,-0.11960358322151395,-0.10929912921024859
2011-09,0.027879664765822328,0.041206667923927603,0.04225648599393702,0.04828042206323341,0.05431644657576088,0.031167020577012167,0.033510471214477665,0.04507456294828136,0.05132098172601527,0.05287062289996016,0.032634713870071136,0.05088741775663716,0.039339543908572215,0.04930873882686213,0.05270526370269371,0.046797111305641195,0.042546205141862685,0.052048057093864335,0.04587854536760864,0.045124675038060266,-0.0049449366167276885,0.04134949106727901,0.03219276108611348,0.042883775240925626,0.045176515857967954,,0.0403953337371368,0.04784382616986288,0.03780353223675117,0.04006645074598805
2011-10,-0.047933243171490586,-0.03959975429362243,-0.04142787886194899,-0.04746739932510376,-0.027457673458527686,-0.04697049415780292,-0.043038942374670944,-0.04324518199485895,-0.040645436134071594,-0.029983278283491,-0.040783997762259556,-0.04733276322984531,-0.045423594816777255,-0.04134557428553257,-0.03307357013621218,-0.032863151035477954,-0.04545371711289232,-0.040984740582290305,-0.03607710351734835,-0.0372467860728262,-0.03407947081712218,-0.044022457468948076,-0.053888755022264194,-0.03547206668971852,-0.04073692670730255,,-0.03873834445863948,-0.045248720437360994,-0.04078630034227686,-0.05232327190120758
2011-11,-0.19716393138882388,-0.15772316358174107,-0.1337788507644971,-0.12905220450990662,-0.12238467790909247,-0.17450799885984053,-0.16177798799523363,-0.14627593153648832,-0.12606756554882176,-0.13144610868617831,-0.17438722402097515,-0.16635670536916847,-0.1478064766427794,-0.12970193571940195,-0.11656834394556954,-0.1652514546549852,-0.13550774135371527,-0.1318448008526886,-0.1443806456223604,-0.12696163320024695,-0.19979743036462963,-0.14879669269211102,-0.20413841874797006,-0.14992775738145084,-0.1138154155021492,,-0.15392838175515597,-0.19030407716668862,-0.15239949694695304,-0.11139555498145196
2011-12,0.019949493018350858,-0.0011077539625839498,-0.0017991044210435938,-0.009062535017206615,-0.03944444747432522,0.006361913695433826,0.004966848599000616,-0.0004398142677413989,-0.013114337887037898,-0.029271222611686923,0.00360869085860899,0.024576980978899866,-0.006894349871089168,-0.013318874160546397,-0.024776824358229085,0.0015411175042268006,-0.006654763825370575,-0.01917580281780728,-0.011202718814061327,-0.027960011502078316,0.036298881485309485,-0.005826601822514456,0.014623799181718846,-0.005612874539021209,0.0034813259975237177,,-0.012574755204034291,0.009245153712348091,0.007720546235938554,0.014428179528392588
2012-01,0.14157311604026612,0.12569772379435268,0.12197927702237753,0.12763426785936607,0.13349528146496226,0.1267993065754273,0.12607520106310863,0.13502744583269755,0.12529468852037345,0.13717337041295144,0.1443468411938231,0.11839988551359151,0.12101930620753906,0.12202012855799647,0.12574265557915595,0.13202527095758287,0.11973738348704167,0.12431666786472353,0.13471453143550666,0.1345752592513293,0.1362836646200193,0.1339874866456373,0.14242795949169354,0.12409672364627536,0.11478967502041852,,0.13368986214948334,0.1471304677662736,0.12135141476529583,0.11698315113873695
2012-02,-0.07508219796468771,-0.07588979288809881,-0.07492304232646045,-0.07057140815555235,-0.07461900128657209,-0.07327093063794203,-0.07514524707074574,-0.0779584526299236,-0.06992125803544598,-0.0747812486430026,-0.07969287679943475,-0.08226721648471796,-0.06657846144591548,-0.07327440039180222,-0.07128206170030782,-0.0684953280633292,-0.06795495241425795,-0.06995417550494068,-0.080420127074284,-0.07536936804893017,-0.09514600494670014,-0.08045236619556548,-0.058341268564645415,-0.06975321954527781,-0.06323369830797988,,-0.06958264409376407,-0.08176145138512521,-0.08002247039812418,-0.07199433484333106
2012-03,0.07673718717266098,0.08820553657431267,0.0713301114866577,0.057304196450690244,0.04035310042338981,0.06866603514425362,0.07708108568122067,0.07540821718161948,0.06511412424747201,0.04763997459153431,0.07311431368199899,0.08357073075026501,0.06914371577286267,0.07068148936958374,0.04628514195891228,0.09567607683527064,0.07029250692523067,0.05060694380375683,0.06405480954842228,0.04360178338125367,0.08147672465172517,0.058884381595410575,0.09708356168354736,0.08603866697335429,0.07118540630251333,,0.05945992792241468,0.09612266989141556,0.08449430233370138,0.07489357110810875
2012-04,0.009880437916843246,0.013052362474539524,0.023068036288258542,0.03369045975564374,0.03704967641411646,0.017669570018867375,0.01373313186754144,0.02022768952675898,0.02177189391043149,0.043322603098406604,,0.024381965617798027,0.018395898098165147,0.021635183417073635,0.027571192734896853,0.009552790901528038,0.029452473681210407,0.02623690463533611,0.025678992115780133,0.03593336235597889,0.006330828547173826,0.03163873473529807,0.015130440418552207,0.008578138116218294,0.01726629072153748,-0.0007904755267487129,0.027456333850398196,,0.01134863350824155,0.02124297657622858
2012-05,-0.0894842496559428,-0.07155729708564128,-0.060146329934401326,-0.045769920037424514,-0.029104827312376604,-0.07418557241386953,-0.07598789637155107,-0.07376454108825052,-0.04787104461455938,-0.02423143076639688,,-0.0675705202725418,-0.07450565010617481,-0.05011676153187474,-0.03650743770831608,-0.07376846747818773,-0.06101429724487623,-0.048381544339768996,-0.046237044747824745,-0.04277067681093595,-0.09125207970466301,-0.05600074908730603,-0.09339975325099249,-0.07138377594146662,-0.05234737688381586,-0.10364250927155365,-0.054883832200775196,,-0.08002508861622777,-0.05865818920777793
2012-06,-0.11336163984718677,-0.08542835583600929,-0.08522077879761791,-0.08490990249013164,-0.09262618887543377,-0.08938142423007446,-0.09560129573594371,-0.08932495597360374,-0.08876652257511386,-0.09847266733164359,-0.09712921409927618,-0.09180496239747306,-0.08900467684540604,-0.08989034923287376,-0.0898879383630358,-0.08822408857365405,-0.0909180556832042,-0.07907179522639679,-0.09337971835165612,-0.0952995969868968,-0.1312188332689896,-0.0954605439161637,-0.11263823392051264,-0.08598380577773827,-0.06898064063468566,-0.13006566658585175,-0.09120689826805763,,-0.09515939728614445,-0.07835341143087615
2012-07,0.028338072948887436,0.01223301866502181,0.009744566340364488,0.017119994729749993,0.03052839929945922,0.014097721129832494,0.012474935866973883,0.012092770521143529,0.021516695528269958,0.03776393010441493,0.026396655475870282,0.006697567031450671,0.009455896943357734,0.017883838192163267,0.029593980139556227,0.002209720123430751,0.02373065384174214,0.011989586517063408,0.023586868991979832,0.03021546552460512,0.057706597888370056,0.02167404589488465,0.037314465888428114,0.013974875208461218,-0.006975253052609035,0.031605805782927876,0.021933941956010408,,0.018598475305958675,-0.004358122589648824
2012-08,0.008801014691971101,0.011795704587905687,0.019236697169580215,0.014213076530361912,-0.001608845252728835,0.014181085483978383,0.017830005400984707,0.007969456695765455,0.008522341446657653,0.003934758699703884,0.009544017263372864,0.016670198762168468,0.012471714631617734,0.011930493921685693,0.004196616981177192,0.013029292851363224,0.004720870775356196,0.009687319424811417,0.0036096255072397723,0.012153538903071127,-0.0017151747335029165,0.012376891213218414,0.0018985777030587254,0.009968253975133992,0.014718443618403887,-0.02267025123188737,0.008377624636624299,,0.01187260990590615,0.02299306877309008
2012-09,0.007532474738508847,-0.007976757830064912,-0.010332619831808804,-0.0044972029865291965,-0.004307532899627107,-0.009680430956905565,-0.006796557826428746,0.004858316426885668,-0.00862346465427761,0.0006484105342930865,0.009983134275171208,-0.014020411569605016,-0.0142088625765978,-0.007094305482805568,-0.0017412426225338715,-0.014661304532082562,-0.008527396772804102,-0.003704808881319314,-0.010735738087863064,9.339864673900158e-05,0.009580033169793428,-0.004421276243450053,0.011214473208358817,-0.0077054877416941146,-0.003204889743768699,0.02331309477716073,-0.004932694063055941,,0.003052602002352736,-0.004603658820535494
2012-10,-0.11307573100077746,-0.11764767710161184,-0.11683194716293606,-0.10629867652143941,-0.09927279793807134,-0.12493912723901028,-0.11305461542464239,-0.10798451870160494,-0.10503993361173156,-0.1021017849004803,-0.10821394090769444,-0.12421603364543393,-0.11515569637880257,-0.1055710151275211,-0.10441348501589787,-0.12292176188080602,-0.11223366307211242,-0.10972120321408771,-0.11238881063784685,-0.10164261040052784,-0.11325056750123437,-0.11538722230512423,-0.09370533133124129,-0.11576208291258941,-0.09043018090184472,-0.11081016965904418,-0.10952065754610088,,-0.11621883784585824,-0.10803188607394829
2012-11,0.15102475294852996,0.1590672024896713,0.1684473416691492,0.16846867925507847,0.19646074088942536,0.15686403754004796,0.16140572745949325,0.17827243926039243,0.17262167053811525,0.17431881203416794,0.16305410522489241,0.15850277959450715,0.16814994795547844,0.17342679382516055,0.17911171004124657,0.16827585363290534,0.15802950453214748,0.1752387741289248,0.1807673595230226,0.18649182614722132,0.12837931067936417,0.1751656545603653,0.15209051774171373,0.14800584877370443,0.16925749955636044,0.14746854763257974,0.1651637188734452,,0.14356862541518003,0.1782298539770416
2012-12,0.06529565221437755,0.07491919926711953,0.06467868807306594,0.05643574579204627,0.05927079746279365,0.061435414015936475,0.07129355004195582,0.06178014962644399,0.06171137649697246,0.06437959262809417,0.0692421578929412,0.07300587912202745,0.05936138926979859,0.05823912497488229,0.06179103550826293,0.06524030603491493,0.06951061428731395,0.06860690938121675,0.06022097592736601,0.0559608547590674,0.05977003111229644,0.06425904580598128,0.07641085749789511,0.07329432407311123,0.06272112274062494,0.049147852340686596,0.06565467882120381,,0.0735933037747428,0.06578830802962965
2013-01,0.027514332924487173,0.028186559819693185,0.03451680705743315,0.048300135993368576,0.050174325037487366,0.030934226594457635,0.028132221697641808,0.0297216522061379,0.04547329016167889,0.054420707654503395,0.03140847993430904,0.03414860290846508,0.03129691926116827,0.04054656649629879,0.05210111323196214,0.03161703080012616,0.03781122319516195,0.03616667136214006,0.04311196837946092,0.05443538795505573,0.022168254310101,0.042452250695043145,0.022365045430185686,0.0305635268546873,0.03299523925786332,0.038656942184662764,0.03965652149280538,,0.023887515850347443,0.0304881473074284
2013-02,-0.02237796328619386,-0.03888597229270543,-0.031977217093634984,-0.036663065225997396,-0.040293729966994304,-0.023885590739910114,-0.03695855768296982,-0.03527378157487687,-0.03553412361295931,-0.03855717170066656,-0.02453426921475339,-0.03220909848447459,-0.04692062822701916,-0.035221661066249084,-0.03391070747716672,-0.03496043251867801,-0.02967165555219035,-0.031114162754257598,-0.036120866139131694,-0.04271639829127171,-0.011899399448884053,-0.0383611701552548,-0.013125183757312047,-0.02917902344963593,-0.030442771637222775,-0.0479438108179254,-0.032818435099689645,,-0.018305833285983245,-0.03815183767092157
2013-03,-0.04227627852275972,-0.03344895580987948,-0.03114104022892558,-0.021022770352189617,-0.014729662694347341,-0.038019506173001094,-0.03464010582889994,-0.030028177330851995,-0.019108097527896526,-0.020822820747452165,-0.034134631031024217,-0.03351537039959256,-0.03202646469405164,-0.023397212203902715,-0.019298485234229935,-0.03403350400273225,-0.032221740165273634,-0.018344560566292203,-0.02219846379163286,-0.01894352721884756,-0.031565887624278297,-0.02330299020541861,-0.06110615602030466,-0.04035075202652924,-0.02796525706777861,-0.044986316990760035,-0.028495904587778124,,-0.04082979163231236,-0.026949641833249126
2013-04,0.1382608600510293,0.14247999263368563,0.13606498617872698,0.165245176338899,0.14992068234096084,0.1399368879822739,0.1288068686569769,0.14182089590218658,0.16215965709880317,0.15925130385617156,0.14028031893281864,0.14075995233479247,0.1468318800855415,0.15057554938713558,0.15381671933382912,0.14646764671790843,0.15450234731158538,0.14659433771079086,0.15337069952998217,0.14968633898016434,0.1460375149011885,0.15479320585861792,0.15634562983446781,0.13737552346927656,0.1271310559628774,,0.14913501723148892,,0.14282466085955356,0.13173848255673665
2013-05,-0.16645135372085415,-0.16296044888009903,-0.1503613993070592,-0.1481704322376727,-0.13734665573095609,-0.16088214386948696,-0.16120431962836584,-0.15586645194294946,-0.14792331998850436,-0.13940104227478467,-0.1649636930283882,-0.15303964053903918,-0.15746345601091166,-0.1375420529690186,-0.1428055933407996,-0.15081737912772036,-0.1548541207797459,-0.14321430056772147,-0.14766826620430984,-0.14905576560921635,-0.17849609404208075,-0.1507333980645844,-0.18130149852240152,-0.1602994203496741,-0.15122023458801323,,-0.15460856091463873,,-0.1787622717756283,-0.15104160669988745
2013-06,0.05552832796344085,0.08072293664910021,0.0691614894607761,0.07633587844244279,0.07789703863637963,0.06419324420069239,0.07553335215813989,0.05965315880723596,0.07162249584650655,0.08861819389190478,0.061422473154554444,0.06906887629356535,0.08300061262375627,0.07502097242668816,0.07534875223224057,0.07889106562441482,0.09003495608228307,0.07643655691495821,0.06770519230367611,0.07346790606649603,0.03454647346918847,0.07940691423455724,0.07668209166282677,0.07079098677296412,0.05621483843764863,,0.07247854911681977,,0.08509353985628543,0.06837955268042221
2013-07,0.09877927652949886,0.07592536286488623,0.08602169578848227,0.0908520260597528,0.0795566280343536,0.07002218434024542,0.09379307531522307,0.09697284987959538,0.08589458293390181,0.08441059671878529,0.09846583494602493,0.07329298055959255,0.07758494240826608,0.08282279682086399,0.09383131353011685,0.0811623324359198,0.07659067118375312,0.06790449204310028,0.08769008084633285,0.08379641158880487,0.12365937512629858,0.07736150975302383,0.08954941589813802,0.08970276501423148,0.10586925277558062,,0.08654764412227815,,0.10391013900237048,0.08788036536763241
2013-08,0.03937435754886953,0.05740106906284276,0.07154678137394904,0.06208608377638494,0.05627232127122276,0.043172756098874714,0.059950480424978365,0.05765254167217272,0.06384369397702605,0.0620700364071727,0.05043827798583029,0.05184362967710442,0.06237020906946063,0.05483890016059191,0.06737677682718904,0.054662269764141985,0.06765998015833237,0.06485491309625528,0.058585139796054224,0.058310430814460086,0.04891932038457093,0.05636158700060236,0.042580241843687666,0.0676570454583211,0.058728544490022364,,0.059800346026197465,,0.03671692727403397,0.051279124476637475
2013-09,-0.029058792662988043,-0.03708062636960302,-0.029828860448963147,-0.02538621409534041,0.0006464752177524208,-0.05151586148252157,-0.029911674979048897,-0.01758903026011309,-0.0165818331911082,-0.005133715707271854,-0.023649650390464586,-0.02829534309700454,-0.034516796577855946,-0.02788018569862972,-0.00689026911351355,-0.04121722255686287,-0.03993962320804601,-0.026474379710604415,-0.008920168222216938,-8.526511010402727e-05,-0.03194082216630526,-0.024100940791052045,-0.023438708329842094,-0.03437745175505872,-0.012765221373643448,,-0.025042851015220843,,0.0002979359008839254,-0.024090165189667133
2013-10,0.07464070238000858,0.0787908725991091,0.08924426076054444,0.08954928786540904,0.12594433440947303,0.06834233521951485,0.07055284910873877,0.08023378190866126,0.09292867557560182,0.14607587994378254,0.0720934459053531,0.08938535965346814,0.08899664350908788,0.10003499372138978,0.10976320452378024,0.07811294988909799,0.08940784721753847,0.09224606480352061,0.09822585550081066,0.12500451428310733,0.05456431679005149,0.10715288162689164,0.08242341407885344,0.08440956146806632,0.0757033558071397,,0.09715128509218683,,0.08588612951592338,0.07187423539841646
2013-11,-0.05077141950052152,-0.03870115511955938,-0.012253910157030343,-0.02203982468700665,-0.014965649766859728,-0.046167758765826246,-0.02585881048135925,-0.027574563313190498,-0.016885743109211662,-0.022234251418484802,-0.03844896162017155,-0.04257668576071709,-0.021231126507866602,-0.02205712240051599,-0.014981518740983872,-0.03891382967422366,-0.03124301574891522,-0.01192748780078451,-0.013167731676957428,-0.01489844726987301,-0.02196834964480986,-0.03385785812311411,-0.05615390594223287,-0.01901288483918846,-0.00992219680019877,,-0.027708883924986896,,-0.07562350387239347,-0.019197876585867614
2013-12,0.01383076213074747,0.028600269388289194,0.02825651848818404,0.02098110381019351,0.026424719720435225,0.023462779238190016,0.022903800666433705,0.022737229718322097,0.021083282457814906,0.02790280361263649,0.018474257768706245,0.03471820814482868,0.04257772589734003,0.013712348362406698,0.010902398994960021,0.029087405849031432,0.0392090556168102,0.0385407250988406,0.026754333630310375,0.006727388774465086,-0.0018747655453918678,0.03366945883196653,0.01894625085302145,0.030124658499204714,0.0018812472804520203,,0.02644461047978132,,-0.00443372309984522,0.018559111525521733
2014-01,0.0562067669497411,0.03530417179277684,0.032267667213766525,0.0239845903077637,0.01912538264398923,0.03030676753538653,0.03617660573390224,0.0351130097251519,0.03348958035235278,0.03176609185435303,0.048192044978404534,0.034753424591476484,0.03154013200689666,0.02188680285994994,0.02875196887624743,0.021490538881390187,0.023932954597269688,0.024859373940156932,0.034907589764878864,0.03126991288131981,0.05464700522063054,0.030469899030927228,0.05481984002747655,0.033789846619809646,0.024188363371198052,,0.036150570620212666,,0.06703407758689647,0.015955685737485438
2014-02,-0.014506035347466199,-0.019788534172451366,-0.04104079437873651,-0.029475815165824492,-0.020333632273239834,-0.04529887759392025,-0.02701068332523892,-0.013706944578816462,-0.017724182810049685,-0.021466358477663386,-0.0037190255705702234,-0.038269486704485635,-0.038602773574368296,-0.030916362152562913,-0.017916211839772753,-0.043230790684444576,-0.04168080536901764,-0.028074233066298953,-0.02426161886463525,-0.017962987327394302,0.019942113712205216,-0.03435343755251729,-0.014622314938049084,-0.029805161015786834,-0.012617166689473476,,-0.02530980808996763,,-0.024892322418933563,-0.023627897330546255
2014-03,-0.0072468787302439695,-0.016938842840724257,-0.015725996482164092,-0.012618636168183324,-0.0032635611495139554,-0.012307211587567007,-0.02073525027473681,-0.010148782712750192,-0.014767982792254792,0.002166539742113627,-0.011653054180240183,-0.009604168785151896,-0.01579418450223753,-0.011913375085220921,-0.0064942242679049645,-0.012572903136686377,-0.018062108175906866,-0.015266232825116651,-0.01576053930679131,-0.0021438777005837084,1.6006449731011317e-06,-0.014153965626521407,-0.006689509366853158,-0.011852689543204252,-0.007911490718053912,,-0.00985001312874486,,-0.02340458206240863,-0.013657093329152
2014-04,0.047952429791731796,0.042067967494958065,0.03023984306614227,0.024908741490858994,0.06254635305264741,0.03605169632888815,0.033097822322418397,0.026229235557322164,0.03827607749856126,0.07403189565678596,0.06082404248854659,0.048212043360310756,0.0437536140813088,0.02410972720472064,0.026966234021746534,0.032087498797967844,0.029262861533373517,0.03565712401717628,0.03121353451403965,0.02935582857761856,0.054553350239156896,0.05349911319228077,0.04788637214312852,0.033379276554219746,0.016776486042767255,,0.04837463064396048,,0.030652022884800196,0.018673419409125352
2014-05,0.05960250310653631,0.058216535015268585,0.05472077776867484,0.04733484768677611,0.047071354173598354,0.046970356026781034,0.05538710068826803,0.05088779598766615,0.05257712566875815,0.06108953189101729,0.05287368911793085,0.06295873225079669,0.06324213708051202,0.056052807663676804,0.037877324728279226,0.06157945589300262,0.061941026016624975,0.04966662268114189,0.04915267888740957,0.04703804614783522,0.08362881069943225,0.05912472284336238,0.06498534901882488,0.04856353567057206,0.03472473371986843,,0.05707963111169251,,0.05881261640328972,0.038032534315446884
2014-06,0.10757194142352025,0.06997582532882879,0.07716667560300981,0.07601147091228982,0.07951399838406466,0.06584366914434259,0.07897070813495137,0.09274870114345919,0.08575827686043058,0.08691855636852962,0.10369025230987983,0.06583041078251022,0.06535950674873067,0.06935129763114645,0.08826735901927779,0.05544839555679564,0.06119656315396309,0.07006535260344618,0.08610360989808469,0.08918326040573114,0.13604280887539452,0.07830994328058798,0.08455200753739327,0.07671139915105356,0.0888229293962405,,0.080751035258238,,0.08663612541534733,0.08559960413562975
2014-07,0.07350695381242925,0.06704822373051515,0.06107567127560904,0.05871184894998813,0.04174991675842079,0.06635302519682044,0.05736898100745104,0.05774205082606867,0.059703926882182075,0.06090763790989001,0.07492425625601055,0.06558720750051433,0.05754538714953064,0.06312555521073009,0.03980466177043511,0.06932659074652056,0.05906950475773538,0.05531385241836821,0.054359638245141596,0.04700747238057143,0.06945535890983665,0.06923422249385922,0.07177035244073593,0.05696700911177537,0.0366525507805282,,0.06284166190342569,,0.08197787995332367,0.04632297380290825
2014-08,0.1582317423324597,0.15172223094283077,0.13029476639911103,0.12867261829425058,0.11890529365615736,0.13392748644869754,0.13701038019153514,0.13470696674580093,0.14029561649034825,0.14182860872500638,0.15049344694484157,0.1444022171800786,0.13497957923813325,0.13538796603904382,0.12233066520717498,0.1371316794871806,0.12915463862046986,0.13055559201546263,0.12422834093324184,0.12972675499746342,0.14054461196661058,0.16941257090772194,0.15042509082900815,0.13228878377860623,0.11698966358562898,,0.14297241559607707,,0.1394353761266139,0.11986043095691909
2014-09,0.011125699904597865,0.025757151485727204,0.01725666816804099,0.01977892173160299,0.03704891053579427,0.00890250084638155,0.013456148609814006,0.02503336659511647,0.02483611605664105,0.03873921971781023,0.018524068059321754,0.01734851107797824,0.022489533977011325,0.020112319021578406,0.03244036537776647,0.011900209279807858,0.024192805879343672,0.022221831430428336,0.019833995014022644,0.03650119841422079,0.015082277646361296,0.024920821464948395,0.019579764242945073,0.025270766624791708,0.03253489479080482,,0.01897479092717977,,0.02168372445320533,0.03247551397830076
